,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
381,4,10:31.0,,Defensive rebound by G. Antetokounmpo,84,83
382,4,10:27.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,84,83
383,4,10:25.0,,Offensive rebound by R. Lopez,84,83
384,4,10:25.0,,Turnover by P. Connaughton (bad pass; steal by J. Parker),84,83
385,4,10:25.0,Turnover by J. Parker (step out of bounds),,84,83
386,4,10:20.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,84,83
387,4,10:19.0,,Offensive rebound by G. Antetokounmpo,84,83
388,4,10:19.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,84,85
389,4,10:19.0,,Shooting foul by J. Parker (drawn by G. Antetokounmpo),84,85
390,4,10:19.0,,E. Bledsoe enters the game for P. Connaughton,84,85
391,4,10:19.0,,G. Antetokounmpo misses free throw 1 of 1,84,85
392,4,10:11.0,,Offensive rebound by R. Lopez,84,85
393,4,10:10.0,,R. Lopez makes 2-pt layup from 1 ft,84,87
394,4,9:57.0,Turnover by D. Hunter (lost ball; steal by E. Bledsoe),,84,87
395,4,9:47.0,,W. Matthews misses 3-pt jump shot from 26 ft,84,87
396,4,9:46.0,Defensive rebound by Team,,84,87
397,4,9:29.0,D. Hunter misses 2-pt jump shot from 4 ft,,84,87
398,4,9:26.0,,Defensive rebound by G. Antetokounmpo,84,87
399,4,9:20.0,,W. Matthews misses 2-pt layup from 13 ft (block by E. Turner),84,87
400,4,9:16.0,Defensive rebound by E. Turner,,84,87
401,4,9:06.0,C. Reddish makes 2-pt layup from 1 ft,,86,87
402,4,8:49.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. DiVincenzo),86,90
403,4,8:27.0,Turnover by B. Fernando (bad pass),,86,90
404,4,8:27.0,T. Young enters the game for E. Turner,,86,90
405,4,8:27.0,,E. İlyasova enters the game for G. Antetokounmpo,86,90
406,4,8:18.0,,E. Bledsoe misses 2-pt jump shot from 4 ft,86,90
407,4,8:16.0,Defensive rebound by T. Young,,86,90
408,4,8:10.0,J. Parker makes 2-pt layup from 1 ft (assist by T. Young),,88,90
409,4,7:53.0,,Personal foul by D. Hunter (drawn by E. İlyasova),88,90
410,4,7:53.0,D. Jones enters the game for B. Fernando,,88,90
411,4,7:49.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,88,92
412,4,7:49.0,,Shooting foul by T. Young (drawn by E. Bledsoe),88,92
413,4,7:49.0,,E. Bledsoe makes free throw 1 of 1,88,93
414,4,7:33.0,T. Young misses 2-pt jump shot from 6 ft,,88,93
415,4,7:30.0,Offensive rebound by J. Parker,,88,93
416,4,7:29.0,D. Hunter makes 3-pt jump shot from 26 ft (assist by J. Parker),,91,93
417,4,7:13.0,,E. Bledsoe misses 3-pt jump shot from 28 ft,91,93
418,4,7:10.0,Defensive rebound by D. Hunter,,91,93
419,4,7:01.0,D. Hunter misses 2-pt layup from 4 ft,,91,93
420,4,6:56.0,Offensive rebound by D. Hunter,,91,93
421,4,6:56.0,D. Hunter misses 2-pt layup at rim,,91,93
422,4,6:55.0,,Defensive rebound by D. DiVincenzo,91,93
423,4,6:54.0,,Turnover by W. Matthews (lost ball; steal by T. Young),91,93
424,4,6:46.0,C. Reddish misses 3-pt jump shot from 26 ft,,91,93
425,4,6:46.0,Offensive rebound by Team,,91,93
426,4,6:46.0,,Loose ball foul by R. Lopez (drawn by D. Jones),91,93
427,4,6:46.0,,Milwaukee full timeout,91,93
428,4,6:46.0,D. Bembry enters the game for J. Parker,,91,93
429,4,6:46.0,V. Carter enters the game for C. Reddish,,91,93
430,4,6:46.0,,G. Antetokounmpo enters the game for D. DiVincenzo,91,93
431,4,6:46.0,,B. Lopez enters the game for R. Lopez,91,93
432,4,6:44.0,Turnover by D. Hunter (bad pass; steal by E. İlyasova),,91,93
433,4,6:39.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,91,93
434,4,6:37.0,,Offensive rebound by E. İlyasova,91,93
435,4,6:35.0,,E. İlyasova makes 2-pt layup from 1 ft,91,95
436,4,6:11.0,T. Young makes 2-pt layup from 5 ft,,93,95
437,4,5:59.0,,W. Matthews makes 2-pt layup from 2 ft (assist by B. Lopez),93,97
438,4,5:42.0,V. Carter misses 3-pt jump shot from 28 ft,,93,97
439,4,5:39.0,,Defensive rebound by B. Lopez,93,97
440,4,5:26.0,,E. Bledsoe makes 2-pt layup from 2 ft,93,99
441,4,5:10.0,Personal foul by E. Bledsoe (drawn by T. Young),,93,99
442,4,5:10.0,,K. Middleton enters the game for E. İlyasova,93,99
443,4,5:08.0,Offensive foul by V. Carter (drawn by G. Antetokounmpo),,93,99
444,4,5:08.0,Turnover by V. Carter (offensive foul),,93,99
445,4,4:55.0,,Turnover by G. Antetokounmpo (3 sec),93,99
446,4,4:55.0,Atlanta full timeout,,93,99
447,4,4:55.0,J. Parker enters the game for V. Carter,,93,99
448,4,4:55.0,,D. DiVincenzo enters the game for W. Matthews,93,99
449,4,4:33.0,T. Young misses 2-pt jump shot from 12 ft,,93,99
450,4,4:31.0,,Defensive rebound by K. Middleton,93,99
451,4,4:26.0,,K. Middleton misses 3-pt jump shot from 26 ft,93,99
452,4,4:26.0,Defensive rebound by J. Parker,,93,99
453,4,4:21.0,Personal foul by G. Antetokounmpo (drawn by J. Parker),,93,99
454,4,4:04.0,J. Parker misses 2-pt jump shot from 15 ft,,93,99
455,4,3:59.0,,Defensive rebound by D. DiVincenzo,93,99
456,4,3:48.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),93,102
457,4,3:34.0,T. Young misses 2-pt layup from 4 ft (block by E. Bledsoe),,93,102
458,4,3:33.0,Offensive rebound by D. Jones,,93,102
459,4,3:33.0,D. Jones makes 2-pt layup from 2 ft,,95,102
460,4,3:33.0,,Milwaukee full timeout,95,102
461,4,3:18.0,,K. Middleton misses 2-pt jump shot from 17 ft,95,102
462,4,3:15.0,Defensive rebound by D. Bembry,,95,102
463,4,3:08.0,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),,97,102
464,4,2:55.0,,D. DiVincenzo makes 2-pt layup from 1 ft (assist by K. Middleton),97,104
465,4,2:55.0,Violation by Team (def goaltending),,97,104
466,4,2:52.0,Personal foul by E. Bledsoe (drawn by T. Young),,97,104
467,4,2:42.0,D. Hunter misses 2-pt jump shot from 15 ft,,97,104
468,4,2:39.0,,Defensive rebound by E. Bledsoe,97,104
469,4,2:27.0,,Shooting foul by D. Jones (drawn by G. Antetokounmpo),97,104
470,4,2:27.0,,G. Antetokounmpo misses free throw 1 of 2,97,104
471,4,2:27.0,,Offensive rebound by Team,97,104
472,4,2:27.0,V. Carter enters the game for D. Jones,,97,104
473,4,2:27.0,,G. Antetokounmpo makes free throw 2 of 2,97,105
474,4,2:15.0,J. Parker misses 2-pt layup from 2 ft (block by B. Lopez),,97,105
475,4,2:12.0,,Defensive rebound by E. Bledsoe,97,105
476,4,2:00.0,,K. Middleton misses 2-pt jump shot from 11 ft,97,105
477,4,1:58.0,Defensive rebound by J. Parker,,97,105
478,4,1:48.0,T. Young misses 2-pt jump shot from 11 ft,,97,105
479,4,1:46.0,,Defensive rebound by B. Lopez,97,105
480,4,1:44.0,,Shooting foul by V. Carter (drawn by D. DiVincenzo),97,105
481,4,1:44.0,,D. DiVincenzo makes free throw 1 of 2,97,106
482,4,1:44.0,,D. DiVincenzo makes free throw 2 of 2,97,107
483,4,1:36.0,D. Hunter makes 3-pt jump shot from 23 ft (assist by T. Young),,100,107
484,4,1:20.0,,G. Antetokounmpo misses 2-pt jump shot from 12 ft (block by J. Parker),100,107
485,4,1:15.0,Defensive rebound by J. Parker,,100,107
486,4,1:09.0,Turnover by T. Young (bad pass; steal by K. Middleton),,100,107
487,4,1:06.0,,Shooting foul by D. Hunter (drawn by K. Middleton),100,107
488,4,1:06.0,,K. Middleton makes free throw 1 of 2,100,108
489,4,1:06.0,,K. Middleton misses free throw 2 of 2,100,108
490,4,1:02.0,Defensive rebound by V. Carter,,100,108
491,4,0:56.0,Offensive foul by T. Young (drawn by E. Bledsoe),,100,108
492,4,0:56.0,Turnover by T. Young (offensive foul),,100,108
493,4,0:56.0,,Technical foul by T. Young,100,108
494,4,0:56.0,,K. Middleton makes technical free throw,100,109
495,4,0:56.0,,P. Connaughton enters the game for K. Middleton,100,109
496,4,0:47.0,,Offensive foul by G. Antetokounmpo (drawn by D. Bembry),100,109
497,4,0:47.0,,Turnover by G. Antetokounmpo (offensive foul),100,109
498,4,0:30.0,J. Parker misses 2-pt layup from 6 ft (block by G. Antetokounmpo),,100,109
499,4,0:25.0,,Defensive rebound by D. DiVincenzo,100,109
500,4,0:14.0,,Personal foul by D. Bembry (drawn by G. Antetokounmpo),100,109
501,4,0:14.0,,G. Antetokounmpo makes free throw 1 of 2,100,110
502,4,0:14.0,,S. Brown enters the game for E. Bledsoe,100,110
503,4,0:14.0,,R. Lopez enters the game for B. Lopez,100,110
504,4,0:14.0,,G. Antetokounmpo makes free throw 2 of 2,100,111
505,4,0:09.0,T. Young makes 2-pt layup from 2 ft,,102,111
506,4,0:09.0,,Offensive foul by S. Brown (drawn by D. Bembry),102,111
507,4,0:09.0,,Turnover by S. Brown (offensive foul),102,111
508,4,0:02.0,V. Carter misses 2-pt jump shot from 15 ft,,102,111
509,4,0:02.0,,Defensive rebound by P. Connaughton,102,111
