,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
389,4,4:07.0,,J. Tatum misses 3-pt jump shot from 25 ft,88,110
390,4,4:05.0,Defensive rebound by B. Biyombo,,88,110
391,4,3:55.0,N. Batum misses 2-pt layup from 2 ft (block by G. Williams),,88,110
392,4,3:54.0,,Defensive rebound by G. Williams,88,110
393,4,3:51.0,,J. Tatum misses 3-pt jump shot from 26 ft,88,110
394,4,3:50.0,Defensive rebound by B. Biyombo,,88,110
395,4,3:42.0,Shooting foul by K. Walker (drawn by B. Biyombo),,88,110
396,4,3:42.0,,Boston full timeout,88,110
397,4,3:42.0,D. Bacon enters the game for N. Batum,,88,110
398,4,3:42.0,C. Martin enters the game for D. Graham,,88,110
399,4,3:42.0,M. Monk enters the game for T. Rozier,,88,110
400,4,3:42.0,B. Biyombo makes free throw 1 of 2,,89,110
401,4,3:42.0,B. Biyombo makes free throw 2 of 2,,90,110
402,4,3:25.0,,Offensive foul by G. Williams (drawn by C. Martin),90,110
403,4,3:25.0,,Turnover by G. Williams (offensive foul),90,110
404,4,3:25.0,W. Hernangómez enters the game for B. Biyombo,,90,110
405,4,3:07.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by D. Bacon),,93,110
406,4,2:49.0,,K. Walker misses 3-pt jump shot from 27 ft,93,110
407,4,2:47.0,Defensive rebound by M. Bridges,,93,110
408,4,2:39.0,Turnover by W. Hernangómez (lost ball; steal by J. Tatum),,93,110
409,4,2:36.0,,J. Tatum makes 2-pt layup from 2 ft (assist by B. Wanamaker),93,112
410,4,2:36.0,,Shooting foul by M. Monk (drawn by J. Tatum),93,112
411,4,2:36.0,,T. Fall enters the game for J. Brown,93,112
412,4,2:36.0,,R. Langford enters the game for K. Walker,93,112
413,4,2:36.0,,J. Tatum makes free throw 1 of 1,93,113
414,4,2:35.0,Personal take foul by R. Langford (drawn by C. Martin),,93,113
415,4,2:35.0,,J. Green enters the game for J. Tatum,93,113
416,4,2:21.0,M. Monk misses 3-pt jump shot from 29 ft,,93,113
417,4,2:20.0,,Defensive rebound by T. Fall,93,113
418,4,1:58.0,,J. Green misses 2-pt layup from 6 ft,93,113
419,4,1:57.0,Defensive rebound by W. Hernangómez,,93,113
420,4,1:44.0,M. Bridges misses 3-pt jump shot from 27 ft,,93,113
421,4,1:43.0,,Defensive rebound by G. Williams,93,113
422,4,1:25.0,,T. Fall makes 2-pt layup from 3 ft (assist by B. Wanamaker),93,115
423,4,1:14.0,C. Martin misses 3-pt jump shot from 27 ft,,93,115
424,4,1:13.0,,Defensive rebound by J. Green,93,115
425,4,1:03.0,,T. Fall makes 2-pt dunk from 1 ft (assist by J. Green),93,117
426,4,0:45.0,W. Hernangómez misses 3-pt jump shot from 25 ft,,93,117
427,4,0:43.0,,Defensive rebound by B. Wanamaker,93,117
428,4,0:40.0,,G. Williams makes 2-pt layup from 1 ft (assist by B. Wanamaker),93,119
429,4,0:25.0,M. Bridges misses 2-pt hook shot from 4 ft (block by T. Fall),,93,119
430,4,0:24.0,,Defensive rebound by T. Fall,93,119
431,4,0:01.0,,Turnover by Team (shot clock),93,119
432,4,0:00.0,M. Bridges misses 3-pt jump shot from 54 ft,,93,119
433,4,0:00.0,Offensive rebound by Team,,93,119
