,QUARTER,TIME_REMAINING,INDIANA_ACTION,DALLAS_ACTION,INDIANA_SCORE,DALLAS_SCORE
380,4,7:11.0,,J. Jackson makes free throw 1 of 2,98,100
381,4,7:11.0,A. Holiday enters the game for T. McConnell,,98,100
382,4,7:11.0,M. Turner enters the game for E. Sumner,,98,100
383,4,7:11.0,,L. Dončić enters the game for D. Wright,98,100
384,4,7:11.0,,J. Jackson misses free throw 2 of 2,98,100
385,4,7:09.0,Defensive rebound by T. Warren,,98,100
386,4,6:46.0,A. Holiday makes 2-pt jump shot from 13 ft,,100,100
387,4,6:25.0,,C. Lee makes 2-pt layup from 1 ft (assist by J. Jackson),100,102
388,4,6:08.0,D. Sabonis misses 2-pt jump shot from 19 ft,,100,102
389,4,6:06.0,,Defensive rebound by J. Jackson,100,102
390,4,5:57.0,Violation by Team (kicked ball),,100,102
391,4,5:57.0,V. Oladipo enters the game for J. Holiday,,100,102
392,4,5:57.0,,M. Kleber enters the game for J. Jackson,100,102
393,4,5:48.0,,L. Dončić makes 2-pt jump shot from 6 ft,100,104
394,4,5:38.0,V. Oladipo makes 2-pt jump shot from 19 ft (assist by D. Sabonis),,102,104
395,4,5:21.0,,T. Hardaway makes 2-pt jump shot from 9 ft (assist by L. Dončić),102,106
396,4,5:06.0,T. Warren makes 2-pt jump shot from 6 ft,,104,106
397,4,4:40.0,,T. Hardaway makes 2-pt layup from 1 ft,104,108
398,4,4:26.0,V. Oladipo misses 2-pt jump shot from 23 ft,,104,108
399,4,4:23.0,,Defensive rebound by L. Dončić,104,108
400,4,4:23.0,,D. Wright enters the game for C. Lee,104,108
401,4,4:15.0,,Offensive foul by K. Porziņģis (drawn by V. Oladipo),104,108
402,4,4:15.0,,Turnover by K. Porziņģis (offensive foul),104,108
403,4,4:05.0,T. Warren misses 2-pt layup from 3 ft (block by D. Wright),,104,108
404,4,4:03.0,,Defensive rebound by M. Kleber,104,108
405,4,3:47.0,,L. Dončić misses 2-pt layup from 3 ft,104,108
406,4,3:46.0,Defensive rebound by T. Warren,,104,108
407,4,3:37.0,A. Holiday misses 3-pt jump shot from 25 ft,,104,108
408,4,3:35.0,,Defensive rebound by M. Kleber,104,108
409,4,3:35.0,,Dallas full timeout,104,108
410,4,3:26.0,,Personal foul by T. Warren (drawn by L. Dončić),104,108
411,4,3:21.0,,Personal foul by T. Warren (drawn by L. Dončić),104,108
412,4,3:14.0,,Shooting foul by T. Warren (drawn by L. Dončić),104,108
413,4,3:14.0,J. Holiday enters the game for T. Warren,,104,108
414,4,3:14.0,,L. Dončić misses free throw 1 of 2,104,108
415,4,3:14.0,,Offensive rebound by Team,104,108
416,4,3:14.0,,L. Dončić makes free throw 2 of 2,104,109
417,4,3:04.0,D. Sabonis makes 2-pt layup from 2 ft (assist by V. Oladipo),,106,109
418,4,2:45.0,,L. Dončić misses 3-pt jump shot from 25 ft,106,109
419,4,2:42.0,Defensive rebound by V. Oladipo,,106,109
420,4,2:33.0,V. Oladipo makes 2-pt jump shot from 15 ft,,108,109
421,4,2:11.0,,M. Kleber misses 3-pt jump shot from 23 ft,108,109
422,4,2:09.0,,Offensive rebound by T. Hardaway,108,109
423,4,2:06.0,,T. Hardaway misses 2-pt layup from 2 ft (block by V. Oladipo),108,109
424,4,2:06.0,,Offensive rebound by Team,108,109
425,4,1:59.0,,T. Hardaway misses 3-pt jump shot from 23 ft,108,109
426,4,1:56.0,Defensive rebound by M. Turner,,108,109
427,4,1:45.0,Turnover by V. Oladipo (lost ball; steal by D. Wright),,108,109
428,4,1:31.0,,L. Dončić misses 2-pt layup from 3 ft (block by M. Turner),108,109
429,4,1:31.0,,Offensive rebound by Team,108,109
430,4,1:22.0,,Turnover by K. Porziņģis (bad pass; steal by M. Turner),108,109
431,4,1:08.0,V. Oladipo misses 2-pt layup from 2 ft (block by K. Porziņģis),,108,109
432,4,1:05.0,,Defensive rebound by L. Dončić,108,109
433,4,0:49.0,,K. Porziņģis misses 3-pt jump shot from 25 ft (block by M. Turner),108,109
434,4,0:47.0,Defensive rebound by V. Oladipo,,108,109
435,4,0:47.0,Personal take foul by L. Dončić (drawn by V. Oladipo),,108,109
436,4,0:38.0,V. Oladipo makes 2-pt jump shot from 17 ft,,110,109
437,4,0:38.0,,Dallas full timeout,110,109
438,4,0:38.0,,C. Lee enters the game for D. Wright,110,109
439,4,0:20.0,,C. Lee misses 3-pt jump shot from 23 ft,110,109
440,4,0:17.0,Defensive rebound by M. Turner,,110,109
441,4,0:13.0,Personal take foul by C. Lee (drawn by V. Oladipo),,110,109
442,4,0:13.0,Instant Replay (Request: Ruling Stands),,110,109
443,4,0:13.0,V. Oladipo makes free throw 1 of 2,,111,109
444,4,0:13.0,,B. Marjanović enters the game for C. Lee,111,109
445,4,0:13.0,V. Oladipo makes free throw 2 of 2,,112,109
446,4,0:13.0,,Dallas full timeout,112,109
447,4,0:13.0,,C. Lee enters the game for B. Marjanović,112,109
448,4,0:07.0,,L. Dončić misses 3-pt jump shot from 25 ft,112,109
449,4,0:01.0,,Offensive rebound by L. Dončić,112,109
450,4,0:00.0,,L. Dončić misses 3-pt jump shot from 22 ft,112,109
451,4,0:00.0,Defensive rebound by M. Turner,,112,109
