,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
383,4,7:09.0,C. Wood enters the game for D. Rose,,99,113
384,4,7:09.0,,K. Irving enters the game for W. Chandler,99,113
385,4,7:09.0,,T. Prince enters the game for G. Temple,99,113
386,4,7:09.0,A. Drummond makes free throw 2 of 2,,100,113
387,4,6:54.0,,Shooting foul by S. Mykhailiuk (drawn by S. Dinwiddie),100,113
388,4,6:54.0,,Instant Replay (Request: Stands),100,113
389,4,6:54.0,,S. Dinwiddie misses free throw 1 of 2,100,113
390,4,6:54.0,,Offensive rebound by Team,100,113
391,4,6:54.0,T. Snell enters the game for L. Galloway,,100,113
392,4,6:54.0,,S. Dinwiddie misses free throw 2 of 2,100,113
393,4,6:51.0,Defensive rebound by C. Wood,,100,113
394,4,6:36.0,A. Drummond misses 2-pt layup from 2 ft,,100,113
395,4,6:34.0,,Defensive rebound by D. Jordan,100,113
396,4,6:29.0,,T. Prince misses 2-pt jump shot from 22 ft,100,113
397,4,6:28.0,,Offensive rebound by K. Irving,100,113
398,4,6:26.0,,K. Irving makes 2-pt layup at rim,100,115
399,4,6:10.0,R. Jackson misses 3-pt jump shot from 26 ft,,100,115
400,4,6:07.0,,Defensive rebound by S. Dinwiddie,100,115
401,4,5:54.0,,T. Prince misses 2-pt layup from 4 ft,100,115
402,4,5:52.0,Defensive rebound by A. Drummond,,100,115
403,4,5:45.0,S. Mykhailiuk misses 3-pt jump shot from 27 ft,,100,115
404,4,5:45.0,,Defensive rebound by D. Jordan,100,115
405,4,5:31.0,,K. Irving misses 2-pt jump shot from 10 ft,100,115
406,4,5:30.0,Defensive rebound by A. Drummond,,100,115
407,4,5:24.0,T. Snell makes 3-pt jump shot from 23 ft (assist by C. Wood),,103,115
408,4,5:23.0,,Brooklyn full timeout,103,115
409,4,5:23.0,L. Galloway enters the game for S. Mykhailiuk,,103,115
410,4,5:23.0,D. Rose enters the game for T. Snell,,103,115
411,4,5:23.0,,J. Allen enters the game for D. Jordan,103,115
412,4,5:23.0,,J. Harris enters the game for C. LeVert,103,115
413,4,5:09.0,,Turnover by K. Irving (bad pass),103,115
414,4,4:57.0,Shooting foul by J. Harris (drawn by R. Jackson),,103,115
415,4,4:57.0,R. Jackson misses free throw 1 of 2,,103,115
416,4,4:57.0,Offensive rebound by Team,,103,115
417,4,4:57.0,R. Jackson makes free throw 2 of 2,,104,115
418,4,4:45.0,,T. Prince makes 3-pt jump shot from 27 ft (assist by K. Irving),104,118
419,4,4:20.0,Shooting foul by J. Harris (drawn by C. Wood),,104,118
420,4,4:20.0,C. Wood makes free throw 1 of 2,,105,118
421,4,4:20.0,C. Wood makes free throw 2 of 2,,106,118
422,4,3:58.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,106,118
423,4,3:56.0,,Offensive rebound by T. Prince,106,118
424,4,3:47.0,,J. Harris misses 3-pt jump shot from 28 ft,106,118
425,4,3:43.0,Defensive rebound by D. Rose,,106,118
426,4,3:40.0,D. Rose makes 3-pt jump shot from 27 ft,,109,118
427,4,3:23.0,,T. Prince misses 3-pt jump shot from 28 ft,109,118
428,4,3:20.0,Defensive rebound by R. Jackson,,109,118
429,4,3:14.0,Turnover by R. Jackson (bad pass; steal by T. Prince),,109,118
430,4,3:10.0,,T. Prince makes 2-pt layup from 2 ft (assist by K. Irving),109,120
431,4,3:09.0,Detroit full timeout,,109,120
432,4,3:09.0,M. Morris enters the game for C. Wood,,109,120
433,4,2:57.0,A. Drummond misses 2-pt layup from 5 ft (block by J. Allen),,109,120
434,4,2:55.0,,Defensive rebound by T. Prince,109,120
435,4,2:51.0,,K. Irving misses 3-pt jump shot from 27 ft,109,120
436,4,2:48.0,Defensive rebound by Team,,109,120
437,4,2:36.0,Turnover by D. Rose (bad pass),,109,120
438,4,2:14.0,,J. Harris makes 3-pt jump shot from 27 ft (assist by J. Allen),109,123
439,4,2:00.0,M. Morris makes 3-pt jump shot from 27 ft (assist by D. Rose),,112,123
440,4,1:37.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,112,123
441,4,1:33.0,,Offensive rebound by K. Irving,112,123
442,4,1:21.0,,T. Prince makes 2-pt layup from 2 ft (assist by S. Dinwiddie),112,125
443,4,1:10.0,R. Jackson makes 3-pt jump shot from 30 ft,,115,125
444,4,0:59.0,,J. Allen misses 2-pt layup from 1 ft (block by R. Jackson),115,125
445,4,0:59.0,,Offensive rebound by Team,115,125
446,4,0:59.0,,T. Luwawu-Cabarrot enters the game for S. Dinwiddie,115,125
447,4,0:59.0,,D. Musa enters the game for K. Irving,115,125
448,4,0:54.0,,J. Harris misses 2-pt layup from 4 ft (block by A. Drummond),115,125
449,4,0:54.0,Defensive rebound by Team,,115,125
450,4,0:54.0,Instant Replay (Request: Ruling Stands),,115,125
451,4,0:38.0,Turnover by A. Drummond (bad pass; steal by T. Prince),,115,125
452,4,0:14.0,,Turnover by Team (shot clock),115,125
