,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
378,4,5:10.0,,E. Fournier makes 2-pt jump shot from 14 ft,115,118
379,4,4:52.0,D. Hunter misses 2-pt jump shot from 6 ft,,115,118
380,4,4:49.0,Offensive rebound by J. Collins,,115,118
381,4,4:46.0,D. Dedmon misses 3-pt jump shot from 24 ft,,115,118
382,4,4:42.0,,Defensive rebound by M. Fultz,115,118
383,4,4:37.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Fultz),115,121
384,4,4:18.0,Turnover by C. Reddish (step out of bounds),,115,121
385,4,4:09.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by M. Fultz),115,124
386,4,4:09.0,Atlanta full timeout,,115,124
387,4,4:09.0,K. Huerter enters the game for D. Hunter,,115,124
388,4,3:53.0,D. Dedmon misses 3-pt jump shot from 24 ft,,115,124
389,4,3:50.0,,Defensive rebound by N. Vučević,115,124
390,4,3:34.0,,E. Fournier misses 3-pt jump shot from 25 ft,115,124
391,4,3:31.0,,Offensive rebound by N. Vučević,115,124
392,4,3:30.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by N. Vučević),115,127
393,4,3:09.0,J. Collins makes 2-pt layup from 3 ft (assist by K. Huerter),,117,127
394,4,3:02.0,,Orlando full timeout,117,127
395,4,2:55.0,,T. Ross misses 3-pt jump shot from 25 ft,117,127
396,4,2:55.0,Defensive rebound by D. Dedmon,,117,127
397,4,2:41.0,J. Collins makes 3-pt jump shot from 24 ft (assist by T. Young),,120,127
398,4,2:20.0,,N. Vučević makes 2-pt hook shot from 3 ft,120,129
399,4,2:09.0,T. Young misses 3-pt jump shot from 26 ft,,120,129
400,4,2:05.0,,Defensive rebound by T. Ross,120,129
401,4,1:48.0,,T. Ross misses 3-pt jump shot from 25 ft,120,129
402,4,1:44.0,Defensive rebound by C. Reddish,,120,129
403,4,1:40.0,T. Young makes 2-pt jump shot from 8 ft,,122,129
404,4,1:21.0,,Turnover by E. Fournier (out of bounds lost ball),122,129
405,4,1:17.0,Personal foul by E. Fournier (drawn by T. Young),,122,129
406,4,1:10.0,T. Young misses 2-pt jump shot from 15 ft,,122,129
407,4,1:07.0,,Defensive rebound by E. Fournier,122,129
408,4,1:03.0,,N. Vučević makes 2-pt dunk at rim (assist by M. Fultz),122,131
409,4,0:53.0,J. Collins makes 2-pt layup from 3 ft (assist by T. Young),,124,131
410,4,0:34.0,,M. Fultz misses 3-pt jump shot from 24 ft,124,131
411,4,0:31.0,Defensive rebound by J. Collins,,124,131
412,4,0:31.0,J. Collins makes 2-pt dunk from 1 ft,,126,131
413,4,0:30.0,,Personal take foul by K. Huerter (drawn by M. Fultz),126,131
414,4,0:30.0,,M. Fultz makes free throw 1 of 2,126,132
415,4,0:30.0,,M. Fultz makes free throw 2 of 2,126,133
416,4,0:30.0,Atlanta full timeout,,126,133
417,4,0:30.0,D. Hunter enters the game for D. Dedmon,,126,133
418,4,0:30.0,,M. Carter-Williams enters the game for T. Ross,126,133
419,4,0:30.0,,W. Iwundu enters the game for N. Vučević,126,133
420,4,0:27.0,T. Young misses 3-pt jump shot from 28 ft,,126,133
421,4,0:27.0,Offensive rebound by J. Collins,,126,133
422,4,0:23.0,J. Collins misses 2-pt layup from 1 ft,,126,133
423,4,0:23.0,,Defensive rebound by W. Iwundu,126,133
424,4,0:23.0,,Personal take foul by D. Hunter (drawn by W. Iwundu),126,133
425,4,0:23.0,,W. Iwundu makes free throw 1 of 2,126,134
426,4,0:23.0,,W. Iwundu makes free throw 2 of 2,126,135
427,4,0:15.0,K. Huerter misses 3-pt jump shot from 23 ft,,126,135
428,4,0:12.0,,Defensive rebound by M. Carter-Williams,126,135
