,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,GOLDEN STATE_ACTION,NEW ORLEANS_SCORE,GOLDEN STATE_SCORE
379,4,7:41.0,,J. Toscano-Anderson misses 2-pt layup from 3 ft,94,85
380,4,7:40.0,Defensive rebound by J. Hart,,94,85
381,4,7:34.0,J. Hart makes 3-pt jump shot from 30 ft (assist by J. Holiday),,97,85
382,4,7:20.0,,J. Poole makes 2-pt layup from 4 ft,97,87
383,4,7:00.0,J. Holiday makes 2-pt jump shot from 5 ft,,99,87
384,4,6:51.0,,J. Poole makes 2-pt jump shot from 13 ft,99,89
385,4,6:26.0,J. Redick makes 3-pt jump shot from 28 ft (assist by J. Holiday),,102,89
386,4,6:16.0,,J. Poole makes 2-pt layup from 2 ft (assist by K. Bowman),102,91
387,4,6:16.0,,Shooting foul by J. Hart (drawn by J. Poole),102,91
388,4,6:16.0,New Orleans full timeout,,102,91
389,4,6:16.0,D. Favors enters the game for J. Redick,,102,91
390,4,6:16.0,B. Ingram enters the game for Z. Williamson,,102,91
391,4,6:16.0,,A. Wiggins enters the game for K. Bowman,102,91
392,4,6:16.0,,J. Poole misses free throw 1 of 1,102,91
393,4,6:14.0,Defensive rebound by J. Holiday,,102,91
394,4,6:05.0,J. Holiday misses 3-pt jump shot from 28 ft,,102,91
395,4,6:03.0,,Defensive rebound by A. Wiggins,102,91
396,4,5:47.0,,J. Poole makes 2-pt layup from 2 ft,102,93
397,4,5:38.0,N. Melli makes 3-pt jump shot from 24 ft (assist by J. Holiday),,105,93
398,4,5:19.0,,J. Toscano-Anderson misses 2-pt layup from 4 ft,105,93
399,4,5:18.0,Defensive rebound by J. Hart,,105,93
400,4,4:59.0,Turnover by N. Melli (bad pass; steal by E. Paschall),,105,93
401,4,4:54.0,,Shooting foul by J. Hart (drawn by E. Paschall),105,93
402,4,4:54.0,,E. Paschall makes free throw 1 of 2,105,94
403,4,4:54.0,,E. Paschall makes free throw 2 of 2,105,95
404,4,4:35.0,N. Melli misses 3-pt jump shot from 27 ft,,105,95
405,4,4:33.0,Offensive rebound by D. Favors,,105,95
406,4,4:32.0,D. Favors makes 2-pt layup from 3 ft,,107,95
407,4,4:32.0,Shooting foul by A. Wiggins (drawn by D. Favors),,107,95
408,4,4:32.0,,K. Bowman enters the game for D. Lee,107,95
409,4,4:32.0,,K. Looney enters the game for J. Toscano-Anderson,107,95
410,4,4:32.0,D. Favors misses free throw 1 of 1,,107,95
411,4,4:31.0,,Defensive rebound by A. Wiggins,107,95
412,4,4:20.0,,A. Wiggins misses 2-pt layup from 2 ft,107,95
413,4,4:19.0,Defensive rebound by J. Hart,,107,95
414,4,4:13.0,B. Ingram makes 2-pt layup from 2 ft (assist by J. Holiday),,109,95
415,4,4:13.0,,Golden State full timeout,109,95
416,4,4:13.0,Z. Williamson enters the game for D. Favors,,109,95
417,4,4:02.0,,Turnover by J. Poole (traveling),109,95
418,4,3:50.0,Z. Williamson makes 2-pt dunk from 2 ft (assist by J. Holiday),,111,95
419,4,3:37.0,,Turnover by E. Paschall (bad pass; steal by B. Ingram),111,95
420,4,3:25.0,J. Holiday makes 2-pt dunk from 3 ft (assist by B. Ingram),,113,95
421,4,3:14.0,,Personal foul by B. Ingram (drawn by A. Wiggins),113,95
422,4,3:11.0,,A. Wiggins misses 3-pt jump shot from 26 ft,113,95
423,4,3:09.0,Defensive rebound by Z. Williamson,,113,95
424,4,2:49.0,J. Hart misses 2-pt jump shot from 11 ft,,113,95
425,4,2:48.0,,Defensive rebound by A. Wiggins,113,95
426,4,2:48.0,,D. Lee enters the game for J. Poole,113,95
427,4,2:48.0,,J. Toscano-Anderson enters the game for A. Wiggins,113,95
428,4,2:34.0,,K. Bowman makes 2-pt dunk from 1 ft (assist by D. Lee),113,97
429,4,2:20.0,Personal foul by E. Paschall (drawn by Z. Williamson),,113,97
430,4,2:13.0,B. Ingram misses 2-pt jump shot from 10 ft,,113,97
431,4,2:13.0,Offensive rebound by Team,,113,97
432,4,2:13.0,Turnover by B. Ingram (traveling),,113,97
433,4,2:01.0,,K. Bowman misses 2-pt layup from 3 ft (block by J. Holiday),113,97
434,4,2:00.0,Defensive rebound by J. Hart,,113,97
435,4,1:49.0,Turnover by B. Ingram (bad pass; steal by K. Bowman),,113,97
436,4,1:43.0,,E. Paschall makes 2-pt layup from 2 ft (assist by K. Bowman),113,99
437,4,1:33.0,J. Hart misses 3-pt jump shot from 27 ft,,113,99
438,4,1:31.0,,Defensive rebound by D. Lee,113,99
439,4,1:22.0,,K. Bowman misses 3-pt jump shot from 29 ft,113,99
440,4,1:20.0,Defensive rebound by N. Melli,,113,99
441,4,1:05.0,B. Ingram misses 2-pt jump shot from 13 ft (block by D. Lee),,113,99
442,4,1:03.0,,Defensive rebound by E. Paschall,113,99
443,4,0:58.0,,J. Toscano-Anderson misses 3-pt jump shot from 23 ft,113,99
444,4,0:55.0,,Offensive rebound by Team,113,99
445,4,0:55.0,J. Hayes enters the game for Z. Williamson,,113,99
446,4,0:55.0,New Orleans full timeout,,113,99
447,4,0:45.0,,D. Lee makes 2-pt jump shot from 12 ft (assist by K. Bowman),113,101
448,4,0:27.0,N. Melli makes 2-pt jump shot from 20 ft (assist by J. Holiday),,115,101
449,4,0:14.0,,Turnover by D. Lee (bad pass; steal by B. Ingram),115,101
