,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
188,2,4:31.0,,Offensive foul by J. Harris (drawn by B. Simmons),35,45
189,2,4:31.0,,Turnover by J. Harris (offensive foul),35,45
190,2,4:31.0,,D. Nwaba enters the game for G. Temple,35,45
191,2,4:18.0,A. Horford makes 2-pt hook shot from 5 ft (assist by J. Ennis),,37,45
192,2,4:07.0,,S. Dinwiddie makes 2-pt layup from 2 ft,37,47
193,2,3:54.0,B. Simmons makes 2-pt layup from 3 ft (assist by T. Harris),,39,47
194,2,3:41.0,,J. Allen misses 2-pt layup from 3 ft (block by M. Thybulle),39,47
195,2,3:37.0,Defensive rebound by A. Horford,,39,47
196,2,3:33.0,B. Simmons misses 2-pt jump shot from 5 ft,,39,47
197,2,3:33.0,,Defensive rebound by W. Chandler,39,47
198,2,3:29.0,,D. Nwaba makes 2-pt layup from 1 ft,39,49
199,2,3:12.0,B. Simmons makes 2-pt layup from 1 ft (assist by M. Thybulle),,41,49
200,2,2:51.0,,S. Dinwiddie misses 2-pt layup from 6 ft,41,49
201,2,2:50.0,Defensive rebound by B. Simmons,,41,49
202,2,2:50.0,Personal foul by J. Allen (drawn by B. Simmons),,41,49
203,2,2:50.0,J. Richardson enters the game for J. Ennis,,41,49
204,2,2:39.0,T. Harris misses 2-pt jump shot from 6 ft,,41,49
205,2,2:35.0,Offensive rebound by B. Simmons,,41,49
206,2,2:27.0,Turnover by T. Harris (traveling),,41,49
207,2,2:16.0,,Shooting foul by A. Horford (drawn by S. Dinwiddie),41,49
208,2,2:16.0,,S. Dinwiddie misses free throw 1 of 2,41,49
209,2,2:16.0,,Offensive rebound by Team,41,49
210,2,2:16.0,,S. Dinwiddie makes free throw 2 of 2,41,50
211,2,2:06.0,Personal foul by S. Dinwiddie (drawn by A. Horford),,41,50
212,2,2:01.0,Turnover by J. Richardson (bad pass; steal by D. Nwaba),,41,50
213,2,1:59.0,,Shooting foul by J. Richardson (drawn by D. Nwaba),41,50
214,2,1:59.0,,D. Nwaba makes free throw 1 of 2,41,51
215,2,1:59.0,J. Ennis enters the game for J. Richardson,,41,51
216,2,1:59.0,,D. Nwaba makes free throw 2 of 2,41,52
217,2,1:45.0,M. Thybulle misses 2-pt jump shot from 8 ft,,41,52
218,2,1:43.0,,Defensive rebound by J. Harris,41,52
219,2,1:26.0,,S. Dinwiddie makes 2-pt layup from 1 ft (assist by J. Harris),41,54
220,2,1:08.0,T. Harris misses 2-pt jump shot from 10 ft,,41,54
221,2,1:06.0,,Defensive rebound by W. Chandler,41,54
222,2,0:58.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,41,57
223,2,0:46.0,A. Horford makes 2-pt jump shot from 16 ft (assist by B. Simmons),,43,57
224,2,0:29.0,,S. Dinwiddie misses 2-pt jump shot from 13 ft,43,57
225,2,0:26.0,Defensive rebound by T. Harris,,43,57
226,2,0:08.0,T. Harris misses 2-pt jump shot from 8 ft,,43,57
227,2,0:06.0,,Defensive rebound by W. Chandler,43,57
228,2,0:01.0,,Turnover by D. Nwaba (bad pass; steal by M. Thybulle),43,57
229,3,11:46.0,Personal foul by T. Prince (drawn by B. Simmons),,43,57
230,3,11:46.0,,W. Chandler enters the game for T. Prince,43,57
231,3,11:40.0,Personal foul by G. Temple (drawn by J. Richardson),,43,57
232,3,11:34.0,Shooting foul by W. Chandler (drawn by J. Richardson),,43,57
233,3,11:34.0,J. Richardson makes free throw 1 of 2,,44,57
234,3,11:34.0,J. Richardson misses free throw 2 of 2,,44,57
235,3,11:32.0,,Defensive rebound by J. Allen,44,57
236,3,11:20.0,,Turnover by S. Dinwiddie (bad pass; steal by A. Horford),44,57
237,3,11:08.0,B. Simmons makes 2-pt layup from 2 ft (assist by A. Horford),,46,57
238,3,11:00.0,,Shooting foul by A. Horford (drawn by S. Dinwiddie),46,57
239,3,11:00.0,,S. Dinwiddie misses free throw 1 of 2,46,57
240,3,11:00.0,,Offensive rebound by Team,46,57
241,3,11:00.0,,S. Dinwiddie makes free throw 2 of 2,46,58
242,3,10:46.0,Personal foul by W. Chandler (drawn by B. Simmons),,46,58
243,3,10:33.0,A. Horford misses 3-pt jump shot from 25 ft,,46,58
244,3,10:28.0,Offensive rebound by M. Scott,,46,58
245,3,10:22.0,B. Simmons makes 2-pt hook shot from 7 ft,,48,58
246,3,10:14.0,,Personal foul by B. Simmons (drawn by J. Allen),48,58
247,3,10:08.0,,Personal foul by J. Richardson (drawn by S. Dinwiddie),48,58
248,3,10:08.0,M. Thybulle enters the game for J. Richardson,,48,58
249,3,9:59.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by B. Simmons),48,58
250,3,9:59.0,,Offensive rebound by Team,48,58
251,3,9:54.0,,J. Harris misses 3-pt jump shot from 26 ft,48,58
252,3,9:51.0,Defensive rebound by T. Harris,,48,58
253,3,9:37.0,A. Horford makes 2-pt jump shot from 19 ft (assist by M. Thybulle),,50,58
254,3,9:23.0,,S. Dinwiddie makes 2-pt layup from 2 ft,50,60
255,3,9:23.0,Violation by Team (def goaltending),,50,60
256,3,9:06.0,Turnover by T. Harris (bad pass; steal by W. Chandler),,50,60
257,3,9:01.0,,G. Temple makes 2-pt layup from 1 ft (assist by W. Chandler),50,62
258,3,8:47.0,B. Simmons makes 2-pt layup from 2 ft,,52,62
259,3,8:30.0,,J. Harris misses 2-pt layup from 7 ft (block by A. Horford),52,62
260,3,8:30.0,,Offensive rebound by Team,52,62
261,3,8:28.0,,S. Dinwiddie makes 2-pt dunk at rim (assist by G. Temple),52,64
262,3,8:01.0,B. Simmons makes 2-pt jump shot from 8 ft (assist by T. Harris),,54,64
263,3,7:44.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,54,64
264,3,7:41.0,Defensive rebound by T. Harris,,54,64
265,3,7:37.0,T. Harris makes 2-pt layup from 6 ft,,56,64
266,3,7:35.0,,Brooklyn full timeout,56,64
267,3,7:35.0,J. Ennis enters the game for M. Scott,,56,64
268,3,7:15.0,,S. Dinwiddie makes 2-pt layup from 2 ft,56,66
269,3,7:00.0,T. Harris makes 2-pt jump shot from 16 ft (assist by A. Horford),,58,66
270,3,6:48.0,,J. Harris misses 2-pt jump shot from 15 ft (block by B. Simmons),58,66
271,3,6:44.0,Defensive rebound by A. Horford,,58,66
272,3,6:28.0,Shooting foul by S. Dinwiddie (drawn by M. Thybulle),,58,66
273,3,6:28.0,M. Thybulle misses free throw 1 of 2,,58,66
274,3,6:28.0,Offensive rebound by Team,,58,66
275,3,6:28.0,,D. Nwaba enters the game for G. Temple,58,66
276,3,6:28.0,M. Thybulle misses free throw 2 of 2,,58,66
277,3,6:26.0,,Defensive rebound by J. Allen,58,66
278,3,6:16.0,,S. Dinwiddie misses 2-pt layup from 2 ft,58,66
279,3,6:14.0,Defensive rebound by A. Horford,,58,66
280,3,6:02.0,T. Harris misses 2-pt jump shot from 9 ft (block by W. Chandler),,58,66
281,3,5:56.0,,Defensive rebound by W. Chandler,58,66
282,3,5:54.0,,J. Harris makes 2-pt layup from 1 ft (assist by W. Chandler),58,68
283,3,5:54.0,Philadelphia full timeout,,58,68
284,3,5:54.0,R. Neto enters the game for M. Thybulle,,58,68
285,3,5:31.0,A. Horford misses 2-pt hook shot from 8 ft,,58,68
286,3,5:30.0,,Defensive rebound by J. Allen,58,68
287,3,5:15.0,,J. Allen misses 2-pt dunk from 2 ft (block by A. Horford),58,68
288,3,5:13.0,,Offensive rebound by J. Allen,58,68
289,3,5:13.0,,J. Allen misses 2-pt dunk from 4 ft (block by T. Harris),58,68
290,3,5:12.0,Defensive rebound by Team,,58,68
291,3,5:02.0,J. Ennis misses 3-pt jump shot from 23 ft,,58,68
292,3,5:00.0,Offensive rebound by A. Horford,,58,68
293,3,4:50.0,A. Horford misses 2-pt hook shot from 10 ft,,58,68
294,3,4:49.0,,Defensive rebound by W. Chandler,58,68
295,3,4:40.0,,Personal foul by J. Ennis (drawn by J. Allen),58,68
296,3,4:34.0,,Personal foul by B. Simmons (drawn by J. Allen),58,68
297,3,4:34.0,,J. Allen makes free throw 1 of 2,58,69
298,3,4:34.0,F. Korkmaz enters the game for J. Ennis,,58,69
299,3,4:34.0,,T. Luwawu-Cabarrot enters the game for W. Chandler,58,69
300,3,4:34.0,,T. Prince enters the game for J. Harris,58,69
301,3,4:34.0,,J. Allen makes free throw 2 of 2,58,70
302,3,4:20.0,T. Harris misses 2-pt jump shot from 15 ft,,58,70
303,3,4:18.0,,Defensive rebound by T. Prince,58,70
304,3,4:14.0,,Personal foul by R. Neto (drawn by S. Dinwiddie),58,70
305,3,4:14.0,,S. Dinwiddie makes free throw 1 of 2,58,71
306,3,4:14.0,,S. Dinwiddie makes free throw 2 of 2,58,72
307,3,4:03.0,T. Harris misses 3-pt jump shot from 25 ft,,58,72
308,3,3:59.0,,Defensive rebound by D. Nwaba,58,72
309,3,3:44.0,,T. Prince makes 2-pt layup from 1 ft (assist by S. Dinwiddie),58,74
310,3,3:43.0,Philadelphia full timeout,,58,74
311,3,3:43.0,J. Richardson enters the game for T. Harris,,58,74
312,3,3:43.0,M. Scott enters the game for R. Neto,,58,74
313,3,3:21.0,J. Richardson misses 3-pt jump shot from 24 ft,,58,74
314,3,3:19.0,,Defensive rebound by T. Prince,58,74
315,3,3:03.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),58,76
316,3,2:49.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,58,76
317,3,2:47.0,,Defensive rebound by T. Luwawu-Cabarrot,58,76
318,3,2:37.0,,D. Nwaba misses 2-pt layup from 8 ft (block by A. Horford),58,76
319,3,2:36.0,Defensive rebound by A. Horford,,58,76
320,3,2:27.0,Personal foul by S. Dinwiddie (drawn by B. Simmons),,58,76
321,3,2:27.0,B. Simmons misses free throw 1 of 2,,58,76
322,3,2:27.0,Offensive rebound by Team,,58,76
323,3,2:27.0,N. Pelle enters the game for A. Horford,,58,76
324,3,2:27.0,,D. Jordan enters the game for J. Allen,58,76
325,3,2:27.0,,T. Pinson enters the game for S. Dinwiddie,58,76
326,3,2:27.0,B. Simmons makes free throw 2 of 2,,59,76
327,3,2:14.0,,D. Nwaba misses 3-pt jump shot from 27 ft,59,76
328,3,2:10.0,Defensive rebound by B. Simmons,,59,76
329,3,2:06.0,M. Scott misses 3-pt jump shot from 26 ft,,59,76
330,3,2:04.0,,Defensive rebound by Team,59,76
331,3,2:04.0,,G. Temple enters the game for D. Nwaba,59,76
332,3,1:49.0,,Turnover by T. Prince (bad pass; steal by B. Simmons),59,76
333,3,1:46.0,Personal foul by G. Temple (drawn by B. Simmons),,59,76
334,3,1:46.0,B. Simmons makes free throw 1 of 2,,60,76
335,3,1:46.0,B. Simmons makes free throw 2 of 2,,61,76
336,3,1:34.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by T. Prince),61,78
337,3,1:20.0,M. Scott makes 3-pt jump shot from 26 ft (assist by F. Korkmaz),,64,78
338,3,1:08.0,,G. Temple makes 3-pt jump shot from 27 ft,64,81
339,3,0:54.0,J. Richardson misses 2-pt layup from 6 ft,,64,81
340,3,0:54.0,Offensive rebound by J. Richardson,,64,81
341,3,0:52.0,J. Richardson makes 2-pt layup from 3 ft,,66,81
342,3,0:33.0,,D. Jordan misses 2-pt dunk from 4 ft (block by N. Pelle),66,81
343,3,0:30.0,Defensive rebound by J. Richardson,,66,81
344,3,0:26.0,B. Simmons misses 2-pt layup from 3 ft,,66,81
345,3,0:24.0,,Defensive rebound by T. Prince,66,81
346,3,0:11.0,,Personal foul by B. Simmons (drawn by G. Temple),66,81
347,3,0:11.0,,G. Temple makes free throw 1 of 2,66,82
348,3,0:11.0,,W. Chandler enters the game for T. Luwawu-Cabarrot,66,82
349,3,0:11.0,,D. Nwaba enters the game for T. Prince,66,82
350,3,0:11.0,,G. Temple makes free throw 2 of 2,66,83
351,4,11:40.0,,G. Temple makes 3-pt jump shot from 27 ft (assist by T. Pinson),66,86
352,4,11:27.0,Offensive foul by N. Pelle (drawn by T. Pinson),,66,86
353,4,11:27.0,Turnover by N. Pelle (offensive foul),,66,86
354,4,11:10.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by G. Temple),66,88
355,4,10:55.0,J. Richardson makes 2-pt jump shot from 10 ft,,68,88
356,4,10:37.0,,T. Prince makes 2-pt jump shot from 6 ft,68,90
357,4,10:19.0,J. Richardson makes 2-pt layup from 5 ft,,70,90
358,4,10:03.0,,Turnover by T. Prince (palming),70,90
359,4,10:03.0,T. Harris enters the game for M. Scott,,70,90
360,4,9:51.0,J. Richardson misses 2-pt jump shot from 9 ft,,70,90
361,4,9:47.0,,Defensive rebound by T. Pinson,70,90
362,4,9:37.0,,T. Pinson misses 3-pt jump shot from 26 ft,70,90
363,4,9:36.0,Defensive rebound by Team,,70,90
364,4,9:23.0,T. Harris makes 2-pt jump shot from 16 ft,,72,90
365,4,9:14.0,,Turnover by T. Prince (bad pass; steal by J. Richardson),72,90
366,4,9:11.0,J. Richardson misses 2-pt layup from 1 ft,,72,90
367,4,9:07.0,Offensive rebound by J. Richardson,,72,90
368,4,9:07.0,J. Richardson makes 2-pt layup at rim,,74,90
369,4,8:55.0,,T. Prince makes 2-pt jump shot from 15 ft,74,92
370,4,8:35.0,R. Neto misses 2-pt jump shot from 10 ft,,74,92
371,4,8:32.0,,Defensive rebound by D. Jordan,74,92
372,4,8:29.0,,Turnover by D. Jordan (bad pass; steal by R. Neto),74,92
373,4,8:25.0,J. Ennis misses 3-pt jump shot from 23 ft,,74,92
374,4,8:22.0,,Defensive rebound by D. Jordan,74,92
375,4,8:18.0,,T. Prince misses 2-pt layup from 3 ft,74,92
376,4,8:18.0,Defensive rebound by R. Neto,,74,92
377,4,8:13.0,Personal foul by T. Luwawu-Cabarrot (drawn by J. Richardson),,74,92
378,4,8:09.0,J. Richardson misses 3-pt jump shot from 28 ft,,74,92
379,4,8:07.0,,Defensive rebound by D. Jordan,74,92
