,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
381,4,5:28.0,Defensive rebound by T. Ariza,,105,104
382,4,5:14.0,N. Bjelica misses 2-pt jump shot from 4 ft (block by B. McLemore),,105,104
383,4,5:12.0,,Defensive rebound by P. Tucker,105,104
384,4,5:09.0,,Turnover by J. Harden (lost ball; steal by C. Joseph),105,104
385,4,4:56.0,Sacramento full timeout,,105,104
386,4,4:56.0,H. Barnes enters the game for T. Ariza,,105,104
387,4,4:56.0,B. Hield enters the game for B. Bogdanović,,105,104
388,4,4:56.0,,D. House enters the game for G. Clark,105,104
389,4,4:56.0,,R. Westbrook enters the game for B. McLemore,105,104
390,4,4:48.0,N. Bjelica misses 3-pt jump shot from 28 ft,,105,104
391,4,4:46.0,,Defensive rebound by P. Tucker,105,104
392,4,4:39.0,,Shooting foul by B. Hield (drawn by J. Harden),105,104
393,4,4:39.0,,J. Harden makes free throw 1 of 2,105,105
394,4,4:39.0,,J. Harden makes free throw 2 of 2,105,106
395,4,4:29.0,C. Joseph makes 2-pt layup from 1 ft,,107,106
396,4,4:08.0,,D. House misses 2-pt layup from 1 ft,107,106
397,4,4:06.0,Defensive rebound by N. Bjelica,,107,106
398,4,3:58.0,N. Bjelica misses 3-pt jump shot from 27 ft,,107,106
399,4,3:56.0,,Defensive rebound by P. Tucker,107,106
400,4,3:54.0,,J. Harden misses 3-pt jump shot from 28 ft,107,106
401,4,3:50.0,,Offensive rebound by C. Capela,107,106
402,4,3:39.0,,Turnover by J. Harden (lost ball; steal by B. Hield),107,106
403,4,3:26.0,B. Hield misses 3-pt jump shot from 26 ft,,107,106
404,4,3:25.0,,Defensive rebound by P. Tucker,107,106
405,4,3:25.0,,Houston full timeout,107,106
406,4,3:25.0,B. Bogdanović enters the game for N. Bjelica,,107,106
407,4,3:25.0,,B. McLemore enters the game for D. House,107,106
408,4,3:14.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by J. Harden),107,108
409,4,2:56.0,B. Hield makes 2-pt layup from 2 ft,,109,108
410,4,2:39.0,,P. Tucker misses 3-pt jump shot from 24 ft,109,108
411,4,2:37.0,Defensive rebound by H. Barnes,,109,108
412,4,2:23.0,H. Barnes misses 2-pt layup from 3 ft (block by B. McLemore),,109,108
413,4,2:22.0,Offensive rebound by H. Barnes,,109,108
414,4,2:22.0,Shooting foul by J. Harden (drawn by H. Barnes),,109,108
415,4,2:22.0,H. Barnes makes free throw 1 of 2,,110,108
416,4,2:22.0,H. Barnes misses free throw 2 of 2,,110,108
417,4,2:22.0,,Defensive rebound by P. Tucker,110,108
418,4,2:11.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by J. Harden),110,110
419,4,1:46.0,B. Bogdanović misses 3-pt jump shot from 29 ft,,110,110
420,4,1:44.0,,Defensive rebound by J. Harden,110,110
421,4,1:38.0,,Turnover by J. Harden (lost ball; steal by C. Joseph),110,110
422,4,1:15.0,H. Barnes makes 3-pt jump shot from 23 ft,,113,110
423,4,1:07.0,,R. Westbrook makes 3-pt jump shot from 27 ft (assist by J. Harden),113,113
424,4,0:47.0,H. Barnes misses 2-pt jump shot from 6 ft,,113,113
425,4,0:45.0,Offensive rebound by R. Holmes,,113,113
426,4,0:42.0,R. Holmes misses 2-pt layup from 1 ft,,113,113
427,4,0:41.0,,Defensive rebound by B. McLemore,113,113
428,4,0:22.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Westbrook),113,116
429,4,0:22.0,Sacramento full timeout,,113,116
430,4,0:22.0,,D. House enters the game for C. Capela,113,116
431,4,0:13.0,B. Hield misses 3-pt jump shot from 26 ft,,113,116
432,4,0:11.0,Offensive rebound by B. Bogdanović,,113,116
433,4,0:08.0,B. Hield makes 3-pt jump shot from 25 ft,,116,116
434,4,0:08.0,Instant Replay (Request: Ruling Stands),,116,116
435,4,0:01.0,,R. Westbrook makes 2-pt layup from 2 ft,116,118
436,4,0:01.0,Sacramento full timeout,,116,118
437,4,0:01.0,N. Bjelica enters the game for R. Holmes,,116,118
438,4,0:01.0,,C. Capela enters the game for B. McLemore,116,118
439,4,0:00.0,N. Bjelica makes 3-pt jump shot from 32 ft (assist by C. Joseph),,119,118
440,4,0:00.0,Instant Replay (Request: Ruling Stands),,119,118
