,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
387,4,8:12.0,L. Kennard enters the game for L. Galloway,,83,98
388,4,8:12.0,,B. Beal enters the game for C. Miles,83,98
389,4,8:03.0,Turnover by Team (shot clock),,83,98
390,4,8:03.0,Violation by Team (delay of game),,83,98
391,4,7:44.0,,M. Wagner misses 2-pt layup from 2 ft,83,98
392,4,7:41.0,Defensive rebound by A. Drummond,,83,98
393,4,7:25.0,A. Drummond misses 2-pt jump shot from 12 ft,,83,98
394,4,7:22.0,Offensive rebound by A. Drummond,,83,98
395,4,7:22.0,A. Drummond misses 2-pt layup from 9 ft,,83,98
396,4,7:20.0,,Defensive rebound by T. Brown,83,98
397,4,7:10.0,,B. Beal makes 2-pt layup from 2 ft,83,100
398,4,7:10.0,,Shooting foul by B. Brown (drawn by B. Beal),83,100
399,4,7:10.0,,B. Beal misses free throw 1 of 1,83,100
400,4,7:08.0,Defensive rebound by A. Drummond,,83,100
401,4,7:05.0,Detroit full timeout,,83,100
402,4,6:54.0,T. Snell makes 3-pt jump shot from 26 ft (assist by L. Kennard),,86,100
403,4,6:30.0,,I. Smith makes 2-pt jump shot from 16 ft,86,102
404,4,6:08.0,A. Drummond misses 2-pt layup from 4 ft (block by M. Wagner),,86,102
405,4,6:06.0,Offensive rebound by A. Drummond,,86,102
406,4,6:05.0,A. Drummond makes 2-pt layup from 1 ft,,88,102
407,4,5:49.0,,B. Beal makes 2-pt jump shot from 11 ft,88,104
408,4,5:26.0,Shooting foul by M. Wagner (drawn by B. Brown),,88,104
409,4,5:26.0,B. Brown misses free throw 1 of 2,,88,104
410,4,5:26.0,Offensive rebound by Team,,88,104
411,4,5:26.0,,T. Bryant enters the game for M. Wagner,88,104
412,4,5:26.0,B. Brown makes free throw 2 of 2,,89,104
413,4,5:10.0,,B. Beal misses 2-pt jump shot from 7 ft,89,104
414,4,5:08.0,Defensive rebound by A. Drummond,,89,104
415,4,4:58.0,B. Brown makes 2-pt jump shot from 3 ft,,91,104
416,4,4:58.0,Shooting foul by I. Smith (drawn by B. Brown),,91,104
417,4,4:58.0,,I. Thomas enters the game for I. Smith,91,104
418,4,4:58.0,B. Brown misses free throw 1 of 1,,91,104
419,4,4:55.0,,Defensive rebound by T. Brown,91,104
420,4,4:45.0,,Shooting foul by B. Brown (drawn by B. Beal),91,104
421,4,4:45.0,,B. Beal misses free throw 1 of 2,91,104
422,4,4:45.0,,Offensive rebound by Team,91,104
423,4,4:45.0,,B. Beal makes free throw 2 of 2,91,105
424,4,4:33.0,T. Snell misses 3-pt jump shot from 26 ft,,91,105
425,4,4:29.0,,Defensive rebound by I. Thomas,91,105
426,4,4:26.0,,T. Brown makes 2-pt layup from 3 ft (assist by I. Thomas),91,107
427,4,4:08.0,L. Kennard makes 2-pt jump shot from 9 ft,,93,107
428,4,4:03.0,,Turnover by B. Beal (bad pass),93,107
429,4,3:42.0,B. Brown misses 2-pt hook shot from 10 ft,,93,107
430,4,3:37.0,Offensive rebound by B. Brown,,93,107
431,4,3:37.0,B. Brown makes 2-pt layup from 4 ft,,95,107
432,4,3:37.0,,Washington full timeout,95,107
433,4,3:25.0,,T. Bryant makes 2-pt jump shot from 12 ft (assist by T. Brown),95,109
434,4,3:07.0,Shooting foul by T. Bryant (drawn by B. Brown),,95,109
435,4,3:07.0,B. Brown makes free throw 1 of 2,,96,109
436,4,3:07.0,B. Brown makes free throw 2 of 2,,97,109
437,4,2:56.0,,B. Beal misses 2-pt layup from 3 ft,97,109
438,4,2:55.0,,Offensive rebound by B. Beal,97,109
439,4,2:55.0,,B. Beal makes 2-pt layup from 1 ft,97,111
440,4,2:37.0,Turnover by S. Mykhailiuk (bad pass; steal by I. Thomas),,97,111
441,4,2:32.0,,T. Brown makes 2-pt layup from 2 ft (assist by I. Thomas),97,113
442,4,2:24.0,A. Drummond misses 2-pt hook shot from 8 ft,,97,113
443,4,2:24.0,,Defensive rebound by T. Brown,97,113
444,4,2:24.0,,I. Bonga enters the game for B. Beal,97,113
445,4,2:02.0,,T. Brown misses 2-pt jump shot from 11 ft,97,113
446,4,2:00.0,Defensive rebound by A. Drummond,,97,113
447,4,1:54.0,Personal foul by T. Bryant (drawn by T. Snell),,97,113
448,4,1:54.0,J. Bone enters the game for B. Brown,,97,113
449,4,1:54.0,K. Thomas enters the game for L. Kennard,,97,113
450,4,1:54.0,,J. Robinson enters the game for D. Bertāns,97,113
451,4,1:54.0,,A. Schofield enters the game for I. Thomas,97,113
452,4,1:45.0,J. Bone misses 2-pt jump shot from 7 ft,,97,113
453,4,1:42.0,,Defensive rebound by A. Schofield,97,113
454,4,1:34.0,,T. Brown misses 2-pt layup from 3 ft,97,113
455,4,1:34.0,Defensive rebound by Team,,97,113
456,4,1:34.0,,M. Wagner enters the game for T. Bryant,97,113
457,4,1:15.0,S. Mykhailiuk misses 2-pt layup from 1 ft,,97,113
458,4,1:10.0,,Defensive rebound by M. Wagner,97,113
459,4,0:55.0,,M. Wagner makes 2-pt layup from 3 ft (assist by T. Brown),97,115
460,4,0:50.0,Turnover by J. Bone (dbl dribble),,97,115
461,4,0:50.0,C. Wood enters the game for A. Drummond,,97,115
462,4,0:42.0,,J. Robinson misses 2-pt jump shot from 19 ft,97,115
463,4,0:39.0,Defensive rebound by Team,,97,115
464,4,0:25.0,Shooting foul by A. Schofield (drawn by C. Wood),,97,115
465,4,0:25.0,C. Wood makes free throw 1 of 2,,98,115
466,4,0:25.0,C. Wood makes free throw 2 of 2,,99,115
467,4,0:01.0,,Turnover by Team (shot clock),99,115
