,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
385,4,5:51.0,,Defensive rebound by D. Sabonis,84,85
386,4,5:38.0,,Shooting foul by J. Richardson (drawn by D. McDermott),84,85
387,4,5:38.0,,D. McDermott makes free throw 1 of 2,84,86
388,4,5:38.0,,M. Brogdon enters the game for T. McConnell,84,86
389,4,5:38.0,,D. McDermott makes free throw 2 of 2,84,87
390,4,5:24.0,J. Richardson makes 2-pt layup from 2 ft,,86,87
391,4,5:17.0,,Indiana full timeout,86,87
392,4,5:17.0,,M. Turner enters the game for D. McDermott,86,87
393,4,5:09.0,,J. Holiday misses 3-pt jump shot from 27 ft,86,87
394,4,5:07.0,Defensive rebound by B. Simmons,,86,87
395,4,4:48.0,J. Richardson makes 2-pt jump shot from 18 ft,,88,87
396,4,4:27.0,,D. Sabonis misses 2-pt layup from 1 ft,88,87
397,4,4:25.0,Defensive rebound by T. Harris,,88,87
398,4,4:11.0,J. Richardson makes 2-pt jump shot from 20 ft,,90,87
399,4,3:53.0,,T. Warren makes 2-pt jump shot from 6 ft (assist by M. Brogdon),90,89
400,4,3:52.0,Philadelphia full timeout,,90,89
401,4,3:36.0,Personal foul by J. Holiday (drawn by J. Richardson),,90,89
402,4,3:36.0,J. Richardson makes free throw 1 of 2,,91,89
403,4,3:36.0,J. Richardson makes free throw 2 of 2,,92,89
404,4,3:31.0,,Indiana full timeout,92,89
405,4,3:31.0,,A. Holiday enters the game for J. Holiday,92,89
406,4,3:19.0,,M. Brogdon makes 3-pt jump shot from 28 ft,92,92
407,4,2:49.0,B. Simmons misses 2-pt jump shot from 8 ft,,92,92
408,4,2:47.0,Offensive rebound by B. Simmons,,92,92
409,4,2:44.0,Turnover by T. Harris (lost ball; steal by A. Holiday),,92,92
410,4,2:32.0,,M. Brogdon makes 2-pt jump shot from 19 ft,92,94
411,4,2:03.0,J. Richardson makes 3-pt jump shot from 29 ft (assist by M. Thybulle),,95,94
412,4,1:42.0,Instant Replay (Request: Ruling Stands),,95,94
413,4,1:42.0,,J. Holiday enters the game for A. Holiday,95,94
414,4,1:41.0,,Shooting foul by A. Horford (drawn by M. Turner),95,94
415,4,1:41.0,,M. Turner makes free throw 1 of 2,95,95
416,4,1:41.0,,M. Turner makes free throw 2 of 2,95,96
417,4,1:17.0,Turnover by Team (shot clock),,95,96
418,4,1:05.0,,M. Brogdon misses 3-pt jump shot from 28 ft,95,96
419,4,1:02.0,Defensive rebound by B. Simmons,,95,96
420,4,0:59.0,M. Thybulle misses 3-pt jump shot from 24 ft,,95,96
421,4,0:55.0,Offensive rebound by J. Richardson,,95,96
422,4,0:53.0,J. Richardson misses 2-pt jump shot from 8 ft,,95,96
423,4,0:50.0,,Defensive rebound by M. Turner,95,96
424,4,0:36.0,,J. Holiday misses 3-pt jump shot from 26 ft,95,96
425,4,0:32.0,,Offensive rebound by M. Turner,95,96
426,4,0:32.0,,M. Turner misses 2-pt layup from 1 ft,95,96
427,4,0:32.0,,Offensive rebound by M. Brogdon,95,96
428,4,0:32.0,,Personal foul by B. Simmons (drawn by M. Brogdon),95,96
429,4,0:32.0,,M. Brogdon misses free throw 1 of 2,95,96
430,4,0:32.0,,Offensive rebound by Team,95,96
431,4,0:32.0,,M. Brogdon makes free throw 2 of 2,95,97
432,4,0:32.0,Philadelphia full timeout,,95,97
433,4,0:29.0,T. Harris misses 3-pt jump shot from 28 ft (block by T. Warren),,95,97
434,4,0:25.0,,Defensive rebound by M. Turner,95,97
435,4,0:25.0,,Personal take foul by M. Thybulle (drawn by M. Brogdon),95,97
436,4,0:25.0,,M. Brogdon makes free throw 1 of 2,95,98
437,4,0:25.0,F. Korkmaz enters the game for M. Thybulle,,95,98
438,4,0:25.0,,M. Brogdon makes free throw 2 of 2,95,99
439,4,0:15.0,J. Richardson misses 3-pt jump shot from 29 ft,,95,99
440,4,0:12.0,,Defensive rebound by D. Sabonis,95,99
441,4,0:11.0,,Personal take foul by B. Simmons (drawn by D. Sabonis),95,99
442,4,0:11.0,,D. Sabonis makes free throw 1 of 2,95,100
443,4,0:11.0,,D. Sabonis misses free throw 2 of 2,95,100
444,4,0:11.0,Defensive rebound by A. Horford,,95,100
445,4,0:11.0,Philadelphia full timeout,,95,100
446,4,0:11.0,Turnover by (5 sec),,95,100
447,4,0:11.0,,Indiana full timeout,95,100
448,4,0:11.0,,A. Holiday enters the game for D. Sabonis,95,100
449,4,0:09.0,,Personal take foul by J. Richardson (drawn by T. Warren),95,100
450,4,0:09.0,,T. Warren misses free throw 1 of 2,95,100
451,4,0:09.0,,Offensive rebound by Team,95,100
452,4,0:09.0,,D. Sabonis enters the game for A. Holiday,95,100
453,4,0:09.0,,T. Warren makes free throw 2 of 2,95,101
454,4,0:06.0,Turnover by B. Simmons (lost ball; steal by M. Brogdon),,95,101
