,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHOENIX_ACTION,CHARLOTTE_SCORE,PHOENIX_SCORE
387,4,4:17.0,,Phoenix full timeout,79,85
388,4,4:17.0,,D. Ayton enters the game for A. Baynes,79,85
389,4,4:17.0,,R. Rubio enters the game for E. Okobo,79,85
390,4,4:17.0,D. Graham makes free throw 3 of 3,,80,85
391,4,3:56.0,,Personal foul by M. Bridges (drawn by D. Ayton),80,85
392,4,3:44.0,,K. Oubre misses 3-pt jump shot from 25 ft,80,85
393,4,3:40.0,,Offensive rebound by M. Bridges,80,85
394,4,3:32.0,,R. Rubio misses 2-pt jump shot from 7 ft,80,85
395,4,3:28.0,Defensive rebound by C. Zeller,,80,85
396,4,3:22.0,M. Bridges makes 2-pt jump shot from 9 ft,,82,85
397,4,3:06.0,,Turnover by R. Rubio (bad pass),82,85
398,4,3:06.0,Charlotte full timeout,,82,85
399,4,2:52.0,D. Bacon makes 2-pt jump shot from 8 ft (assist by D. Graham),,84,85
400,4,2:40.0,,D. Ayton makes 2-pt layup from 1 ft (assist by D. Booker),84,87
401,4,2:22.0,Turnover by D. Bacon (lost ball; steal by K. Oubre),,84,87
402,4,2:17.0,,D. Booker makes 2-pt jump shot from 13 ft,84,89
403,4,2:00.0,Turnover by D. Graham (bad pass),,84,89
404,4,1:46.0,,D. Ayton misses 2-pt layup from 1 ft (block by D. Graham),84,89
405,4,1:44.0,Defensive rebound by C. Zeller,,84,89
406,4,1:44.0,D. Bacon makes 2-pt layup from 6 ft (assist by D. Graham),,86,89
407,4,1:44.0,Shooting foul by K. Oubre (drawn by D. Bacon),,86,89
408,4,1:44.0,D. Bacon makes free throw 1 of 1,,87,89
409,4,1:29.0,,M. Bridges misses 2-pt layup from 1 ft,87,89
410,4,1:29.0,,Offensive rebound by D. Ayton,87,89
411,4,1:29.0,,D. Ayton makes 2-pt layup at rim,87,91
412,4,1:18.0,D. Graham misses 3-pt jump shot from 26 ft,,87,91
413,4,1:18.0,,Defensive rebound by D. Booker,87,91
414,4,0:58.0,,D. Booker misses 2-pt jump shot from 12 ft,87,91
415,4,0:56.0,Defensive rebound by N. Batum,,87,91
416,4,0:51.0,Turnover by D. Bacon (bad pass; steal by K. Oubre),,87,91
417,4,0:45.0,,K. Oubre makes 2-pt dunk from 1 ft,87,93
418,4,0:45.0,Charlotte full timeout,,87,93
419,4,0:41.0,D. Bacon misses 3-pt jump shot from 26 ft,,87,93
420,4,0:39.0,,Defensive rebound by D. Ayton,87,93
421,4,0:34.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by R. Rubio),87,95
422,4,0:34.0,Charlotte full timeout,,87,95
423,4,0:34.0,P. Washington enters the game for N. Batum,,87,95
424,4,0:32.0,D. Graham makes 3-pt jump shot from 33 ft (assist by P. Washington),,90,95
425,4,0:29.0,,Personal take foul by M. Bridges (drawn by D. Booker),90,95
426,4,0:27.0,,Personal take foul by D. Bacon (drawn by D. Booker),90,95
427,4,0:27.0,,D. Booker misses free throw 1 of 2,90,95
428,4,0:27.0,,Offensive rebound by Team,90,95
429,4,0:27.0,,D. Booker makes free throw 2 of 2,90,96
430,4,0:22.0,D. Graham misses 3-pt jump shot from 28 ft,,90,96
431,4,0:19.0,,Defensive rebound by D. Booker,90,96
432,4,0:19.0,,Personal take foul by D. Bacon (drawn by D. Booker),90,96
433,4,0:19.0,,D. Booker makes free throw 1 of 2,90,97
434,4,0:19.0,,D. Booker makes free throw 2 of 2,90,98
435,4,0:12.0,M. Bridges makes 2-pt layup at rim,,92,98
436,4,0:12.0,,Personal take foul by C. Zeller (drawn by D. Booker),92,98
437,4,0:12.0,,D. Booker makes free throw 1 of 2,92,99
438,4,0:12.0,,D. Booker makes free throw 2 of 2,92,100
439,4,0:06.0,M. Bridges misses 3-pt jump shot from 25 ft,,92,100
440,4,0:03.0,,Defensive rebound by K. Oubre,92,100
