,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
382,4,9:24.0,,Defensive rebound by T. Prince,87,72
383,4,9:20.0,,Offensive foul by T. Prince (drawn by N. Mitrou-Long),87,72
384,4,9:20.0,,Turnover by T. Prince (offensive foul),87,72
385,4,9:10.0,Shooting foul by J. Harris (drawn by D. McDermott),,87,72
386,4,9:10.0,D. McDermott misses free throw 1 of 2,,87,72
387,4,9:10.0,Offensive rebound by Team,,87,72
388,4,9:10.0,,S. Dinwiddie enters the game for T. Prince,87,72
389,4,9:10.0,D. McDermott makes free throw 2 of 2,,88,72
390,4,8:58.0,,T. Pinson misses 2-pt layup from 2 ft,88,72
391,4,8:54.0,,Offensive rebound by D. Jordan,88,72
392,4,8:54.0,,D. Jordan makes 2-pt layup at rim,88,74
393,4,8:41.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by N. Mitrou-Long),,91,74
394,4,8:22.0,,S. Dinwiddie misses 2-pt jump shot from 14 ft,91,74
395,4,8:20.0,,Offensive rebound by Team,91,74
396,4,8:20.0,Loose ball foul by J. Holiday (drawn by D. Jordan),,91,74
397,4,8:20.0,A. Holiday enters the game for J. Holiday,,91,74
398,4,8:13.0,,J. Harris makes 2-pt layup from 2 ft (assist by G. Temple),91,76
399,4,7:53.0,A. Holiday makes 2-pt jump shot from 13 ft,,93,76
400,4,7:42.0,,T. Pinson misses 2-pt layup from 1 ft,93,76
401,4,7:40.0,Defensive rebound by D. McDermott,,93,76
402,4,7:27.0,A. Holiday makes 2-pt layup from 1 ft,,95,76
403,4,7:27.0,,Brooklyn full timeout,95,76
404,4,7:27.0,,J. Allen enters the game for D. Jordan,95,76
405,4,7:27.0,,I. Shumpert enters the game for T. Pinson,95,76
406,4,7:07.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,95,76
407,4,7:02.0,Defensive rebound by M. Turner,,95,76
408,4,6:44.0,D. McDermott misses 2-pt layup from 2 ft (block by S. Dinwiddie),,95,76
409,4,6:44.0,Offensive rebound by T. Warren,,95,76
410,4,6:44.0,Shooting foul by I. Shumpert (drawn by T. Warren),,95,76
411,4,6:44.0,T. Warren makes free throw 1 of 2,,96,76
412,4,6:44.0,T. Warren makes free throw 2 of 2,,97,76
413,4,6:26.0,,G. Temple misses 3-pt jump shot from 26 ft,97,76
414,4,6:22.0,Defensive rebound by M. Turner,,97,76
415,4,6:06.0,M. Turner makes 2-pt jump shot from 3 ft (assist by A. Holiday),,99,76
416,4,6:05.0,,Brooklyn full timeout,99,76
417,4,6:05.0,,N. Claxton enters the game for J. Allen,99,76
418,4,6:05.0,,R. Kurucs enters the game for S. Dinwiddie,99,76
419,4,6:05.0,,D. Musa enters the game for J. Harris,99,76
420,4,6:05.0,,D. Nwaba enters the game for I. Shumpert,99,76
421,4,6:05.0,,T. Pinson enters the game for G. Temple,99,76
422,4,5:52.0,,T. Pinson makes 3-pt jump shot from 24 ft (assist by D. Musa),99,79
423,4,5:38.0,D. McDermott misses 3-pt jump shot from 25 ft,,99,79
424,4,5:34.0,,Defensive rebound by R. Kurucs,99,79
425,4,5:25.0,,Turnover by D. Musa (lost ball; steal by N. Mitrou-Long),99,79
426,4,5:07.0,N. Mitrou-Long makes 3-pt jump shot from 22 ft (assist by A. Holiday),,102,79
427,4,4:52.0,,D. Musa misses 3-pt jump shot from 25 ft,102,79
428,4,4:49.0,Defensive rebound by D. McDermott,,102,79
429,4,4:35.0,M. Turner makes 2-pt dunk from 1 ft (assist by A. Holiday),,104,79
430,4,4:35.0,,Brooklyn full timeout,104,79
431,4,4:35.0,,T. Luwawu-Cabarrot enters the game for D. Musa,104,79
432,4,4:22.0,,R. Kurucs makes 2-pt jump shot from 1 ft (assist by T. Pinson),104,81
433,4,4:07.0,A. Holiday makes 2-pt layup from 1 ft,,106,81
434,4,3:46.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,106,81
435,4,3:43.0,Defensive rebound by D. McDermott,,106,81
436,4,3:24.0,A. Holiday misses 3-pt jump shot from 25 ft,,106,81
437,4,3:21.0,,Defensive rebound by T. Pinson,106,81
438,4,3:20.0,,Shooting foul by D. McDermott (drawn by N. Claxton),106,81
439,4,3:20.0,,N. Claxton misses free throw 1 of 2,106,81
440,4,3:20.0,,Offensive rebound by Team,106,81
441,4,3:20.0,G. Bitadze enters the game for M. Turner,,106,81
442,4,3:20.0,,N. Claxton makes free throw 2 of 2,106,82
443,4,3:01.0,T. Warren misses 2-pt jump shot from 11 ft,,106,82
444,4,2:57.0,Offensive rebound by Team,,106,82
445,4,2:57.0,A. Johnson enters the game for T. Warren,,106,82
446,4,2:46.0,N. Mitrou-Long misses 3-pt jump shot from 25 ft,,106,82
447,4,2:43.0,Offensive rebound by A. Johnson,,106,82
448,4,2:35.0,A. Holiday makes 3-pt jump shot from 25 ft,,109,82
449,4,2:22.0,,T. Pinson misses 3-pt jump shot from 26 ft,109,82
450,4,2:20.0,Defensive rebound by G. Bitadze,,109,82
451,4,2:20.0,Indiana full timeout,,109,82
452,4,2:20.0,B. Bowen enters the game for A. Holiday,,109,82
453,4,2:20.0,T. Leaf enters the game for D. McDermott,,109,82
454,4,2:20.0,Instant Replay (Request: Ruling Stands),,109,82
455,4,2:03.0,G. Bitadze makes 2-pt hook shot from 2 ft (assist by N. Mitrou-Long),,111,82
456,4,2:03.0,Shooting foul by R. Kurucs (drawn by G. Bitadze),,111,82
457,4,2:03.0,G. Bitadze misses free throw 1 of 1,,111,82
458,4,2:00.0,,Defensive rebound by N. Claxton,111,82
459,4,1:53.0,,Shooting foul by G. Bitadze (drawn by T. Luwawu-Cabarrot),111,82
460,4,1:53.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,111,83
461,4,1:53.0,,T. Luwawu-Cabarrot misses free throw 2 of 2,111,83
462,4,1:47.0,Defensive rebound by G. Bitadze,,111,83
463,4,1:40.0,B. Bowen misses 3-pt jump shot from 24 ft,,111,83
464,4,1:36.0,,Defensive rebound by R. Kurucs,111,83
465,4,1:24.0,,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft (block by B. Bowen),111,83
466,4,1:21.0,Defensive rebound by A. Johnson,,111,83
467,4,1:19.0,A. Johnson makes 2-pt layup from 1 ft,,113,83
468,4,1:03.0,,T. Pinson makes 3-pt jump shot from 25 ft,113,86
469,4,0:44.0,A. Johnson makes 2-pt layup from 5 ft,,115,86
470,4,0:35.0,,R. Kurucs misses 3-pt jump shot from 25 ft,115,86
471,4,0:33.0,Defensive rebound by N. Mitrou-Long,,115,86
472,4,0:15.0,A. Johnson misses 2-pt jump shot from 13 ft (block by N. Claxton),,115,86
473,4,0:12.0,Offensive rebound by A. Johnson,,115,86
474,4,0:12.0,Turnover by A. Johnson (traveling),,115,86
