,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
385,4,9:57.0,,D. Rose makes 3-pt jump shot from 27 ft (assist by T. Maker),84,113
386,4,9:44.0,T. Brown makes 2-pt layup from 2 ft,,86,113
387,4,9:25.0,,L. Galloway misses 2-pt layup from 6 ft (block by J. McRae),86,113
388,4,9:24.0,Defensive rebound by Team,,86,113
389,4,9:24.0,J. Robinson enters the game for J. McRae,,86,113
390,4,9:15.0,T. Brown makes 2-pt layup from 2 ft (assist by J. Robinson),,88,113
391,4,8:54.0,,L. Galloway misses 3-pt jump shot from 24 ft,88,113
392,4,8:51.0,Defensive rebound by T. Brown,,88,113
393,4,8:44.0,T. Brown misses 2-pt jump shot from 13 ft,,88,113
394,4,8:41.0,,Defensive rebound by B. Brown,88,113
395,4,8:34.0,,Turnover by B. Brown (bad pass; steal by T. Brown),88,113
396,4,8:24.0,G. Payton misses 3-pt jump shot from 27 ft,,88,113
397,4,8:23.0,Offensive rebound by A. Pasečņiks,,88,113
398,4,8:23.0,A. Pasečņiks misses 2-pt layup from 1 ft,,88,113
399,4,8:22.0,,Defensive rebound by A. Drummond,88,113
400,4,8:14.0,,D. Rose misses 3-pt jump shot from 23 ft,88,113
401,4,8:08.0,Defensive rebound by T. Brown,,88,113
402,4,7:54.0,Turnover by T. Brown (lost ball; steal by B. Brown),,88,113
403,4,7:52.0,,Detroit full timeout,88,113
404,4,7:40.0,,T. Maker misses 3-pt jump shot from 27 ft,88,113
405,4,7:38.0,,Offensive rebound by Team,88,113
406,4,7:38.0,,S. Mykhailiuk enters the game for A. Drummond,88,113
407,4,7:38.0,,C. Wood enters the game for L. Galloway,88,113
408,4,7:28.0,,D. Rose misses 2-pt jump shot from 15 ft,88,113
409,4,7:26.0,Defensive rebound by Team,,88,113
410,4,7:26.0,,Loose ball foul by T. Maker (drawn by J. Williams),88,113
411,4,7:18.0,J. Williams makes 2-pt hook shot from 8 ft,,90,113
412,4,6:57.0,,C. Wood makes 2-pt layup from 3 ft (assist by D. Rose),90,115
413,4,6:49.0,T. Brown misses 2-pt layup from 3 ft (block by T. Maker),,90,115
414,4,6:46.0,,Defensive rebound by C. Wood,90,115
415,4,6:44.0,,Shooting foul by G. Payton (drawn by T. Maker),90,115
416,4,6:44.0,,T. Maker makes free throw 1 of 2,90,116
417,4,6:44.0,,T. Frazier enters the game for D. Rose,90,116
418,4,6:44.0,,T. Maker makes free throw 2 of 2,90,117
419,4,6:35.0,J. Robinson makes 3-pt jump shot from 26 ft (assist by J. Williams),,93,117
420,4,6:17.0,,C. Wood misses 3-pt jump shot from 28 ft,93,117
421,4,6:14.0,Defensive rebound by J. Williams,,93,117
422,4,6:09.0,,Violation by Team (kicked ball),93,117
423,4,6:05.0,J. Robinson misses 2-pt jump shot from 17 ft,,93,117
424,4,6:01.0,,Defensive rebound by C. Wood,93,117
425,4,5:42.0,,C. Wood makes 2-pt jump shot from 16 ft (assist by B. Brown),93,119
426,4,5:30.0,Offensive foul by T. Brown (drawn by T. Frazier),,93,119
427,4,5:30.0,Turnover by T. Brown (offensive foul),,93,119
428,4,5:14.0,,Offensive foul by S. Mykhailiuk (drawn by A. Pasečņiks),93,119
429,4,5:14.0,,Turnover by S. Mykhailiuk (offensive foul),93,119
430,4,5:14.0,A. Schofield enters the game for A. Pasečņiks,,93,119
431,4,5:00.0,G. Payton misses 2-pt jump shot from 10 ft,,93,119
432,4,4:58.0,Offensive rebound by G. Payton,,93,119
433,4,4:58.0,Turnover by G. Payton (step out of bounds),,93,119
434,4,4:42.0,,S. Mykhailiuk misses 2-pt layup from 3 ft (block by J. Williams),93,119
435,4,4:42.0,,Offensive rebound by Team,93,119
436,4,4:38.0,,C. Wood makes 3-pt jump shot from 24 ft (assist by B. Brown),93,122
437,4,4:19.0,J. Williams makes 2-pt jump shot from 17 ft (assist by T. Brown),,95,122
438,4,4:04.0,,T. Maker makes 2-pt layup from 1 ft (assist by T. Frazier),95,124
439,4,3:51.0,T. Brown misses 2-pt jump shot from 20 ft,,95,124
440,4,3:45.0,,Defensive rebound by T. Frazier,95,124
441,4,3:45.0,G. Mathews enters the game for T. Brown,,95,124
442,4,3:45.0,,L. King enters the game for B. Brown,95,124
443,4,3:36.0,,S. Mykhailiuk makes 3-pt jump shot from 25 ft (assist by T. Maker),95,127
444,4,3:23.0,A. Schofield misses 2-pt layup from 5 ft,,95,127
445,4,3:21.0,,Defensive rebound by L. King,95,127
446,4,3:09.0,,L. King makes 2-pt layup from 1 ft,95,129
447,4,3:08.0,,Violation by Team (delay of game),95,129
448,4,3:08.0,,Violation by Team (delay of game),95,129
449,4,3:08.0,Washington full timeout,,95,129
450,4,3:08.0,G. Mathews makes technical free throw,,96,129
451,4,2:51.0,Turnover by J. Robinson (bad pass; steal by L. King),,96,129
452,4,2:33.0,,L. King misses 3-pt jump shot from 26 ft,96,129
453,4,2:29.0,Defensive rebound by J. Robinson,,96,129
454,4,2:24.0,G. Mathews makes 3-pt jump shot from 27 ft (assist by J. Robinson),,99,129
455,4,1:59.0,,T. Frazier makes 3-pt jump shot from 26 ft,99,132
456,4,1:48.0,Turnover by G. Mathews (bad pass),,99,132
457,4,1:38.0,,L. King misses 2-pt jump shot from 13 ft,99,132
458,4,1:34.0,Defensive rebound by G. Mathews,,99,132
459,4,1:30.0,G. Mathews misses 3-pt jump shot from 26 ft,,99,132
460,4,1:27.0,,Defensive rebound by S. Mykhailiuk,99,132
461,4,1:13.0,,Turnover by T. Frazier (bad pass; steal by G. Mathews),99,132
462,4,1:09.0,A. Schofield misses 2-pt layup from 1 ft,,99,132
463,4,1:08.0,Offensive rebound by A. Schofield,,99,132
464,4,1:07.0,A. Schofield misses 2-pt layup from 2 ft,,99,132
465,4,1:06.0,,Defensive rebound by T. Maker,99,132
466,4,0:45.0,,T. Frazier misses 2-pt jump shot from 19 ft,99,132
467,4,0:41.0,Defensive rebound by G. Payton,,99,132
468,4,0:28.0,G. Payton makes 3-pt jump shot from 24 ft (assist by G. Mathews),,102,132
469,4,0:03.0,,Turnover by Team (shot clock),102,132
