,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,BOSTON_ACTION,OKLAHOMA CITY_SCORE,BOSTON_SCORE
390,4,7:07.0,,Turnover by J. Tatum (offensive foul),91,93
391,4,7:07.0,Technical foul by J. Tatum,,91,93
392,4,7:07.0,D. Gallinari makes technical free throw,,92,93
393,4,7:07.0,,G. Hayward enters the game for J. Tatum,92,93
394,4,7:07.0,,B. Wanamaker enters the game for K. Walker,92,93
395,4,6:51.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by H. Diallo),,95,93
396,4,6:41.0,,Personal foul by N. Noel (drawn by D. Theis),95,93
397,4,6:37.0,,Personal foul by L. Dort (drawn by G. Hayward),95,93
398,4,6:35.0,,Turnover by D. Theis (traveling),95,93
399,4,6:27.0,D. Schröder misses 2-pt jump shot from 18 ft,,95,93
400,4,6:26.0,,Defensive rebound by Team,95,93
401,4,6:26.0,Loose ball foul by N. Noel (drawn by D. Theis),,95,93
402,4,6:26.0,,D. Theis makes free throw 1 of 2,95,94
403,4,6:26.0,,D. Theis makes free throw 2 of 2,95,95
404,4,6:10.0,D. Gallinari misses 3-pt jump shot from 23 ft,,95,95
405,4,6:08.0,,Defensive rebound by D. Theis,95,95
406,4,6:03.0,,Shooting foul by D. Schröder (drawn by G. Hayward),95,95
407,4,6:03.0,,G. Hayward misses free throw 1 of 2,95,95
408,4,6:03.0,,Offensive rebound by Team,95,95
409,4,6:03.0,,G. Hayward makes free throw 2 of 2,95,96
410,4,5:54.0,D. Gallinari misses 3-pt jump shot from 25 ft,,95,96
411,4,5:53.0,Offensive rebound by Team,,95,96
412,4,5:53.0,,Loose ball foul by R. Langford (drawn by N. Noel),95,96
413,4,5:53.0,N. Noel makes free throw 1 of 2,,96,96
414,4,5:53.0,C. Paul enters the game for H. Diallo,,96,96
415,4,5:53.0,,J. Tatum enters the game for B. Wanamaker,96,96
416,4,5:53.0,N. Noel makes free throw 2 of 2,,97,96
417,4,5:34.0,,D. Theis misses 2-pt hook shot from 5 ft,97,96
418,4,5:31.0,Defensive rebound by D. Gallinari,,97,96
419,4,5:25.0,Offensive foul by N. Noel (drawn by M. Smart),,97,96
420,4,5:25.0,Turnover by N. Noel (offensive foul),,97,96
421,4,5:25.0,,Boston full timeout,97,96
422,4,5:25.0,,Instant Replay (Challenge: Ruling Stands),97,96
423,4,5:25.0,S. Adams enters the game for N. Noel,,97,96
424,4,5:25.0,,K. Walker enters the game for R. Langford,97,96
425,4,5:11.0,,M. Smart makes 2-pt hook shot from 5 ft (assist by G. Hayward),97,98
426,4,4:55.0,C. Paul misses 2-pt jump shot from 13 ft,,97,98
427,4,4:54.0,Offensive rebound by Team,,97,98
428,4,4:49.0,D. Schröder misses 3-pt jump shot from 26 ft,,97,98
429,4,4:46.0,,Defensive rebound by K. Walker,97,98
430,4,4:27.0,,G. Hayward misses 2-pt jump shot from 20 ft,97,98
431,4,4:25.0,Defensive rebound by L. Dort,,97,98
432,4,4:17.0,D. Gallinari makes 2-pt jump shot from 17 ft (assist by D. Schröder),,99,98
433,4,3:55.0,,Turnover by J. Tatum (bad pass; steal by S. Adams),99,98
434,4,3:49.0,D. Schröder misses 3-pt jump shot from 22 ft,,99,98
435,4,3:47.0,,Defensive rebound by M. Smart,99,98
436,4,3:40.0,,J. Tatum makes 2-pt layup from 3 ft (assist by M. Smart),99,100
437,4,3:19.0,Offensive foul by C. Paul (drawn by K. Walker),,99,100
438,4,3:19.0,Turnover by C. Paul (offensive foul),,99,100
439,4,3:19.0,,Boston full timeout,99,100
440,4,2:57.0,,G. Hayward misses 3-pt jump shot from 25 ft,99,100
441,4,2:55.0,Defensive rebound by S. Adams,,99,100
442,4,2:41.0,D. Gallinari misses 2-pt jump shot from 14 ft,,99,100
443,4,2:38.0,,Defensive rebound by M. Smart,99,100
444,4,2:22.0,,K. Walker misses 2-pt layup from 3 ft,99,100
445,4,2:21.0,Defensive rebound by Team,,99,100
446,4,2:21.0,,Loose ball foul by M. Smart (drawn by C. Paul),99,100
447,4,2:21.0,C. Paul makes free throw 1 of 2,,100,100
448,4,2:21.0,C. Paul makes free throw 2 of 2,,101,100
449,4,2:05.0,,J. Tatum misses 2-pt layup from 2 ft,101,100
450,4,2:03.0,Defensive rebound by S. Adams,,101,100
451,4,1:42.0,C. Paul misses 3-pt jump shot from 26 ft,,101,100
452,4,1:41.0,Offensive rebound by Team,,101,100
453,4,1:41.0,Turnover by Team (shot clock),,101,100
454,4,1:31.0,,M. Smart misses 2-pt jump shot from 6 ft,101,100
455,4,1:31.0,Defensive rebound by Team,,101,100
456,4,1:11.0,C. Paul makes 2-pt jump shot from 19 ft,,103,100
457,4,1:11.0,,Boston full timeout,103,100
458,4,1:06.0,,D. Theis makes 2-pt dunk from 3 ft (assist by G. Hayward),103,102
459,4,0:48.0,D. Schröder misses 3-pt jump shot from 22 ft (block by J. Tatum),,103,102
460,4,0:45.0,,Defensive rebound by M. Smart,103,102
461,4,0:40.0,,J. Tatum makes 2-pt layup from 4 ft (assist by K. Walker),103,104
462,4,0:28.0,Personal foul by J. Tatum (drawn by S. Adams),,103,104
463,4,0:28.0,S. Adams misses free throw 1 of 2,,103,104
464,4,0:28.0,Offensive rebound by Team,,103,104
465,4,0:28.0,S. Adams misses free throw 2 of 2,,103,104
466,4,0:28.0,Offensive rebound by C. Paul,,103,104
467,4,0:15.0,C. Paul misses 2-pt layup from 3 ft,,103,104
468,4,0:13.0,,Defensive rebound by Team,103,104
469,4,0:13.0,T. Ferguson enters the game for D. Gallinari,,103,104
470,4,0:08.0,,Turnover by K. Walker (lost ball; steal by D. Schröder),103,104
471,4,0:08.0,D. Schröder makes 2-pt layup from 1 ft,,105,104
472,4,0:08.0,,Boston full timeout,105,104
473,4,0:01.0,,J. Tatum misses 2-pt jump shot from 18 ft,105,104
474,4,0:01.0,,Offensive rebound by K. Walker,105,104
