,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BROOKLYN_ACTION,GOLDEN STATE_SCORE,BROOKLYN_SCORE
390,4,7:17.0,,Offensive rebound by T. Pinson,73,108
391,4,7:16.0,,D. Musa makes 3-pt jump shot from 26 ft (assist by T. Pinson),73,111
392,4,6:58.0,M. Chriss misses 2-pt jump shot from 20 ft,,73,111
393,4,6:56.0,,Defensive rebound by C. Chiozza,73,111
394,4,6:50.0,,D. Musa makes 2-pt layup from 2 ft (assist by C. Chiozza),73,113
395,4,6:35.0,M. Chriss makes 2-pt layup from 3 ft (assist by D. Russell),,75,113
396,4,6:35.0,Shooting foul by R. Kurucs (drawn by M. Chriss),,75,113
397,4,6:35.0,J. Evans enters the game for D. Russell,,75,113
398,4,6:35.0,E. Paschall enters the game for O. Spellman,,75,113
399,4,6:35.0,M. Chriss makes free throw 1 of 1,,76,113
400,4,6:21.0,,C. Chiozza misses 3-pt jump shot from 27 ft,76,113
401,4,6:15.0,Defensive rebound by M. Chriss,,76,113
402,4,6:08.0,J. Poole makes 2-pt jump shot from 16 ft,,78,113
403,4,5:56.0,,T. Pinson misses 3-pt jump shot from 23 ft,78,113
404,4,5:53.0,Defensive rebound by J. Evans,,78,113
405,4,5:46.0,J. Evans misses 3-pt jump shot from 27 ft,,78,113
406,4,5:45.0,,Defensive rebound by Team,78,113
407,4,5:20.0,,T. Pinson misses 2-pt jump shot from 12 ft,78,113
408,4,5:18.0,Defensive rebound by Team,,78,113
409,4,5:18.0,O. Spellman enters the game for J. Poole,,78,113
410,4,4:59.0,Shooting foul by T. Pinson (drawn by O. Spellman),,78,113
411,4,4:59.0,O. Spellman misses free throw 1 of 2,,78,113
412,4,4:59.0,Offensive rebound by Team,,78,113
413,4,4:59.0,O. Spellman misses free throw 2 of 2,,78,113
414,4,4:59.0,Offensive rebound by Team,,78,113
415,4,4:58.0,,Loose ball foul by R. Kurucs (drawn by M. Chriss),78,113
416,4,4:53.0,E. Paschall misses 2-pt jump shot from 16 ft,,78,113
417,4,4:51.0,,Defensive rebound by D. Musa,78,113
418,4,4:37.0,,Personal foul by O. Spellman (drawn by D. Musa),78,113
419,4,4:34.0,,R. Kurucs makes 2-pt layup from 4 ft (assist by T. Pinson),78,115
420,4,4:34.0,Violation by Team (def goaltending),,78,115
421,4,4:20.0,M. Chriss misses 3-pt jump shot from 26 ft,,78,115
422,4,4:15.0,,Defensive rebound by D. Musa,78,115
423,4,4:11.0,,R. Kurucs misses 2-pt layup from 4 ft,78,115
424,4,4:09.0,Defensive rebound by J. Evans,,78,115
425,4,4:02.0,E. Paschall makes 2-pt layup from 2 ft (assist by J. Evans),,80,115
426,4,3:47.0,,R. Kurucs makes 3-pt jump shot from 26 ft (assist by T. Pinson),80,118
427,4,3:46.0,Golden State full timeout,,80,118
428,4,3:46.0,K. Looney enters the game for M. Chriss,,80,118
429,4,3:46.0,J. Poole enters the game for D. Lee,,80,118
430,4,3:31.0,Turnover by J. Poole (lost ball; steal by J. Martin),,80,118
431,4,3:26.0,,D. Musa makes 2-pt layup from 4 ft (assist by J. Martin),80,120
432,4,3:16.0,E. Paschall misses 2-pt jump shot from 3 ft,,80,120
433,4,3:14.0,,Defensive rebound by D. Musa,80,120
434,4,3:09.0,,D. Musa makes 2-pt layup from 2 ft,80,122
435,4,2:54.0,K. Looney makes 2-pt layup from 2 ft (assist by J. Evans),,82,122
436,4,2:54.0,Shooting foul by T. Pinson (drawn by K. Looney),,82,122
437,4,2:54.0,K. Looney makes free throw 1 of 1,,83,122
438,4,2:34.0,,C. Chiozza makes 2-pt layup from 1 ft (assist by T. Pinson),83,124
439,4,2:12.0,J. Evans misses 3-pt jump shot from 26 ft,,83,124
440,4,2:09.0,,Defensive rebound by D. Musa,83,124
441,4,1:59.0,,J. Martin misses 2-pt layup from 3 ft,83,124
442,4,1:57.0,Defensive rebound by E. Paschall,,83,124
443,4,1:48.0,Turnover by E. Paschall (out of bounds lost ball),,83,124
444,4,1:24.0,,J. Martin makes 2-pt layup from 2 ft (assist by T. Pinson),83,126
445,4,1:15.0,J. Poole makes 2-pt jump shot from 14 ft,,85,126
446,4,1:06.0,,J. Martin misses 2-pt jump shot from 17 ft,85,126
447,4,1:04.0,Defensive rebound by K. Looney,,85,126
448,4,0:57.0,J. Poole misses 3-pt jump shot from 26 ft,,85,126
449,4,0:55.0,,Defensive rebound by R. Kurucs,85,126
450,4,0:44.0,,C. Chiozza makes 3-pt jump shot from 27 ft,85,129
451,4,0:28.0,J. Poole makes 3-pt jump shot from 27 ft (assist by K. Looney),,88,129
452,4,0:03.0,,Turnover by Team (shot clock),88,129
453,4,0:00.0,J. Poole misses 3-pt jump shot from 41 ft,,88,129
454,4,0:00.0,Offensive rebound by Team,,88,129
