,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA LAKERS_ACTION,NEW YORK_SCORE,LA LAKERS_SCORE
390,4,7:41.0,A. Trier misses 3-pt jump shot from 26 ft,,73,96
391,4,7:36.0,Offensive rebound by E. Payton,,73,96
392,4,7:28.0,Personal foul by K. Caldwell-Pope (drawn by E. Payton),,73,96
393,4,7:28.0,R. Barrett enters the game for R. Bullock,,73,96
394,4,7:19.0,J. Randle misses 3-pt jump shot from 26 ft,,73,96
395,4,7:17.0,,Defensive rebound by R. Rondo,73,96
396,4,7:05.0,,L. James makes 3-pt jump shot from 27 ft,73,99
397,4,6:51.0,R. Barrett makes 2-pt jump shot from 14 ft (assist by E. Payton),,75,99
398,4,6:31.0,,L. James misses 3-pt jump shot from 27 ft,75,99
399,4,6:28.0,Defensive rebound by R. Barrett,,75,99
400,4,6:23.0,Turnover by E. Payton (bad pass),,75,99
401,4,6:23.0,K. Knox enters the game for J. Randle,,75,99
402,4,6:02.0,,L. James makes 3-pt jump shot from 28 ft,75,102
403,4,5:54.0,R. Barrett misses 2-pt layup from 2 ft (block by D. Howard),,75,102
404,4,5:54.0,Offensive rebound by Team,,75,102
405,4,5:54.0,,T. Daniels enters the game for L. James,75,102
406,4,5:44.0,K. Knox misses 2-pt layup from 8 ft (block by T. Daniels),,75,102
407,4,5:38.0,,Defensive rebound by D. Howard,75,102
408,4,5:33.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,75,102
409,4,5:30.0,Defensive rebound by M. Robinson,,75,102
410,4,5:19.0,A. Trier misses 3-pt jump shot from 26 ft,,75,102
411,4,5:17.0,,Defensive rebound by D. Howard,75,102
412,4,5:11.0,,D. Howard makes 3-pt jump shot from 26 ft (assist by A. Caruso),75,105
413,4,5:00.0,E. Payton makes 2-pt jump shot from 10 ft,,77,105
414,4,4:35.0,,Turnover by K. Caldwell-Pope (bad pass; steal by M. Robinson),77,105
415,4,4:31.0,A. Trier makes 2-pt dunk from 2 ft,,79,105
416,4,4:30.0,,LA Lakers full timeout,79,105
417,4,4:30.0,K. Allen enters the game for E. Payton,,79,105
418,4,4:30.0,,Q. Cook enters the game for K. Caldwell-Pope,79,105
419,4,4:30.0,,J. Dudley enters the game for A. Caruso,79,105
420,4,4:30.0,,K. Kuzma enters the game for R. Rondo,79,105
421,4,4:15.0,,Q. Cook misses 2-pt jump shot from 16 ft,79,105
422,4,4:11.0,Defensive rebound by K. Knox,,79,105
423,4,4:05.0,Shooting foul by D. Howard (drawn by K. Knox),,79,105
424,4,4:05.0,K. Knox misses free throw 1 of 2,,79,105
425,4,4:05.0,Offensive rebound by Team,,79,105
426,4,4:05.0,K. Knox misses free throw 2 of 2,,79,105
427,4,4:03.0,,Defensive rebound by K. Kuzma,79,105
428,4,3:50.0,,K. Kuzma misses 3-pt jump shot from 25 ft,79,105
429,4,3:45.0,Defensive rebound by M. Robinson,,79,105
430,4,3:30.0,K. Allen misses 3-pt jump shot from 27 ft,,79,105
431,4,3:27.0,,Defensive rebound by D. Howard,79,105
432,4,3:20.0,,T. Daniels misses 3-pt jump shot from 27 ft,79,105
433,4,3:17.0,Defensive rebound by R. Barrett,,79,105
434,4,3:10.0,R. Barrett misses 2-pt jump shot from 6 ft (block by D. Howard),,79,105
435,4,3:10.0,Offensive rebound by Team,,79,105
436,4,3:04.0,K. Knox makes 2-pt jump shot from 15 ft,,81,105
437,4,2:55.0,,Turnover by D. Howard (discontinued dribble),81,105
438,4,2:45.0,M. Robinson makes 2-pt dunk from 2 ft (assist by A. Trier),,83,105
439,4,2:25.0,,K. Kuzma makes 2-pt jump shot from 2 ft (assist by T. Daniels),83,107
440,4,2:12.0,A. Trier misses 2-pt jump shot from 8 ft,,83,107
441,4,2:09.0,,Defensive rebound by D. Howard,83,107
442,4,2:02.0,,Q. Cook makes 3-pt jump shot from 25 ft,83,110
443,4,1:45.0,R. Barrett misses 2-pt jump shot from 16 ft,,83,110
444,4,1:41.0,,Defensive rebound by D. Howard,83,110
445,4,1:32.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by Q. Cook),83,113
446,4,1:18.0,A. Trier makes 2-pt jump shot from 15 ft,,85,113
447,4,1:06.0,,D. Howard makes 2-pt dunk from 2 ft (assist by K. Kuzma),85,115
448,4,0:55.0,K. Allen misses 2-pt jump shot from 3 ft,,85,115
449,4,0:55.0,Offensive rebound by M. Robinson,,85,115
450,4,0:55.0,M. Robinson makes 2-pt dunk from 3 ft,,87,115
451,4,0:41.0,,K. Kuzma makes 2-pt jump shot from 9 ft,87,117
452,4,0:30.0,R. Barrett misses 2-pt jump shot from 5 ft,,87,117
453,4,0:28.0,,Defensive rebound by K. Kuzma,87,117
454,4,0:06.0,,Turnover by Team (shot clock),87,117
455,4,0:00.0,,Instant Replay (Request: Ruling Stands),87,117
