,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
384,4,6:42.0,D. Ayton misses 2-pt hook shot from 4 ft,,97,102
385,4,6:40.0,,Defensive rebound by H. Whiteside,97,102
386,4,6:32.0,,D. Lillard misses 3-pt jump shot from 28 ft,97,102
387,4,6:29.0,Defensive rebound by D. Booker,,97,102
388,4,6:18.0,R. Rubio makes 3-pt jump shot from 26 ft (assist by D. Booker),,100,102
389,4,5:55.0,,A. Simons makes 2-pt layup from 2 ft,100,104
390,4,5:48.0,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Booker),,102,104
391,4,5:31.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by C. McCollum),102,106
392,4,5:13.0,R. Rubio misses 2-pt layup from 1 ft,,102,106
393,4,5:11.0,,Defensive rebound by H. Whiteside,102,106
394,4,4:59.0,,C. Anthony misses 2-pt jump shot from 11 ft,102,106
395,4,4:57.0,Defensive rebound by D. Ayton,,102,106
396,4,4:52.0,M. Bridges makes 2-pt jump shot from 3 ft (assist by R. Rubio),,104,106
397,4,4:52.0,,Portland full timeout,104,106
398,4,4:52.0,C. Johnson enters the game for R. Rubio,,104,106
399,4,4:33.0,,C. Anthony misses 2-pt jump shot from 18 ft (block by K. Oubre),104,106
400,4,4:31.0,Defensive rebound by D. Ayton,,104,106
401,4,4:21.0,M. Bridges misses 2-pt layup from 4 ft (block by C. Anthony),,104,106
402,4,4:21.0,Offensive rebound by Team,,104,106
403,4,4:12.0,Turnover by Team (shot clock),,104,106
404,4,3:52.0,,H. Whiteside makes 2-pt jump shot from 10 ft (assist by C. McCollum),104,108
405,4,3:39.0,D. Booker misses 2-pt jump shot from 19 ft,,104,108
406,4,3:37.0,Offensive rebound by D. Ayton,,104,108
407,4,3:31.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),,107,108
408,4,3:16.0,,Portland full timeout,107,108
409,4,3:16.0,R. Rubio enters the game for C. Johnson,,107,108
410,4,3:09.0,,D. Lillard misses 3-pt jump shot from 26 ft,107,108
411,4,3:06.0,Defensive rebound by R. Rubio,,107,108
412,4,2:53.0,K. Oubre misses 2-pt layup from 3 ft,,107,108
413,4,2:50.0,Offensive rebound by D. Ayton,,107,108
414,4,2:49.0,D. Ayton misses 2-pt layup at rim,,107,108
415,4,2:49.0,Offensive rebound by D. Ayton,,107,108
416,4,2:48.0,D. Ayton makes 2-pt layup at rim,,109,108
417,4,2:37.0,,C. McCollum misses 2-pt jump shot from 16 ft,109,108
418,4,2:37.0,Defensive rebound by Team,,109,108
419,4,2:23.0,R. Rubio makes 2-pt jump shot from 13 ft,,111,108
420,4,2:08.0,,A. Simons misses 3-pt jump shot from 25 ft,111,108
421,4,2:06.0,Defensive rebound by D. Ayton,,111,108
422,4,1:51.0,D. Booker makes 2-pt jump shot from 17 ft (assist by R. Rubio),,113,108
423,4,1:39.0,,D. Lillard misses 2-pt layup from 1 ft,113,108
424,4,1:38.0,,Offensive rebound by H. Whiteside,113,108
425,4,1:38.0,,H. Whiteside makes 2-pt layup from 1 ft,113,110
426,4,1:21.0,D. Booker makes 2-pt jump shot from 18 ft,,115,110
427,4,1:13.0,,D. Lillard makes 2-pt layup from 1 ft,115,112
428,4,1:13.0,,Shooting foul by M. Bridges (drawn by D. Lillard),115,112
429,4,1:13.0,,K. Bazemore enters the game for A. Simons,115,112
430,4,1:13.0,,D. Lillard makes free throw 1 of 1,115,113
431,4,1:00.0,D. Booker makes 2-pt layup from 2 ft (assist by R. Rubio),,117,113
432,4,0:54.0,,Shooting foul by D. Booker (drawn by D. Lillard),117,113
433,4,0:54.0,,D. Lillard makes free throw 1 of 2,117,114
434,4,0:54.0,,D. Lillard misses free throw 2 of 2,117,114
435,4,0:51.0,,Offensive rebound by D. Lillard,117,114
436,4,0:51.0,,D. Lillard misses 2-pt layup from 1 ft,117,114
437,4,0:50.0,Defensive rebound by R. Rubio,,117,114
438,4,0:44.0,K. Oubre makes 3-pt jump shot from 23 ft (assist by R. Rubio),,120,114
439,4,0:43.0,,Portland full timeout,120,114
440,4,0:43.0,J. Carter enters the game for D. Ayton,,120,114
441,4,0:43.0,,A. Simons enters the game for K. Bazemore,120,114
442,4,0:43.0,,G. Trent enters the game for H. Whiteside,120,114
443,4,0:38.0,,D. Lillard makes 2-pt layup from 1 ft,120,116
444,4,0:22.0,Personal foul by A. Simons (drawn by D. Booker),,120,116
445,4,0:22.0,C. Johnson enters the game for J. Carter,,120,116
446,4,0:22.0,,K. Bazemore enters the game for A. Simons,120,116
447,4,0:18.0,Phoenix full timeout,,120,116
448,4,0:18.0,D. Ayton enters the game for C. Johnson,,120,116
449,4,0:15.0,Personal take foul by K. Bazemore (drawn by D. Booker),,120,116
450,4,0:15.0,D. Booker makes free throw 1 of 2,,121,116
451,4,0:15.0,D. Booker makes free throw 2 of 2,,122,116
452,4,0:15.0,,Portland full timeout,122,116
453,4,0:15.0,,A. Simons enters the game for G. Trent,122,116
454,4,0:09.0,,D. Lillard misses 3-pt jump shot from 27 ft,122,116
455,4,0:08.0,Defensive rebound by Team,,122,116
