,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
386,4,8:22.0,,K. Nunn misses 2-pt hook shot from 4 ft,88,102
387,4,8:19.0,Defensive rebound by D. Bacon,,88,102
388,4,8:13.0,D. Bacon misses 2-pt jump shot from 12 ft,,88,102
389,4,8:09.0,Offensive rebound by P. Washington,,88,102
390,4,8:07.0,M. Bridges misses 3-pt jump shot from 26 ft,,88,102
391,4,8:03.0,,Defensive rebound by B. Adebayo,88,102
392,4,7:52.0,,Shooting foul by M. Bridges (drawn by T. Herro),88,102
393,4,7:52.0,,T. Herro makes free throw 1 of 2,88,103
394,4,7:52.0,D. Graham enters the game for M. Monk,,88,103
395,4,7:52.0,,J. Butler enters the game for K. Nunn,88,103
396,4,7:52.0,,T. Herro makes free throw 2 of 2,88,104
397,4,7:37.0,P. Washington misses 3-pt jump shot from 25 ft,,88,104
398,4,7:33.0,,Defensive rebound by B. Adebayo,88,104
399,4,7:25.0,,Shooting foul by P. Washington (drawn by B. Adebayo),88,104
400,4,7:25.0,,B. Adebayo makes free throw 1 of 2,88,105
401,4,7:25.0,,B. Adebayo makes free throw 2 of 2,88,106
402,4,7:07.0,D. Graham makes 2-pt layup from 5 ft (assist by T. Rozier),,90,106
403,4,6:41.0,,G. Dragić misses 3-pt jump shot from 28 ft,90,106
404,4,6:38.0,Defensive rebound by P. Washington,,90,106
405,4,6:35.0,T. Rozier misses 3-pt jump shot from 26 ft,,90,106
406,4,6:32.0,Offensive rebound by T. Rozier,,90,106
407,4,6:30.0,Turnover by T. Rozier (bad pass; steal by K. Olynyk),,90,106
408,4,6:15.0,,B. Adebayo makes 2-pt dunk from 4 ft (assist by G. Dragić),90,108
409,4,6:15.0,,Shooting foul by P. Washington (drawn by B. Adebayo),90,108
410,4,6:15.0,,B. Adebayo makes free throw 1 of 1,90,109
411,4,6:05.0,Personal foul by J. Butler (drawn by D. Graham),,90,109
412,4,5:58.0,D. Graham misses 2-pt jump shot from 12 ft,,90,109
413,4,5:58.0,Offensive rebound by Team,,90,109
414,4,5:43.0,D. Bacon misses 3-pt jump shot from 29 ft,,90,109
415,4,5:43.0,Offensive rebound by Team,,90,109
416,4,5:42.0,Turnover by Team (shot clock),,90,109
417,4,5:37.0,,Personal foul by T. Rozier (drawn by J. Butler),90,109
418,4,5:24.0,,Turnover by J. Butler (bad pass; steal by P. Washington),90,109
419,4,5:18.0,D. Bacon misses 2-pt jump shot from 6 ft,,90,109
420,4,5:15.0,,Defensive rebound by B. Adebayo,90,109
421,4,5:03.0,,B. Adebayo makes 2-pt layup from 3 ft (assist by T. Herro),90,111
422,4,4:52.0,Turnover by D. Graham (lost ball; steal by G. Dragić),,90,111
423,4,4:48.0,,G. Dragić makes 2-pt layup from 3 ft (assist by J. Butler),90,113
424,4,4:40.0,D. Graham misses 2-pt layup from 2 ft,,90,113
425,4,4:37.0,Offensive rebound by M. Bridges,,90,113
426,4,4:36.0,M. Bridges misses 2-pt layup from 2 ft,,90,113
427,4,4:32.0,,Defensive rebound by G. Dragić,90,113
428,4,4:30.0,,Turnover by K. Olynyk (traveling),90,113
429,4,4:17.0,P. Washington makes 2-pt layup from 4 ft (assist by T. Rozier),,92,113
430,4,3:57.0,,K. Olynyk misses 2-pt layup from 2 ft,92,113
431,4,3:55.0,Defensive rebound by T. Rozier,,92,113
432,4,3:49.0,T. Rozier misses 2-pt layup from 6 ft,,92,113
433,4,3:45.0,,Defensive rebound by B. Adebayo,92,113
434,4,3:33.0,,B. Adebayo makes 2-pt dunk from 2 ft (assist by G. Dragić),92,115
435,4,3:33.0,Charlotte full timeout,,92,115
436,4,3:33.0,W. Hernangómez enters the game for M. Bridges,,92,115
437,4,3:33.0,C. Martin enters the game for D. Graham,,92,115
438,4,3:33.0,M. Monk enters the game for T. Rozier,,92,115
439,4,3:33.0,,K. Nunn enters the game for J. Butler,92,115
440,4,3:18.0,D. Bacon misses 2-pt jump shot from 18 ft,,92,115
441,4,3:14.0,,Defensive rebound by K. Olynyk,92,115
442,4,3:03.0,,Turnover by G. Dragić (bad pass; steal by P. Washington),92,115
443,4,2:50.0,W. Hernangómez makes 3-pt jump shot from 26 ft (assist by D. Bacon),,95,115
444,4,2:37.0,,G. Dragić misses 2-pt layup from 5 ft,95,115
445,4,2:35.0,Defensive rebound by W. Hernangómez,,95,115
446,4,2:22.0,C. Martin makes 2-pt layup from 3 ft,,97,115
447,4,2:22.0,Shooting foul by T. Herro (drawn by C. Martin),,97,115
448,4,2:22.0,,D. Robinson enters the game for B. Adebayo,97,115
449,4,2:22.0,,C. Silva enters the game for G. Dragić,97,115
450,4,2:22.0,C. Martin misses free throw 1 of 1,,97,115
451,4,2:13.0,,Defensive rebound by K. Olynyk,97,115
452,4,2:04.0,,K. Nunn makes 2-pt layup from 3 ft,97,117
453,4,1:44.0,W. Hernangómez misses 2-pt jump shot from 7 ft,,97,117
454,4,1:40.0,,Defensive rebound by K. Olynyk,97,117
455,4,1:29.0,,Turnover by K. Olynyk (lost ball; steal by M. Monk),97,117
456,4,1:18.0,Shooting foul by D. Robinson (drawn by D. Bacon),,97,117
457,4,1:18.0,,M. Leonard enters the game for D. Robinson,97,117
458,4,1:18.0,D. Bacon makes free throw 1 of 2,,98,117
459,4,1:18.0,D. Bacon misses free throw 2 of 2,,98,117
460,4,1:15.0,,Defensive rebound by M. Leonard,98,117
461,4,0:54.0,,T. Herro misses 3-pt jump shot from 26 ft,98,117
462,4,0:53.0,,Offensive rebound by Team,98,117
463,4,0:53.0,,Turnover by Team (shot clock),98,117
464,4,0:43.0,P. Washington makes 2-pt dunk from 4 ft (assist by M. Monk),,100,117
465,4,0:27.0,,Offensive foul by K. Nunn (drawn by W. Hernangómez),100,117
466,4,0:27.0,,Turnover by K. Nunn (offensive foul),100,117
467,4,0:17.0,M. Monk misses 2-pt layup from 6 ft,,100,117
468,4,0:15.0,,Defensive rebound by K. Olynyk,100,117
