,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PORTLAND_ACTION,LA LAKERS_SCORE,PORTLAND_SCORE
385,4,8:45.0,K. Kuzma makes 2-pt jump shot from 18 ft (assist by L. James),,117,99
386,4,8:36.0,,C. McCollum misses 3-pt jump shot from 26 ft,117,99
387,4,8:32.0,Defensive rebound by K. Kuzma,,117,99
388,4,8:23.0,K. Kuzma makes 2-pt jump shot from 16 ft,,119,99
389,4,8:10.0,,C. Anthony misses 2-pt layup from 2 ft,119,99
390,4,8:09.0,Defensive rebound by D. Howard,,119,99
391,4,8:07.0,Turnover by D. Howard (bad pass; steal by H. Whiteside),,119,99
392,4,8:04.0,,H. Whiteside misses 2-pt jump shot from 16 ft,119,99
393,4,8:02.0,Defensive rebound by L. James,,119,99
394,4,7:58.0,L. James misses 2-pt layup from 2 ft,,119,99
395,4,7:57.0,,Defensive rebound by H. Whiteside,119,99
396,4,7:53.0,,Personal foul by A. Caruso (drawn by C. Anthony),119,99
397,4,7:53.0,,C. Anthony makes free throw 1 of 2,119,100
398,4,7:53.0,,K. Bazemore enters the game for M. Hezonja,119,100
399,4,7:53.0,,C. Anthony misses free throw 2 of 2,119,100
400,4,7:51.0,Defensive rebound by D. Howard,,119,100
401,4,7:37.0,L. James misses 2-pt jump shot from 16 ft,,119,100
402,4,7:34.0,,Defensive rebound by H. Whiteside,119,100
403,4,7:31.0,,Turnover by K. Bazemore (bad pass; steal by A. Caruso),119,100
404,4,7:19.0,T. Daniels misses 3-pt jump shot from 23 ft,,119,100
405,4,7:18.0,Offensive rebound by Team,,119,100
406,4,7:18.0,,Loose ball foul by H. Whiteside (drawn by D. Howard),119,100
407,4,7:16.0,L. James makes 2-pt dunk from 1 ft (assist by A. Caruso),,121,100
408,4,6:56.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),121,103
409,4,6:43.0,K. Kuzma makes 2-pt dunk from 1 ft,,123,103
410,4,6:23.0,,K. Bazemore misses 3-pt jump shot from 23 ft,123,103
411,4,6:21.0,Defensive rebound by D. Howard,,123,103
412,4,6:08.0,Personal foul by C. Anthony (drawn by D. Howard),,123,103
413,4,6:08.0,,Portland full timeout,123,103
414,4,6:08.0,K. Caldwell-Pope enters the game for A. Caruso,,123,103
415,4,6:08.0,Q. Cook enters the game for T. Daniels,,123,103
416,4,6:08.0,A. Davis enters the game for K. Kuzma,,123,103
417,4,5:55.0,A. Davis misses 3-pt jump shot from 25 ft,,123,103
418,4,5:50.0,,Defensive rebound by H. Whiteside,123,103
419,4,5:45.0,,D. Lillard misses 3-pt jump shot from 25 ft,123,103
420,4,5:42.0,Defensive rebound by D. Howard,,123,103
421,4,5:26.0,Turnover by L. James (bad pass; steal by H. Whiteside),,123,103
422,4,5:22.0,,C. Anthony misses 3-pt jump shot from 25 ft,123,103
423,4,5:18.0,Defensive rebound by A. Davis,,123,103
424,4,4:57.0,Turnover by Team (shot clock),,123,103
425,4,4:40.0,,H. Whiteside makes 2-pt dunk from 2 ft (assist by D. Lillard),123,105
426,4,4:20.0,Turnover by Q. Cook (bad pass),,123,105
427,4,4:09.0,,D. Lillard misses 3-pt jump shot from 30 ft,123,105
428,4,4:05.0,Defensive rebound by A. Davis,,123,105
429,4,3:57.0,L. James misses 3-pt jump shot from 26 ft,,123,105
430,4,3:53.0,,Defensive rebound by C. Anthony,123,105
431,4,3:46.0,,Turnover by D. Lillard (lost ball; steal by D. Howard),123,105
432,4,3:44.0,Shooting foul by C. Anthony (drawn by D. Howard),,123,105
433,4,3:44.0,D. Howard misses free throw 1 of 2,,123,105
434,4,3:44.0,Offensive rebound by Team,,123,105
435,4,3:44.0,J. Dudley enters the game for A. Davis,,123,105
436,4,3:44.0,K. Kuzma enters the game for L. James,,123,105
437,4,3:44.0,,M. Hezonja enters the game for C. Anthony,123,105
438,4,3:44.0,,S. Labissière enters the game for K. Bazemore,123,105
439,4,3:44.0,,N. Little enters the game for D. Lillard,123,105
440,4,3:44.0,,A. Simons enters the game for C. McCollum,123,105
441,4,3:44.0,,A. Tolliver enters the game for H. Whiteside,123,105
442,4,3:44.0,D. Howard makes free throw 2 of 2,,124,105
443,4,3:32.0,Violation by Team (kicked ball),,124,105
444,4,3:26.0,,Shooting foul by D. Howard (drawn by A. Simons),124,105
445,4,3:26.0,,A. Simons makes free throw 1 of 2,124,106
446,4,3:26.0,,A. Simons makes free throw 2 of 2,124,107
447,4,3:16.0,Personal foul by S. Labissière (drawn by D. Howard),,124,107
448,4,3:16.0,D. Howard makes free throw 1 of 2,,125,107
449,4,3:16.0,T. Daniels enters the game for K. Caldwell-Pope,,125,107
450,4,3:16.0,D. Howard makes free throw 2 of 2,,126,107
451,4,3:07.0,,Personal foul by T. Daniels (drawn by M. Hezonja),126,107
452,4,3:07.0,,M. Hezonja makes free throw 1 of 2,126,108
453,4,3:07.0,,M. Hezonja makes free throw 2 of 2,126,109
454,4,2:51.0,K. Kuzma misses 3-pt jump shot from 28 ft,,126,109
455,4,2:49.0,Offensive rebound by D. Howard,,126,109
456,4,2:47.0,D. Howard makes 2-pt layup from 1 ft,,128,109
457,4,2:28.0,,A. Simons misses 3-pt jump shot from 26 ft,128,109
458,4,2:26.0,Defensive rebound by K. Kuzma,,128,109
459,4,2:11.0,Q. Cook makes 2-pt layup from 2 ft,,130,109
460,4,1:55.0,,A. Simons misses 3-pt jump shot from 24 ft,130,109
461,4,1:52.0,Defensive rebound by D. Howard,,130,109
462,4,1:40.0,T. Daniels makes 3-pt jump shot from 22 ft (assist by Q. Cook),,133,109
463,4,1:27.0,,M. Hezonja misses 3-pt jump shot from 25 ft,133,109
464,4,1:23.0,Defensive rebound by T. Daniels,,133,109
465,4,1:12.0,K. Kuzma misses 2-pt layup from 3 ft (block by N. Little),,133,109
466,4,1:12.0,Offensive rebound by Team,,133,109
467,4,1:12.0,LA Lakers full timeout,,133,109
468,4,1:08.0,T. Daniels makes 3-pt jump shot from 29 ft (assist by K. Kuzma),,136,109
469,4,0:50.0,,N. Little makes 2-pt jump shot from 5 ft,136,111
470,4,0:36.0,Q. Cook misses 2-pt jump shot from 16 ft,,136,111
471,4,0:33.0,,Defensive rebound by S. Labissière,136,111
472,4,0:27.0,,A. Simons makes 2-pt layup from 1 ft,136,113
473,4,0:03.0,Turnover by Team (shot clock),,136,113
474,4,0:00.0,,N. Little misses 3-pt jump shot from 29 ft,136,113
475,4,0:00.0,,Offensive rebound by Team,136,113
