,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
384,4,5:52.0,,J. Teague misses 2-pt layup from 3 ft,113,95
385,4,5:51.0,,Offensive rebound by J. Bell,113,95
386,4,5:51.0,,J. Bell makes 2-pt layup at rim,113,97
387,4,5:51.0,Utah full timeout,,113,97
388,4,5:51.0,J. Ingles enters the game for E. Mudiay,,113,97
389,4,5:37.0,D. Mitchell makes 2-pt layup from 2 ft,,115,97
390,4,5:27.0,,K. Towns misses 3-pt jump shot from 25 ft,115,97
391,4,5:25.0,Defensive rebound by J. Ingles,,115,97
392,4,5:09.0,R. Gobert misses 2-pt layup from 7 ft,,115,97
393,4,5:06.0,,Defensive rebound by J. Okogie,115,97
394,4,4:58.0,,J. Okogie misses 2-pt layup from 2 ft,115,97
395,4,4:57.0,,Offensive rebound by J. Okogie,115,97
396,4,4:52.0,,Shooting foul by R. O'Neale (drawn by J. Okogie),115,97
397,4,4:52.0,,J. Okogie makes free throw 1 of 2,115,98
398,4,4:52.0,,R. Covington enters the game for J. Bell,115,98
399,4,4:52.0,,J. Okogie makes free throw 2 of 2,115,99
400,4,4:35.0,J. Ingles makes 2-pt jump shot from 23 ft (assist by R. Gobert),,117,99
401,4,4:22.0,,A. Wiggins misses 3-pt jump shot from 26 ft,117,99
402,4,4:19.0,Defensive rebound by D. Mitchell,,117,99
403,4,4:03.0,R. O'Neale misses 3-pt jump shot from 26 ft,,117,99
404,4,3:58.0,,Defensive rebound by J. Teague,117,99
405,4,3:53.0,,J. Okogie makes 3-pt jump shot from 23 ft (assist by R. Covington),117,102
406,4,3:32.0,D. Mitchell misses 3-pt jump shot from 26 ft,,117,102
407,4,3:29.0,,Defensive rebound by R. Covington,117,102
408,4,3:26.0,,Offensive foul by K. Towns (drawn by D. Mitchell),117,102
409,4,3:26.0,,Turnover by K. Towns (offensive foul),117,102
410,4,3:26.0,Utah full timeout,,117,102
411,4,3:26.0,Instant Replay (Request: Ruling Stands),,117,102
412,4,3:13.0,Turnover by B. Bogdanović (lost ball; steal by R. Covington),,117,102
413,4,3:08.0,,R. Covington misses 3-pt jump shot from 25 ft,117,102
414,4,3:03.0,,Offensive rebound by R. Covington,117,102
415,4,2:59.0,,A. Wiggins misses 3-pt jump shot from 26 ft,117,102
416,4,2:56.0,Defensive rebound by D. Mitchell,,117,102
417,4,2:41.0,J. Ingles makes 2-pt jump shot from 13 ft,,119,102
418,4,2:24.0,,Shooting foul by D. Mitchell (drawn by J. Okogie),119,102
419,4,2:24.0,,K. Towns makes free throw 1 of 2,119,103
420,4,2:24.0,,K. Towns misses free throw 2 of 2,119,103
421,4,2:24.0,,Offensive rebound by K. Towns,119,103
422,4,2:24.0,,Personal foul by J. Ingles (drawn by K. Towns),119,103
423,4,2:24.0,,K. Towns makes free throw 1 of 2,119,104
424,4,2:24.0,,K. Towns makes free throw 2 of 2,119,105
425,4,2:11.0,Turnover by J. Ingles (bad pass; steal by J. Teague),,119,105
426,4,2:09.0,,J. Teague makes 2-pt layup from 1 ft,119,107
427,4,1:52.0,Shooting foul by R. Covington (drawn by D. Mitchell),,119,107
428,4,1:52.0,D. Mitchell makes free throw 1 of 2,,120,107
429,4,1:52.0,D. Mitchell makes free throw 2 of 2,,121,107
430,4,1:46.0,,J. Teague makes 2-pt layup from 1 ft,121,109
431,4,1:24.0,R. O'Neale misses 3-pt jump shot from 23 ft,,121,109
432,4,1:22.0,Offensive rebound by D. Mitchell,,121,109
433,4,1:22.0,D. Mitchell makes 2-pt layup from 6 ft,,123,109
434,4,1:03.0,,J. Okogie makes 3-pt jump shot from 28 ft,123,112
435,4,1:03.0,Utah full timeout,,123,112
436,4,1:03.0,,J. Bell enters the game for R. Covington,123,112
437,4,1:03.0,,T. Graham enters the game for K. Towns,123,112
438,4,0:54.0,Personal foul by J. Okogie (drawn by B. Bogdanović),,123,112
439,4,0:54.0,B. Bogdanović makes free throw 1 of 2,,124,112
440,4,0:54.0,,R. Covington enters the game for J. Bell,124,112
441,4,0:54.0,,K. Towns enters the game for T. Graham,124,112
442,4,0:54.0,B. Bogdanović makes free throw 2 of 2,,125,112
443,4,0:54.0,,Minnesota full timeout,125,112
444,4,0:51.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by R. Covington),125,114
445,4,0:48.0,Turnover by B. Bogdanović (lost ball; steal by A. Wiggins),,125,114
446,4,0:48.0,Instant Replay (Challenge: Ruling Stands),,125,114
447,4,0:44.0,,Turnover by K. Towns (lost ball; steal by R. Gobert),125,114
448,4,0:30.0,Personal foul by J. Okogie (drawn by J. Ingles),,125,114
449,4,0:30.0,J. Ingles makes free throw 1 of 2,,126,114
450,4,0:30.0,J. Ingles makes free throw 2 of 2,,127,114
451,4,0:25.0,,A. Wiggins makes 2-pt layup from 3 ft,127,116
452,4,0:01.0,Turnover by Team (shot clock),,127,116
