,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MINNESOTA_ACTION,OKLAHOMA CITY_SCORE,MINNESOTA_SCORE
376,4,7:04.0,S. Gilgeous-Alexander makes free throw 1 of 2,,98,85
377,4,7:04.0,,S. Napier enters the game for J. McLaughlin,98,85
378,4,7:04.0,,K. Towns enters the game for N. Reid,98,85
379,4,7:04.0,S. Gilgeous-Alexander misses free throw 2 of 2,,98,85
380,4,7:02.0,,Defensive rebound by K. Towns,98,85
381,4,6:51.0,,Shooting foul by S. Gilgeous-Alexander (drawn by K. Towns),98,85
382,4,6:51.0,,K. Towns makes free throw 1 of 2,98,86
383,4,6:51.0,,K. Towns makes free throw 2 of 2,98,87
384,4,6:28.0,D. Schröder misses 2-pt layup from 2 ft (block by J. Culver),,98,87
385,4,6:27.0,,Defensive rebound by S. Napier,98,87
386,4,6:26.0,,Personal foul by D. Schröder (drawn by S. Napier),98,87
387,4,6:26.0,,J. McLaughlin enters the game for J. Culver,98,87
388,4,6:12.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by K. Towns),98,90
389,4,5:47.0,D. Bazley makes 2-pt layup at rim,,100,90
390,4,5:41.0,,Minnesota full timeout,100,90
391,4,5:41.0,C. Paul enters the game for D. Schröder,,100,90
392,4,5:41.0,,A. Wiggins enters the game for K. Bates-Diop,100,90
393,4,5:34.0,,R. Covington misses 3-pt jump shot from 25 ft,100,90
394,4,5:32.0,Defensive rebound by M. Muscala,,100,90
395,4,5:19.0,S. Gilgeous-Alexander misses 2-pt layup at rim,,100,90
396,4,5:17.0,,Defensive rebound by R. Covington,100,90
397,4,5:12.0,,R. Covington misses 3-pt jump shot from 25 ft,100,90
398,4,5:09.0,Defensive rebound by S. Gilgeous-Alexander,,100,90
399,4,4:50.0,C. Paul makes 2-pt jump shot from 18 ft,,102,90
400,4,4:35.0,,K. Towns misses 3-pt jump shot from 25 ft,102,90
401,4,4:32.0,Defensive rebound by S. Gilgeous-Alexander,,102,90
402,4,4:22.0,C. Paul misses 2-pt jump shot from 14 ft,,102,90
403,4,4:20.0,,Defensive rebound by S. Napier,102,90
404,4,4:11.0,,K. Towns misses 2-pt layup from 1 ft,102,90
405,4,4:08.0,Defensive rebound by M. Muscala,,102,90
406,4,4:05.0,Personal take foul by S. Napier (drawn by S. Gilgeous-Alexander),,102,90
407,4,4:05.0,S. Adams enters the game for M. Muscala,,102,90
408,4,3:59.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,104,90
409,4,3:57.0,,Minnesota full timeout,104,90
410,4,3:57.0,,J. Culver enters the game for J. McLaughlin,104,90
411,4,3:34.0,,A. Wiggins makes 3-pt jump shot from 28 ft (assist by K. Towns),104,93
412,4,3:19.0,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,,104,93
413,4,3:16.0,,Defensive rebound by K. Towns,104,93
414,4,3:07.0,,R. Covington makes 2-pt hook shot from 2 ft (assist by S. Napier),104,95
415,4,3:07.0,,Shooting foul by S. Adams (drawn by R. Covington),104,95
416,4,3:07.0,D. Schröder enters the game for D. Bazley,,104,95
417,4,3:07.0,,R. Covington makes free throw 1 of 1,104,96
418,4,2:47.0,C. Paul makes 2-pt jump shot from 16 ft,,106,96
419,4,2:37.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by S. Napier),106,99
420,4,2:21.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by S. Adams),,109,99
421,4,2:07.0,,K. Towns misses 3-pt jump shot from 26 ft,109,99
422,4,2:05.0,Defensive rebound by L. Dort,,109,99
423,4,1:42.0,Turnover by C. Paul (lost ball; steal by S. Napier),,109,99
424,4,1:36.0,,K. Towns makes 2-pt layup from 1 ft (assist by S. Napier),109,101
425,4,1:30.0,Personal foul by K. Towns (drawn by D. Schröder),,109,101
426,4,1:30.0,M. Muscala enters the game for S. Adams,,109,101
427,4,1:30.0,,J. McLaughlin enters the game for J. Culver,109,101
428,4,1:18.0,S. Gilgeous-Alexander misses 2-pt layup from 5 ft (block by R. Covington),,109,101
429,4,1:17.0,,Defensive rebound by Team,109,101
430,4,1:07.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by S. Napier),109,104
431,4,0:47.0,C. Paul makes 2-pt jump shot from 4 ft,,111,104
432,4,0:47.0,,Minnesota full timeout,111,104
433,4,0:41.0,,R. Covington misses 3-pt jump shot from 27 ft,111,104
434,4,0:39.0,Defensive rebound by Team,,111,104
435,4,0:34.0,Personal foul by R. Covington (drawn by D. Schröder),,111,104
436,4,0:34.0,Instant Replay (Challenge: Ruling Stands),,111,104
437,4,0:34.0,D. Schröder makes free throw 1 of 2,,112,104
438,4,0:34.0,D. Schröder makes free throw 2 of 2,,113,104
439,4,0:28.0,,Turnover by A. Wiggins (lost ball; steal by L. Dort),113,104
440,4,0:03.0,Turnover by Team (shot clock),,113,104
