,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
387,4,8:06.0,,Turnover by D. Booker (lost ball; steal by N. Bjelica),90,91
388,4,8:03.0,N. Bjelica makes 2-pt dunk at rim,,92,91
389,4,7:43.0,,Shooting foul by D. Dedmon (drawn by K. Oubre),92,91
390,4,7:43.0,,K. Oubre makes free throw 1 of 2,92,92
391,4,7:43.0,,K. Oubre makes free throw 2 of 2,92,93
392,4,7:31.0,N. Bjelica makes 3-pt jump shot from 31 ft (assist by D. Fox),,95,93
393,4,7:09.0,,D. Ayton misses 2-pt hook shot from 7 ft,95,93
394,4,7:07.0,Defensive rebound by N. Bjelica,,95,93
395,4,7:02.0,Shooting foul by D. Ayton (drawn by D. Fox),,95,93
396,4,7:02.0,D. Fox makes free throw 1 of 2,,96,93
397,4,7:02.0,D. Fox makes free throw 2 of 2,,97,93
398,4,6:37.0,,Turnover by Team (shot clock),97,93
399,4,6:25.0,T. Ariza misses 2-pt layup from 2 ft (block by K. Oubre),,97,93
400,4,6:25.0,Offensive rebound by Team,,97,93
401,4,6:25.0,,M. Bridges enters the game for D. Ayton,97,93
402,4,6:20.0,D. Fox misses 3-pt jump shot from 27 ft,,97,93
403,4,6:17.0,,Defensive rebound by A. Baynes,97,93
404,4,6:06.0,,D. Booker makes 2-pt layup from 4 ft,97,95
405,4,6:06.0,Sacramento full timeout,,97,95
406,4,5:44.0,C. Joseph misses 2-pt jump shot from 7 ft,,97,95
407,4,5:41.0,Offensive rebound by D. Dedmon,,97,95
408,4,5:35.0,D. Dedmon makes 2-pt layup at rim,,99,95
409,4,5:22.0,,A. Baynes misses 3-pt jump shot from 23 ft,99,95
410,4,5:20.0,Defensive rebound by D. Fox,,99,95
411,4,4:58.0,N. Bjelica misses 2-pt jump shot from 4 ft,,99,95
412,4,4:58.0,Offensive rebound by Team,,99,95
413,4,4:58.0,,D. Ayton enters the game for A. Baynes,99,95
414,4,4:44.0,D. Dedmon misses 2-pt jump shot from 6 ft,,99,95
415,4,4:43.0,,Defensive rebound by D. Booker,99,95
416,4,4:37.0,,D. Booker makes 3-pt jump shot from 25 ft,99,98
417,4,4:14.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by D. Fox),,102,98
418,4,3:50.0,,D. Booker misses 2-pt layup from 6 ft (block by D. Fox),102,98
419,4,3:48.0,,Offensive rebound by D. Booker,102,98
420,4,3:47.0,,D. Booker makes 2-pt layup from 1 ft,102,100
421,4,3:47.0,Sacramento full timeout,,102,100
422,4,3:27.0,D. Fox makes 3-pt jump shot from 26 ft,,105,100
423,4,3:14.0,,Offensive foul by K. Oubre (drawn by T. Ariza),105,100
424,4,3:14.0,,Turnover by K. Oubre (offensive foul),105,100
425,4,2:59.0,D. Dedmon misses 3-pt jump shot from 23 ft,,105,100
426,4,2:56.0,,Defensive rebound by K. Oubre,105,100
427,4,2:49.0,,K. Oubre misses 3-pt jump shot from 25 ft,105,100
428,4,2:47.0,Defensive rebound by T. Ariza,,105,100
429,4,2:29.0,D. Fox makes 2-pt jump shot from 23 ft,,107,100
430,4,2:19.0,,Personal foul by D. Fox (drawn by D. Booker),107,100
431,4,2:13.0,,Turnover by R. Rubio (lost ball; steal by C. Joseph),107,100
432,4,1:58.0,Turnover by D. Fox (bad pass),,107,100
433,4,1:50.0,,Shooting foul by D. Fox (drawn by D. Booker),107,100
434,4,1:50.0,,D. Booker makes free throw 1 of 2,107,101
435,4,1:50.0,,D. Booker makes free throw 2 of 2,107,102
436,4,1:33.0,Sacramento full timeout,,107,102
437,4,1:28.0,D. Fox makes 2-pt layup from 2 ft,,109,102
438,4,1:15.0,,D. Booker misses 3-pt jump shot from 25 ft,109,102
439,4,1:12.0,Defensive rebound by T. Ariza,,109,102
440,4,0:59.0,Sacramento full timeout,,109,102
441,4,0:59.0,,E. Okobo enters the game for R. Rubio,109,102
442,4,0:54.0,D. Fox misses 2-pt layup from 2 ft (block by D. Ayton),,109,102
443,4,0:54.0,Offensive rebound by Team,,109,102
444,4,0:50.0,Turnover by Team (shot clock),,109,102
445,4,0:50.0,,Phoenix full timeout,109,102
446,4,0:50.0,,C. Johnson enters the game for M. Bridges,109,102
447,4,0:50.0,,R. Rubio enters the game for E. Okobo,109,102
448,4,0:46.0,,D. Booker misses 3-pt jump shot from 26 ft,109,102
449,4,0:42.0,Defensive rebound by D. Dedmon,,109,102
450,4,0:40.0,Personal take foul by K. Oubre (drawn by T. Ariza),,109,102
451,4,0:40.0,,M. Bridges enters the game for K. Oubre,109,102
452,4,0:40.0,T. Ariza makes free throw 1 of 2,,110,102
453,4,0:40.0,T. Ariza makes free throw 2 of 2,,111,102
454,4,0:40.0,,Phoenix full timeout,111,102
455,4,0:37.0,,Shooting foul by D. Dedmon (drawn by C. Johnson),111,102
456,4,0:37.0,,C. Johnson makes free throw 1 of 2,111,103
457,4,0:37.0,,C. Johnson misses free throw 2 of 2,111,103
458,4,0:35.0,Defensive rebound by T. Ariza,,111,103
459,4,0:21.0,N. Bjelica makes 3-pt jump shot from 23 ft (assist by D. Fox),,114,103
460,4,0:09.0,,C. Johnson misses 3-pt jump shot from 23 ft,114,103
461,4,0:05.0,Defensive rebound by D. Fox,,114,103
