,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
382,4,7:00.0,,D. Sabonis misses 2-pt layup from 2 ft,100,96
383,4,6:58.0,Defensive rebound by K. Walker,,100,96
384,4,6:55.0,G. Hayward misses 3-pt jump shot from 26 ft,,100,96
385,4,6:51.0,,Defensive rebound by D. Sabonis,100,96
386,4,6:43.0,,J. Holiday misses 2-pt layup at rim,100,96
387,4,6:42.0,Defensive rebound by Team,,100,96
388,4,6:28.0,Personal foul by D. McDermott (drawn by G. Hayward),,100,96
389,4,6:28.0,J. Brown enters the game for G. Hayward,,100,96
390,4,6:14.0,Turnover by K. Walker (bad pass; steal by J. Holiday),,100,96
391,4,6:07.0,,A. Holiday makes 2-pt layup from 1 ft,100,98
392,4,5:52.0,J. Brown makes 2-pt layup from 3 ft,,102,98
393,4,5:27.0,,A. Holiday makes 2-pt jump shot from 4 ft (assist by D. Sabonis),102,100
394,4,5:15.0,K. Walker misses 3-pt jump shot from 28 ft,,102,100
395,4,5:13.0,,Defensive rebound by D. Sabonis,102,100
396,4,5:07.0,,Shooting foul by D. Theis (drawn by D. McDermott),102,100
397,4,5:07.0,,Instant Replay (Request: Ruling Stands),102,100
398,4,5:07.0,,D. McDermott makes free throw 1 of 2,102,101
399,4,5:07.0,,D. McDermott makes free throw 2 of 2,102,102
400,4,4:50.0,Shooting foul by A. Holiday (drawn by J. Tatum),,102,102
401,4,4:50.0,,Indiana full timeout,102,102
402,4,4:50.0,,Instant Replay (Challenge: Ruling Stands),102,102
403,4,4:50.0,S. Ojeleye enters the game for D. Theis,,102,102
404,4,4:50.0,G. Williams enters the game for B. Wanamaker,,102,102
405,4,4:50.0,,M. Brogdon enters the game for T. McConnell,102,102
406,4,4:50.0,,T. Warren enters the game for D. McDermott,102,102
407,4,4:50.0,J. Tatum makes free throw 1 of 2,,103,102
408,4,4:50.0,J. Tatum makes free throw 2 of 2,,104,102
409,4,4:42.0,,J. Holiday misses 3-pt jump shot from 26 ft,104,102
410,4,4:39.0,Defensive rebound by J. Tatum,,104,102
411,4,4:28.0,J. Tatum misses 3-pt jump shot from 26 ft,,104,102
412,4,4:24.0,,Defensive rebound by J. Holiday,104,102
413,4,4:16.0,,A. Holiday makes 3-pt jump shot from 24 ft (assist by M. Brogdon),104,105
414,4,4:00.0,K. Walker misses 2-pt jump shot from 17 ft,,104,105
415,4,3:57.0,,Defensive rebound by J. Holiday,104,105
416,4,3:50.0,,Shooting foul by G. Williams (drawn by M. Brogdon),104,105
417,4,3:50.0,,M. Brogdon makes free throw 1 of 2,104,106
418,4,3:50.0,D. Theis enters the game for G. Williams,,104,106
419,4,3:50.0,,M. Brogdon makes free throw 2 of 2,104,107
420,4,3:36.0,K. Walker makes 3-pt jump shot from 28 ft (assist by J. Tatum),,107,107
421,4,3:23.0,,M. Brogdon makes 2-pt layup from 1 ft,107,109
422,4,2:53.0,J. Brown misses 3-pt jump shot from 32 ft,,107,109
423,4,2:48.0,,Defensive rebound by Team,107,109
424,4,2:36.0,,D. Sabonis misses 2-pt hook shot from 3 ft,107,109
425,4,2:33.0,Defensive rebound by J. Brown,,107,109
426,4,2:22.0,J. Brown makes 2-pt jump shot from 10 ft,,109,109
427,4,1:59.0,,Shooting foul by J. Brown (drawn by M. Brogdon),109,109
428,4,1:59.0,B. Wanamaker enters the game for J. Brown,,109,109
429,4,1:59.0,,M. Turner enters the game for D. Sabonis,109,109
430,4,1:59.0,,M. Brogdon makes free throw 1 of 2,109,110
431,4,1:59.0,,M. Brogdon makes free throw 2 of 2,109,111
432,4,1:44.0,K. Walker misses 3-pt jump shot from 27 ft,,109,111
433,4,1:41.0,,Defensive rebound by A. Holiday,109,111
434,4,1:26.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by M. Brogdon),109,114
435,4,1:25.0,Boston full timeout,,109,114
436,4,1:25.0,C. Edwards enters the game for S. Ojeleye,,109,114
437,4,1:21.0,Shooting foul by J. Holiday (drawn by J. Tatum),,109,114
438,4,1:21.0,J. Tatum makes free throw 1 of 2,,110,114
439,4,1:21.0,J. Green enters the game for C. Edwards,,110,114
440,4,1:21.0,,D. Sabonis enters the game for M. Turner,110,114
441,4,1:21.0,J. Tatum makes free throw 2 of 2,,111,114
442,4,0:59.0,,T. Warren misses 3-pt jump shot from 23 ft,111,114
443,4,0:56.0,Defensive rebound by B. Wanamaker,,111,114
444,4,0:48.0,Personal foul by A. Holiday (drawn by B. Wanamaker),,111,114
445,4,0:48.0,B. Wanamaker makes free throw 1 of 2,,112,114
446,4,0:48.0,B. Wanamaker makes free throw 2 of 2,,113,114
447,4,0:32.0,,D. Sabonis makes 2-pt jump shot from 6 ft,113,116
448,4,0:18.0,B. Wanamaker makes 2-pt layup from 4 ft,,115,116
449,4,0:17.0,,Personal take foul by J. Green (drawn by M. Brogdon),115,116
450,4,0:17.0,,M. Brogdon makes free throw 1 of 2,115,117
451,4,0:17.0,C. Edwards enters the game for J. Green,,115,117
452,4,0:17.0,,M. Turner enters the game for D. Sabonis,115,117
453,4,0:17.0,,M. Brogdon makes free throw 2 of 2,115,118
454,4,0:10.0,K. Walker makes 2-pt layup from 2 ft,,117,118
455,4,0:10.0,,Indiana full timeout,117,118
456,4,0:10.0,J. Green enters the game for C. Edwards,,117,118
457,4,0:10.0,G. Williams enters the game for B. Wanamaker,,117,118
458,4,0:10.0,,D. Sabonis enters the game for M. Turner,117,118
459,4,0:07.0,,Personal foul by D. Theis (drawn by M. Brogdon),117,118
460,4,0:07.0,E. Freedom enters the game for D. Theis,,117,118
461,4,0:07.0,,M. Brogdon makes free throw 1 of 2,117,119
462,4,0:07.0,,M. Turner enters the game for D. Sabonis,117,119
463,4,0:07.0,,M. Brogdon makes free throw 2 of 2,117,120
464,4,0:07.0,Boston full timeout,,117,120
465,4,0:07.0,C. Edwards enters the game for J. Green,,117,120
466,4,0:07.0,S. Ojeleye enters the game for E. Freedom,,117,120
467,4,0:04.0,K. Walker misses 3-pt jump shot from 33 ft,,117,120
468,4,0:02.0,,Defensive rebound by Team,117,120
469,4,0:02.0,,Instant Replay (Request: Ruling Stands),117,120
470,4,0:02.0,,Indiana full timeout,117,120
471,4,0:02.0,,D. Sabonis enters the game for M. Turner,117,120
472,4,0:02.0,,Personal take foul by G. Williams (drawn by M. Brogdon),117,120
473,4,0:02.0,,M. Brogdon makes free throw 1 of 2,117,121
474,4,0:02.0,,M. Turner enters the game for D. Sabonis,117,121
475,4,0:02.0,,M. Brogdon makes free throw 2 of 2,117,122
476,4,0:00.0,K. Walker misses 3-pt jump shot from 53 ft,,117,122
477,4,0:00.0,Offensive rebound by Team,,117,122
