,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
385,4,8:15.0,,C. Joseph enters the game for Y. Ferrell,76,82
386,4,8:04.0,,B. Hield misses 2-pt jump shot from 20 ft,76,82
387,4,8:00.0,Defensive rebound by A. Wiggins,,76,82
388,4,7:50.0,Shooting foul by R. Holmes (drawn by G. Dieng),,76,82
389,4,7:50.0,G. Dieng makes free throw 1 of 2,,77,82
390,4,7:50.0,,H. Barnes enters the game for N. Bjelica,77,82
391,4,7:50.0,G. Dieng makes free throw 2 of 2,,78,82
392,4,7:35.0,,C. Joseph makes 2-pt jump shot from 20 ft,78,84
393,4,7:17.0,A. Wiggins misses 2-pt jump shot from 8 ft,,78,84
394,4,7:13.0,,Defensive rebound by R. Holmes,78,84
395,4,7:13.0,,Turnover by R. Holmes (bad pass; steal by G. Dieng),78,84
396,4,7:09.0,G. Dieng makes 2-pt layup from 1 ft,,80,84
397,4,6:54.0,,C. Joseph misses 2-pt jump shot from 14 ft,80,84
398,4,6:50.0,Defensive rebound by R. Covington,,80,84
399,4,6:41.0,T. Graham makes 3-pt jump shot from 24 ft (assist by S. Napier),,83,84
400,4,6:24.0,,R. Holmes misses 2-pt jump shot from 16 ft,83,84
401,4,6:21.0,Defensive rebound by R. Covington,,83,84
402,4,6:21.0,,D. Dedmon enters the game for R. Holmes,83,84
403,4,6:00.0,A. Wiggins misses 3-pt jump shot from 26 ft,,83,84
404,4,5:56.0,,Defensive rebound by D. Dedmon,83,84
405,4,5:55.0,,Turnover by D. Dedmon (lost ball; steal by S. Napier),83,84
406,4,5:38.0,R. Covington misses 3-pt jump shot from 25 ft,,83,84
407,4,5:35.0,,Defensive rebound by B. Hield,83,84
408,4,5:25.0,,Shooting foul by A. Wiggins (drawn by H. Barnes),83,84
409,4,5:25.0,,H. Barnes makes free throw 1 of 2,83,85
410,4,5:25.0,,H. Barnes makes free throw 2 of 2,83,86
411,4,5:10.0,A. Wiggins misses 2-pt layup from 4 ft (block by D. Dedmon),,83,86
412,4,5:06.0,Offensive rebound by G. Dieng,,83,86
413,4,5:03.0,S. Napier misses 3-pt jump shot from 23 ft,,83,86
414,4,5:03.0,,Defensive rebound by T. Ariza,83,86
415,4,4:44.0,,H. Barnes misses 2-pt jump shot from 9 ft,83,86
416,4,4:42.0,Defensive rebound by G. Dieng,,83,86
417,4,4:35.0,R. Covington makes 2-pt jump shot from 9 ft (assist by A. Wiggins),,85,86
418,4,4:15.0,,B. Hield misses 3-pt jump shot from 26 ft,85,86
419,4,4:12.0,Defensive rebound by G. Dieng,,85,86
420,4,4:09.0,Minnesota full timeout,,85,86
421,4,4:09.0,J. Teague enters the game for S. Napier,,85,86
422,4,4:09.0,,B. Bogdanović enters the game for D. Dedmon,85,86
423,4,4:09.0,,R. Holmes enters the game for B. Hield,85,86
424,4,4:04.0,Personal foul by T. Ariza (drawn by G. Dieng),,85,86
425,4,4:04.0,G. Dieng makes free throw 1 of 2,,86,86
426,4,4:04.0,G. Dieng makes free throw 2 of 2,,87,86
427,4,3:51.0,,Personal foul by T. Graham (drawn by R. Holmes),87,86
428,4,3:36.0,,H. Barnes misses 2-pt layup from 5 ft,87,86
429,4,3:34.0,,Offensive rebound by R. Holmes,87,86
430,4,3:34.0,,R. Holmes makes 2-pt layup from 1 ft,87,88
431,4,3:16.0,Shooting foul by H. Barnes (drawn by A. Wiggins),,87,88
432,4,3:16.0,A. Wiggins makes free throw 1 of 3,,88,88
433,4,3:16.0,A. Wiggins makes free throw 2 of 3,,89,88
434,4,3:16.0,,Sacramento full timeout,89,88
435,4,3:16.0,A. Wiggins makes free throw 3 of 3,,90,88
436,4,2:58.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,90,88
437,4,2:54.0,Defensive rebound by J. Teague,,90,88
438,4,2:37.0,Turnover by A. Wiggins (lost ball; steal by B. Bogdanović),,90,88
439,4,2:26.0,,Personal foul by T. Graham (drawn by B. Bogdanović),90,88
440,4,2:17.0,,C. Joseph misses 2-pt layup from 4 ft,90,88
441,4,2:14.0,Defensive rebound by G. Dieng,,90,88
442,4,2:05.0,Turnover by J. Teague (lost ball; steal by C. Joseph),,90,88
443,4,2:00.0,,C. Joseph makes 2-pt layup from 2 ft,90,90
444,4,1:37.0,G. Dieng misses 2-pt jump shot from 23 ft,,90,90
445,4,1:35.0,,Defensive rebound by C. Joseph,90,90
446,4,1:20.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,90,90
447,4,1:18.0,Defensive rebound by A. Wiggins,,90,90
448,4,0:58.0,R. Covington misses 2-pt jump shot from 15 ft,,90,90
449,4,0:54.0,,Defensive rebound by B. Bogdanović,90,90
450,4,0:33.0,,B. Bogdanović misses 2-pt layup from 3 ft (block by R. Covington),90,90
451,4,0:30.0,Defensive rebound by A. Wiggins,,90,90
452,4,0:27.0,Minnesota full timeout,,90,90
453,4,0:27.0,S. Napier enters the game for T. Graham,,90,90
454,4,0:17.0,S. Napier misses 3-pt jump shot from 25 ft,,90,90
455,4,0:12.0,Offensive rebound by G. Dieng,,90,90
456,4,0:02.0,A. Wiggins misses 2-pt jump shot from 19 ft,,90,90
457,4,0:00.0,,Defensive rebound by H. Barnes,90,90
458,4,0:00.0,,Sacramento full timeout,90,90
459,4,0:00.0,T. Graham enters the game for S. Napier,,90,90
460,4,0:00.0,J. Okogie enters the game for J. Teague,,90,90
461,4,0:00.0,,N. Bjelica enters the game for T. Ariza,90,90
462,4,0:00.0,,B. Hield enters the game for R. Holmes,90,90
463,4,0:00.0,,H. Barnes misses 2-pt layup from 4 ft,90,90
464,4,0:00.0,,Offensive rebound by Team,90,90
465,1OT,4:46.0,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Teague),,93,90
466,1OT,4:23.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,93,90
467,1OT,4:18.0,Defensive rebound by A. Wiggins,,93,90
468,1OT,3:56.0,A. Wiggins misses 3-pt jump shot from 24 ft,,93,90
469,1OT,3:52.0,,Defensive rebound by C. Joseph,93,90
470,1OT,3:45.0,,H. Barnes misses 2-pt layup from 2 ft (block by G. Dieng),93,90
471,1OT,3:43.0,Defensive rebound by R. Covington,,93,90
472,1OT,3:21.0,J. Teague makes 2-pt layup from 2 ft,,95,90
473,1OT,3:04.0,,B. Bogdanović makes 2-pt layup from 3 ft,95,92
474,1OT,2:38.0,G. Dieng misses 2-pt jump shot from 5 ft,,95,92
475,1OT,2:34.0,,Defensive rebound by R. Holmes,95,92
476,1OT,2:29.0,,H. Barnes misses 3-pt jump shot from 23 ft,95,92
477,1OT,2:26.0,Defensive rebound by R. Covington,,95,92
478,1OT,2:08.0,J. Teague misses 3-pt jump shot from 26 ft,,95,92
479,1OT,2:04.0,,Defensive rebound by T. Ariza,95,92
480,1OT,1:54.0,,B. Bogdanović makes 2-pt jump shot from 11 ft (assist by C. Joseph),95,94
481,1OT,1:49.0,Minnesota full timeout,,95,94
482,1OT,1:40.0,R. Covington misses 2-pt layup from 2 ft (block by R. Holmes),,95,94
483,1OT,1:37.0,,Defensive rebound by C. Joseph,95,94
484,1OT,1:23.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,95,94
485,1OT,1:20.0,Defensive rebound by G. Dieng,,95,94
486,1OT,1:11.0,Shooting foul by T. Ariza (drawn by A. Wiggins),,95,94
487,1OT,1:11.0,A. Wiggins makes free throw 1 of 2,,96,94
488,1OT,1:11.0,A. Wiggins makes free throw 2 of 2,,97,94
489,1OT,1:11.0,,Sacramento full timeout,97,94
490,1OT,1:11.0,,B. Hield enters the game for C. Joseph,97,94
491,1OT,1:00.0,,B. Hield makes 3-pt jump shot from 26 ft,97,97
492,1OT,0:35.0,J. Teague misses 2-pt jump shot from 13 ft (block by B. Bogdanović),,97,97
493,1OT,0:32.0,,Defensive rebound by T. Ariza,97,97
494,1OT,0:30.0,,T. Ariza misses 3-pt jump shot from 25 ft,97,97
495,1OT,0:30.0,Defensive rebound by R. Covington,,97,97
496,1OT,0:07.0,A. Wiggins misses 3-pt jump shot from 25 ft,,97,97
497,1OT,0:05.0,,Defensive rebound by H. Barnes,97,97
498,1OT,0:05.0,,Sacramento full timeout,97,97
499,1OT,0:05.0,J. Okogie enters the game for J. Teague,,97,97
500,1OT,0:01.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,97,97
501,1OT,0:00.0,Defensive rebound by Team,,97,97
502,1OT,0:00.0,Instant Replay (Request: Ruling Stands),,97,97
503,1OT,0:00.0,Minnesota full timeout,,97,97
504,1OT,0:00.0,S. Napier enters the game for T. Graham,,97,97
505,1OT,0:00.0,J. Teague enters the game for J. Okogie,,97,97
506,1OT,0:00.0,,D. Dedmon enters the game for B. Bogdanović,97,97
507,1OT,0:00.0,,C. Joseph enters the game for B. Hield,97,97
508,1OT,0:00.0,Instant Replay (Request: Ruling Stands),,97,97
509,1OT,0:00.0,Turnover by J. Teague (bad pass),,97,97
510,1OT,0:00.0,T. Graham enters the game for S. Napier,,97,97
511,1OT,0:00.0,N. Vonleh enters the game for J. Teague,,97,97
512,1OT,0:00.0,,B. Bogdanović enters the game for T. Ariza,97,97
513,1OT,0:00.0,,B. Hield enters the game for D. Dedmon,97,97
514,1OT,0:00.0,,J. James enters the game for C. Joseph,97,97
515,1OT,0:00.0,,Turnover by J. James (bad pass),97,97
516,1OT,0:00.0,,Instant Replay (Request: Ruling Stands),97,97
517,1OT,0:00.0,S. Napier enters the game for G. Dieng,,97,97
518,1OT,0:00.0,J. Teague enters the game for T. Graham,,97,97
519,1OT,0:00.0,,T. Ariza enters the game for B. Bogdanović,97,97
520,1OT,0:00.0,,D. Dedmon enters the game for B. Hield,97,97
521,1OT,0:00.0,,C. Joseph enters the game for J. James,97,97
522,1OT,0:00.0,Turnover by J. Teague (bad pass; steal by R. Holmes),,97,97
523,2OT,4:44.0,Personal foul by R. Holmes (drawn by R. Covington),,97,97
524,2OT,4:38.0,A. Wiggins makes 2-pt layup from 3 ft (assist by R. Covington),,99,97
525,2OT,4:20.0,,H. Barnes misses 2-pt jump shot from 17 ft,99,97
526,2OT,4:16.0,Defensive rebound by J. Teague,,99,97
527,2OT,4:09.0,J. Teague misses 2-pt jump shot from 9 ft (block by B. Bogdanović),,99,97
528,2OT,4:05.0,Offensive rebound by G. Dieng,,99,97
529,2OT,3:56.0,J. Teague makes 2-pt jump shot from 8 ft,,101,97
530,2OT,3:38.0,,Turnover by B. Hield (lost ball; steal by G. Dieng),101,97
531,2OT,3:33.0,R. Covington makes 2-pt layup from 1 ft (assist by A. Wiggins),,103,97
532,2OT,3:33.0,,Sacramento full timeout,103,97
533,2OT,3:24.0,,Shooting foul by J. Teague (drawn by R. Holmes),103,97
534,2OT,3:24.0,,R. Holmes makes free throw 1 of 2,103,98
535,2OT,3:24.0,,R. Holmes makes free throw 2 of 2,103,99
536,2OT,3:10.0,G. Dieng makes 2-pt dunk from 1 ft (assist by A. Wiggins),,105,99
537,2OT,2:55.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,105,99
538,2OT,2:51.0,Defensive rebound by J. Teague,,105,99
539,2OT,2:38.0,G. Dieng misses 3-pt jump shot from 25 ft,,105,99
540,2OT,2:34.0,Offensive rebound by T. Graham,,105,99
541,2OT,2:27.0,J. Teague misses 2-pt jump shot from 8 ft,,105,99
542,2OT,2:21.0,,Defensive rebound by H. Barnes,105,99
543,2OT,2:17.0,,B. Hield misses 3-pt jump shot from 25 ft,105,99
544,2OT,2:14.0,,Offensive rebound by H. Barnes,105,99
545,2OT,2:07.0,,T. Ariza misses 3-pt jump shot from 23 ft,105,99
546,2OT,2:02.0,,Offensive rebound by H. Barnes,105,99
547,2OT,1:58.0,,B. Hield misses 3-pt jump shot from 24 ft (block by J. Teague),105,99
548,2OT,1:54.0,Defensive rebound by G. Dieng,,105,99
549,2OT,1:41.0,Turnover by A. Wiggins (bad pass; steal by T. Ariza),,105,99
550,2OT,1:36.0,,Shooting foul by J. Teague (drawn by B. Bogdanović),105,99
551,2OT,1:36.0,,B. Bogdanović misses free throw 1 of 2,105,99
552,2OT,1:36.0,,Offensive rebound by Team,105,99
553,2OT,1:36.0,,B. Bogdanović misses free throw 2 of 2,105,99
554,2OT,1:34.0,Defensive rebound by A. Wiggins,,105,99
555,2OT,1:10.0,R. Covington misses 2-pt layup from 3 ft,,105,99
556,2OT,1:10.0,Offensive rebound by Team,,105,99
557,2OT,1:10.0,Turnover by Team (shot clock),,105,99
558,2OT,1:03.0,,B. Hield makes 3-pt jump shot from 25 ft,105,102
559,2OT,1:02.0,Minnesota full timeout,,105,102
560,2OT,0:39.0,G. Dieng misses 3-pt jump shot from 25 ft (block by R. Holmes),,105,102
561,2OT,0:36.0,,Defensive rebound by T. Ariza,105,102
562,2OT,0:36.0,,B. Hield makes 2-pt layup from 2 ft (assist by T. Ariza),105,104
563,2OT,0:13.0,J. Teague misses 2-pt layup from 7 ft,,105,104
564,2OT,0:11.0,,Defensive rebound by R. Holmes,105,104
565,2OT,0:00.0,,B. Hield misses 3-pt jump shot from 26 ft,105,104
566,2OT,0:00.0,,Offensive rebound by Team,105,104
