,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
385,4,9:44.0,,K. Kuzma misses 2-pt jump shot from 13 ft,108,96
386,4,9:41.0,Defensive rebound by T. Ariza,,108,96
387,4,9:23.0,G. Trent misses 2-pt jump shot from 20 ft,,108,96
388,4,9:20.0,,Defensive rebound by L. James,108,96
389,4,9:11.0,,R. Rondo misses 2-pt jump shot from 4 ft,108,96
390,4,9:10.0,Defensive rebound by C. Swanigan,,108,96
391,4,9:10.0,Turnover by C. Swanigan (out of bounds lost ball),,108,96
392,4,9:02.0,,K. Kuzma makes 2-pt jump shot from 5 ft (assist by K. Caldwell-Pope),108,98
393,4,8:45.0,C. McCollum misses 3-pt jump shot from 28 ft,,108,98
394,4,8:43.0,,Defensive rebound by D. Howard,108,98
395,4,8:39.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by L. James),108,100
396,4,8:39.0,Portland full timeout,,108,100
397,4,8:39.0,W. Gabriel enters the game for A. Simons,,108,100
398,4,8:39.0,D. Lillard enters the game for C. Swanigan,,108,100
399,4,8:39.0,H. Whiteside enters the game for G. Trent,,108,100
400,4,8:39.0,,T. Daniels enters the game for K. Kuzma,108,100
401,4,8:39.0,,A. Davis enters the game for R. Rondo,108,100
402,4,8:27.0,D. Lillard misses 2-pt jump shot from 16 ft,,108,100
403,4,8:24.0,,Defensive rebound by L. James,108,100
404,4,8:17.0,,L. James makes 2-pt layup from 2 ft,108,102
405,4,8:17.0,,Shooting foul by W. Gabriel (drawn by L. James),108,102
406,4,8:17.0,M. Hezonja enters the game for W. Gabriel,,108,102
407,4,8:17.0,,L. James misses free throw 1 of 1,108,102
408,4,8:13.0,Defensive rebound by C. McCollum,,108,102
409,4,8:03.0,Personal foul by D. Howard (drawn by H. Whiteside),,108,102
410,4,7:55.0,H. Whiteside misses 2-pt jump shot from 15 ft,,108,102
411,4,7:53.0,,Defensive rebound by L. James,108,102
412,4,7:47.0,,L. James makes 3-pt jump shot from 27 ft,108,105
413,4,7:24.0,T. Ariza misses 3-pt jump shot from 26 ft,,108,105
414,4,7:21.0,Offensive rebound by H. Whiteside,,108,105
415,4,7:15.0,M. Hezonja misses 3-pt jump shot from 24 ft,,108,105
416,4,7:13.0,Offensive rebound by C. McCollum,,108,105
417,4,7:12.0,C. McCollum makes 2-pt jump shot from 2 ft,,110,105
418,4,6:58.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,110,105
419,4,6:57.0,,Offensive rebound by A. Davis,110,105
420,4,6:56.0,,Turnover by A. Davis (bad pass; steal by T. Ariza),110,105
421,4,6:56.0,Personal foul by L. James (drawn by T. Ariza),,110,105
422,4,6:48.0,D. Lillard misses 3-pt jump shot from 31 ft,,110,105
423,4,6:46.0,,Defensive rebound by D. Howard,110,105
424,4,6:43.0,,T. Daniels misses 2-pt jump shot from 17 ft,110,105
425,4,6:39.0,Defensive rebound by H. Whiteside,,110,105
426,4,6:32.0,D. Lillard makes 2-pt layup from 3 ft,,112,105
427,4,6:16.0,,A. Davis makes 3-pt jump shot from 27 ft (assist by T. Daniels),112,108
428,4,6:03.0,C. McCollum misses 2-pt layup from 1 ft,,112,108
429,4,6:01.0,,Defensive rebound by A. Davis,112,108
430,4,6:00.0,,Turnover by T. Daniels (step out of bounds),112,108
431,4,6:00.0,,K. Kuzma enters the game for D. Howard,112,108
432,4,5:43.0,M. Hezonja misses 3-pt jump shot from 27 ft,,112,108
433,4,5:41.0,,Defensive rebound by A. Davis,112,108
434,4,5:28.0,,A. Davis misses 2-pt dunk from 1 ft (block by H. Whiteside),112,108
435,4,5:24.0,Defensive rebound by H. Whiteside,,112,108
436,4,5:24.0,Shooting foul by T. Daniels (drawn by M. Hezonja),,112,108
437,4,5:24.0,M. Hezonja makes free throw 1 of 2,,113,108
438,4,5:24.0,,A. Bradley enters the game for K. Caldwell-Pope,113,108
439,4,5:24.0,,D. Green enters the game for T. Daniels,113,108
440,4,5:24.0,,LA Lakers full timeout,113,108
441,4,5:24.0,M. Hezonja misses free throw 2 of 2,,113,108
442,4,5:18.0,,Defensive rebound by K. Kuzma,113,108
443,4,5:07.0,,L. James misses 3-pt jump shot from 27 ft,113,108
444,4,5:03.0,,Offensive rebound by K. Kuzma,113,108
445,4,5:02.0,,K. Kuzma misses 2-pt jump shot from 7 ft,113,108
446,4,5:02.0,Defensive rebound by H. Whiteside,,113,108
447,4,4:50.0,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Lillard),,115,108
448,4,4:32.0,,A. Davis misses 3-pt jump shot from 28 ft,115,108
449,4,4:29.0,Defensive rebound by H. Whiteside,,115,108
450,4,4:12.0,M. Hezonja misses 2-pt jump shot from 9 ft,,115,108
451,4,4:09.0,,Defensive rebound by K. Kuzma,115,108
452,4,4:06.0,,Shooting foul by M. Hezonja (drawn by K. Kuzma),115,108
453,4,4:06.0,,K. Kuzma makes free throw 1 of 2,115,109
454,4,4:06.0,,K. Kuzma misses free throw 2 of 2,115,109
455,4,4:03.0,Defensive rebound by H. Whiteside,,115,109
456,4,3:48.0,H. Whiteside makes 2-pt dunk from 4 ft (assist by D. Lillard),,117,109
457,4,3:33.0,,A. Davis misses 2-pt layup from 3 ft,117,109
458,4,3:30.0,Defensive rebound by H. Whiteside,,117,109
459,4,3:19.0,C. McCollum misses 3-pt jump shot from 25 ft,,117,109
460,4,3:16.0,,Defensive rebound by A. Davis,117,109
461,4,3:11.0,,L. James makes 2-pt layup from 1 ft (assist by A. Davis),117,111
462,4,3:11.0,,Shooting foul by H. Whiteside (drawn by L. James),117,111
463,4,3:11.0,,L. James makes free throw 1 of 1,117,112
464,4,2:48.0,C. McCollum makes 2-pt jump shot from 21 ft,,119,112
465,4,2:33.0,,L. James misses 3-pt jump shot from 27 ft,119,112
466,4,2:30.0,,Offensive rebound by K. Kuzma,119,112
467,4,2:21.0,,K. Kuzma misses 3-pt jump shot from 24 ft,119,112
468,4,2:15.0,,Offensive rebound by A. Davis,119,112
469,4,2:10.0,,A. Davis makes 2-pt dunk from 3 ft,119,114
470,4,2:10.0,G. Trent enters the game for M. Hezonja,,119,114
471,4,2:10.0,,K. Caldwell-Pope enters the game for D. Green,119,114
472,4,1:59.0,H. Whiteside makes 2-pt hook shot from 8 ft (assist by C. McCollum),,121,114
473,4,1:44.0,,A. Bradley makes 3-pt jump shot from 27 ft (assist by L. James),121,117
474,4,1:28.0,D. Lillard makes 2-pt jump shot from 20 ft,,123,117
475,4,1:16.0,,L. James misses 3-pt jump shot from 27 ft,123,117
476,4,1:14.0,Defensive rebound by Team,,123,117
477,4,0:54.0,G. Trent misses 3-pt jump shot from 26 ft (block by A. Davis),,123,117
478,4,0:52.0,Offensive rebound by H. Whiteside,,123,117
479,4,0:52.0,H. Whiteside makes 2-pt jump shot from 3 ft,,125,117
480,4,0:52.0,,LA Lakers full timeout,125,117
481,4,0:41.0,,A. Davis misses 3-pt jump shot from 28 ft,125,117
482,4,0:39.0,,Offensive rebound by K. Caldwell-Pope,125,117
483,4,0:38.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,125,117
484,4,0:38.0,Defensive rebound by D. Lillard,,125,117
485,4,0:33.0,D. Lillard makes 2-pt layup at rim,,127,117
486,4,0:26.0,,K. Caldwell-Pope makes 2-pt layup from 3 ft (assist by A. Bradley),127,119
487,4,0:02.0,Turnover by Team (shot clock),,127,119
