,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
381,4,10:27.0,,T. Young makes free throw 1 of 2,101,88
382,4,10:27.0,,T. Young makes free throw 2 of 2,101,89
383,4,10:22.0,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,104,89
384,4,10:06.0,,T. Young misses 3-pt jump shot from 27 ft,104,89
385,4,10:02.0,Defensive rebound by D. DiVincenzo,,104,89
386,4,9:58.0,E. Bledsoe misses 2-pt jump shot from 9 ft,,104,89
387,4,9:55.0,Offensive rebound by E. Bledsoe,,104,89
388,4,9:53.0,P. Connaughton makes 3-pt jump shot from 26 ft (assist by D. DiVincenzo),,107,89
389,4,9:49.0,,Atlanta full timeout,107,89
390,4,9:49.0,,V. Carter enters the game for D. Jones,107,89
391,4,9:49.0,,B. Fernando enters the game for J. Parker,107,89
392,4,9:49.0,,E. Turner enters the game for T. Young,107,89
393,4,9:37.0,,D. Hunter makes 2-pt layup from 1 ft,107,91
394,4,9:18.0,Turnover by D. Wilson (traveling),,107,91
395,4,9:03.0,,Shooting foul by R. Lopez (drawn by D. Hunter),107,91
396,4,9:03.0,,D. Hunter makes free throw 1 of 2,107,92
397,4,9:03.0,W. Matthews enters the game for P. Connaughton,,107,92
398,4,9:03.0,,D. Hunter misses free throw 2 of 2,107,92
399,4,9:01.0,,Offensive rebound by V. Carter,107,92
400,4,8:51.0,,V. Carter makes 3-pt jump shot from 27 ft (assist by B. Fernando),107,95
401,4,8:27.0,E. Bledsoe makes 2-pt jump shot from 10 ft,,109,95
402,4,8:11.0,,D. Hunter makes 2-pt layup from 2 ft (assist by V. Carter),109,97
403,4,8:11.0,,Shooting foul by D. DiVincenzo (drawn by D. Hunter),109,97
404,4,8:11.0,G. Antetokounmpo enters the game for R. Lopez,,109,97
405,4,8:11.0,B. Lopez enters the game for D. Wilson,,109,97
406,4,8:11.0,,D. Hunter makes free throw 1 of 1,109,98
407,4,8:02.0,E. Bledsoe makes 2-pt layup from 2 ft,,111,98
408,4,7:45.0,,D. Hunter misses 2-pt layup from 3 ft (block by B. Lopez),111,98
409,4,7:44.0,,Offensive rebound by Team,111,98
410,4,7:44.0,S. Brown enters the game for D. DiVincenzo,,111,98
411,4,7:44.0,,Offensive foul by V. Carter (drawn by G. Antetokounmpo),111,98
412,4,7:44.0,,Turnover by V. Carter (offensive foul),111,98
413,4,7:35.0,E. Bledsoe makes 3-pt jump shot from 26 ft,,114,98
414,4,7:19.0,,C. Reddish misses 2-pt layup from 3 ft,114,98
415,4,7:16.0,Defensive rebound by G. Antetokounmpo,,114,98
416,4,7:11.0,W. Matthews misses 2-pt jump shot from 9 ft,,114,98
417,4,7:08.0,,Defensive rebound by C. Reddish,114,98
418,4,7:01.0,,D. Hunter makes 3-pt jump shot from 26 ft (assist by C. Reddish),114,101
419,4,6:39.0,E. Bledsoe makes 3-pt jump shot from 27 ft,,117,101
420,4,6:22.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by D. Hunter),117,104
421,4,6:11.0,Personal foul by B. Fernando (drawn by W. Matthews),,117,104
422,4,6:03.0,Shooting foul by E. Turner (drawn by G. Antetokounmpo),,117,104
423,4,6:03.0,G. Antetokounmpo makes free throw 1 of 2,,118,104
424,4,6:03.0,,T. Young enters the game for E. Turner,118,104
425,4,6:03.0,G. Antetokounmpo misses free throw 2 of 2,,118,104
426,4,5:57.0,,Defensive rebound by C. Reddish,118,104
427,4,5:57.0,,Personal foul by S. Brown (drawn by C. Reddish),118,104
428,4,5:57.0,,J. Parker enters the game for B. Fernando,118,104
429,4,5:47.0,,T. Young misses 2-pt jump shot from 9 ft,118,104
430,4,5:44.0,Defensive rebound by S. Brown,,118,104
431,4,5:39.0,E. Bledsoe makes 2-pt layup from 1 ft,,120,104
432,4,5:39.0,Shooting foul by D. Hunter (drawn by E. Bledsoe),,120,104
433,4,5:39.0,,D. Bembry enters the game for C. Reddish,120,104
434,4,5:39.0,E. Bledsoe makes free throw 1 of 1,,121,104
435,4,5:25.0,,D. Hunter misses 2-pt jump shot from 22 ft,121,104
436,4,5:22.0,Defensive rebound by G. Antetokounmpo,,121,104
437,4,5:17.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,121,104
438,4,5:13.0,,Defensive rebound by D. Hunter,121,104
439,4,5:00.0,,Personal foul by S. Brown (drawn by D. Hunter),121,104
440,4,5:00.0,,D. Hunter makes free throw 1 of 2,121,105
441,4,5:00.0,,D. Hunter makes free throw 2 of 2,121,106
442,4,4:50.0,B. Lopez misses 3-pt jump shot from 27 ft,,121,106
443,4,4:45.0,,Defensive rebound by D. Hunter,121,106
444,4,4:38.0,,D. Bembry misses 3-pt jump shot from 24 ft,121,106
445,4,4:35.0,Defensive rebound by G. Antetokounmpo,,121,106
446,4,4:30.0,Turnover by G. Antetokounmpo (bad pass; steal by D. Bembry),,121,106
447,4,4:23.0,,V. Carter misses 3-pt jump shot from 23 ft,121,106
448,4,4:21.0,Defensive rebound by G. Antetokounmpo,,121,106
449,4,4:01.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),,123,106
450,4,4:01.0,,Atlanta full timeout,123,106
451,4,4:01.0,D. DiVincenzo enters the game for G. Antetokounmpo,,123,106
452,4,4:01.0,K. Korver enters the game for E. Bledsoe,,123,106
453,4,4:01.0,R. Lopez enters the game for B. Lopez,,123,106
454,4,4:01.0,D. Wilson enters the game for W. Matthews,,123,106
455,4,4:01.0,,C. Reddish enters the game for D. Hunter,123,106
456,4,3:57.0,,V. Carter misses 3-pt jump shot from 25 ft,123,106
457,4,3:52.0,Defensive rebound by R. Lopez,,123,106
458,4,3:42.0,R. Lopez makes 2-pt layup from 3 ft (assist by D. DiVincenzo),,125,106
459,4,3:31.0,,Personal foul by D. DiVincenzo (drawn by T. Young),125,106
460,4,3:31.0,,T. Young misses free throw 1 of 2,125,106
461,4,3:31.0,,Offensive rebound by Team,125,106
462,4,3:31.0,,D. Hunter enters the game for V. Carter,125,106
463,4,3:31.0,,T. Young makes free throw 2 of 2,125,107
464,4,3:30.0,Turnover by R. Lopez (bad pass; steal by C. Reddish),,125,107
465,4,3:28.0,,Shooting foul by R. Lopez (drawn by C. Reddish),125,107
466,4,3:28.0,,C. Reddish misses free throw 1 of 2,125,107
467,4,3:28.0,,Offensive rebound by Team,125,107
468,4,3:28.0,,C. Reddish makes free throw 2 of 2,125,108
469,4,3:23.0,Turnover by D. DiVincenzo (bad pass; steal by D. Bembry),,125,108
470,4,3:11.0,,Shooting foul by R. Lopez (drawn by D. Hunter),125,108
471,4,3:11.0,Milwaukee full timeout,,125,108
472,4,3:11.0,E. Bledsoe enters the game for R. Lopez,,125,108
473,4,3:11.0,,D. Hunter makes free throw 1 of 2,125,109
474,4,3:11.0,,D. Hunter makes free throw 2 of 2,125,110
475,4,3:01.0,Shooting foul by J. Parker (drawn by D. DiVincenzo),,125,110
476,4,3:01.0,D. DiVincenzo makes free throw 1 of 2,,126,110
477,4,3:01.0,D. DiVincenzo misses free throw 2 of 2,,126,110
478,4,2:59.0,,Defensive rebound by D. Hunter,126,110
479,4,2:53.0,,C. Reddish makes 3-pt jump shot from 26 ft,126,113
480,4,2:44.0,Turnover by E. Bledsoe (lost ball; steal by T. Young),,126,113
481,4,2:40.0,,J. Parker makes 2-pt dunk from 1 ft (assist by T. Young),126,115
482,4,2:28.0,Turnover by E. Bledsoe (bad pass; steal by J. Parker),,126,115
483,4,2:25.0,,J. Parker makes 2-pt layup at rim (assist by D. Bembry),126,117
484,4,2:17.0,D. DiVincenzo misses 2-pt layup from 3 ft,,126,117
485,4,2:17.0,,Defensive rebound by D. Hunter,126,117
486,4,2:10.0,,D. Bembry makes 2-pt layup from 1 ft (assist by T. Young),126,119
487,4,2:10.0,Milwaukee full timeout,,126,119
488,4,2:10.0,G. Antetokounmpo enters the game for D. DiVincenzo,,126,119
489,4,2:10.0,P. Connaughton enters the game for K. Korver,,126,119
490,4,2:10.0,G. Hill enters the game for D. Wilson,,126,119
491,4,1:51.0,S. Brown makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,129,119
492,4,1:43.0,,C. Reddish misses 2-pt jump shot from 2 ft,129,119
493,4,1:42.0,,Offensive rebound by Team,129,119
494,4,1:42.0,,Instant Replay (Request: Ruling Stands),129,119
495,4,1:40.0,,Personal foul by G. Hill (drawn by T. Young),129,119
496,4,1:40.0,,T. Young makes free throw 1 of 2,129,120
497,4,1:40.0,,T. Young makes free throw 2 of 2,129,121
498,4,1:22.0,G. Hill makes 3-pt jump shot from 23 ft (assist by S. Brown),,132,121
499,4,1:15.0,,T. Young makes 2-pt layup from 1 ft,132,123
500,4,1:01.0,Personal foul by J. Parker (drawn by E. Bledsoe),,132,123
501,4,1:01.0,,Atlanta full timeout,132,123
502,4,1:01.0,,Instant Replay (Challenge: Ruling Stands),132,123
503,4,1:01.0,,V. Carter enters the game for J. Parker,132,123
504,4,1:01.0,E. Bledsoe misses free throw 1 of 2,,132,123
505,4,1:01.0,Offensive rebound by Team,,132,123
506,4,1:01.0,E. Bledsoe misses free throw 2 of 2,,132,123
507,4,0:58.0,,Defensive rebound by D. Hunter,132,123
508,4,0:53.0,,T. Young makes 2-pt layup from 1 ft,132,125
509,4,0:53.0,,Shooting foul by E. Bledsoe (drawn by T. Young),132,125
510,4,0:53.0,,T. Young misses free throw 1 of 1,132,125
511,4,0:49.0,,Offensive rebound by T. Young,132,125
512,4,0:42.0,,V. Carter misses 3-pt jump shot from 23 ft,132,125
513,4,0:39.0,Defensive rebound by E. Bledsoe,,132,125
514,4,0:39.0,Personal foul by D. Bembry (drawn by E. Bledsoe),,132,125
515,4,0:39.0,E. Bledsoe makes free throw 1 of 2,,133,125
516,4,0:39.0,E. Bledsoe makes free throw 2 of 2,,134,125
517,4,0:34.0,,Shooting foul by E. Bledsoe (drawn by D. Hunter),134,125
518,4,0:34.0,D. DiVincenzo enters the game for E. Bledsoe,,134,125
519,4,0:34.0,,D. Hunter makes free throw 1 of 2,134,126
520,4,0:34.0,,D. Hunter makes free throw 2 of 2,134,127
521,4,0:31.0,Personal take foul by V. Carter (drawn by G. Antetokounmpo),,134,127
522,4,0:31.0,G. Antetokounmpo makes free throw 1 of 2,,135,127
523,4,0:31.0,G. Antetokounmpo misses free throw 2 of 2,,135,127
524,4,0:31.0,,Defensive rebound by Team,135,127
525,4,0:22.0,,Instant Replay (Request: Ruling Stands),135,127
526,4,0:22.0,,Turnover by D. Bembry (out of bounds lost ball),135,127
