,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHICAGO_ACTION,OKLAHOMA CITY_SCORE,CHICAGO_SCORE
374,4,5:21.0,Shooting foul by T. Satoranský (drawn by D. Gallinari),,106,107
375,4,5:21.0,D. Gallinari makes free throw 1 of 2,,107,107
376,4,5:21.0,S. Adams enters the game for N. Noel,,107,107
377,4,5:21.0,,T. Young enters the game for A. Mokoka,107,107
378,4,5:21.0,D. Gallinari misses free throw 2 of 2,,107,107
379,4,5:17.0,,Defensive rebound by Z. LaVine,107,107
380,4,4:54.0,,Z. LaVine misses 3-pt jump shot from 23 ft,107,107
381,4,4:52.0,Defensive rebound by S. Adams,,107,107
382,4,4:48.0,Offensive foul by S. Adams (drawn by T. Young),,107,107
383,4,4:48.0,Turnover by S. Adams (offensive foul),,107,107
384,4,4:48.0,,Chicago full timeout,107,107
385,4,4:48.0,D. Schröder enters the game for L. Dort,,107,107
386,4,4:48.0,,C. Felício enters the game for D. Gafford,107,107
387,4,4:29.0,,C. Felício misses 2-pt layup from 2 ft,107,107
388,4,4:27.0,Defensive rebound by S. Adams,,107,107
389,4,4:16.0,S. Adams makes 2-pt layup from 1 ft (assist by D. Schröder),,109,107
390,4,3:50.0,,Z. LaVine misses 2-pt layup from 3 ft (block by S. Adams),109,107
391,4,3:47.0,Defensive rebound by S. Gilgeous-Alexander,,109,107
392,4,3:33.0,S. Gilgeous-Alexander misses 2-pt jump shot from 9 ft,,109,107
393,4,3:31.0,,Defensive rebound by C. White,109,107
394,4,3:19.0,,T. Young makes 3-pt jump shot from 25 ft (assist by C. White),109,110
395,4,2:53.0,S. Adams makes 2-pt layup from 2 ft (assist by C. Paul),,111,110
396,4,2:30.0,,Z. LaVine makes 2-pt jump shot from 11 ft,111,112
397,4,2:19.0,D. Schröder makes 2-pt jump shot from 16 ft,,113,112
398,4,2:02.0,,C. White makes 2-pt layup from 2 ft,113,114
399,4,1:39.0,D. Gallinari makes 2-pt dunk from 1 ft,,115,114
400,4,1:23.0,,Offensive foul by Z. LaVine (drawn by D. Schröder),115,114
401,4,1:23.0,,Turnover by Z. LaVine (offensive foul),115,114
402,4,1:23.0,,D. Gafford enters the game for C. Felício,115,114
403,4,1:03.0,C. Paul makes 2-pt layup from 9 ft,,117,114
404,4,0:58.0,,Personal foul by D. Schröder (drawn by Z. LaVine),117,114
405,4,0:49.0,,C. White misses 2-pt layup from 2 ft,117,114
406,4,0:47.0,,Offensive rebound by D. Gafford,117,114
407,4,0:47.0,,D. Gafford misses 2-pt layup from 1 ft (block by S. Adams),117,114
408,4,0:47.0,Defensive rebound by S. Gilgeous-Alexander,,117,114
409,4,0:47.0,Personal foul by Z. LaVine (drawn by S. Gilgeous-Alexander),,117,114
410,4,0:47.0,S. Gilgeous-Alexander misses free throw 1 of 2,,117,114
411,4,0:47.0,Offensive rebound by Team,,117,114
412,4,0:47.0,S. Gilgeous-Alexander makes free throw 2 of 2,,118,114
413,4,0:47.0,,Chicago full timeout,118,114
414,4,0:38.0,,Turnover by Z. LaVine (lost ball; steal by S. Adams),118,114
415,4,0:30.0,Personal foul by Z. LaVine (drawn by S. Gilgeous-Alexander),,118,114
416,4,0:30.0,S. Gilgeous-Alexander makes free throw 1 of 2,,119,114
417,4,0:30.0,S. Gilgeous-Alexander makes free throw 2 of 2,,120,114
418,4,0:23.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by C. White),120,117
419,4,0:22.0,Personal foul by C. White (drawn by S. Gilgeous-Alexander),,120,117
420,4,0:22.0,S. Gilgeous-Alexander misses free throw 1 of 2,,120,117
421,4,0:22.0,Offensive rebound by Team,,120,117
422,4,0:22.0,S. Gilgeous-Alexander makes free throw 2 of 2,,121,117
423,4,0:16.0,,Z. LaVine makes 3-pt jump shot from 31 ft,121,120
424,4,0:16.0,Oklahoma City full timeout,,121,120
425,4,0:15.0,Personal take foul by T. Satoranský (drawn by C. Paul),,121,120
426,4,0:15.0,C. Paul makes free throw 1 of 2,,122,120
427,4,0:15.0,,C. Felício enters the game for C. White,122,120
428,4,0:15.0,C. Paul makes free throw 2 of 2,,123,120
429,4,0:15.0,,Chicago full timeout,123,120
430,4,0:15.0,,C. White enters the game for C. Felício,123,120
431,4,0:08.0,,Z. LaVine misses 3-pt jump shot from 27 ft,123,120
432,4,0:08.0,,Offensive rebound by D. Gafford,123,120
433,4,0:08.0,,D. Gafford makes 2-pt layup from 1 ft,123,122
434,4,0:07.0,Personal foul by T. Satoranský (drawn by C. Paul),,123,122
435,4,0:07.0,C. Paul misses free throw 1 of 2,,123,122
436,4,0:07.0,Offensive rebound by Team,,123,122
437,4,0:07.0,C. Paul makes free throw 2 of 2,,124,122
438,4,0:02.0,Instant Replay (Request: Stands),,124,122
439,4,0:00.0,,Z. LaVine misses 3-pt jump shot from 28 ft,124,122
440,4,0:00.0,,Offensive rebound by Team,124,122
