,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,BOSTON_ACTION,LA CLIPPERS_SCORE,BOSTON_SCORE
394,4,8:17.0,,Turnover by D. Theis (bad pass; steal by M. Harrell),95,98
395,4,8:13.0,J. Green misses 3-pt jump shot from 27 ft,,95,98
396,4,8:11.0,Offensive rebound by Team,,95,98
397,4,8:11.0,,Loose ball foul by G. Hayward (drawn by A. Coffey),95,98
398,4,8:11.0,K. Leonard enters the game for J. Green,,95,98
399,4,8:11.0,LA Clippers full timeout,,95,98
400,4,8:11.0,,J. Tatum enters the game for K. Walker,95,98
401,4,8:05.0,M. Morris misses 3-pt jump shot from 26 ft,,95,98
402,4,8:03.0,,Defensive rebound by J. Tatum,95,98
403,4,7:49.0,,G. Hayward misses 2-pt layup from 9 ft (block by M. Morris),95,98
404,4,7:47.0,Defensive rebound by M. Morris,,95,98
405,4,7:42.0,M. Harrell misses 2-pt layup from 6 ft (block by J. Tatum),,95,98
406,4,7:40.0,,Defensive rebound by J. Tatum,95,98
407,4,7:35.0,,J. Tatum misses 2-pt layup at rim,95,98
408,4,7:33.0,,Offensive rebound by G. Hayward,95,98
409,4,7:31.0,,G. Hayward makes 2-pt layup from 2 ft,95,100
410,4,7:31.0,L. Shamet enters the game for L. Williams,,95,100
411,4,7:11.0,Turnover by M. Harrell (lost ball; steal by B. Wanamaker),,95,100
412,4,7:06.0,,M. Smart makes 3-pt jump shot from 22 ft (assist by B. Wanamaker),95,103
413,4,7:05.0,LA Clippers full timeout,,95,103
414,4,6:53.0,Personal foul by B. Wanamaker (drawn by K. Leonard),,95,103
415,4,6:40.0,L. Shamet makes 3-pt jump shot from 27 ft,,98,103
416,4,6:25.0,,Personal foul by L. Shamet (drawn by D. Theis),98,103
417,4,6:25.0,L. Williams enters the game for A. Coffey,,98,103
418,4,6:16.0,,Turnover by J. Tatum (discontinued dribble),98,103
419,4,6:16.0,Technical foul by J. Tatum,,98,103
420,4,6:16.0,K. Leonard makes technical free throw,,99,103
421,4,6:01.0,Turnover by L. Williams (bad pass; steal by M. Smart),,99,103
422,4,5:56.0,,J. Tatum makes 2-pt dunk from 2 ft (assist by G. Hayward),99,105
423,4,5:50.0,L. Williams misses 2-pt layup at rim,,99,105
424,4,5:48.0,Offensive rebound by M. Harrell,,99,105
425,4,5:48.0,Shooting foul by D. Theis (drawn by M. Harrell),,99,105
426,4,5:48.0,M. Harrell misses free throw 1 of 2,,99,105
427,4,5:48.0,Offensive rebound by Team,,99,105
428,4,5:48.0,,G. Williams enters the game for D. Theis,99,105
429,4,5:48.0,M. Harrell makes free throw 2 of 2,,100,105
430,4,5:33.0,,G. Hayward misses 2-pt layup from 5 ft,100,105
431,4,5:31.0,Defensive rebound by M. Morris,,100,105
432,4,5:26.0,L. Williams misses 3-pt jump shot from 26 ft,,100,105
433,4,5:24.0,Offensive rebound by M. Harrell,,100,105
434,4,5:23.0,K. Leonard misses 3-pt jump shot from 26 ft,,100,105
435,4,5:21.0,,Defensive rebound by M. Smart,100,105
436,4,5:09.0,,M. Smart misses 3-pt jump shot from 25 ft,100,105
437,4,5:07.0,Defensive rebound by K. Leonard,,100,105
438,4,5:02.0,Shooting foul by G. Williams (drawn by M. Harrell),,100,105
439,4,5:02.0,M. Harrell makes free throw 1 of 2,,101,105
440,4,5:02.0,,E. Freedom enters the game for B. Wanamaker,101,105
441,4,5:02.0,,K. Walker enters the game for G. Williams,101,105
442,4,5:02.0,M. Harrell makes free throw 2 of 2,,102,105
443,4,4:49.0,,Turnover by K. Walker (traveling),102,105
444,4,4:36.0,L. Williams makes 2-pt jump shot from 8 ft,,104,105
445,4,4:35.0,,Boston full timeout,104,105
446,4,4:35.0,,D. Theis enters the game for E. Freedom,104,105
447,4,4:17.0,,K. Walker misses 2-pt jump shot from 2 ft,104,105
448,4,4:16.0,,Offensive rebound by D. Theis,104,105
449,4,4:15.0,,D. Theis makes 2-pt layup at rim,104,107
450,4,4:00.0,L. Williams makes 3-pt jump shot from 26 ft (assist by K. Leonard),,107,107
451,4,3:38.0,,Shooting foul by M. Harrell (drawn by D. Theis),107,107
452,4,3:38.0,,D. Theis makes free throw 1 of 2,107,108
453,4,3:38.0,,D. Theis makes free throw 2 of 2,107,109
454,4,3:25.0,K. Leonard makes 2-pt jump shot from 11 ft (assist by L. Williams),,109,109
455,4,3:05.0,,K. Walker misses 3-pt jump shot from 27 ft,109,109
456,4,3:04.0,Defensive rebound by Team,,109,109
457,4,2:43.0,L. Williams misses 3-pt jump shot from 26 ft,,109,109
458,4,2:41.0,,Defensive rebound by G. Hayward,109,109
459,4,2:28.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by M. Smart),109,112
460,4,2:11.0,Turnover by M. Harrell (traveling),,109,112
461,4,1:59.0,,M. Smart misses 3-pt jump shot from 26 ft,109,112
462,4,1:57.0,Defensive rebound by M. Morris,,109,112
463,4,1:48.0,L. Williams makes 2-pt jump shot from 6 ft,,111,112
464,4,1:30.0,,J. Tatum makes 2-pt jump shot from 12 ft,111,114
465,4,1:25.0,Turnover by K. Leonard (discontinued dribble),,111,114
466,4,1:25.0,A. Coffey enters the game for L. Williams,,111,114
467,4,1:08.0,,D. Theis misses 2-pt layup from 3 ft (block by M. Harrell),111,114
468,4,1:07.0,Defensive rebound by Team,,111,114
469,4,1:07.0,L. Williams enters the game for A. Coffey,,111,114
470,4,0:52.0,K. Leonard misses 3-pt jump shot from 26 ft,,111,114
471,4,0:49.0,Offensive rebound by M. Morris,,111,114
472,4,0:46.0,M. Morris makes 3-pt jump shot from 25 ft (assist by L. Williams),,114,114
473,4,0:31.0,,Turnover by M. Smart (lost ball; steal by L. Williams),114,114
474,4,0:25.0,LA Clippers full timeout,,114,114
475,4,0:10.0,Offensive foul by K. Leonard (drawn by K. Walker),,114,114
476,4,0:10.0,Turnover by K. Leonard (offensive foul),,114,114
477,4,0:10.0,Instant Replay (Challenge: Stands),,114,114
478,4,0:10.0,LA Clippers full timeout,,114,114
479,4,0:10.0,A. Coffey enters the game for L. Williams,,114,114
480,4,0:05.0,,Personal take foul by A. Coffey (drawn by J. Tatum),114,114
481,4,0:05.0,,Boston full timeout,114,114
482,4,0:00.0,,K. Walker misses 2-pt jump shot from 15 ft,114,114
483,4,0:00.0,,Offensive rebound by Team,114,114
484,1OT,4:47.0,K. Leonard misses 2-pt layup from 3 ft,,114,114
485,1OT,4:45.0,Offensive rebound by K. Leonard,,114,114
486,1OT,4:43.0,K. Leonard makes 2-pt jump shot from 13 ft,,116,114
487,1OT,4:28.0,,D. Theis misses 2-pt dunk from 2 ft,116,114
488,1OT,4:25.0,Defensive rebound by M. Harrell,,116,114
489,1OT,4:22.0,Shooting foul by M. Smart (drawn by M. Harrell),,116,114
490,1OT,4:22.0,M. Harrell makes free throw 1 of 2,,117,114
491,1OT,4:22.0,M. Harrell misses free throw 2 of 2,,117,114
492,1OT,4:22.0,,Defensive rebound by G. Hayward,117,114
493,1OT,4:00.0,,Shooting foul by K. Leonard (drawn by J. Tatum),117,114
494,1OT,4:00.0,,J. Tatum makes free throw 1 of 2,117,115
495,1OT,4:00.0,,J. Tatum makes free throw 2 of 2,117,116
496,1OT,3:45.0,K. Leonard misses 2-pt jump shot from 15 ft,,117,116
497,1OT,3:43.0,Offensive rebound by M. Harrell,,117,116
498,1OT,3:43.0,Shooting foul by D. Theis (drawn by M. Harrell),,117,116
499,1OT,3:43.0,,E. Freedom enters the game for D. Theis,117,116
500,1OT,3:43.0,M. Harrell misses free throw 1 of 2,,117,116
501,1OT,3:43.0,Offensive rebound by Team,,117,116
502,1OT,3:43.0,M. Harrell misses free throw 2 of 2,,117,116
503,1OT,3:43.0,,Defensive rebound by G. Hayward,117,116
504,1OT,3:31.0,,Shooting foul by M. Morris (drawn by J. Tatum),117,116
505,1OT,3:31.0,,J. Tatum makes free throw 1 of 2,117,117
506,1OT,3:31.0,,J. Tatum misses free throw 2 of 2,117,117
507,1OT,3:31.0,Defensive rebound by K. Leonard,,117,117
508,1OT,3:17.0,L. Williams makes 2-pt jump shot from 9 ft,,119,117
509,1OT,2:55.0,,Shooting foul by M. Harrell (drawn by J. Tatum),119,117
510,1OT,2:55.0,,J. Tatum misses free throw 1 of 2,119,117
511,1OT,2:55.0,,Offensive rebound by Team,119,117
512,1OT,2:55.0,,G. Williams enters the game for E. Freedom,119,117
513,1OT,2:55.0,,J. Tatum makes free throw 2 of 2,119,118
514,1OT,2:37.0,M. Morris makes 3-pt jump shot from 25 ft (assist by L. Williams),,122,118
515,1OT,2:22.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by K. Walker),122,121
516,1OT,2:05.0,L. Williams makes 2-pt jump shot from 17 ft,,124,121
517,1OT,1:53.0,,K. Walker misses 3-pt jump shot from 24 ft,124,121
518,1OT,1:50.0,Defensive rebound by M. Morris,,124,121
519,1OT,1:30.0,K. Leonard misses 2-pt jump shot from 9 ft,,124,121
520,1OT,1:28.0,,Defensive rebound by G. Hayward,124,121
521,1OT,1:22.0,,Shooting foul by L. Shamet (drawn by M. Smart),124,121
522,1OT,1:22.0,,M. Smart makes free throw 1 of 2,124,122
523,1OT,1:22.0,,M. Smart makes free throw 2 of 2,124,123
524,1OT,1:06.0,L. Williams misses 2-pt jump shot from 21 ft,,124,123
525,1OT,1:04.0,,Defensive rebound by J. Tatum,124,123
526,1OT,0:53.0,,J. Tatum makes 2-pt layup from 1 ft,124,125
527,1OT,0:53.0,LA Clippers full timeout,,124,125
528,1OT,0:40.0,K. Leonard misses 2-pt jump shot from 14 ft,,124,125
529,1OT,0:38.0,,Defensive rebound by K. Walker,124,125
530,1OT,0:24.0,,J. Tatum makes 2-pt layup from 2 ft (assist by K. Walker),124,127
531,1OT,0:24.0,LA Clippers full timeout,,124,127
532,1OT,0:23.0,Personal foul by G. Hayward (drawn by L. Williams),,124,127
533,1OT,0:21.0,L. Shamet makes 3-pt jump shot from 25 ft (assist by M. Morris),,127,127
534,1OT,0:01.0,,J. Tatum misses 3-pt jump shot from 27 ft,127,127
535,1OT,0:00.0,,Offensive rebound by Team,127,127
536,2OT,4:36.0,M. Morris misses 3-pt jump shot from 27 ft,,127,127
537,2OT,4:34.0,,Defensive rebound by J. Tatum,127,127
538,2OT,4:19.0,,Personal foul by K. Leonard (drawn by G. Williams),127,127
539,2OT,4:15.0,,G. Hayward misses 2-pt jump shot from 14 ft,127,127
540,2OT,4:13.0,Defensive rebound by L. Williams,,127,127
541,2OT,4:04.0,L. Williams misses 2-pt jump shot from 9 ft,,127,127
542,2OT,4:02.0,,Defensive rebound by G. Hayward,127,127
543,2OT,3:54.0,,K. Walker makes 3-pt jump shot from 26 ft,127,130
544,2OT,3:37.0,Shooting foul by M. Smart (drawn by L. Williams),,127,130
545,2OT,3:37.0,L. Williams misses free throw 1 of 2,,127,130
546,2OT,3:37.0,Offensive rebound by Team,,127,130
547,2OT,3:37.0,L. Williams makes free throw 2 of 2,,128,130
548,2OT,3:23.0,,G. Hayward misses 2-pt jump shot from 15 ft,128,130
549,2OT,3:21.0,Defensive rebound by Team,,128,130
550,2OT,3:21.0,,Loose ball foul by G. Williams (drawn by M. Morris),128,130
551,2OT,3:09.0,M. Harrell makes 2-pt layup from 2 ft,,130,130
552,2OT,2:47.0,,J. Tatum misses 3-pt jump shot from 25 ft,130,130
553,2OT,2:46.0,Defensive rebound by M. Harrell,,130,130
554,2OT,2:41.0,K. Leonard misses 3-pt jump shot from 26 ft,,130,130
555,2OT,2:38.0,,Defensive rebound by M. Smart,130,130
556,2OT,2:37.0,,Turnover by M. Smart (bad pass; steal by K. Leonard),130,130
557,2OT,2:35.0,Turnover by K. Leonard (bad pass; steal by M. Smart),,130,130
558,2OT,2:33.0,,M. Smart makes 2-pt layup from 1 ft,130,132
559,2OT,2:24.0,L. Shamet misses 2-pt layup from 2 ft (block by G. Williams),,130,132
560,2OT,2:21.0,,Defensive rebound by G. Williams,130,132
561,2OT,2:01.0,,J. Tatum makes 2-pt layup from 2 ft,130,134
562,2OT,2:01.0,LA Clippers full timeout,,130,134
563,2OT,1:52.0,M. Harrell makes 2-pt dunk from 1 ft,,132,134
564,2OT,1:36.0,,G. Hayward makes 3-pt jump shot from 26 ft (assist by J. Tatum),132,137
565,2OT,1:22.0,Turnover by L. Williams (bad pass; steal by G. Williams),,132,137
566,2OT,1:04.0,,Offensive foul by J. Tatum (drawn by L. Shamet),132,137
567,2OT,1:04.0,,Turnover by J. Tatum (offensive foul),132,137
568,2OT,0:55.0,L. Williams misses 2-pt layup from 4 ft (block by G. Hayward),,132,137
569,2OT,0:54.0,,Defensive rebound by Team,132,137
570,2OT,0:35.0,,G. Hayward misses 3-pt jump shot from 24 ft,132,137
571,2OT,0:33.0,,Offensive rebound by G. Hayward,132,137
572,2OT,0:24.0,,Personal foul by L. Williams (drawn by J. Tatum),132,137
573,2OT,0:24.0,A. Coffey enters the game for M. Morris,,132,137
574,2OT,0:13.0,,Personal foul by M. Harrell (drawn by G. Hayward),132,137
575,2OT,0:13.0,,G. Hayward makes free throw 1 of 2,132,138
576,2OT,0:13.0,M. Morris enters the game for A. Coffey,,132,138
577,2OT,0:13.0,,G. Hayward makes free throw 2 of 2,132,139
578,2OT,0:12.0,Turnover by M. Morris (bad pass; steal by G. Hayward),,132,139
579,2OT,0:12.0,,Personal foul by L. Williams (drawn by G. Hayward),132,139
580,2OT,0:12.0,,G. Hayward makes free throw 1 of 2,132,140
581,2OT,0:12.0,A. Coffey enters the game for M. Harrell,,132,140
582,2OT,0:12.0,T. Mann enters the game for K. Leonard,,132,140
583,2OT,0:12.0,J. Motley enters the game for L. Williams,,132,140
584,2OT,0:12.0,,C. Edwards enters the game for M. Smart,132,140
585,2OT,0:12.0,,S. Ojeleye enters the game for J. Tatum,132,140
586,2OT,0:12.0,,B. Wanamaker enters the game for K. Walker,132,140
587,2OT,0:12.0,,G. Hayward makes free throw 2 of 2,132,141
588,2OT,0:03.0,T. Mann misses 2-pt jump shot from 14 ft,,132,141
589,2OT,0:02.0,Offensive rebound by J. Motley,,132,141
590,2OT,0:02.0,Shooting foul by B. Wanamaker (drawn by J. Motley),,132,141
591,2OT,0:02.0,J. Motley misses free throw 1 of 2,,132,141
592,2OT,0:02.0,Offensive rebound by Team,,132,141
593,2OT,0:02.0,J. Motley makes free throw 2 of 2,,133,141
