,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
382,4,10:56.0,L. Williams misses 2-pt jump shot from 5 ft,,82,80
383,4,10:56.0,Offensive rebound by J. Green,,82,80
384,4,10:56.0,Shooting foul by J. Brunson (drawn by J. Green),,82,80
385,4,10:56.0,J. Green makes free throw 1 of 2,,83,80
386,4,10:56.0,L. Shamet enters the game for R. McGruder,,83,80
387,4,10:56.0,J. Green misses free throw 2 of 2,,83,80
388,4,10:53.0,,Defensive rebound by M. Kleber,83,80
389,4,10:38.0,,S. Curry misses 2-pt jump shot from 10 ft,83,80
390,4,10:36.0,Defensive rebound by M. Harrell,,83,80
391,4,10:25.0,J. Robinson misses 3-pt jump shot from 26 ft,,83,80
392,4,10:23.0,Offensive rebound by M. Harrell,,83,80
393,4,10:20.0,M. Harrell misses 2-pt layup from 2 ft (block by M. Kleber),,83,80
394,4,10:18.0,Offensive rebound by M. Harrell,,83,80
395,4,10:15.0,M. Harrell makes 2-pt dunk from 1 ft,,85,80
396,4,9:59.0,,Shooting foul by J. Robinson (drawn by J. Brunson),85,80
397,4,9:59.0,,J. Brunson makes free throw 1 of 2,85,81
398,4,9:59.0,,J. Brunson makes free throw 2 of 2,85,82
399,4,9:36.0,L. Williams misses 2-pt jump shot from 3 ft,,85,82
400,4,9:32.0,Offensive rebound by M. Harrell,,85,82
401,4,9:32.0,M. Harrell makes 2-pt layup from 1 ft,,87,82
402,4,9:20.0,,Offensive foul by K. Porziņģis (drawn by M. Harrell),87,82
403,4,9:20.0,,Turnover by K. Porziņģis (offensive foul),87,82
404,4,9:20.0,P. Patterson enters the game for J. Green,,87,82
405,4,9:20.0,,B. Marjanović enters the game for M. Kleber,87,82
406,4,9:08.0,L. Williams makes 3-pt jump shot from 25 ft (assist by M. Harrell),,90,82
407,4,9:07.0,,Dallas full timeout,90,82
408,4,8:55.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Wright),90,85
409,4,8:33.0,L. Williams misses 3-pt jump shot from 26 ft,,90,85
410,4,8:30.0,,Defensive rebound by J. Brunson,90,85
411,4,8:18.0,,K. Porziņģis makes 3-pt jump shot from 23 ft (assist by J. Brunson),90,88
412,4,8:18.0,J. Green enters the game for M. Harrell,,90,88
413,4,8:18.0,K. Leonard enters the game for J. Robinson,,90,88
414,4,8:18.0,,D. Finney-Smith enters the game for J. Brunson,90,88
415,4,7:54.0,P. Patterson misses 3-pt jump shot from 22 ft,,90,88
416,4,7:47.0,Offensive rebound by J. Green,,90,88
417,4,7:44.0,L. Williams misses 3-pt jump shot from 23 ft,,90,88
418,4,7:42.0,,Defensive rebound by D. Wright,90,88
419,4,7:25.0,,S. Curry misses 2-pt jump shot from 21 ft,90,88
420,4,7:21.0,,Offensive rebound by D. Finney-Smith,90,88
421,4,7:19.0,,K. Porziņģis misses 3-pt jump shot from 28 ft,90,88
422,4,7:15.0,Defensive rebound by L. Shamet,,90,88
423,4,7:10.0,P. Patterson misses 3-pt jump shot from 26 ft,,90,88
424,4,7:07.0,,Defensive rebound by B. Marjanović,90,88
425,4,6:56.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,90,88
426,4,6:53.0,Defensive rebound by L. Shamet,,90,88
427,4,6:47.0,Personal foul by D. Wright (drawn by K. Leonard),,90,88
428,4,6:47.0,M. Harrell enters the game for P. Patterson,,90,88
429,4,6:47.0,,L. Dončić enters the game for K. Porziņģis,90,88
430,4,6:47.0,,M. Kleber enters the game for D. Wright,90,88
431,4,6:39.0,K. Leonard misses 3-pt jump shot from 25 ft,,90,88
432,4,6:36.0,,Defensive rebound by L. Dončić,90,88
433,4,6:23.0,,B. Marjanović makes 2-pt jump shot from 9 ft (assist by D. Finney-Smith),90,90
434,4,6:22.0,LA Clippers full timeout,,90,90
435,4,6:11.0,L. Shamet misses 3-pt jump shot from 25 ft,,90,90
436,4,6:07.0,,Defensive rebound by B. Marjanović,90,90
437,4,5:47.0,,Shooting foul by M. Harrell (drawn by L. Dončić),90,90
438,4,5:47.0,,L. Dončić makes free throw 1 of 2,90,91
439,4,5:47.0,,L. Dončić makes free throw 2 of 2,90,92
440,4,5:28.0,K. Leonard makes 2-pt jump shot from 11 ft,,92,92
441,4,5:09.0,,L. Dončić misses 3-pt jump shot from 27 ft,92,92
442,4,5:09.0,Defensive rebound by Team,,92,92
443,4,5:09.0,,T. Hardaway enters the game for S. Curry,92,92
444,4,4:55.0,K. Leonard makes 2-pt jump shot from 18 ft (assist by L. Williams),,94,92
445,4,4:38.0,,B. Marjanović makes 2-pt layup from 1 ft (assist by L. Dončić),94,94
446,4,4:17.0,K. Leonard misses 3-pt jump shot from 27 ft,,94,94
447,4,4:14.0,,Defensive rebound by B. Marjanović,94,94
448,4,4:05.0,,Shooting foul by L. Shamet (drawn by L. Dončić),94,94
449,4,4:05.0,,L. Dončić makes free throw 1 of 2,94,95
450,4,4:05.0,LA Clippers full timeout,,94,95
451,4,4:05.0,,L. Dončić makes free throw 2 of 2,94,96
452,4,3:51.0,K. Leonard makes 2-pt jump shot from 11 ft,,96,96
453,4,3:32.0,,L. Dončić misses 3-pt jump shot from 26 ft,96,96
454,4,3:29.0,Defensive rebound by K. Leonard,,96,96
455,4,3:25.0,Shooting foul by M. Kleber (drawn by L. Williams),,96,96
456,4,3:25.0,L. Williams makes free throw 1 of 2,,97,96
457,4,3:25.0,L. Williams misses free throw 2 of 2,,97,96
458,4,3:23.0,,Defensive rebound by B. Marjanović,97,96
459,4,3:08.0,,M. Kleber makes 2-pt dunk at rim (assist by L. Dončić),97,98
460,4,2:48.0,L. Shamet makes 3-pt jump shot from 25 ft (assist by L. Williams),,100,98
461,4,2:30.0,,T. Hardaway misses 3-pt jump shot from 26 ft,100,98
462,4,2:27.0,Defensive rebound by J. Green,,100,98
463,4,2:23.0,Shooting foul by T. Hardaway (drawn by M. Harrell),,100,98
464,4,2:23.0,M. Harrell makes free throw 1 of 2,,101,98
465,4,2:23.0,,K. Porziņģis enters the game for B. Marjanović,101,98
466,4,2:23.0,M. Harrell makes free throw 2 of 2,,102,98
467,4,2:03.0,,M. Kleber misses 3-pt jump shot from 23 ft,102,98
468,4,1:59.0,Defensive rebound by J. Green,,102,98
469,4,1:43.0,L. Shamet makes 3-pt jump shot from 25 ft (assist by K. Leonard),,105,98
470,4,1:43.0,,Dallas full timeout,105,98
471,4,1:37.0,,L. Dončić makes 2-pt layup from 1 ft (assist by M. Kleber),105,100
472,4,1:15.0,K. Leonard makes 3-pt jump shot from 25 ft,,108,100
473,4,1:08.0,,L. Dončić makes 3-pt jump shot from 25 ft,108,103
474,4,0:47.0,K. Leonard misses 2-pt jump shot from 5 ft,,108,103
475,4,0:45.0,Offensive rebound by M. Harrell,,108,103
476,4,0:44.0,M. Harrell misses 2-pt layup from 1 ft,,108,103
477,4,0:44.0,Offensive rebound by K. Leonard,,108,103
478,4,0:43.0,K. Leonard misses 2-pt layup from 1 ft,,108,103
479,4,0:43.0,,Defensive rebound by Team,108,103
480,4,0:43.0,Loose ball foul by K. Leonard (drawn by T. Hardaway),,108,103
481,4,0:43.0,R. McGruder enters the game for L. Williams,,108,103
482,4,0:38.0,,L. Dončić misses 3-pt jump shot from 25 ft,108,103
483,4,0:34.0,,Offensive rebound by D. Finney-Smith,108,103
484,4,0:24.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by D. Finney-Smith),108,105
485,4,0:24.0,LA Clippers full timeout,,108,105
486,4,0:24.0,L. Williams enters the game for R. McGruder,,108,105
487,4,0:24.0,,D. Wright enters the game for K. Porziņģis,108,105
488,4,0:22.0,Turnover by L. Shamet (bad pass; steal by D. Wright),,108,105
489,4,0:16.0,,T. Hardaway misses 3-pt jump shot from 25 ft,108,105
490,4,0:13.0,Defensive rebound by J. Green,,108,105
491,4,0:13.0,Personal take foul by M. Kleber (drawn by J. Green),,108,105
492,4,0:13.0,J. Green misses free throw 1 of 2,,108,105
493,4,0:13.0,Offensive rebound by Team,,108,105
494,4,0:13.0,R. McGruder enters the game for L. Williams,,108,105
495,4,0:13.0,,B. Marjanović enters the game for T. Hardaway,108,105
496,4,0:13.0,,K. Porziņģis enters the game for D. Wright,108,105
497,4,0:13.0,J. Green misses free throw 2 of 2,,108,105
498,4,0:11.0,,Defensive rebound by M. Kleber,108,105
499,4,0:11.0,,Dallas full timeout,108,105
500,4,0:11.0,M. Harkless enters the game for J. Green,,108,105
501,4,0:11.0,,J. Brunson enters the game for D. Finney-Smith,108,105
502,4,0:11.0,,S. Curry enters the game for B. Marjanović,108,105
503,4,0:11.0,,T. Hardaway enters the game for K. Porziņģis,108,105
504,4,0:07.0,,Personal take foul by L. Shamet (drawn by L. Dončić),108,105
505,4,0:07.0,,L. Dončić misses free throw 1 of 2,108,105
506,4,0:07.0,,Offensive rebound by Team,108,105
507,4,0:07.0,L. Williams enters the game for M. Harkless,,108,105
508,4,0:07.0,I. Zubac enters the game for R. McGruder,,108,105
509,4,0:07.0,,B. Marjanović enters the game for J. Brunson,108,105
510,4,0:07.0,,K. Porziņģis enters the game for T. Hardaway,108,105
511,4,0:07.0,,L. Dončić misses free throw 2 of 2,108,105
512,4,0:06.0,Defensive rebound by K. Leonard,,108,105
513,4,0:06.0,Personal take foul by K. Porziņģis (drawn by K. Leonard),,108,105
514,4,0:06.0,K. Leonard makes free throw 1 of 2,,109,105
515,4,0:06.0,M. Harkless enters the game for L. Williams,,109,105
516,4,0:06.0,R. McGruder enters the game for I. Zubac,,109,105
517,4,0:06.0,,T. Hardaway enters the game for B. Marjanović,109,105
518,4,0:06.0,K. Leonard makes free throw 2 of 2,,110,105
519,4,0:00.0,,L. Dončić makes 2-pt jump shot from 8 ft,110,107
