,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MILWAUKEE_ACTION,CHARLOTTE_SCORE,MILWAUKEE_SCORE
372,4,7:35.0,T. Rozier misses 2-pt layup from 4 ft (block by R. Lopez),,80,115
373,4,7:31.0,,Defensive rebound by K. Korver,80,115
374,4,7:22.0,,D. Bender makes 2-pt dunk from 1 ft (assist by R. Lopez),80,117
375,4,6:58.0,Turnover by M. Bridges (out of bounds lost ball),,80,117
376,4,6:58.0,,P. Connaughton enters the game for D. DiVincenzo,80,117
377,4,6:58.0,,D. Wilson enters the game for R. Lopez,80,117
378,4,6:43.0,,D. Bender makes 3-pt jump shot from 23 ft (assist by F. Mason),80,120
379,4,6:26.0,M. Bridges misses 2-pt hook shot from 7 ft,,80,120
380,4,6:24.0,Offensive rebound by W. Hernangómez,,80,120
381,4,6:24.0,W. Hernangómez makes 2-pt dunk at rim,,82,120
382,4,6:07.0,,D. Wilson misses 3-pt jump shot from 26 ft,82,120
383,4,6:05.0,Defensive rebound by W. Hernangómez,,82,120
384,4,6:00.0,Shooting foul by D. Bender (drawn by M. Bridges),,82,120
385,4,6:00.0,M. Bridges makes free throw 1 of 2,,83,120
386,4,6:00.0,D. Bacon enters the game for T. Rozier,,83,120
387,4,6:00.0,N. Batum enters the game for P. Washington,,83,120
388,4,6:00.0,M. Bridges makes free throw 2 of 2,,84,120
389,4,5:51.0,,Shooting foul by W. Hernangómez (drawn by F. Mason),84,120
390,4,5:51.0,,F. Mason makes free throw 1 of 2,84,121
391,4,5:51.0,,F. Mason misses free throw 2 of 2,84,121
392,4,5:48.0,Defensive rebound by W. Hernangómez,,84,121
393,4,5:35.0,M. Bridges misses 2-pt dunk from 2 ft,,84,121
394,4,5:35.0,Offensive rebound by Team,,84,121
395,4,5:35.0,,Loose ball foul by F. Mason (drawn by W. Hernangómez),84,121
396,4,5:35.0,W. Hernangómez misses free throw 1 of 2,,84,121
397,4,5:35.0,Offensive rebound by Team,,84,121
398,4,5:35.0,W. Hernangómez makes free throw 2 of 2,,85,121
399,4,5:23.0,,K. Korver misses 2-pt jump shot from 16 ft,85,121
400,4,5:19.0,Defensive rebound by D. Bacon,,85,121
401,4,5:09.0,M. Bridges misses 2-pt jump shot from 10 ft,,85,121
402,4,5:07.0,,Defensive rebound by P. Connaughton,85,121
403,4,4:58.0,,F. Mason misses 2-pt jump shot from 17 ft,85,121
404,4,4:55.0,,Offensive rebound by P. Connaughton,85,121
405,4,4:49.0,,F. Mason misses 2-pt layup from 2 ft,85,121
406,4,4:45.0,Defensive rebound by M. Monk,,85,121
407,4,4:42.0,D. Bacon misses 3-pt jump shot from 26 ft,,85,121
408,4,4:39.0,Offensive rebound by W. Hernangómez,,85,121
409,4,4:31.0,Turnover by W. Hernangómez (bad pass; steal by K. Korver),,85,121
410,4,4:16.0,,D. Wilson makes 3-pt jump shot from 26 ft (assist by P. Connaughton),85,124
411,4,4:06.0,Offensive foul by W. Hernangómez (drawn by D. Wilson),,85,124
412,4,4:06.0,Turnover by W. Hernangómez (offensive foul),,85,124
413,4,3:53.0,,K. Korver misses 2-pt jump shot from 23 ft,85,124
414,4,3:50.0,Defensive rebound by M. Bridges,,85,124
415,4,3:45.0,M. Bridges makes 2-pt layup from 1 ft,,87,124
416,4,3:36.0,,D. Wilson misses 3-pt jump shot from 28 ft,87,124
417,4,3:36.0,Defensive rebound by N. Batum,,87,124
418,4,3:23.0,M. Bridges makes 2-pt jump shot from 18 ft (assist by N. Batum),,89,124
419,4,3:04.0,,F. Mason misses 3-pt jump shot from 23 ft,89,124
420,4,3:01.0,Defensive rebound by W. Hernangómez,,89,124
421,4,2:55.0,D. Bacon misses 2-pt jump shot from 13 ft,,89,124
422,4,2:52.0,,Defensive rebound by P. Connaughton,89,124
423,4,2:47.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by P. Connaughton),89,127
424,4,2:33.0,M. Bridges misses 3-pt jump shot from 28 ft,,89,127
425,4,2:33.0,Offensive rebound by W. Hernangómez,,89,127
426,4,2:29.0,N. Batum misses 3-pt jump shot from 27 ft,,89,127
427,4,2:27.0,Offensive rebound by M. Bridges,,89,127
428,4,2:25.0,M. Bridges makes 2-pt layup from 2 ft,,91,127
429,4,2:13.0,,F. Mason makes 3-pt jump shot from 27 ft (assist by P. Connaughton),91,130
430,4,1:59.0,D. Bacon misses 3-pt jump shot from 25 ft,,91,130
431,4,1:56.0,Offensive rebound by W. Hernangómez,,91,130
432,4,1:56.0,W. Hernangómez makes 2-pt layup at rim,,93,130
433,4,1:46.0,,D. Wilson makes 3-pt jump shot from 23 ft (assist by F. Mason),93,133
434,4,1:27.0,M. Bridges misses 2-pt jump shot from 13 ft,,93,133
435,4,1:24.0,,Defensive rebound by P. Connaughton,93,133
436,4,1:07.0,,D. Wilson misses 3-pt jump shot from 28 ft,93,133
437,4,1:04.0,Defensive rebound by D. Bacon,,93,133
438,4,0:57.0,W. Hernangómez misses 3-pt jump shot from 27 ft,,93,133
439,4,0:55.0,,Defensive rebound by K. Korver,93,133
440,4,0:47.0,,P. Connaughton makes 2-pt dunk from 1 ft (assist by D. Bender),93,135
441,4,0:37.0,Turnover by M. Monk (bad pass; steal by K. Korver),,93,135
442,4,0:34.0,,P. Connaughton makes 2-pt dunk from 2 ft (assist by K. Korver),93,137
443,4,0:26.0,M. Monk makes 3-pt jump shot from 25 ft,,96,137
444,4,0:00.0,,D. Bender misses 3-pt jump shot from 23 ft,96,137
445,4,0:00.0,Defensive rebound by W. Hernangómez,,96,137
