,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
275,3,5:16.0,D. Melton enters the game for K. Anderson,,57,81
276,3,5:16.0,,L. Shamet enters the game for P. Beverley,57,81
277,3,5:16.0,,L. Williams enters the game for P. George,57,81
278,3,4:56.0,,Shooting foul by D. Brooks (drawn by M. Morris),57,81
279,3,4:56.0,,M. Morris makes free throw 1 of 2,57,82
280,3,4:56.0,,M. Morris misses free throw 2 of 2,57,82
281,3,4:54.0,Defensive rebound by J. Jackson,,57,82
282,3,4:40.0,J. Jackson misses 3-pt jump shot from 25 ft,,57,82
283,3,4:36.0,,Defensive rebound by L. Williams,57,82
284,3,4:33.0,,Personal foul by D. Brooks (drawn by K. Leonard),57,82
285,3,4:33.0,G. Dieng enters the game for J. Valančiūnas,,57,82
286,3,4:33.0,,M. Harrell enters the game for I. Zubac,57,82
287,3,4:22.0,,K. Leonard makes 2-pt jump shot from 9 ft,57,84
288,3,3:57.0,J. Jackson makes 2-pt layup from 2 ft (assist by D. Melton),,59,84
289,3,3:43.0,,Turnover by M. Morris (traveling),59,84
290,3,3:23.0,J. Morant misses 3-pt jump shot from 25 ft,,59,84
291,3,3:23.0,,Defensive rebound by Team,59,84
292,3,3:23.0,,R. Jackson enters the game for K. Leonard,59,84
293,3,3:12.0,,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),59,86
294,3,3:01.0,Personal foul by L. Shamet (drawn by G. Dieng),,59,86
295,3,3:01.0,J. Bell enters the game for J. Jackson,,59,86
296,3,3:01.0,,J. Green enters the game for M. Morris,59,86
297,3,2:52.0,J. Bell misses 2-pt jump shot from 17 ft,,59,86
298,3,2:45.0,,Defensive rebound by J. Green,59,86
299,3,2:43.0,,J. Green misses 3-pt jump shot from 27 ft,59,86
300,3,2:38.0,Defensive rebound by D. Brooks,,59,86
301,3,2:36.0,D. Melton misses 3-pt jump shot from 25 ft,,59,86
302,3,2:30.0,Offensive rebound by G. Dieng,,59,86
303,3,2:30.0,G. Dieng makes 2-pt layup at rim,,61,86
304,3,2:22.0,,Turnover by L. Williams (lost ball; steal by J. Bell),61,86
305,3,2:17.0,G. Dieng makes 3-pt jump shot from 26 ft (assist by D. Brooks),,64,86
306,3,2:05.0,,M. Harrell makes 2-pt layup from 5 ft (assist by L. Williams),64,88
307,3,2:05.0,,Shooting foul by J. Bell (drawn by M. Harrell),64,88
308,3,2:05.0,T. Jones enters the game for J. Morant,,64,88
309,3,2:05.0,,M. Harrell misses free throw 1 of 1,64,88
310,3,2:02.0,Defensive rebound by G. Dieng,,64,88
311,3,1:49.0,G. Dieng misses 3-pt jump shot from 25 ft,,64,88
312,3,1:48.0,,Defensive rebound by Team,64,88
313,3,1:48.0,J. Konchar enters the game for D. Brooks,,64,88
314,3,1:29.0,,Turnover by R. Jackson (lost ball; steal by G. Dieng),64,88
315,3,1:16.0,Turnover by J. Bell (bad pass; steal by L. Shamet),,64,88
316,3,1:14.0,,Shooting foul by T. Jones (drawn by L. Shamet),64,88
317,3,1:14.0,,L. Shamet makes free throw 1 of 2,64,89
318,3,1:14.0,,L. Shamet makes free throw 2 of 2,64,90
319,3,1:04.0,Personal foul by R. Jackson (drawn by G. Dieng),,64,90
320,3,0:59.0,T. Jones makes 2-pt jump shot from 19 ft,,66,90
321,3,0:44.0,,Turnover by R. Jackson (bad pass),66,90
322,3,0:32.0,D. Melton misses 3-pt jump shot from 27 ft,,66,90
323,3,0:28.0,,Defensive rebound by L. Shamet,66,90
324,3,0:11.0,,L. Williams misses 3-pt jump shot from 25 ft,66,90
325,3,0:08.0,,Offensive rebound by J. Green,66,90
326,3,0:08.0,,J. Green misses 2-pt dunk from 1 ft,66,90
327,3,0:08.0,,Offensive rebound by Team,66,90
328,3,0:04.0,Violation by Team (kicked ball),,66,90
329,3,0:00.0,,M. Harrell misses 2-pt jump shot from 15 ft,66,90
330,3,0:00.0,,Offensive rebound by Team,66,90
331,4,11:42.0,D. Melton misses 2-pt layup from 3 ft,,66,90
332,4,11:36.0,Offensive rebound by J. Valančiūnas,,66,90
333,4,11:36.0,J. Valančiūnas misses 2-pt layup at rim,,66,90
334,4,11:35.0,,Defensive rebound by M. Harrell,66,90
335,4,11:30.0,,M. Harrell makes 2-pt jump shot from 3 ft,66,92
336,4,11:13.0,J. Valančiūnas misses 3-pt jump shot from 26 ft,,66,92
337,4,11:08.0,,Defensive rebound by L. Shamet,66,92
338,4,10:57.0,,M. Harrell misses 2-pt layup from 3 ft (block by G. Dieng),66,92
339,4,10:54.0,Defensive rebound by J. Valančiūnas,,66,92
340,4,10:51.0,Shooting foul by J. Green (drawn by D. Melton),,66,92
341,4,10:51.0,D. Melton makes free throw 1 of 2,,67,92
342,4,10:51.0,D. Melton misses free throw 2 of 2,,67,92
343,4,10:47.0,,Defensive rebound by J. Green,67,92
344,4,10:32.0,,Turnover by L. Shamet (bad pass),67,92
345,4,10:32.0,K. Anderson enters the game for G. Dieng,,67,92
346,4,10:32.0,J. Jackson enters the game for D. Melton,,67,92
347,4,10:16.0,J. Valančiūnas misses 2-pt jump shot from 9 ft,,67,92
348,4,10:13.0,,Defensive rebound by R. Jackson,67,92
349,4,10:07.0,,R. Jackson misses 2-pt jump shot from 11 ft,67,92
350,4,10:03.0,,Offensive rebound by R. Jackson,67,92
351,4,10:01.0,,J. Green makes 3-pt jump shot from 25 ft (assist by R. Jackson),67,95
352,4,9:56.0,Personal foul by R. Jackson (drawn by J. Jackson),,67,95
353,4,9:49.0,T. Jones misses 2-pt jump shot from 4 ft (block by M. Harrell),,67,95
354,4,9:49.0,Offensive rebound by Team,,67,95
355,4,9:42.0,J. Valančiūnas misses 2-pt jump shot from 5 ft,,67,95
356,4,9:42.0,Offensive rebound by J. Valančiūnas,,67,95
357,4,9:36.0,J. Valančiūnas makes 2-pt dunk at rim,,69,95
358,4,9:28.0,,L. Shamet makes 3-pt jump shot from 24 ft (assist by R. Jackson),69,98
359,4,9:27.0,Memphis full timeout,,69,98
360,4,9:09.0,Shooting foul by R. Jackson (drawn by J. Valančiūnas),,69,98
361,4,9:09.0,J. Valančiūnas makes free throw 1 of 2,,70,98
362,4,9:09.0,J. Valančiūnas misses free throw 2 of 2,,70,98
363,4,9:06.0,,Defensive rebound by J. Green,70,98
364,4,8:55.0,,Shooting foul by K. Anderson (drawn by L. Shamet),70,98
365,4,8:55.0,,L. Shamet misses free throw 1 of 3,70,98
366,4,8:55.0,,Offensive rebound by Team,70,98
367,4,8:55.0,,L. Shamet makes free throw 2 of 3,70,99
368,4,8:55.0,,P. George enters the game for R. Jackson,70,99
369,4,8:55.0,,L. Shamet makes free throw 3 of 3,70,100
370,4,8:40.0,T. Jones misses 2-pt jump shot from 4 ft,,70,100
371,4,8:39.0,,Defensive rebound by M. Harrell,70,100
372,4,8:35.0,,P. George misses 3-pt jump shot from 26 ft,70,100
373,4,8:35.0,Defensive rebound by J. Konchar,,70,100
374,4,8:27.0,J. Konchar makes 2-pt layup from 2 ft (assist by K. Anderson),,72,100
375,4,8:11.0,,P. George misses 2-pt jump shot from 7 ft (block by J. Jackson),72,100
376,4,8:09.0,,Offensive rebound by P. George,72,100
377,4,8:01.0,,L. Williams misses 2-pt jump shot from 8 ft,72,100
378,4,8:00.0,Defensive rebound by K. Anderson,,72,100
379,4,7:53.0,K. Anderson misses 3-pt jump shot from 26 ft,,72,100
380,4,7:49.0,,Defensive rebound by L. Williams,72,100
381,4,7:42.0,,Personal foul by K. Anderson (drawn by M. Harrell),72,100
382,4,7:42.0,,A. Coffey enters the game for P. George,72,100
383,4,7:28.0,,M. Harrell makes 2-pt layup from 1 ft (assist by L. Shamet),72,102
384,4,7:10.0,J. Jackson misses 2-pt layup from 4 ft,,72,102
385,4,7:07.0,,Defensive rebound by J. Green,72,102
