,QUARTER,TIME_REMAINING,BOSTON_ACTION,UTAH_ACTION,BOSTON_SCORE,UTAH_SCORE
383,4,2:08.0,G. Hayward makes 2-pt jump shot from 11 ft (assist by M. Smart),,112,98
384,4,1:52.0,,M. Conley misses 3-pt jump shot from 26 ft,112,98
385,4,1:48.0,,Offensive rebound by B. Bogdanović,112,98
386,4,1:40.0,,D. Mitchell misses 2-pt jump shot from 21 ft,112,98
387,4,1:37.0,Defensive rebound by J. Tatum,,112,98
388,4,1:18.0,J. Brown misses 3-pt jump shot from 26 ft,,112,98
389,4,1:14.0,,Defensive rebound by R. Gobert,112,98
390,4,1:08.0,,R. O'Neale misses 3-pt jump shot from 26 ft,112,98
391,4,1:04.0,Defensive rebound by G. Hayward,,112,98
392,4,0:59.0,Personal foul by R. O'Neale (drawn by J. Tatum),,112,98
393,4,0:49.0,Turnover by G. Hayward (bad pass; steal by R. Gobert),,112,98
394,4,0:43.0,,D. Mitchell misses 2-pt jump shot from 9 ft,112,98
395,4,0:40.0,,Offensive rebound by D. Mitchell,112,98
396,4,0:38.0,,R. O'Neale misses 3-pt jump shot from 25 ft,112,98
397,4,0:35.0,,Offensive rebound by R. Gobert,112,98
398,4,0:35.0,,R. Gobert makes 2-pt layup from 1 ft,112,100
399,4,0:28.0,D. Theis makes 2-pt dunk from 2 ft (assist by J. Brown),,114,100
400,4,0:25.0,,M. Conley makes 3-pt jump shot from 25 ft,114,103
401,4,0:00.0,Turnover by Team (shot clock),,114,103
