,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
385,4,6:12.0,,Personal foul by J. Okogie (drawn by A. Caruso),115,127
386,4,6:00.0,,Shooting foul by K. Towns (drawn by A. Davis),115,127
387,4,6:00.0,,A. Davis makes free throw 1 of 2,115,128
388,4,6:00.0,,A. Davis makes free throw 2 of 2,115,129
389,4,5:46.0,R. Covington makes 3-pt jump shot from 27 ft (assist by A. Wiggins),,118,129
390,4,5:30.0,,Personal foul by K. Towns (drawn by A. Davis),118,129
391,4,5:30.0,,A. Davis makes free throw 1 of 2,118,130
392,4,5:30.0,J. Bell enters the game for A. Wiggins,,118,130
393,4,5:30.0,,L. James enters the game for A. Caruso,118,130
394,4,5:30.0,,A. Davis makes free throw 2 of 2,118,131
395,4,5:11.0,K. Towns misses 3-pt jump shot from 25 ft,,118,131
396,4,5:08.0,,Defensive rebound by L. James,118,131
397,4,4:58.0,,A. Davis misses 2-pt jump shot from 16 ft,118,131
398,4,4:55.0,Defensive rebound by R. Covington,,118,131
399,4,4:47.0,Turnover by J. Teague (traveling),,118,131
400,4,4:39.0,,A. Davis makes 2-pt jump shot from 6 ft (assist by L. James),118,133
401,4,4:39.0,Minnesota full timeout,,118,133
402,4,4:39.0,A. Wiggins enters the game for J. Okogie,,118,133
403,4,4:20.0,A. Wiggins misses 3-pt jump shot from 26 ft,,118,133
404,4,4:17.0,,Defensive rebound by L. James,118,133
405,4,4:01.0,,D. Green misses 3-pt jump shot from 29 ft,118,133
406,4,3:58.0,Defensive rebound by A. Wiggins,,118,133
407,4,3:43.0,K. Towns makes 2-pt jump shot from 3 ft,,120,133
408,4,3:32.0,,L. James makes 3-pt jump shot from 26 ft,120,136
409,4,3:13.0,J. Teague misses 2-pt jump shot from 12 ft,,120,136
410,4,3:13.0,Offensive rebound by Team,,120,136
411,4,3:11.0,Turnover by J. Teague (bad pass; steal by A. Davis),,120,136
412,4,2:51.0,,L. James makes 3-pt jump shot from 27 ft,120,139
413,4,2:51.0,Minnesota full timeout,,120,139
414,4,2:51.0,K. Bates-Diop enters the game for J. Bell,,120,139
415,4,2:51.0,J. Culver enters the game for R. Covington,,120,139
416,4,2:51.0,T. Graham enters the game for J. Teague,,120,139
417,4,2:51.0,N. Reid enters the game for K. Towns,,120,139
418,4,2:51.0,N. Vonleh enters the game for A. Wiggins,,120,139
419,4,2:51.0,,A. Caruso enters the game for D. Green,120,139
420,4,2:51.0,,J. Dudley enters the game for L. James,120,139
421,4,2:38.0,K. Bates-Diop makes 2-pt jump shot from 13 ft (assist by N. Vonleh),,122,139
422,4,2:30.0,,Turnover by D. Howard (traveling),122,139
423,4,2:28.0,Personal take foul by A. Caruso (drawn by T. Graham),,122,139
424,4,2:28.0,,T. Horton-Tucker enters the game for A. Davis,122,139
425,4,2:14.0,T. Graham misses 3-pt jump shot from 26 ft,,122,139
426,4,2:11.0,,Defensive rebound by D. Howard,122,139
427,4,2:04.0,,D. Howard misses 3-pt jump shot from 26 ft,122,139
428,4,2:01.0,Defensive rebound by N. Vonleh,,122,139
429,4,1:51.0,N. Reid misses 3-pt jump shot from 26 ft,,122,139
430,4,1:48.0,,Defensive rebound by J. Dudley,122,139
431,4,1:29.0,,K. Kuzma misses 3-pt jump shot from 27 ft,122,139
432,4,1:26.0,,Offensive rebound by J. Dudley,122,139
433,4,1:19.0,,T. Horton-Tucker misses 3-pt jump shot from 26 ft,122,139
434,4,1:17.0,Defensive rebound by N. Vonleh,,122,139
435,4,0:59.0,N. Reid makes 3-pt jump shot from 28 ft (assist by K. Bates-Diop),,125,139
436,4,0:36.0,,K. Kuzma makes 3-pt jump shot from 28 ft (assist by T. Horton-Tucker),125,142
437,4,0:26.0,K. Bates-Diop misses 3-pt jump shot from 27 ft,,125,142
438,4,0:23.0,,Defensive rebound by J. Dudley,125,142
439,4,0:07.0,,Turnover by Team (shot clock),125,142
