,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
378,4,9:35.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by P. Tucker),97,106
379,4,9:19.0,S. Curry misses 3-pt jump shot from 26 ft,,97,106
380,4,9:16.0,Offensive rebound by M. Kleber,,97,106
381,4,9:09.0,Offensive foul by W. Cauley-Stein (drawn by A. Rivers),,97,106
382,4,9:09.0,Turnover by W. Cauley-Stein (offensive foul),,97,106
383,4,9:09.0,,J. Harden enters the game for A. Rivers,97,106
384,4,9:04.0,,R. Westbrook misses 2-pt layup from 2 ft (block by M. Kleber),97,106
385,4,9:04.0,,Offensive rebound by Team,97,106
386,4,9:04.0,D. Finney-Smith enters the game for M. Kleber,,97,106
387,4,8:55.0,,Personal foul by S. Curry (drawn by R. Westbrook),97,106
388,4,8:48.0,,E. Gordon misses 3-pt jump shot from 24 ft,97,106
389,4,8:45.0,Defensive rebound by S. Curry,,97,106
390,4,8:30.0,D. Wright misses 2-pt hook shot from 9 ft,,97,106
391,4,8:27.0,Offensive rebound by W. Cauley-Stein,,97,106
392,4,8:25.0,D. Wright makes 3-pt jump shot from 23 ft (assist by W. Cauley-Stein),,100,106
393,4,8:04.0,,R. Westbrook misses 2-pt jump shot from 13 ft,100,106
394,4,8:03.0,Defensive rebound by D. Wright,,100,106
395,4,7:50.0,D. Wright misses 2-pt layup from 4 ft,,100,106
396,4,7:46.0,,Defensive rebound by R. Westbrook,100,106
397,4,7:36.0,,Shooting foul by W. Cauley-Stein (drawn by J. Harden),100,106
398,4,7:36.0,,J. Harden misses free throw 1 of 2,100,106
399,4,7:36.0,,Offensive rebound by Team,100,106
400,4,7:36.0,T. Hardaway enters the game for J. Brunson,,100,106
401,4,7:36.0,,A. Rivers enters the game for E. Gordon,100,106
402,4,7:36.0,,J. Harden makes free throw 2 of 2,100,107
403,4,7:22.0,S. Curry makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),,102,107
404,4,7:12.0,Violation by Team (kicked ball),,102,107
405,4,7:01.0,,P. Tucker misses 2-pt layup from 2 ft,102,107
406,4,6:58.0,Defensive rebound by W. Cauley-Stein,,102,107
407,4,6:53.0,D. Wright makes 2-pt layup from 2 ft (assist by S. Curry),,104,107
408,4,6:53.0,,Houston full timeout,104,107
409,4,6:39.0,,P. Tucker misses 3-pt jump shot from 23 ft,104,107
410,4,6:36.0,Defensive rebound by D. Finney-Smith,,104,107
411,4,6:17.0,S. Curry misses 3-pt jump shot from 26 ft (block by D. House),,104,107
412,4,6:14.0,,Defensive rebound by A. Rivers,104,107
413,4,6:09.0,,J. Harden makes 2-pt layup from 2 ft (assist by A. Rivers),104,109
414,4,6:09.0,,Shooting foul by D. Finney-Smith (drawn by J. Harden),104,109
415,4,6:09.0,K. Porziņģis enters the game for W. Cauley-Stein,,104,109
416,4,6:09.0,,J. Harden makes free throw 1 of 1,104,110
417,4,5:53.0,Turnover by D. Wright (lost ball; steal by J. Harden),,104,110
418,4,5:53.0,J. Brunson enters the game for D. Wright,,104,110
419,4,5:40.0,,R. Westbrook misses 2-pt hook shot from 6 ft,104,110
420,4,5:38.0,Defensive rebound by K. Porziņģis,,104,110
421,4,5:32.0,Turnover by T. Hardaway (lost ball; steal by R. Westbrook),,104,110
422,4,5:24.0,,J. Harden misses 3-pt jump shot from 29 ft,104,110
423,4,5:22.0,Defensive rebound by Team,,104,110
424,4,5:05.0,K. Porziņģis makes 2-pt dunk from 1 ft (assist by S. Curry),,106,110
425,4,4:42.0,,A. Rivers makes 3-pt jump shot from 29 ft (assist by R. Westbrook),106,113
426,4,4:27.0,K. Porziņģis misses 2-pt jump shot from 14 ft,,106,113
427,4,4:24.0,,Defensive rebound by J. Harden,106,113
428,4,4:15.0,,R. Westbrook misses 3-pt jump shot from 26 ft,106,113
429,4,4:12.0,Defensive rebound by K. Porziņģis,,106,113
430,4,3:57.0,Turnover by K. Porziņģis (lost ball; steal by J. Harden),,106,113
431,4,3:55.0,,J. Harden makes 2-pt dunk from 1 ft (assist by R. Westbrook),106,115
432,4,3:54.0,Dallas full timeout,,106,115
433,4,3:54.0,D. Wright enters the game for S. Curry,,106,115
434,4,3:40.0,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Brunson),,108,115
435,4,3:25.0,,Offensive foul by R. Westbrook (drawn by J. Brunson),108,115
436,4,3:25.0,,Turnover by R. Westbrook (offensive foul),108,115
437,4,3:08.0,K. Porziņģis makes 2-pt hook shot from 8 ft (assist by T. Hardaway),,110,115
438,4,3:08.0,Shooting foul by R. Westbrook (drawn by K. Porziņģis),,110,115
439,4,3:08.0,K. Porziņģis makes free throw 1 of 1,,111,115
440,4,2:53.0,,J. Harden makes 3-pt jump shot from 27 ft,111,118
441,4,2:33.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,111,118
442,4,2:31.0,Offensive rebound by K. Porziņģis,,111,118
443,4,2:24.0,K. Porziņģis makes 2-pt layup from 1 ft (assist by D. Finney-Smith),,113,118
444,4,2:03.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by A. Rivers),113,121
445,4,1:51.0,K. Porziņģis misses 3-pt jump shot from 28 ft,,113,121
446,4,1:48.0,Offensive rebound by D. Finney-Smith,,113,121
447,4,1:40.0,T. Hardaway makes 3-pt jump shot from 27 ft,,116,121
448,4,1:40.0,Shooting foul by D. House (drawn by T. Hardaway),,116,121
449,4,1:40.0,T. Hardaway makes free throw 1 of 1,,117,121
450,4,1:19.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by R. Westbrook),117,124
451,4,1:16.0,Dallas full timeout,,117,124
452,4,1:16.0,S. Curry enters the game for D. Wright,,117,124
453,4,1:16.0,,E. Gordon enters the game for D. House,117,124
454,4,1:09.0,S. Curry makes 2-pt layup from 2 ft,,119,124
455,4,0:53.0,,R. Westbrook makes 2-pt layup from 2 ft,119,126
456,4,0:47.0,J. Brunson makes 2-pt jump shot from 3 ft,,121,126
457,4,0:26.0,,P. Tucker misses 3-pt jump shot from 24 ft,121,126
458,4,0:24.0,Defensive rebound by D. Finney-Smith,,121,126
459,4,0:19.0,J. Brunson misses 2-pt layup from 2 ft (block by P. Tucker),,121,126
460,4,0:19.0,,Defensive rebound by J. Harden,121,126
461,4,0:19.0,,Personal take foul by D. Finney-Smith (drawn by J. Harden),121,126
462,4,0:19.0,D. Wright enters the game for J. Brunson,,121,126
463,4,0:14.0,,Personal take foul by K. Porziņģis (drawn by J. Harden),121,126
464,4,0:14.0,,J. Harden makes free throw 1 of 2,121,127
465,4,0:14.0,,J. Harden makes free throw 2 of 2,121,128
466,4,0:14.0,Dallas full timeout,,121,128
467,4,0:14.0,J. Brunson enters the game for D. Wright,,121,128
468,4,0:09.0,T. Hardaway misses 3-pt jump shot from 28 ft,,121,128
469,4,0:09.0,,Defensive rebound by Team,121,128
