,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
386,4,6:38.0,K. Irving makes 2-pt layup from 2 ft,,85,95
387,4,6:16.0,,A. Drummond makes 2-pt dunk from 2 ft (assist by B. Brown),85,97
388,4,6:05.0,D. Jordan makes 2-pt dunk from 2 ft (assist by K. Irving),,87,97
389,4,5:45.0,,B. Brown makes 2-pt layup from 3 ft,87,99
390,4,5:33.0,K. Irving makes 2-pt jump shot from 21 ft,,89,99
391,4,5:25.0,,Detroit full timeout,89,99
392,4,5:25.0,S. Dinwiddie enters the game for G. Temple,,89,99
393,4,5:12.0,,B. Brown misses 2-pt jump shot from 8 ft,89,99
394,4,5:09.0,Defensive rebound by D. Jordan,,89,99
395,4,5:03.0,K. Irving makes 2-pt jump shot from 4 ft,,91,99
396,4,4:46.0,,L. Kennard misses 2-pt jump shot from 20 ft,91,99
397,4,4:43.0,Defensive rebound by S. Dinwiddie,,91,99
398,4,4:40.0,K. Irving misses 2-pt layup from 2 ft,,91,99
399,4,4:38.0,Offensive rebound by K. Irving,,91,99
400,4,4:34.0,J. Harris makes 3-pt jump shot from 24 ft (assist by K. Irving),,94,99
401,4,4:12.0,,L. Kennard makes 2-pt jump shot from 17 ft,94,101
402,4,4:00.0,D. Jordan makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),,96,101
403,4,3:53.0,,Detroit full timeout,96,101
404,4,3:47.0,,Personal foul by J. Harris (drawn by L. Kennard),96,101
405,4,3:31.0,,A. Drummond misses 3-pt jump shot from 27 ft,96,101
406,4,3:28.0,Defensive rebound by D. Jordan,,96,101
407,4,3:17.0,S. Dinwiddie makes 2-pt jump shot from 6 ft,,98,101
408,4,3:06.0,,Personal foul by S. Dinwiddie (drawn by B. Brown),98,101
409,4,3:06.0,,B. Brown makes free throw 1 of 2,98,102
410,4,3:06.0,,B. Brown makes free throw 2 of 2,98,103
411,4,2:57.0,Personal foul by B. Brown (drawn by K. Irving),,98,103
412,4,2:57.0,K. Irving makes free throw 1 of 2,,99,103
413,4,2:57.0,K. Irving makes free throw 2 of 2,,100,103
414,4,2:42.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by B. Brown),100,105
415,4,2:32.0,K. Irving misses 3-pt jump shot from 25 ft,,100,105
416,4,2:32.0,,Defensive rebound by A. Drummond,100,105
417,4,2:07.0,,M. Morris misses 3-pt jump shot from 24 ft,100,105
418,4,2:04.0,Defensive rebound by K. Irving,,100,105
419,4,2:03.0,Turnover by S. Dinwiddie (offensive foul),,100,105
420,4,2:03.0,Offensive foul by S. Dinwiddie (drawn by A. Drummond),,100,105
421,4,2:03.0,,T. Snell enters the game for L. Galloway,100,105
422,4,1:41.0,,B. Brown misses 3-pt jump shot from 27 ft,100,105
423,4,1:39.0,Defensive rebound by D. Jordan,,100,105
424,4,1:33.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Jordan),,103,105
425,4,1:28.0,,Detroit full timeout,103,105
426,4,1:15.0,,L. Kennard misses 2-pt jump shot from 18 ft,103,105
427,4,1:13.0,,Offensive rebound by Team,103,105
428,4,1:13.0,,Personal foul by T. Prince (drawn by M. Morris),103,105
429,4,1:13.0,,L. Galloway enters the game for L. Kennard,103,105
430,4,1:13.0,,M. Morris makes free throw 1 of 2,103,106
431,4,1:13.0,,M. Morris misses free throw 2 of 2,103,106
432,4,1:09.0,Defensive rebound by J. Harris,,103,106
433,4,1:03.0,K. Irving misses 2-pt jump shot from 8 ft,,103,106
434,4,1:00.0,,Defensive rebound by M. Morris,103,106
435,4,0:41.0,,B. Brown misses 2-pt layup from 4 ft (block by D. Jordan),103,106
436,4,0:41.0,Defensive rebound by K. Irving,,103,106
437,4,0:41.0,Personal foul by A. Drummond (drawn by K. Irving),,103,106
438,4,0:41.0,K. Irving makes free throw 1 of 2,,104,106
439,4,0:41.0,,L. Kennard enters the game for L. Galloway,104,106
440,4,0:41.0,K. Irving makes free throw 2 of 2,,105,106
441,4,0:29.0,,L. Kennard makes 2-pt jump shot from 11 ft,105,108
442,4,0:17.0,K. Irving makes 2-pt layup from 2 ft,,107,108
443,4,0:08.0,,Personal foul by J. Harris (drawn by L. Kennard),107,108
444,4,0:08.0,,L. Kennard makes free throw 1 of 2,107,109
445,4,0:08.0,,L. Kennard makes free throw 2 of 2,107,110
446,4,0:08.0,Brooklyn full timeout,,107,110
447,4,0:08.0,,L. Galloway enters the game for L. Kennard,107,110
448,4,0:07.0,Personal foul by B. Brown (drawn by S. Dinwiddie),,107,110
449,4,0:07.0,S. Dinwiddie misses free throw 1 of 2,,107,110
450,4,0:07.0,Offensive rebound by Team,,107,110
451,4,0:07.0,S. Dinwiddie makes free throw 2 of 2,,108,110
452,4,0:07.0,,Detroit full timeout,108,110
453,4,0:07.0,,L. Kennard enters the game for M. Morris,108,110
454,4,0:06.0,,Personal take foul by D. Jordan (drawn by A. Drummond),108,110
455,4,0:06.0,,Offensive rebound by Team,108,110
456,4,0:06.0,,A. Drummond misses free throw 1 of 2,108,110
457,4,0:06.0,,M. Morris enters the game for L. Kennard,108,110
458,4,0:06.0,,A. Drummond makes free throw 2 of 2,108,111
459,4,0:06.0,Brooklyn full timeout,,108,111
460,4,0:06.0,G. Temple enters the game for D. Jordan,,108,111
461,4,0:06.0,Personal take foul by L. Galloway (drawn by T. Prince),,108,111
462,4,0:06.0,T. Prince makes free throw 1 of 2,,109,111
463,4,0:06.0,D. Jordan enters the game for S. Dinwiddie,,109,111
464,4,0:06.0,T. Prince misses free throw 2 of 2,,109,111
465,4,0:03.0,,Defensive rebound by A. Drummond,109,111
466,4,0:03.0,,Personal foul by D. Jordan (drawn by A. Drummond),109,111
467,4,0:03.0,,A. Drummond makes free throw 1 of 2,109,112
468,4,0:03.0,,A. Drummond makes free throw 2 of 2,109,113
469,4,0:01.0,K. Irving misses 3-pt jump shot from 41 ft,,109,113
470,4,0:01.0,Offensive rebound by Team,,109,113
