,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
383,4,3:44.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by H. Barnes),96,113
384,4,3:35.0,San Antonio full timeout,,96,113
385,4,3:35.0,D. Eubanks enters the game for L. Aldridge,,96,113
386,4,3:35.0,R. Gay enters the game for B. Forbes,,96,113
387,4,3:35.0,J. Poeltl enters the game for T. Lyles,,96,113
388,4,3:35.0,L. Walker enters the game for D. Murray,,96,113
389,4,3:35.0,Q. Weatherspoon enters the game for D. White,,96,113
390,4,3:24.0,Turnover by J. Poeltl (lost ball),,96,113
391,4,3:24.0,Loose ball foul by J. Poeltl (drawn by K. Bazemore),,96,113
392,4,3:24.0,,K. Bazemore makes free throw 1 of 2,96,114
393,4,3:24.0,,K. Bazemore misses free throw 2 of 2,96,114
394,4,3:20.0,Defensive rebound by D. Eubanks,,96,114
395,4,3:06.0,D. Eubanks makes 2-pt hook shot from 9 ft,,98,114
396,4,2:52.0,,K. Bazemore misses 2-pt jump shot from 21 ft,98,114
397,4,2:48.0,Defensive rebound by R. Gay,,98,114
398,4,2:39.0,Q. Weatherspoon misses 2-pt jump shot from 23 ft,,98,114
399,4,2:36.0,Offensive rebound by J. Poeltl,,98,114
400,4,2:35.0,J. Poeltl makes 2-pt layup from 2 ft,,100,114
401,4,2:16.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by H. Barnes),100,117
402,4,1:55.0,Turnover by D. Eubanks (lost ball; steal by K. Bazemore),,100,117
403,4,1:40.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by C. Joseph),100,120
404,4,1:23.0,Turnover by R. Gay (lost ball; steal by B. Hield),,100,120
405,4,1:23.0,,Turnover by B. Hield (out of bounds lost ball),100,120
406,4,1:23.0,,Y. Ferrell enters the game for H. Barnes,100,120
407,4,1:23.0,,J. James enters the game for B. Hield,100,120
408,4,1:23.0,,D. Jeffries enters the game for C. Joseph,100,120
409,4,1:14.0,R. Gay misses 3-pt jump shot from 25 ft,,100,120
410,4,1:10.0,,Defensive rebound by H. Giles,100,120
411,4,1:05.0,,J. James makes 2-pt dunk from 1 ft (assist by K. Bazemore),100,122
412,4,0:56.0,Turnover by L. Walker (bad pass),,100,122
413,4,0:39.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,100,122
414,4,0:36.0,Defensive rebound by J. Poeltl,,100,122
415,4,0:27.0,Shooting foul by J. James (drawn by L. Walker),,100,122
416,4,0:27.0,L. Walker makes free throw 1 of 2,,101,122
417,4,0:27.0,L. Walker makes free throw 2 of 2,,102,122
418,4,0:03.0,,Turnover by Team (shot clock),102,122
419,4,0:00.0,,Instant Replay (Request: Ruling Stands),102,122
