,QUARTER,TIME_REMAINING,BOSTON_ACTION,MINNESOTA_ACTION,BOSTON_SCORE,MINNESOTA_SCORE
386,4,9:26.0,J. Tatum misses 3-pt jump shot from 23 ft,,100,93
387,4,9:22.0,,Defensive rebound by K. Martin,100,93
388,4,9:19.0,,Shooting foul by B. Wanamaker (drawn by K. Martin),100,93
389,4,9:19.0,,K. Martin makes free throw 1 of 2,100,94
390,4,9:19.0,,K. Martin makes free throw 2 of 2,100,95
391,4,9:03.0,J. Brown misses 2-pt layup from 4 ft,,100,95
392,4,9:01.0,,Defensive rebound by M. Beasley,100,95
393,4,8:58.0,,J. McLaughlin makes 3-pt jump shot from 25 ft (assist by M. Beasley),100,98
394,4,8:56.0,Boston full timeout,,100,98
395,4,8:56.0,M. Smart enters the game for R. Langford,,100,98
396,4,8:41.0,J. Brown makes 2-pt layup at rim (assist by M. Smart),,102,98
397,4,8:29.0,,J. McLaughlin misses 2-pt layup from 2 ft,102,98
398,4,8:27.0,Defensive rebound by J. Brown,,102,98
399,4,8:22.0,J. Brown makes 2-pt layup from 2 ft,,104,98
400,4,8:10.0,,M. Beasley makes 3-pt jump shot from 26 ft (assist by N. Reid),104,101
401,4,7:53.0,Shooting foul by J. Culver (drawn by M. Smart),,104,101
402,4,7:53.0,M. Smart misses free throw 1 of 2,,104,101
403,4,7:53.0,Offensive rebound by Team,,104,101
404,4,7:53.0,,J. Johnson enters the game for J. Culver,104,101
405,4,7:53.0,,J. Okogie enters the game for K. Martin,104,101
406,4,7:53.0,M. Smart misses free throw 2 of 2,,104,101
407,4,7:51.0,Offensive rebound by D. Theis,,104,101
408,4,7:51.0,D. Theis misses 2-pt layup from 3 ft (block by J. McLaughlin),,104,101
409,4,7:51.0,Offensive rebound by Team,,104,101
410,4,7:51.0,G. Hayward enters the game for B. Wanamaker,,104,101
411,4,7:44.0,J. Tatum misses 2-pt layup from 1 ft (block by J. Johnson),,104,101
412,4,7:41.0,Offensive rebound by J. Brown,,104,101
413,4,7:40.0,J. Brown misses 2-pt jump shot from 18 ft,,104,101
414,4,7:36.0,,Defensive rebound by J. Okogie,104,101
415,4,7:33.0,,J. Okogie makes 2-pt dunk from 2 ft,104,103
416,4,7:20.0,Personal foul by J. McLaughlin (drawn by M. Smart),,104,103
417,4,7:20.0,,D. Russell enters the game for J. McLaughlin,104,103
418,4,7:17.0,Shooting foul by M. Beasley (drawn by G. Hayward),,104,103
419,4,7:17.0,G. Hayward makes free throw 1 of 2,,105,103
420,4,7:17.0,R. Langford enters the game for J. Tatum,,105,103
421,4,7:17.0,G. Hayward makes free throw 2 of 2,,106,103
422,4,7:04.0,,M. Beasley misses 3-pt jump shot from 25 ft,106,103
423,4,7:00.0,Defensive rebound by J. Brown,,106,103
424,4,6:50.0,Turnover by J. Brown (lost ball; steal by N. Reid),,106,103
425,4,6:47.0,,Shooting foul by M. Smart (drawn by M. Beasley),106,103
426,4,6:47.0,,M. Beasley makes free throw 1 of 2,106,104
427,4,6:47.0,,M. Beasley makes free throw 2 of 2,106,105
428,4,6:34.0,G. Hayward misses 2-pt jump shot from 10 ft,,106,105
429,4,6:32.0,Offensive rebound by D. Theis,,106,105
430,4,6:32.0,Shooting foul by N. Reid (drawn by D. Theis),,106,105
431,4,6:32.0,D. Theis makes free throw 1 of 2,,107,105
432,4,6:32.0,D. Theis makes free throw 2 of 2,,108,105
433,4,6:20.0,,Shooting foul by J. Brown (drawn by N. Reid),108,105
434,4,6:20.0,,N. Reid makes free throw 1 of 2,108,106
435,4,6:20.0,,N. Reid makes free throw 2 of 2,108,107
436,4,6:02.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by M. Smart),,111,107
437,4,5:40.0,,N. Reid misses 2-pt hook shot from 5 ft,111,107
438,4,5:39.0,,Offensive rebound by N. Reid,111,107
439,4,5:38.0,,N. Reid misses 2-pt layup from 2 ft,111,107
440,4,5:36.0,,Offensive rebound by J. Johnson,111,107
441,4,5:36.0,,J. Johnson misses 2-pt layup from 2 ft,111,107
442,4,5:35.0,Defensive rebound by J. Brown,,111,107
443,4,5:35.0,Personal foul by N. Reid (drawn by J. Brown),,111,107
444,4,5:35.0,J. Brown makes free throw 1 of 2,,112,107
445,4,5:35.0,J. Brown misses free throw 2 of 2,,112,107
446,4,5:33.0,,Defensive rebound by N. Reid,112,107
447,4,5:11.0,,J. Johnson misses 3-pt jump shot from 25 ft,112,107
448,4,5:11.0,,Offensive rebound by Team,112,107
449,4,5:11.0,,Turnover by Team (shot clock),112,107
450,4,4:58.0,Turnover by G. Hayward (bad pass),,112,107
451,4,4:57.0,Loose ball foul by J. Brown (drawn by J. Okogie),,112,107
452,4,4:57.0,Instant Replay (Request: Ruling Stands),,112,107
453,4,4:57.0,,J. Okogie makes free throw 1 of 2,112,108
454,4,4:57.0,J. Tatum enters the game for R. Langford,,112,108
455,4,4:57.0,,J. Okogie makes free throw 2 of 2,112,109
456,4,4:42.0,Shooting foul by N. Reid (drawn by J. Brown),,112,109
457,4,4:42.0,J. Brown makes free throw 1 of 2,,113,109
458,4,4:42.0,J. Brown makes free throw 2 of 2,,114,109
459,4,4:34.0,,Personal foul by J. Brown (drawn by D. Russell),114,109
460,4,4:34.0,R. Langford enters the game for J. Brown,,114,109
461,4,4:34.0,,D. Russell makes free throw 1 of 2,114,110
462,4,4:34.0,,D. Russell makes free throw 2 of 2,114,111
463,4,4:22.0,D. Theis makes 2-pt layup from 2 ft (assist by G. Hayward),,116,111
464,4,4:04.0,,D. Russell misses 3-pt jump shot from 26 ft,116,111
465,4,4:01.0,Defensive rebound by D. Theis,,116,111
466,4,3:55.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by M. Smart),,119,111
467,4,3:54.0,,Minnesota full timeout,119,111
468,4,3:45.0,,M. Beasley misses 2-pt dunk from 1 ft (block by D. Theis),119,111
469,4,3:41.0,Defensive rebound by J. Tatum,,119,111
470,4,3:31.0,J. Tatum misses 2-pt jump shot from 5 ft,,119,111
471,4,3:29.0,,Defensive rebound by D. Russell,119,111
472,4,3:17.0,,J. Johnson misses 2-pt jump shot from 8 ft,119,111
473,4,3:15.0,Defensive rebound by D. Theis,,119,111
474,4,2:58.0,J. Tatum misses 3-pt jump shot from 26 ft,,119,111
475,4,2:58.0,Offensive rebound by Team,,119,111
476,4,2:51.0,D. Theis misses 3-pt jump shot from 25 ft,,119,111
477,4,2:46.0,,Defensive rebound by J. Okogie,119,111
478,4,2:30.0,,M. Beasley misses 3-pt jump shot from 25 ft,119,111
479,4,2:28.0,Defensive rebound by J. Tatum,,119,111
480,4,2:16.0,D. Theis makes 2-pt dunk from 2 ft (assist by G. Hayward),,121,111
481,4,2:00.0,,N. Reid makes 2-pt jump shot from 3 ft,121,113
482,4,1:41.0,Turnover by G. Hayward (lost ball; steal by J. Okogie),,121,113
483,4,1:39.0,,Turnover by M. Beasley (bad pass; steal by G. Hayward),121,113
484,4,1:25.0,Shooting foul by N. Reid (drawn by J. Tatum),,121,113
485,4,1:25.0,J. Tatum makes free throw 1 of 2,,122,113
486,4,1:25.0,,J. Hernangómez enters the game for J. Johnson,122,113
487,4,1:25.0,J. Tatum makes free throw 2 of 2,,123,113
488,4,1:13.0,,N. Reid makes 2-pt hook shot from 3 ft (assist by D. Russell),123,115
489,4,0:57.0,R. Langford misses 3-pt jump shot from 24 ft,,123,115
490,4,0:55.0,Offensive rebound by D. Theis,,123,115
491,4,0:55.0,Shooting foul by M. Beasley (drawn by D. Theis),,123,115
492,4,0:55.0,D. Theis makes free throw 1 of 2,,124,115
493,4,0:55.0,D. Theis makes free throw 2 of 2,,125,115
494,4,0:52.0,,D. Russell misses 3-pt jump shot from 27 ft,125,115
495,4,0:50.0,,Offensive rebound by Team,125,115
496,4,0:50.0,Loose ball foul by R. Langford (drawn by J. Hernangómez),,125,115
497,4,0:50.0,,J. Hernangómez makes free throw 1 of 2,125,116
498,4,0:50.0,,J. Hernangómez makes free throw 2 of 2,125,117
499,4,0:27.0,Shooting foul by N. Reid (drawn by J. Tatum),,125,117
500,4,0:27.0,J. Tatum makes free throw 1 of 2,,126,117
501,4,0:27.0,J. Tatum makes free throw 2 of 2,,127,117
502,4,0:27.0,,Minnesota full timeout,127,117
503,4,0:25.0,,D. Russell misses 3-pt jump shot from 24 ft,127,117
504,4,0:23.0,Defensive rebound by G. Hayward,,127,117
505,4,0:00.0,Turnover by Team (shot clock),,127,117
