,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
384,4,5:18.0,T. Bryant makes 2-pt jump shot from 15 ft,,95,106
385,4,5:04.0,,Personal foul by T. Bryant (drawn by N. Vučević),95,106
386,4,4:57.0,,A. Aminu makes 2-pt jump shot from 16 ft (assist by E. Fournier),95,108
387,4,4:45.0,Personal foul by E. Fournier (drawn by T. Bryant),,95,108
388,4,4:38.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by T. Bryant),,98,108
389,4,4:26.0,,Personal foul by R. Hachimura (drawn by D. Augustin),98,108
390,4,4:11.0,,M. Fultz misses 2-pt layup from 4 ft,98,108
391,4,4:08.0,,Offensive rebound by N. Vučević,98,108
392,4,4:08.0,,N. Vučević misses 2-pt layup from 1 ft,98,108
393,4,4:07.0,,Offensive rebound by N. Vučević,98,108
394,4,4:02.0,,Shooting foul by D. Bertāns (drawn by A. Aminu),98,108
395,4,4:02.0,,A. Aminu makes free throw 1 of 2,98,109
396,4,4:02.0,,A. Gordon enters the game for D. Augustin,98,109
397,4,4:02.0,,A. Aminu makes free throw 2 of 2,98,110
398,4,3:54.0,Shooting foul by N. Vučević (drawn by B. Beal),,98,110
399,4,3:54.0,B. Beal makes free throw 1 of 2,,99,110
400,4,3:54.0,B. Beal makes free throw 2 of 2,,100,110
401,4,3:44.0,,Turnover by M. Fultz (bad pass; steal by B. Beal),100,110
402,4,3:39.0,B. Beal makes 2-pt layup from 2 ft,,102,110
403,4,3:18.0,,A. Aminu misses 2-pt layup from 4 ft,102,110
404,4,3:13.0,,Offensive rebound by N. Vučević,102,110
405,4,3:13.0,,N. Vučević makes 2-pt layup from 1 ft,102,112
406,4,3:09.0,Personal foul by M. Fultz (drawn by I. Thomas),,102,112
407,4,3:01.0,D. Bertāns makes 3-pt jump shot from 30 ft (assist by B. Beal),,105,112
408,4,2:37.0,,E. Fournier misses 3-pt jump shot from 25 ft,105,112
409,4,2:34.0,Defensive rebound by R. Hachimura,,105,112
410,4,2:30.0,B. Beal makes 3-pt jump shot from 28 ft (assist by R. Hachimura),,108,112
411,4,2:02.0,,E. Fournier makes 3-pt jump shot from 26 ft,108,115
412,4,1:49.0,I. Thomas makes 2-pt jump shot from 11 ft,,110,115
413,4,1:33.0,,A. Aminu makes 2-pt dunk from 1 ft (assist by E. Fournier),110,117
414,4,1:25.0,B. Beal makes 3-pt jump shot from 26 ft (assist by I. Thomas),,113,117
415,4,1:09.0,,Turnover by E. Fournier (traveling),113,117
416,4,1:01.0,B. Beal makes 3-pt jump shot from 26 ft (assist by I. Thomas),,116,117
417,4,0:48.0,,Personal foul by T. Bryant (drawn by N. Vučević),116,117
418,4,0:48.0,,N. Vučević makes free throw 1 of 2,116,118
419,4,0:48.0,,N. Vučević makes free throw 2 of 2,116,119
420,4,0:48.0,Washington full timeout,,116,119
421,4,0:48.0,C. Miles enters the game for R. Hachimura,,116,119
422,4,0:39.0,Turnover by B. Beal (bad pass; steal by M. Fultz),,116,119
423,4,0:36.0,,M. Fultz makes 2-pt dunk from 1 ft,116,121
424,4,0:36.0,,Shooting foul by D. Bertāns (drawn by M. Fultz),116,121
425,4,0:36.0,,M. Fultz makes free throw 1 of 1,116,122
426,4,0:28.0,T. Bryant makes 2-pt dunk from 1 ft (assist by I. Thomas),,118,122
427,4,0:24.0,,Personal foul by B. Beal (drawn by E. Fournier),118,122
428,4,0:24.0,,E. Fournier misses free throw 1 of 2,118,122
429,4,0:24.0,,Offensive rebound by Team,118,122
430,4,0:24.0,,E. Fournier makes free throw 2 of 2,118,123
431,4,0:16.0,B. Beal misses 3-pt jump shot from 25 ft,,118,123
432,4,0:12.0,,Defensive rebound by A. Gordon,118,123
433,4,0:10.0,,Personal take foul by I. Thomas (drawn by A. Gordon),118,123
434,4,0:10.0,,A. Gordon makes free throw 1 of 2,118,124
435,4,0:10.0,,A. Gordon makes free throw 2 of 2,118,125
436,4,0:10.0,Washington full timeout,,118,125
437,4,0:04.0,C. Miles makes 3-pt jump shot from 27 ft (assist by B. Beal),,121,125
