,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
386,4,6:12.0,J. Tatum misses 2-pt layup from 1 ft,,105,97
387,4,6:09.0,,Defensive rebound by T. Thompson,105,97
388,4,6:04.0,,D. Garland misses 2-pt jump shot from 10 ft,105,97
389,4,6:01.0,Defensive rebound by D. Theis,,105,97
390,4,5:56.0,B. Wanamaker makes 2-pt layup from 1 ft,,107,97
391,4,5:31.0,,C. Sexton makes 2-pt jump shot from 12 ft,107,99
392,4,5:30.0,Boston full timeout,,107,99
393,4,5:30.0,G. Hayward enters the game for J. Tatum,,107,99
394,4,5:19.0,Personal foul by C. Sexton (drawn by G. Hayward),,107,99
395,4,5:06.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by B. Wanamaker),,110,99
396,4,4:51.0,,K. Love makes 2-pt hook shot from 9 ft (assist by D. Garland),110,101
397,4,4:35.0,K. Walker makes 3-pt jump shot from 28 ft,,113,101
398,4,4:11.0,,K. Love makes 2-pt jump shot from 12 ft,113,103
399,4,3:51.0,K. Walker misses 2-pt jump shot from 7 ft,,113,103
400,4,3:49.0,,Defensive rebound by K. Love,113,103
401,4,3:38.0,,C. Osman makes 3-pt jump shot from 26 ft (assist by C. Sexton),113,106
402,4,3:21.0,Offensive foul by D. Theis (drawn by T. Thompson),,113,106
403,4,3:21.0,Turnover by D. Theis (offensive foul),,113,106
404,4,3:21.0,J. Tatum enters the game for B. Wanamaker,,113,106
405,4,3:06.0,,T. Thompson makes 2-pt layup from 8 ft (assist by K. Love),113,108
406,4,3:04.0,Boston full timeout,,113,108
407,4,2:52.0,Turnover by G. Hayward (lost ball; steal by D. Garland),,113,108
408,4,2:39.0,,D. Garland misses 2-pt jump shot from 10 ft,113,108
409,4,2:37.0,Defensive rebound by G. Hayward,,113,108
410,4,2:31.0,D. Theis misses 2-pt layup from 1 ft (block by T. Thompson),,113,108
411,4,2:27.0,,Defensive rebound by C. Osman,113,108
412,4,2:16.0,,K. Love misses 2-pt jump shot from 1 ft,113,108
413,4,2:10.0,,Offensive rebound by T. Thompson,113,108
414,4,2:10.0,,T. Thompson makes 2-pt layup from 1 ft,113,110
415,4,2:02.0,K. Walker misses 2-pt jump shot from 6 ft (block by K. Love),,113,110
416,4,2:02.0,Offensive rebound by Team,,113,110
417,4,2:01.0,Personal foul by T. Thompson (drawn by G. Hayward),,113,110
418,4,2:01.0,Instant Replay (Request: Ruling Stands),,113,110
419,4,1:49.0,K. Walker makes 3-pt jump shot from 28 ft,,116,110
420,4,1:33.0,,C. Sexton makes 3-pt jump shot from 23 ft (assist by T. Thompson),116,113
421,4,1:18.0,K. Walker misses 2-pt jump shot from 15 ft,,116,113
422,4,1:15.0,,Defensive rebound by C. Sexton,116,113
423,4,1:02.0,,K. Love misses 3-pt jump shot from 27 ft,116,113
424,4,0:58.0,Defensive rebound by K. Walker,,116,113
425,4,0:58.0,Turnover by K. Walker (dbl dribble),,116,113
426,4,0:58.0,,Cleveland full timeout,116,113
427,4,0:55.0,,Personal foul by M. Smart (drawn by C. Sexton),116,113
428,4,0:43.0,,K. Love misses 2-pt jump shot from 9 ft,116,113
429,4,0:42.0,Defensive rebound by K. Walker,,116,113
430,4,0:25.0,K. Walker misses 3-pt jump shot from 27 ft,,116,113
431,4,0:23.0,Offensive rebound by G. Hayward,,116,113
432,4,0:22.0,G. Hayward makes 2-pt jump shot from 1 ft,,118,113
433,4,0:21.0,,Turnover by K. Love (bad pass; steal by K. Walker),118,113
434,4,0:21.0,Personal foul by C. Sexton (drawn by K. Walker),,118,113
435,4,0:21.0,K. Walker misses free throw 1 of 2,,118,113
436,4,0:21.0,Offensive rebound by Team,,118,113
437,4,0:21.0,K. Walker makes free throw 2 of 2,,119,113
438,4,0:12.0,,C. Sexton misses 2-pt layup from 1 ft,119,113
439,4,0:09.0,Defensive rebound by M. Smart,,119,113
