,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
374,4,5:06.0,Shooting foul by T. Lyles (drawn by T. Hardaway),,97,104
375,4,5:06.0,T. Hardaway misses free throw 1 of 2,,97,104
376,4,5:06.0,Offensive rebound by Team,,97,104
377,4,5:06.0,M. Kleber enters the game for C. Lee,,97,104
378,4,5:06.0,T. Hardaway misses free throw 2 of 2,,97,104
379,4,5:02.0,,Defensive rebound by D. White,97,104
380,4,4:51.0,,D. DeRozan misses 2-pt jump shot from 7 ft,97,104
381,4,4:47.0,Defensive rebound by M. Kleber,,97,104
382,4,4:44.0,L. Dončić makes 2-pt layup from 2 ft,,99,104
383,4,4:43.0,,San Antonio full timeout,99,104
384,4,4:31.0,,L. Aldridge misses 2-pt jump shot from 19 ft,99,104
385,4,4:28.0,Defensive rebound by K. Porziņģis,,99,104
386,4,4:15.0,L. Dončić misses 3-pt jump shot from 27 ft,,99,104
387,4,4:07.0,Offensive rebound by K. Porziņģis,,99,104
388,4,4:07.0,K. Porziņģis makes 2-pt layup from 1 ft,,101,104
389,4,3:54.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Lyles),101,106
390,4,3:32.0,K. Porziņģis misses 3-pt jump shot from 31 ft,,101,106
391,4,3:28.0,,Defensive rebound by T. Lyles,101,106
392,4,3:09.0,,D. White misses 3-pt jump shot from 25 ft,101,106
393,4,3:08.0,,Offensive rebound by Team,101,106
394,4,3:08.0,Loose ball foul by K. Porziņģis (drawn by L. Aldridge),,101,106
395,4,3:00.0,,L. Aldridge makes 2-pt jump shot from 14 ft (assist by P. Mills),101,108
396,4,2:42.0,Personal foul by D. White (drawn by L. Dončić),,101,108
397,4,2:36.0,L. Dončić misses 2-pt jump shot from 7 ft (block by D. White),,101,108
398,4,2:36.0,Offensive rebound by Team,,101,108
399,4,2:30.0,Turnover by K. Porziņģis (bad pass; steal by T. Lyles),,101,108
400,4,2:27.0,,L. Aldridge makes 2-pt dunk from 2 ft (assist by D. DeRozan),101,110
401,4,2:27.0,Dallas full timeout,,101,110
402,4,2:17.0,L. Dončić makes 2-pt layup from 3 ft,,103,110
403,4,1:52.0,,P. Mills makes 2-pt jump shot from 21 ft (assist by L. Aldridge),103,112
404,4,1:44.0,L. Dončić misses 3-pt jump shot from 30 ft,,103,112
405,4,1:40.0,,Defensive rebound by T. Lyles,103,112
406,4,1:32.0,,Personal foul by K. Porziņģis (drawn by D. White),103,112
407,4,1:27.0,,L. Aldridge makes 3-pt jump shot from 26 ft (assist by D. DeRozan),103,115
408,4,1:26.0,Dallas full timeout,,103,115
409,4,1:21.0,L. Dončić makes 2-pt jump shot from 10 ft,,105,115
410,4,1:12.0,,Personal take foul by T. Hardaway (drawn by D. White),105,115
411,4,1:12.0,,D. White makes free throw 1 of 2,105,116
412,4,1:12.0,,D. White makes free throw 2 of 2,105,117
413,4,1:05.0,L. Dončić makes 2-pt layup from 2 ft,,107,117
414,4,0:43.0,,D. White misses 2-pt layup from 2 ft,107,117
415,4,0:42.0,,Offensive rebound by D. DeRozan,107,117
416,4,0:42.0,,Personal foul by K. Porziņģis (drawn by D. DeRozan),107,117
417,4,0:42.0,,D. DeRozan makes free throw 1 of 2,107,118
418,4,0:42.0,,K. Johnson enters the game for D. White,107,118
419,4,0:42.0,,D. DeRozan makes free throw 2 of 2,107,119
420,4,0:35.0,M. Kleber makes 2-pt dunk from 1 ft (assist by K. Porziņģis),,109,119
421,4,0:27.0,Violation by Team (kicked ball),,109,119
422,4,0:27.0,,Turnover by Team (shot clock),109,119
