,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
385,4,4:05.0,,Defensive rebound by L. Nance,84,95
386,4,3:49.0,,C. Sexton misses 2-pt jump shot from 16 ft,84,95
387,4,3:47.0,Defensive rebound by J. Richardson,,84,95
388,4,3:34.0,A. Burks makes 2-pt layup from 1 ft,,86,95
389,4,3:15.0,,K. Love makes 3-pt jump shot from 25 ft (assist by C. Sexton),86,98
390,4,2:52.0,A. Horford misses 3-pt jump shot from 23 ft,,86,98
391,4,2:50.0,,Defensive rebound by L. Nance,86,98
392,4,2:41.0,,C. Sexton makes 3-pt jump shot from 26 ft,86,101
393,4,2:40.0,Philadelphia full timeout,,86,101
394,4,2:20.0,T. Harris makes 2-pt layup from 1 ft,,88,101
395,4,1:59.0,,L. Nance makes 2-pt layup from 1 ft (assist by C. Sexton),88,103
396,4,1:50.0,S. Milton makes 2-pt layup from 1 ft,,90,103
397,4,1:30.0,,Turnover by C. Sexton (lost ball; steal by A. Burks),90,103
398,4,1:28.0,A. Burks makes 2-pt dunk from 1 ft,,92,103
399,4,1:12.0,,K. Love makes 3-pt jump shot from 24 ft,92,106
400,4,1:06.0,A. Burks makes 2-pt layup from 2 ft (assist by S. Milton),,94,106
401,4,0:41.0,,D. Garland misses 2-pt jump shot from 17 ft,94,106
402,4,0:39.0,Defensive rebound by T. Harris,,94,106
403,4,0:33.0,A. Burks misses 2-pt jump shot from 23 ft,,94,106
404,4,0:32.0,,Defensive rebound by Team,94,106
405,4,0:12.0,,Shooting foul by T. Harris (drawn by C. Sexton),94,106
406,4,0:12.0,,C. Sexton makes free throw 1 of 2,94,107
407,4,0:12.0,,C. Sexton makes free throw 2 of 2,94,108
