,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
387,4,10:13.0,,Turnover by M. Chriss (traveling),74,86
388,4,10:04.0,A. Wiggins misses 2-pt layup from 3 ft,,74,86
389,4,10:03.0,Offensive rebound by G. Dieng,,74,86
390,4,10:02.0,G. Dieng makes 2-pt layup from 2 ft,,76,86
391,4,9:50.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Lee),76,88
392,4,9:40.0,Turnover by T. Graham (traveling),,76,88
393,4,9:40.0,,K. Bowman enters the game for A. Burks,76,88
394,4,9:40.0,,D. Green enters the game for M. Chriss,76,88
395,4,9:33.0,,Shooting foul by K. Martin (drawn by D. Russell),76,88
396,4,9:33.0,,D. Russell makes free throw 1 of 2,76,89
397,4,9:33.0,,D. Russell misses free throw 2 of 2,76,89
398,4,9:32.0,Defensive rebound by T. Graham,,76,89
399,4,9:25.0,Shooting foul by K. Looney (drawn by G. Dieng),,76,89
400,4,9:25.0,G. Dieng makes free throw 1 of 2,,77,89
401,4,9:25.0,G. Dieng makes free throw 2 of 2,,78,89
402,4,9:15.0,,D. Russell misses 2-pt jump shot from 19 ft,78,89
403,4,9:13.0,Defensive rebound by A. Wiggins,,78,89
404,4,8:58.0,A. Wiggins misses 2-pt jump shot from 12 ft (block by D. Green),,78,89
405,4,8:56.0,,Defensive rebound by D. Green,78,89
406,4,8:38.0,,D. Russell misses 2-pt layup from 3 ft,78,89
407,4,8:36.0,Defensive rebound by A. Wiggins,,78,89
408,4,8:26.0,Personal foul by K. Looney (drawn by G. Dieng),,78,89
409,4,8:19.0,J. McLaughlin misses 2-pt layup from 3 ft,,78,89
410,4,8:17.0,,Defensive rebound by K. Bowman,78,89
411,4,8:12.0,,Turnover by D. Green (traveling),78,89
412,4,8:00.0,A. Wiggins makes 2-pt jump shot from 19 ft,,80,89
413,4,8:00.0,,W. Cauley-Stein enters the game for K. Looney,80,89
414,4,7:39.0,,K. Bowman misses 2-pt jump shot from 9 ft,80,89
415,4,7:38.0,Defensive rebound by Team,,80,89
416,4,7:22.0,G. Dieng misses 2-pt jump shot from 8 ft,,80,89
417,4,7:20.0,,Defensive rebound by Team,80,89
418,4,7:07.0,,Turnover by D. Russell (bad pass; steal by K. Martin),80,89
419,4,7:07.0,J. McLaughlin makes 2-pt layup from 2 ft,,82,89
420,4,7:07.0,Shooting foul by K. Bowman (drawn by J. McLaughlin),,82,89
421,4,7:07.0,J. McLaughlin makes free throw 1 of 1,,83,89
422,4,6:54.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by D. Green),83,92
423,4,6:52.0,Minnesota full timeout,,83,92
424,4,6:29.0,Turnover by K. Martin (step out of bounds),,83,92
425,4,6:07.0,,D. Russell misses 3-pt jump shot from 29 ft,83,92
426,4,6:05.0,Defensive rebound by A. Wiggins,,83,92
427,4,6:02.0,J. McLaughlin makes 3-pt jump shot from 28 ft (assist by A. Wiggins),,86,92
428,4,5:40.0,,D. Lee misses 2-pt layup from 6 ft,86,92
429,4,5:39.0,,Offensive rebound by Team,86,92
430,4,5:39.0,,A. Burks enters the game for D. Russell,86,92
431,4,5:26.0,,A. Burks makes 3-pt jump shot from 26 ft,86,95
432,4,5:02.0,K. Martin makes 3-pt jump shot from 27 ft (assist by G. Dieng),,89,95
433,4,4:48.0,,Offensive foul by D. Green (drawn by G. Dieng),89,95
434,4,4:48.0,,Turnover by D. Green (offensive foul),89,95
435,4,4:40.0,J. McLaughlin misses 3-pt jump shot from 28 ft,,89,95
436,4,4:35.0,,Defensive rebound by D. Green,89,95
437,4,4:19.0,,A. Burks makes 2-pt jump shot from 11 ft (assist by D. Green),89,97
438,4,4:05.0,K. Martin misses 3-pt jump shot from 26 ft,,89,97
439,4,4:01.0,,Defensive rebound by D. Green,89,97
440,4,3:48.0,,W. Cauley-Stein misses 2-pt jump shot from 9 ft,89,97
441,4,3:44.0,Defensive rebound by G. Dieng,,89,97
442,4,3:33.0,A. Wiggins misses 2-pt jump shot from 20 ft,,89,97
443,4,3:31.0,,Defensive rebound by D. Green,89,97
444,4,3:12.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by A. Burks),89,99
445,4,3:12.0,Minnesota full timeout,,89,99
446,4,3:12.0,,D. Russell enters the game for K. Bowman,89,99
447,4,3:06.0,K. Martin makes 3-pt jump shot from 27 ft (assist by J. McLaughlin),,92,99
448,4,2:48.0,,D. Lee makes 3-pt jump shot from 23 ft (assist by D. Green),92,102
449,4,2:32.0,Turnover by A. Wiggins (lost ball; steal by W. Cauley-Stein),,92,102
450,4,2:26.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by D. Lee),92,105
451,4,2:25.0,Minnesota full timeout,,92,105
452,4,2:09.0,J. McLaughlin misses 2-pt hook shot from 4 ft,,92,105
453,4,2:07.0,Offensive rebound by G. Dieng,,92,105
454,4,2:03.0,G. Dieng makes 2-pt layup from 1 ft,,94,105
455,4,1:53.0,,A. Burks misses 3-pt jump shot from 23 ft,94,105
456,4,1:51.0,Defensive rebound by J. McLaughlin,,94,105
457,4,1:45.0,A. Wiggins makes 2-pt dunk from 2 ft (assist by T. Graham),,96,105
458,4,1:28.0,,Turnover by D. Green (bad pass; steal by J. McLaughlin),96,105
459,4,1:22.0,K. Martin misses 2-pt jump shot from 16 ft,,96,105
460,4,1:20.0,,Defensive rebound by W. Cauley-Stein,96,105
461,4,1:03.0,,Shooting foul by G. Dieng (drawn by D. Russell),96,105
462,4,1:03.0,,D. Russell makes free throw 1 of 2,96,106
463,4,1:03.0,,D. Russell makes free throw 2 of 2,96,107
464,4,0:56.0,J. McLaughlin makes 3-pt jump shot from 27 ft,,99,107
465,4,0:38.0,,Turnover by D. Russell (lost ball; steal by G. Dieng),99,107
466,4,0:36.0,A. Wiggins makes 2-pt layup from 2 ft,,101,107
467,4,0:36.0,Shooting foul by D. Russell (drawn by A. Wiggins),,101,107
468,4,0:36.0,A. Wiggins misses free throw 1 of 1,,101,107
469,4,0:34.0,,Defensive rebound by D. Green,101,107
470,4,0:34.0,,Personal foul by G. Dieng (drawn by D. Green),101,107
471,4,0:34.0,,D. Green makes free throw 1 of 2,101,108
472,4,0:34.0,,K. Bowman enters the game for W. Cauley-Stein,101,108
473,4,0:34.0,,D. Green makes free throw 2 of 2,101,109
474,4,0:22.0,J. McLaughlin makes 2-pt dunk from 2 ft,,103,109
475,4,0:22.0,Shooting foul by A. Burks (drawn by J. McLaughlin),,103,109
476,4,0:22.0,,W. Cauley-Stein enters the game for K. Bowman,103,109
477,4,0:22.0,J. McLaughlin makes free throw 1 of 1,,104,109
478,4,0:22.0,,Golden State full timeout,104,109
479,4,0:22.0,,K. Bowman enters the game for W. Cauley-Stein,104,109
480,4,0:22.0,,Golden State full timeout,104,109
481,4,0:19.0,,Personal take foul by A. Wiggins (drawn by D. Russell),104,109
482,4,0:19.0,,D. Russell makes free throw 1 of 2,104,110
483,4,0:19.0,,D. Russell makes free throw 2 of 2,104,111
484,4,0:14.0,A. Wiggins misses 3-pt jump shot from 30 ft,,104,111
485,4,0:11.0,,Defensive rebound by D. Lee,104,111
486,4,0:08.0,,Personal foul by J. McLaughlin (drawn by D. Lee),104,111
487,4,0:08.0,,D. Lee makes free throw 1 of 2,104,112
488,4,0:08.0,,D. Lee makes free throw 2 of 2,104,113
489,4,0:04.0,J. McLaughlin misses 3-pt jump shot from 26 ft,,104,113
490,4,0:00.0,Offensive rebound by A. Wiggins,,104,113
491,4,0:00.0,A. Wiggins misses 3-pt jump shot from 27 ft,,104,113
492,4,0:00.0,Offensive rebound by Team,,104,113
