,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
382,4,3:43.0,I. Brazdeikis enters the game for R. Barrett,,95,119
383,4,3:43.0,D. Dotson enters the game for M. Morris,,95,119
384,4,3:43.0,T. Gibson enters the game for F. Ntilikina,,95,119
385,4,3:43.0,A. Trier enters the game for J. Randle,,95,119
386,4,3:43.0,,S. Mykhailiuk enters the game for L. Galloway,95,119
387,4,3:43.0,,K. Thomas enters the game for T. Snell,95,119
388,4,3:43.0,,Technical foul by J. Randle,95,119
389,4,3:43.0,,L. Kennard makes technical free throw,95,120
390,4,3:25.0,D. Dotson makes 2-pt jump shot from 22 ft,,97,120
391,4,2:57.0,,M. Morris misses 3-pt jump shot from 27 ft,97,120
392,4,2:55.0,Defensive rebound by A. Trier,,97,120
393,4,2:50.0,A. Trier misses 3-pt jump shot from 27 ft,,97,120
394,4,2:46.0,,Defensive rebound by M. Morris,97,120
395,4,2:34.0,,Shooting foul by I. Brazdeikis (drawn by A. Drummond),97,120
396,4,2:34.0,,A. Drummond makes free throw 1 of 2,97,121
397,4,2:34.0,,J. Bone enters the game for L. Kennard,97,121
398,4,2:34.0,,C. Wood enters the game for M. Morris,97,121
399,4,2:34.0,,A. Drummond misses free throw 2 of 2,97,121
400,4,2:30.0,Defensive rebound by K. Knox,,97,121
401,4,2:16.0,I. Brazdeikis misses 2-pt layup from 5 ft,,97,121
402,4,2:14.0,,Defensive rebound by S. Mykhailiuk,97,121
403,4,2:11.0,,Offensive foul by J. Bone (drawn by D. Dotson),97,121
404,4,2:11.0,,Turnover by J. Bone (offensive foul),97,121
405,4,2:11.0,,T. Maker enters the game for A. Drummond,97,121
406,4,1:54.0,I. Brazdeikis misses 2-pt jump shot from 15 ft,,97,121
407,4,1:50.0,,Defensive rebound by C. Wood,97,121
408,4,1:35.0,,J. Bone misses 3-pt jump shot from 26 ft,97,121
409,4,1:32.0,Defensive rebound by K. Knox,,97,121
410,4,1:26.0,A. Trier makes 3-pt jump shot from 27 ft (assist by K. Knox),,100,121
411,4,1:07.0,,J. Bone misses 2-pt jump shot from 12 ft,100,121
412,4,1:03.0,Defensive rebound by T. Gibson,,100,121
413,4,0:59.0,Personal foul by J. Bone (drawn by A. Trier),,100,121
414,4,0:59.0,A. Trier makes free throw 1 of 2,,101,121
415,4,0:59.0,A. Trier makes free throw 2 of 2,,102,121
416,4,0:39.0,,Personal foul by T. Gibson (drawn by K. Thomas),102,121
417,4,0:39.0,,K. Thomas misses free throw 1 of 2,102,121
418,4,0:39.0,,Offensive rebound by Team,102,121
419,4,0:39.0,,K. Thomas makes free throw 2 of 2,102,122
420,4,0:24.0,D. Dotson misses 2-pt jump shot from 16 ft,,102,122
421,4,0:22.0,,Defensive rebound by S. Mykhailiuk,102,122
