,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
393,4,6:46.0,Defensive rebound by J. Parker,,80,84
394,4,6:38.0,T. Young makes 2-pt jump shot from 3 ft,,82,84
395,4,6:25.0,,M. Brogdon makes 2-pt jump shot from 16 ft,82,86
396,4,6:00.0,Turnover by D. Hunter (bad pass; steal by J. Holiday),,82,86
397,4,5:45.0,,D. McDermott misses 3-pt jump shot from 23 ft,82,86
398,4,5:42.0,Defensive rebound by A. Len,,82,86
399,4,5:34.0,T. Young makes 3-pt jump shot from 28 ft,,85,86
400,4,5:18.0,,M. Brogdon misses 3-pt jump shot from 28 ft,85,86
401,4,5:13.0,Defensive rebound by J. Parker,,85,86
402,4,5:04.0,T. Young makes 2-pt jump shot from 20 ft,,87,86
403,4,5:03.0,,Indiana full timeout,87,86
404,4,5:03.0,,M. Turner enters the game for J. Holiday,87,86
405,4,5:03.0,,T. Warren enters the game for D. McDermott,87,86
406,4,4:45.0,,D. Sabonis makes 2-pt layup from 3 ft,87,88
407,4,4:31.0,J. Parker misses 2-pt jump shot from 5 ft,,87,88
408,4,4:28.0,,Defensive rebound by D. Sabonis,87,88
409,4,4:11.0,,J. Lamb makes 2-pt jump shot from 12 ft,87,90
410,4,3:45.0,T. Young misses 2-pt jump shot from 21 ft,,87,90
411,4,3:42.0,Offensive rebound by A. Len,,87,90
412,4,3:34.0,Personal foul by D. Sabonis (drawn by T. Young),,87,90
413,4,3:34.0,T. Young makes free throw 1 of 2,,88,90
414,4,3:34.0,D. Jones enters the game for J. Parker,,88,90
415,4,3:34.0,T. Young makes free throw 2 of 2,,89,90
416,4,3:22.0,,Turnover by J. Lamb (bad pass; steal by A. Len),89,90
417,4,3:00.0,T. Young makes 2-pt layup from 3 ft,,91,90
418,4,2:43.0,,M. Turner misses 2-pt jump shot from 18 ft,91,90
419,4,2:39.0,Defensive rebound by D. Bembry,,91,90
420,4,2:20.0,Turnover by D. Hunter (bad pass; steal by T. Warren),,91,90
421,4,2:12.0,,Personal foul by D. Hunter (drawn by T. Warren),91,90
422,4,2:04.0,,J. Lamb makes 2-pt jump shot from 2 ft (assist by M. Brogdon),91,92
423,4,1:51.0,T. Young misses 3-pt jump shot from 28 ft,,91,92
424,4,1:50.0,,Defensive rebound by Team,91,92
425,4,1:50.0,Loose ball foul by D. Jones (drawn by D. Sabonis),,91,92
426,4,1:50.0,J. Parker enters the game for D. Jones,,91,92
427,4,1:36.0,,Turnover by D. Sabonis (lost ball; steal by J. Parker),91,92
428,4,1:24.0,Shooting foul by D. Sabonis (drawn by A. Len),,91,92
429,4,1:24.0,A. Len makes free throw 1 of 2,,92,92
430,4,1:24.0,A. Len misses free throw 2 of 2,,92,92
431,4,1:23.0,,Defensive rebound by Team,92,92
432,4,1:23.0,Loose ball foul by J. Parker (drawn by D. Sabonis),,92,92
433,4,1:23.0,,D. Sabonis makes free throw 1 of 2,92,93
434,4,1:23.0,,D. Sabonis makes free throw 2 of 2,92,94
435,4,1:10.0,D. Hunter misses 3-pt jump shot from 28 ft,,92,94
436,4,1:07.0,,Defensive rebound by M. Turner,92,94
437,4,0:48.0,,Turnover by M. Turner (bad pass; steal by D. Bembry),92,94
438,4,0:43.0,D. Bembry misses 2-pt layup from 2 ft,,92,94
439,4,0:42.0,Offensive rebound by A. Len,,92,94
440,4,0:42.0,A. Len misses 2-pt layup from 1 ft,,92,94
441,4,0:40.0,,Defensive rebound by D. Sabonis,92,94
442,4,0:38.0,,Indiana full timeout,92,94
443,4,0:22.0,,Turnover by M. Brogdon (out of bounds lost ball),92,94
444,4,0:11.0,T. Young makes 2-pt jump shot from 7 ft,,94,94
445,4,0:11.0,,Indiana full timeout,94,94
446,4,0:11.0,C. Reddish enters the game for T. Young,,94,94
447,4,0:11.0,,D. McDermott enters the game for M. Turner,94,94
448,4,0:01.0,,M. Brogdon misses 2-pt jump shot from 14 ft,94,94
449,4,0:00.0,,Offensive rebound by Team,94,94
450,1OT,4:44.0,,J. Lamb makes 2-pt jump shot from 6 ft,94,96
451,1OT,4:26.0,Turnover by T. Young (bad pass; steal by D. Sabonis),,94,96
452,1OT,4:11.0,,M. Turner makes 3-pt jump shot from 27 ft (assist by J. Lamb),94,99
453,1OT,3:52.0,Turnover by T. Young (traveling),,94,99
454,1OT,3:32.0,,Offensive foul by M. Turner (drawn by D. Bembry),94,99
455,1OT,3:32.0,,Turnover by M. Turner (offensive foul),94,99
456,1OT,3:32.0,,T. Warren enters the game for J. Holiday,94,99
457,1OT,3:23.0,T. Young misses 3-pt jump shot from 29 ft,,94,99
458,1OT,3:19.0,,Defensive rebound by T. Warren,94,99
459,1OT,3:02.0,,Turnover by M. Brogdon (bad pass; steal by J. Parker),94,99
460,1OT,2:48.0,T. Young makes 3-pt jump shot from 28 ft,,97,99
461,1OT,2:19.0,,J. Lamb misses 3-pt jump shot from 34 ft,97,99
462,1OT,2:19.0,,Offensive rebound by Team,97,99
463,1OT,2:19.0,,Turnover by Team (shot clock),97,99
464,1OT,2:05.0,J. Parker misses 3-pt jump shot from 24 ft,,97,99
465,1OT,2:03.0,,Defensive rebound by M. Turner,97,99
466,1OT,1:42.0,,J. Lamb misses 2-pt jump shot from 19 ft,97,99
467,1OT,1:40.0,Defensive rebound by D. Bembry,,97,99
468,1OT,1:40.0,Atlanta full timeout,,97,99
469,1OT,1:40.0,V. Carter enters the game for J. Parker,,97,99
470,1OT,1:26.0,A. Len makes 2-pt dunk from 2 ft (assist by T. Young),,99,99
471,1OT,1:13.0,,T. Warren makes 3-pt jump shot from 24 ft (assist by D. Sabonis),99,102
472,1OT,1:00.0,T. Young misses 3-pt jump shot from 29 ft,,99,102
473,1OT,0:57.0,,Defensive rebound by D. Sabonis,99,102
474,1OT,0:36.0,,J. Lamb misses 2-pt jump shot from 14 ft,99,102
475,1OT,0:33.0,,Offensive rebound by D. Sabonis,99,102
476,1OT,0:23.0,,Turnover by D. Sabonis (bad pass; steal by V. Carter),99,102
477,1OT,0:18.0,D. Bembry misses 2-pt layup at rim,,99,102
478,1OT,0:17.0,,Defensive rebound by M. Turner,99,102
479,1OT,0:13.0,,Personal take foul by V. Carter (drawn by T. Warren),99,102
480,1OT,0:13.0,,Indiana full timeout,99,102
481,1OT,0:13.0,,J. Holiday enters the game for M. Turner,99,102
482,1OT,0:10.0,,Personal foul by V. Carter (drawn by M. Brogdon),99,102
483,1OT,0:10.0,,M. Brogdon makes free throw 1 of 2,99,103
484,1OT,0:10.0,B. Fernando enters the game for V. Carter,,99,103
485,1OT,0:10.0,,M. Turner enters the game for D. Sabonis,99,103
486,1OT,0:10.0,,M. Brogdon makes free throw 2 of 2,99,104
487,1OT,0:05.0,T. Young makes 2-pt layup from 4 ft,,101,104
488,1OT,0:03.0,,Personal take foul by B. Fernando (drawn by T. Warren),101,104
489,1OT,0:03.0,,T. Warren makes free throw 1 of 2,101,105
490,1OT,0:03.0,,T. Warren misses free throw 2 of 2,101,105
491,1OT,0:03.0,Defensive rebound by B. Fernando,,101,105
492,1OT,0:02.0,Atlanta full timeout,,101,105
493,1OT,0:02.0,V. Carter enters the game for B. Fernando,,101,105
494,1OT,0:01.0,T. Young makes 3-pt jump shot from 24 ft (assist by V. Carter),,104,105
495,1OT,0:01.0,Instant Replay (Request: Ruling Stands),,104,105
