,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
380,4,6:00.0,,Offensive rebound by L. Markkanen,95,99
381,4,5:59.0,,L. Kornet misses 3-pt jump shot from 25 ft,95,99
382,4,5:55.0,Defensive rebound by I. Mahinmi,,95,99
383,4,5:47.0,B. Beal misses 3-pt jump shot from 25 ft,,95,99
384,4,5:44.0,,Defensive rebound by Z. LaVine,95,99
385,4,5:35.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by Z. LaVine),95,101
386,4,5:35.0,Violation by Team (def goaltending),,95,101
387,4,5:20.0,Turnover by I. Mahinmi (bad pass; steal by K. Dunn),,95,101
388,4,5:16.0,,Flagrant foul type 1 by D. Bertāns (drawn by L. Markkanen),95,101
389,4,5:16.0,,Instant Replay (Request: Ruling Stands),95,101
390,4,5:16.0,,L. Markkanen makes flagrant free throw 1 of 2,95,102
391,4,5:16.0,I. Thomas enters the game for I. Smith,,95,102
392,4,5:16.0,,L. Markkanen makes flagrant free throw 2 of 2,95,103
393,4,5:16.0,J. McRae enters the game for D. Bertāns,,95,103
394,4,4:58.0,,L. Kornet misses 2-pt layup from 1 ft (block by I. Mahinmi),95,103
395,4,4:58.0,,Offensive rebound by Team,95,103
396,4,4:56.0,,Z. LaVine makes 3-pt jump shot from 23 ft (assist by K. Dunn),95,106
397,4,4:36.0,Personal foul by L. Kornet (drawn by B. Beal),,95,106
398,4,4:28.0,T. Brown misses 2-pt layup from 2 ft (block by L. Kornet),,95,106
399,4,4:24.0,,Defensive rebound by L. Markkanen,95,106
400,4,4:11.0,,Turnover by Z. LaVine (traveling),95,106
401,4,4:11.0,Washington full timeout,,95,106
402,4,4:11.0,D. Bertāns enters the game for T. Brown,,95,106
403,4,3:53.0,B. Beal makes 2-pt jump shot from 17 ft (assist by I. Mahinmi),,97,106
404,4,3:36.0,,Turnover by T. Satoranský (bad pass; steal by J. McRae),97,106
405,4,3:25.0,Personal foul by L. Kornet (drawn by I. Thomas),,97,106
406,4,3:15.0,J. McRae misses 3-pt jump shot from 27 ft,,97,106
407,4,3:10.0,,Defensive rebound by T. Satoranský,97,106
408,4,3:05.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by K. Dunn),97,109
409,4,2:42.0,B. Beal makes 2-pt jump shot from 10 ft,,99,109
410,4,2:13.0,,Z. LaVine misses 3-pt jump shot from 27 ft,99,109
411,4,2:11.0,Defensive rebound by I. Thomas,,99,109
412,4,2:03.0,Personal foul by K. Dunn (drawn by I. Thomas),,99,109
413,4,2:03.0,I. Thomas misses free throw 1 of 2,,99,109
414,4,2:03.0,Offensive rebound by Team,,99,109
415,4,2:03.0,I. Thomas makes free throw 2 of 2,,100,109
416,4,1:46.0,,Z. LaVine makes 2-pt jump shot from 22 ft,100,111
417,4,1:36.0,D. Bertāns misses 2-pt layup from 3 ft,,100,111
418,4,1:31.0,Offensive rebound by I. Mahinmi,,100,111
419,4,1:31.0,I. Mahinmi misses 2-pt layup at rim,,100,111
420,4,1:30.0,,Defensive rebound by L. Markkanen,100,111
421,4,1:19.0,,K. Dunn misses 3-pt jump shot from 23 ft,100,111
422,4,1:16.0,,Offensive rebound by T. Satoranský,100,111
423,4,1:16.0,,Personal foul by J. McRae (drawn by T. Satoranský),100,111
424,4,1:16.0,,T. Satoranský makes free throw 1 of 2,100,112
425,4,1:16.0,,T. Satoranský makes free throw 2 of 2,100,113
426,4,1:08.0,J. McRae makes 2-pt layup from 3 ft,,102,113
427,4,1:08.0,Instant Replay (Challenge: Ruling Stands),,102,113
428,4,0:54.0,,K. Dunn misses 3-pt jump shot from 25 ft,102,113
429,4,0:51.0,Defensive rebound by I. Mahinmi,,102,113
430,4,0:39.0,J. McRae makes 2-pt layup from 2 ft,,104,113
431,4,0:23.0,,Shooting foul by I. Thomas (drawn by T. Satoranský),104,113
432,4,0:23.0,,T. Satoranský makes free throw 1 of 2,104,114
433,4,0:23.0,I. Bonga enters the game for B. Beal,,104,114
434,4,0:23.0,T. Brown enters the game for D. Bertāns,,104,114
435,4,0:23.0,A. Pasečņiks enters the game for I. Mahinmi,,104,114
436,4,0:23.0,G. Payton enters the game for I. Thomas,,104,114
437,4,0:23.0,,T. Satoranský makes free throw 2 of 2,104,115
438,4,0:19.0,Personal foul by T. Satoranský (drawn by G. Payton),,104,115
439,4,0:19.0,G. Payton makes free throw 1 of 2,,105,115
440,4,0:19.0,G. Payton makes free throw 2 of 2,,106,115
