,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
386,4,8:17.0,B. Bogdanović makes free throw 1 of 1,,83,78
387,4,8:09.0,,Personal foul by R. O'Neale (drawn by J. Morant),83,78
388,4,8:00.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by J. Morant),83,81
389,4,7:44.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,83,81
390,4,7:41.0,,Defensive rebound by M. Guduric,83,81
391,4,7:36.0,,M. Guduric makes 2-pt layup at rim (assist by J. Crowder),83,83
392,4,7:35.0,Utah full timeout,,83,83
393,4,7:35.0,M. Conley enters the game for J. Green,,83,83
394,4,7:35.0,J. Ingles enters the game for R. O'Neale,,83,83
395,4,7:19.0,M. Conley makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,86,83
396,4,6:53.0,,M. Guduric misses 3-pt jump shot from 23 ft,86,83
397,4,6:51.0,Defensive rebound by B. Bogdanović,,86,83
398,4,6:44.0,B. Bogdanović makes 2-pt layup from 1 ft,,88,83
399,4,6:30.0,,J. Morant makes 3-pt jump shot from 25 ft,88,86
400,4,6:11.0,Personal foul by J. Jackson (drawn by B. Bogdanović),,88,86
401,4,6:11.0,,D. Brooks enters the game for M. Guduric,88,86
402,4,6:11.0,,J. Valančiūnas enters the game for J. Jackson,88,86
403,4,6:04.0,M. Conley makes 2-pt jump shot from 11 ft,,90,86
404,4,5:50.0,,J. Morant misses 2-pt layup from 2 ft,90,86
405,4,5:46.0,,Offensive rebound by J. Valančiūnas,90,86
406,4,5:46.0,,J. Valančiūnas makes 2-pt layup at rim,90,88
407,4,5:27.0,Turnover by B. Bogdanović (dbl dribble),,90,88
408,4,5:22.0,,S. Hill misses 3-pt jump shot from 23 ft,90,88
409,4,5:16.0,Defensive rebound by J. Ingles,,90,88
410,4,5:13.0,Personal foul by J. Valančiūnas (drawn by R. Gobert),,90,88
411,4,5:13.0,R. O'Neale enters the game for J. Ingles,,90,88
412,4,5:02.0,D. Mitchell makes 2-pt jump shot from 9 ft (assist by R. Gobert),,92,88
413,4,4:52.0,,Personal foul by R. O'Neale (drawn by J. Morant),92,88
414,4,4:52.0,,J. Morant misses free throw 1 of 2,92,88
415,4,4:52.0,,Offensive rebound by Team,92,88
416,4,4:52.0,,B. Clarke enters the game for S. Hill,92,88
417,4,4:52.0,,J. Morant misses free throw 2 of 2,92,88
418,4,4:49.0,Defensive rebound by B. Bogdanović,,92,88
419,4,4:40.0,M. Conley misses 2-pt jump shot from 9 ft,,92,88
420,4,4:37.0,,Defensive rebound by J. Valančiūnas,92,88
421,4,4:29.0,,J. Morant misses 3-pt jump shot from 27 ft,92,88
422,4,4:26.0,Defensive rebound by M. Conley,,92,88
423,4,4:07.0,B. Bogdanović makes 2-pt jump shot from 12 ft,,94,88
424,4,4:06.0,,Memphis full timeout,94,88
425,4,3:53.0,,B. Clarke makes 2-pt jump shot from 11 ft,94,90
426,4,3:37.0,B. Bogdanović misses 2-pt jump shot from 18 ft,,94,90
427,4,3:34.0,,Defensive rebound by J. Crowder,94,90
428,4,3:23.0,,D. Brooks misses 2-pt jump shot from 18 ft,94,90
429,4,3:20.0,Defensive rebound by R. Gobert,,94,90
430,4,3:07.0,D. Mitchell misses 2-pt jump shot from 11 ft,,94,90
431,4,3:02.0,Offensive rebound by R. Gobert,,94,90
432,4,3:02.0,R. Gobert makes 2-pt layup from 1 ft,,96,90
433,4,2:53.0,,J. Morant misses 2-pt layup from 1 ft (block by R. Gobert),96,90
434,4,2:48.0,,Offensive rebound by J. Crowder,96,90
435,4,2:48.0,,J. Crowder misses 3-pt jump shot from 24 ft,96,90
436,4,2:46.0,Defensive rebound by B. Bogdanović,,96,90
437,4,2:43.0,M. Conley misses 2-pt layup at rim,,96,90
438,4,2:40.0,,Defensive rebound by D. Brooks,96,90
439,4,2:38.0,,J. Crowder misses 2-pt layup from 3 ft,96,90
440,4,2:34.0,,Offensive rebound by D. Brooks,96,90
441,4,2:34.0,,D. Brooks makes 2-pt layup at rim,96,92
442,4,2:07.0,Shooting foul by B. Clarke (drawn by B. Bogdanović),,96,92
443,4,2:07.0,B. Bogdanović misses free throw 1 of 2,,96,92
444,4,2:07.0,Offensive rebound by Team,,96,92
445,4,2:07.0,,J. Jackson enters the game for B. Clarke,96,92
446,4,2:07.0,B. Bogdanović makes free throw 2 of 2,,97,92
447,4,1:56.0,,J. Morant makes 2-pt dunk from 1 ft,97,94
448,4,1:42.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by R. Gobert),,100,94
449,4,1:19.0,,J. Morant misses 3-pt jump shot from 36 ft,100,94
450,4,1:17.0,Defensive rebound by Team,,100,94
451,4,0:55.0,R. O'Neale makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),,103,94
452,4,0:54.0,,Memphis full timeout,103,94
453,4,0:49.0,,J. Jackson misses 3-pt jump shot from 26 ft,103,94
454,4,0:46.0,Defensive rebound by D. Mitchell,,103,94
455,4,0:27.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,103,94
456,4,0:22.0,Offensive rebound by M. Conley,,103,94
457,4,0:09.0,Turnover by Team (shot clock),,103,94
458,4,0:00.0,,D. Brooks misses 3-pt jump shot from 26 ft,103,94
459,4,0:00.0,Defensive rebound by R. Gobert,,103,94
