,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
388,4,3:54.0,,J. Ennis enters the game for A. Horford,90,93
389,4,3:39.0,,Offensive foul by J. Embiid (drawn by J. Randle),90,93
390,4,3:39.0,,Turnover by J. Embiid (offensive foul),90,93
391,4,3:19.0,M. Robinson makes 2-pt dunk from 1 ft (assist by M. Morris),,92,93
392,4,3:05.0,,T. Harris makes 2-pt layup from 3 ft (assist by B. Simmons),92,95
393,4,3:05.0,,Shooting foul by J. Randle (drawn by T. Harris),92,95
394,4,3:05.0,,T. Harris makes free throw 1 of 1,92,96
395,4,2:48.0,M. Robinson makes 2-pt dunk from 1 ft (assist by M. Morris),,94,96
396,4,2:26.0,,T. Harris misses 3-pt jump shot from 28 ft,94,96
397,4,2:23.0,Defensive rebound by J. Randle,,94,96
398,4,2:18.0,M. Morris misses 3-pt jump shot from 27 ft,,94,96
399,4,2:14.0,Offensive rebound by M. Morris,,94,96
400,4,2:06.0,F. Ntilikina misses 3-pt jump shot from 26 ft,,94,96
401,4,2:02.0,,Defensive rebound by M. Scott,94,96
402,4,2:00.0,,Turnover by M. Scott (bad pass; steal by J. Randle),94,96
403,4,2:00.0,Shooting foul by M. Scott (drawn by J. Randle),,94,96
404,4,2:00.0,J. Randle misses free throw 1 of 2,,94,96
405,4,2:00.0,Offensive rebound by Team,,94,96
406,4,2:00.0,J. Randle makes free throw 2 of 2,,95,96
407,4,1:38.0,,Turnover by J. Embiid (lost ball; steal by J. Randle),95,96
408,4,1:33.0,M. Morris misses 2-pt layup from 3 ft,,95,96
409,4,1:31.0,,Defensive rebound by B. Simmons,95,96
410,4,1:27.0,,M. Scott makes 3-pt jump shot from 29 ft (assist by B. Simmons),95,99
411,4,1:11.0,M. Morris misses 2-pt jump shot from 9 ft,,95,99
412,4,1:11.0,,Defensive rebound by T. Harris,95,99
413,4,0:51.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by T. Harris),95,102
414,4,0:50.0,,Loose ball foul by M. Scott (drawn by F. Ntilikina),95,102
415,4,0:50.0,,Instant Replay (Request: Ruling Stands),95,102
416,4,0:50.0,New York full timeout,,95,102
417,4,0:50.0,F. Ntilikina misses free throw 1 of 2,,95,102
418,4,0:50.0,Offensive rebound by Team,,95,102
419,4,0:50.0,F. Ntilikina makes free throw 2 of 2,,96,102
420,4,0:50.0,D. Dotson enters the game for M. Robinson,,96,102
421,4,0:35.0,,J. Embiid misses 3-pt jump shot from 29 ft,96,102
422,4,0:32.0,Defensive rebound by M. Morris,,96,102
423,4,0:30.0,Personal foul by B. Simmons (drawn by M. Morris),,96,102
424,4,0:30.0,M. Morris makes free throw 1 of 2,,97,102
425,4,0:30.0,,T. Burke enters the game for M. Scott,97,102
426,4,0:30.0,M. Morris makes free throw 2 of 2,,98,102
427,4,0:24.0,,Personal foul by D. Dotson (drawn by T. Burke),98,102
428,4,0:22.0,,Personal take foul by M. Morris (drawn by T. Harris),98,102
429,4,0:22.0,,T. Harris misses free throw 1 of 2,98,102
430,4,0:22.0,,Offensive rebound by Team,98,102
431,4,0:22.0,,M. Thybulle enters the game for T. Burke,98,102
432,4,0:22.0,,T. Harris makes free throw 2 of 2,98,103
433,4,0:22.0,New York full timeout,,98,103
434,4,0:22.0,Offensive foul by J. Randle (drawn by M. Thybulle),,98,103
435,4,0:22.0,Turnover by J. Randle (offensive foul),,98,103
436,4,0:22.0,,Philadelphia full timeout,98,103
437,4,0:22.0,,T. Burke enters the game for J. Ennis,98,103
438,4,0:22.0,,A. Horford enters the game for M. Thybulle,98,103
439,4,0:19.0,,Personal take foul by R. Barrett (drawn by T. Burke),98,103
440,4,0:19.0,,T. Burke makes free throw 1 of 2,98,104
441,4,0:19.0,,M. Thybulle enters the game for A. Horford,98,104
442,4,0:19.0,,T. Burke makes free throw 2 of 2,98,105
443,4,0:13.0,D. Dotson misses 3-pt jump shot from 28 ft,,98,105
444,4,0:08.0,Offensive rebound by M. Morris,,98,105
445,4,0:07.0,M. Morris makes 3-pt jump shot from 23 ft,,101,105
446,4,0:07.0,,Personal take foul by F. Ntilikina (drawn by M. Thybulle),101,105
447,4,0:07.0,,M. Thybulle makes free throw 1 of 2,101,106
448,4,0:07.0,,M. Thybulle makes free throw 2 of 2,101,107
449,4,0:02.0,M. Morris makes 3-pt jump shot from 25 ft,,104,107
450,4,0:00.0,,Personal take foul by D. Dotson (drawn by J. Embiid),104,107
451,4,0:00.0,,J. Embiid makes free throw 1 of 2,104,108
452,4,0:00.0,,J. Embiid makes free throw 2 of 2,104,109
