,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
387,4,8:57.0,,Shooting foul by K. Knox (drawn by T. Brown),93,94
388,4,8:57.0,,T. Brown misses free throw 1 of 2,93,94
389,4,8:57.0,,Offensive rebound by Team,93,94
390,4,8:57.0,,T. Brown makes free throw 2 of 2,93,95
391,4,8:40.0,Shooting foul by G. Payton (drawn by E. Payton),,93,95
392,4,8:40.0,E. Payton makes free throw 1 of 2,,94,95
393,4,8:40.0,R. Barrett enters the game for W. Ellington,,94,95
394,4,8:40.0,J. Randle enters the game for M. Robinson,,94,95
395,4,8:40.0,E. Payton misses free throw 2 of 2,,94,95
396,4,8:38.0,,Defensive rebound by T. Brown,94,95
397,4,8:22.0,,S. Napier misses 2-pt jump shot from 11 ft,94,95
398,4,8:19.0,,Offensive rebound by M. Wagner,94,95
399,4,8:18.0,,M. Wagner makes 2-pt layup from 7 ft,94,97
400,4,8:11.0,E. Payton misses 2-pt layup from 2 ft,,94,97
401,4,8:09.0,,Defensive rebound by G. Payton,94,97
402,4,8:02.0,,S. Napier makes 3-pt jump shot from 28 ft,94,100
403,4,7:46.0,Personal foul by G. Payton (drawn by R. Barrett),,94,100
404,4,7:40.0,J. Randle makes 2-pt jump shot from 14 ft (assist by E. Payton),,96,100
405,4,7:13.0,,Turnover by G. Payton (bad pass; steal by R. Barrett),96,100
406,4,7:09.0,R. Barrett misses 3-pt jump shot from 26 ft,,96,100
407,4,7:08.0,Offensive rebound by Team,,96,100
408,4,7:08.0,,Loose ball foul by M. Wagner (drawn by K. Knox),96,100
409,4,7:08.0,,B. Beal enters the game for D. Bertāns,96,100
410,4,7:08.0,,J. Robinson enters the game for G. Payton,96,100
411,4,6:57.0,Shooting foul by J. Robinson (drawn by R. Barrett),,96,100
412,4,6:57.0,,Washington full timeout,96,100
413,4,6:57.0,R. Bullock enters the game for K. Knox,,96,100
414,4,6:57.0,R. Barrett misses free throw 1 of 2,,96,100
415,4,6:57.0,Offensive rebound by Team,,96,100
416,4,6:57.0,R. Barrett makes free throw 2 of 2,,97,100
417,4,6:45.0,,Shooting foul by B. Portis (drawn by M. Wagner),97,100
418,4,6:45.0,,M. Wagner makes free throw 1 of 2,97,101
419,4,6:45.0,,M. Wagner makes free throw 2 of 2,97,102
420,4,6:28.0,Offensive foul by J. Randle (drawn by M. Wagner),,97,102
421,4,6:28.0,Turnover by J. Randle (offensive foul),,97,102
422,4,6:28.0,,T. Bryant enters the game for M. Wagner,97,102
423,4,6:18.0,,B. Beal makes 2-pt jump shot from 14 ft,97,104
424,4,6:06.0,Offensive foul by R. Barrett (drawn by S. Napier),,97,104
425,4,6:06.0,Turnover by R. Barrett (offensive foul),,97,104
426,4,5:53.0,,T. Brown makes 3-pt jump shot from 27 ft (assist by B. Beal),97,107
427,4,5:51.0,New York full timeout,,97,107
428,4,5:51.0,M. Robinson enters the game for B. Portis,,97,107
429,4,5:32.0,E. Payton misses 2-pt jump shot from 20 ft,,97,107
430,4,5:30.0,,Defensive rebound by S. Napier,97,107
431,4,5:13.0,,T. Bryant makes 2-pt dunk from 2 ft (assist by B. Beal),97,109
432,4,5:13.0,,Shooting foul by J. Randle (drawn by T. Bryant),97,109
433,4,5:13.0,F. Ntilikina enters the game for E. Payton,,97,109
434,4,5:13.0,,T. Bryant makes free throw 1 of 1,97,110
435,4,4:58.0,Shooting foul by S. Napier (drawn by F. Ntilikina),,97,110
436,4,4:58.0,F. Ntilikina makes free throw 1 of 2,,98,110
437,4,4:58.0,F. Ntilikina makes free throw 2 of 2,,99,110
438,4,4:36.0,,B. Beal makes 2-pt layup from 1 ft,99,112
439,4,4:19.0,R. Bullock misses 2-pt jump shot from 18 ft,,99,112
440,4,4:17.0,,Defensive rebound by T. Bryant,99,112
441,4,4:03.0,,Shooting foul by J. Randle (drawn by T. Bryant),99,112
442,4,4:03.0,B. Portis enters the game for J. Randle,,99,112
443,4,4:03.0,,T. Bryant makes free throw 1 of 2,99,113
444,4,4:03.0,,T. Bryant misses free throw 2 of 2,99,113
445,4,4:00.0,Defensive rebound by R. Bullock,,99,113
446,4,3:41.0,B. Portis misses 2-pt jump shot from 20 ft,,99,113
447,4,3:38.0,,Defensive rebound by T. Bryant,99,113
448,4,3:33.0,,Washington full timeout,99,113
449,4,3:33.0,,D. Bertāns enters the game for J. Robinson,99,113
450,4,3:24.0,,D. Bertāns misses 3-pt jump shot from 28 ft,99,113
451,4,3:22.0,Defensive rebound by R. Barrett,,99,113
452,4,3:10.0,B. Portis misses 3-pt jump shot from 26 ft,,99,113
453,4,3:07.0,Offensive rebound by Team,,99,113
454,4,3:02.0,B. Portis makes 2-pt layup from 1 ft (assist by F. Ntilikina),,101,113
455,4,2:53.0,,Turnover by S. Napier (out of bounds lost ball),101,113
456,4,2:45.0,R. Bullock makes 2-pt layup from 2 ft (assist by B. Portis),,103,113
457,4,2:26.0,,B. Beal misses 2-pt jump shot from 22 ft,103,113
458,4,2:24.0,Defensive rebound by F. Ntilikina,,103,113
459,4,2:16.0,Shooting foul by D. Bertāns (drawn by M. Robinson),,103,113
460,4,2:16.0,M. Robinson makes free throw 1 of 2,,104,113
461,4,2:16.0,M. Robinson makes free throw 2 of 2,,105,113
462,4,2:03.0,,B. Beal misses 2-pt layup from 2 ft,105,113
463,4,2:01.0,,Offensive rebound by T. Bryant,105,113
464,4,2:00.0,,T. Bryant misses 2-pt layup from 2 ft (block by R. Bullock),105,113
465,4,1:59.0,,Offensive rebound by T. Bryant,105,113
466,4,1:55.0,,Turnover by S. Napier (bad pass),105,113
467,4,1:55.0,,Instant Replay (Request: Stands),105,113
468,4,1:48.0,R. Barrett misses 2-pt layup from 4 ft (block by B. Beal),,105,113
469,4,1:48.0,,Defensive rebound by Team,105,113
470,4,1:47.0,,Instant Replay (Request: Ruling Stands),105,113
471,4,1:33.0,,T. Bryant misses 2-pt jump shot from 16 ft,105,113
472,4,1:29.0,,Offensive rebound by T. Bryant,105,113
473,4,1:23.0,,T. Brown makes 3-pt jump shot from 25 ft (assist by D. Bertāns),105,116
474,4,1:13.0,,Washington full timeout,105,116
475,4,1:13.0,,Instant Replay (Challenge: Ruling Stands),105,116
476,4,1:06.0,R. Barrett makes 2-pt layup at rim (assist by F. Ntilikina),,107,116
477,4,1:00.0,,Washington full timeout,107,116
478,4,0:57.0,,B. Beal makes 2-pt dunk from 1 ft (assist by D. Bertāns),107,118
479,4,0:49.0,F. Ntilikina makes 3-pt jump shot from 28 ft (assist by B. Portis),,110,118
480,4,0:44.0,,Personal foul by R. Bullock (drawn by T. Brown),110,118
481,4,0:44.0,,T. Brown makes free throw 1 of 2,110,119
482,4,0:44.0,,G. Payton enters the game for B. Beal,110,119
483,4,0:44.0,,A. Schofield enters the game for D. Bertāns,110,119
484,4,0:44.0,,T. Brown makes free throw 2 of 2,110,120
485,4,0:44.0,New York full timeout,,110,120
486,4,0:44.0,W. Ellington enters the game for M. Robinson,,110,120
487,4,0:44.0,,M. Wagner enters the game for T. Bryant,110,120
488,4,0:41.0,R. Barrett makes 2-pt layup from 4 ft,,112,120
489,4,0:36.0,,Personal foul by F. Ntilikina (drawn by S. Napier),112,120
490,4,0:36.0,,S. Napier makes free throw 1 of 2,112,121
491,4,0:36.0,,S. Napier makes free throw 2 of 2,112,122
492,4,0:23.0,W. Ellington makes 3-pt jump shot from 27 ft (assist by R. Bullock),,115,122
493,4,0:00.0,,Turnover by Team (shot clock),115,122
