,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
371,4,9:21.0,,E. Bledsoe makes free throw 2 of 2,81,98
372,4,9:10.0,M. Turner misses 3-pt jump shot from 26 ft,,81,98
373,4,9:07.0,,Defensive rebound by E. Bledsoe,81,98
374,4,9:02.0,,E. Bledsoe makes 3-pt jump shot from 27 ft,81,101
375,4,9:02.0,Indiana full timeout,,81,101
376,4,8:43.0,M. Turner misses 2-pt jump shot from 10 ft,,81,101
377,4,8:43.0,Offensive rebound by Team,,81,101
378,4,8:36.0,M. Turner makes 2-pt jump shot from 17 ft (assist by D. Sabonis),,83,101
379,4,8:20.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,83,101
380,4,8:17.0,Defensive rebound by M. Turner,,83,101
381,4,8:12.0,M. Turner misses 3-pt jump shot from 26 ft,,83,101
382,4,8:08.0,,Defensive rebound by B. Lopez,83,101
383,4,8:08.0,,S. Brown enters the game for E. Bledsoe,83,101
384,4,7:54.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by D. DiVincenzo),83,103
385,4,7:52.0,,Technical foul by N. McMillan,83,103
386,4,7:52.0,,G. Antetokounmpo makes technical free throw,83,104
387,4,7:41.0,Turnover by T. McConnell (bad pass; steal by D. DiVincenzo),,83,104
388,4,7:24.0,,Turnover by G. Antetokounmpo (lost ball; steal by D. McDermott),83,104
389,4,7:19.0,T. Warren makes 2-pt dunk from 3 ft (assist by D. McDermott),,85,104
390,4,7:04.0,,Personal foul by T. Warren (drawn by P. Connaughton),85,104
391,4,7:01.0,,Shooting foul by T. McConnell (drawn by D. DiVincenzo),85,104
392,4,7:01.0,,D. DiVincenzo makes free throw 1 of 2,85,105
393,4,7:01.0,,R. Lopez enters the game for P. Connaughton,85,105
394,4,7:01.0,,W. Matthews enters the game for B. Lopez,85,105
395,4,7:01.0,,D. DiVincenzo makes free throw 2 of 2,85,106
396,4,6:46.0,D. McDermott makes 2-pt layup from 1 ft (assist by D. Sabonis),,87,106
397,4,6:31.0,,G. Antetokounmpo misses 3-pt jump shot from 29 ft,87,106
398,4,6:31.0,Defensive rebound by Team,,87,106
399,4,6:17.0,T. Warren misses 2-pt layup from 3 ft,,87,106
400,4,6:13.0,Offensive rebound by D. Sabonis,,87,106
401,4,6:13.0,D. Sabonis misses 2-pt layup at rim,,87,106
402,4,6:12.0,,Defensive rebound by G. Antetokounmpo,87,106
403,4,6:02.0,,W. Matthews misses 3-pt jump shot from 27 ft,87,106
404,4,6:00.0,,Offensive rebound by G. Antetokounmpo,87,106
405,4,5:57.0,,D. DiVincenzo makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),87,109
406,4,5:48.0,T. McConnell misses 2-pt jump shot from 11 ft,,87,109
407,4,5:46.0,,Defensive rebound by D. DiVincenzo,87,109
408,4,5:40.0,,Shooting foul by M. Turner (drawn by G. Antetokounmpo),87,109
409,4,5:40.0,,G. Antetokounmpo makes free throw 1 of 2,87,110
410,4,5:40.0,,K. Middleton enters the game for D. DiVincenzo,87,110
411,4,5:40.0,,G. Antetokounmpo makes free throw 2 of 2,87,111
412,4,5:27.0,T. McConnell misses 2-pt jump shot from 10 ft,,87,111
413,4,5:24.0,,Defensive rebound by S. Brown,87,111
414,4,5:20.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,87,113
415,4,5:09.0,Turnover by D. Sabonis (bad pass; steal by S. Brown),,87,113
416,4,5:06.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by S. Brown),87,115
417,4,5:06.0,Indiana full timeout,,87,115
418,4,5:06.0,G. Bitadze enters the game for T. McConnell,,87,115
419,4,5:06.0,A. Holiday enters the game for D. Sabonis,,87,115
420,4,5:06.0,J. Sampson enters the game for M. Turner,,87,115
421,4,5:06.0,E. Sumner enters the game for T. Warren,,87,115
422,4,5:06.0,,P. Connaughton enters the game for G. Antetokounmpo,87,115
423,4,5:06.0,,F. Mason enters the game for W. Matthews,87,115
424,4,5:06.0,,M. Williams enters the game for K. Middleton,87,115
425,4,4:50.0,G. Bitadze misses 3-pt jump shot from 28 ft,,87,115
426,4,4:47.0,,Defensive rebound by P. Connaughton,87,115
427,4,4:41.0,,Turnover by F. Mason (lost ball; steal by E. Sumner),87,115
428,4,4:29.0,E. Sumner misses 3-pt jump shot from 28 ft,,87,115
429,4,4:26.0,,Defensive rebound by F. Mason,87,115
430,4,4:02.0,,M. Williams misses 2-pt hook shot from 10 ft,87,115
431,4,3:59.0,,Offensive rebound by P. Connaughton,87,115
432,4,3:58.0,,R. Lopez misses 3-pt jump shot from 27 ft,87,115
433,4,3:54.0,Defensive rebound by A. Holiday,,87,115
434,4,3:42.0,E. Sumner misses 3-pt jump shot from 27 ft,,87,115
435,4,3:40.0,,Defensive rebound by S. Brown,87,115
436,4,3:35.0,,S. Brown misses 3-pt jump shot from 28 ft,87,115
437,4,3:32.0,Defensive rebound by A. Holiday,,87,115
438,4,3:29.0,Personal foul by M. Williams (drawn by D. McDermott),,87,115
439,4,3:29.0,A. Johnson enters the game for A. Holiday,,87,115
440,4,3:29.0,T. Leaf enters the game for D. McDermott,,87,115
441,4,3:29.0,,T. Antetokounmpo enters the game for P. Connaughton,87,115
442,4,3:29.0,Turnover by A. Johnson (traveling),,87,115
443,4,3:14.0,,S. Brown misses 3-pt jump shot from 23 ft,87,115
444,4,3:14.0,Defensive rebound by Team,,87,115
445,4,3:14.0,,Loose ball foul by T. Antetokounmpo (drawn by G. Bitadze),87,115
446,4,3:05.0,Personal foul by M. Williams (drawn by J. Sampson),,87,115
447,4,2:58.0,G. Bitadze makes 2-pt layup from 1 ft (assist by E. Sumner),,89,115
448,4,2:43.0,,S. Brown makes 2-pt layup from 2 ft (assist by F. Mason),89,117
449,4,2:35.0,Shooting foul by F. Mason (drawn by E. Sumner),,89,117
450,4,2:35.0,E. Sumner makes free throw 1 of 2,,90,117
451,4,2:35.0,E. Sumner makes free throw 2 of 2,,91,117
452,4,2:23.0,,M. Williams makes 2-pt jump shot from 12 ft (assist by S. Brown),91,119
453,4,2:11.0,G. Bitadze misses 3-pt jump shot from 27 ft,,91,119
454,4,2:08.0,,Defensive rebound by S. Brown,91,119
455,4,2:05.0,,Turnover by T. Antetokounmpo (bad pass),91,119
456,4,1:46.0,G. Bitadze makes 2-pt layup from 8 ft (assist by E. Sumner),,93,119
457,4,1:38.0,,Turnover by F. Mason (bad pass),93,119
458,4,1:26.0,Shooting foul by R. Lopez (drawn by J. Sampson),,93,119
459,4,1:26.0,J. Sampson makes free throw 1 of 2,,94,119
460,4,1:26.0,J. Sampson makes free throw 2 of 2,,95,119
461,4,1:16.0,,Turnover by T. Antetokounmpo (step out of bounds),95,119
462,4,1:07.0,E. Sumner makes 2-pt layup from 2 ft,,97,119
463,4,0:44.0,,M. Williams misses 3-pt jump shot from 27 ft,97,119
464,4,0:39.0,,Offensive rebound by R. Lopez,97,119
465,4,0:39.0,,R. Lopez misses 2-pt layup from 1 ft,97,119
466,4,0:39.0,,Offensive rebound by T. Antetokounmpo,97,119
467,4,0:37.0,,T. Antetokounmpo misses 3-pt jump shot from 23 ft,97,119
468,4,0:34.0,,Offensive rebound by F. Mason,97,119
469,4,0:32.0,,S. Brown misses 3-pt jump shot from 27 ft,97,119
470,4,0:29.0,Defensive rebound by A. Johnson,,97,119
471,4,0:18.0,G. Bitadze makes 3-pt jump shot from 27 ft (assist by E. Sumner),,100,119
