,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
389,4,5:42.0,Defensive rebound by J. Green,,97,82
390,4,5:34.0,J. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),,100,82
391,4,5:34.0,,Sacramento full timeout,100,82
392,4,5:23.0,,B. Hield misses 3-pt jump shot from 26 ft,100,82
393,4,5:18.0,Defensive rebound by J. Green,,100,82
394,4,4:59.0,Personal foul by B. Bogdanović (drawn by L. Shamet),,100,82
395,4,4:59.0,,H. Barnes enters the game for B. Bogdanović,100,82
396,4,4:46.0,P. George misses 3-pt jump shot from 24 ft,,100,82
397,4,4:42.0,,Defensive rebound by H. Barnes,100,82
398,4,4:38.0,,Personal foul by K. Leonard (drawn by H. Barnes),100,82
399,4,4:29.0,,D. Fox makes 2-pt jump shot from 8 ft,100,84
400,4,4:06.0,P. George misses 2-pt layup from 3 ft (block by R. Holmes),,100,84
401,4,4:05.0,Offensive rebound by P. George,,100,84
402,4,4:05.0,I. Zubac misses 2-pt layup from 4 ft (block by R. Holmes),,100,84
403,4,4:04.0,,Defensive rebound by D. Fox,100,84
404,4,3:59.0,,Personal foul by J. Green (drawn by H. Barnes),100,84
405,4,3:55.0,,N. Bjelica misses 3-pt jump shot from 27 ft,100,84
406,4,3:50.0,Defensive rebound by I. Zubac,,100,84
407,4,3:27.0,Turnover by I. Zubac (bad pass; steal by N. Bjelica),,100,84
408,4,3:22.0,,H. Barnes misses 3-pt jump shot from 25 ft,100,84
409,4,3:17.0,Defensive rebound by L. Shamet,,100,84
410,4,3:08.0,K. Leonard misses 3-pt jump shot from 27 ft,,100,84
411,4,3:05.0,,Defensive rebound by R. Holmes,100,84
412,4,2:58.0,,D. Fox misses 2-pt jump shot from 11 ft,100,84
413,4,2:55.0,Defensive rebound by I. Zubac,,100,84
414,4,2:51.0,K. Leonard misses 3-pt jump shot from 25 ft,,100,84
415,4,2:49.0,,Defensive rebound by Team,100,84
416,4,2:49.0,,Instant Replay (Challenge: Ruling Stands),100,84
417,4,2:36.0,,H. Barnes misses 3-pt jump shot from 23 ft,100,84
418,4,2:31.0,Defensive rebound by P. George,,100,84
419,4,2:11.0,Turnover by J. Green (lost ball; steal by D. Fox),,100,84
420,4,2:02.0,,Turnover by R. Holmes (bad pass),100,84
421,4,1:48.0,Personal foul by N. Bjelica (drawn by K. Leonard),,100,84
422,4,1:35.0,P. George misses 3-pt jump shot from 23 ft,,100,84
423,4,1:30.0,,Defensive rebound by R. Holmes,100,84
424,4,1:25.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by H. Barnes),100,86
425,4,1:05.0,P. George makes 3-pt jump shot from 23 ft (assist by K. Leonard),,103,86
426,4,0:56.0,Violation by Team (kicked ball),,103,86
427,4,0:56.0,A. Coffey enters the game for P. George,,103,86
428,4,0:56.0,R. McGruder enters the game for J. Green,,103,86
429,4,0:56.0,J. Motley enters the game for K. Leonard,,103,86
430,4,0:56.0,J. Robinson enters the game for L. Shamet,,103,86
431,4,0:56.0,D. Walton enters the game for I. Zubac,,103,86
432,4,0:56.0,,Y. Ferrell enters the game for H. Barnes,103,86
433,4,0:56.0,,W. Gabriel enters the game for D. Fox,103,86
434,4,0:56.0,,H. Giles enters the game for B. Hield,103,86
435,4,0:56.0,,J. James enters the game for R. Holmes,103,86
436,4,0:44.0,,H. Giles misses 2-pt jump shot from 12 ft,103,86
437,4,0:43.0,,Offensive rebound by J. James,103,86
438,4,0:43.0,,Shooting foul by J. Motley (drawn by J. James),103,86
439,4,0:43.0,,J. James misses free throw 1 of 2,103,86
440,4,0:43.0,,Offensive rebound by Team,103,86
441,4,0:43.0,,J. James makes free throw 2 of 2,103,87
442,4,0:35.0,Personal foul by H. Giles (drawn by J. Motley),,103,87
443,4,0:35.0,J. Motley makes free throw 1 of 2,,104,87
444,4,0:35.0,J. Motley makes free throw 2 of 2,,105,87
445,4,0:25.0,,Turnover by H. Giles (bad pass),105,87
446,4,0:01.0,Turnover by Team (shot clock),,105,87
