,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
383,4,8:29.0,,Offensive rebound by C. Johnson,96,95
384,4,8:29.0,,C. Johnson makes 2-pt layup at rim,96,97
385,4,8:18.0,J. Jackson misses 3-pt jump shot from 25 ft,,96,97
386,4,8:16.0,Offensive rebound by J. Brunson,,96,97
387,4,8:16.0,Personal foul by R. Rubio (drawn by J. Brunson),,96,97
388,4,8:16.0,J. Brunson makes free throw 1 of 2,,97,97
389,4,8:16.0,L. Dončić enters the game for J. Jackson,,97,97
390,4,8:16.0,T. Hardaway enters the game for D. Wright,,97,97
391,4,8:16.0,,D. Booker enters the game for R. Rubio,97,97
392,4,8:16.0,J. Brunson makes free throw 2 of 2,,98,97
393,4,8:03.0,,Turnover by D. Šarić (bad pass; steal by L. Dončić),98,97
394,4,7:58.0,Offensive foul by L. Dončić (drawn by C. Johnson),,98,97
395,4,7:58.0,Turnover by L. Dončić (offensive foul),,98,97
396,4,7:58.0,M. Kleber enters the game for J. Brunson,,98,97
397,4,7:58.0,K. Porziņģis enters the game for D. Powell,,98,97
398,4,7:46.0,,Turnover by D. Booker (bad pass; steal by K. Porziņģis),98,97
399,4,7:42.0,Shooting foul by K. Oubre (drawn by L. Dončić),,98,97
400,4,7:42.0,L. Dončić makes free throw 1 of 2,,99,97
401,4,7:42.0,L. Dončić makes free throw 2 of 2,,100,97
402,4,7:30.0,,D. Šarić misses 3-pt jump shot from 26 ft,100,97
403,4,7:27.0,Defensive rebound by T. Hardaway,,100,97
404,4,7:22.0,Personal foul by D. Šarić (drawn by L. Dončić),,100,97
405,4,7:22.0,L. Dončić makes free throw 1 of 2,,101,97
406,4,7:22.0,L. Dončić makes free throw 2 of 2,,102,97
407,4,7:09.0,,K. Oubre misses 3-pt jump shot from 23 ft,102,97
408,4,7:07.0,Defensive rebound by M. Kleber,,102,97
409,4,6:57.0,L. Dončić misses 3-pt jump shot from 26 ft,,102,97
410,4,6:52.0,Offensive rebound by M. Kleber,,102,97
411,4,6:52.0,M. Kleber misses 2-pt layup from 1 ft,,102,97
412,4,6:51.0,Offensive rebound by M. Kleber,,102,97
413,4,6:40.0,T. Hardaway makes 2-pt jump shot from 11 ft,,104,97
414,4,6:40.0,,Phoenix full timeout,104,97
415,4,6:40.0,,A. Baynes enters the game for C. Johnson,104,97
416,4,6:40.0,,R. Rubio enters the game for T. Johnson,104,97
417,4,6:24.0,,D. Booker misses 2-pt jump shot from 15 ft,104,97
418,4,6:21.0,,Offensive rebound by D. Šarić,104,97
419,4,6:08.0,,R. Rubio misses 3-pt jump shot from 24 ft,104,97
420,4,6:05.0,Defensive rebound by L. Dončić,,104,97
421,4,5:53.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,104,97
422,4,5:50.0,,Defensive rebound by D. Booker,104,97
423,4,5:43.0,,A. Baynes misses 3-pt jump shot from 25 ft,104,97
424,4,5:40.0,Defensive rebound by L. Dončić,,104,97
425,4,5:26.0,L. Dončić misses 3-pt jump shot from 27 ft,,104,97
426,4,5:23.0,,Defensive rebound by D. Šarić,104,97
427,4,5:13.0,,D. Booker misses 2-pt jump shot from 21 ft,104,97
428,4,5:13.0,Defensive rebound by Team,,104,97
429,4,5:01.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),,107,97
430,4,4:43.0,,Personal foul by S. Curry (drawn by D. Booker),107,97
431,4,4:32.0,,A. Baynes makes 2-pt hook shot from 3 ft (assist by R. Rubio),107,99
432,4,4:18.0,M. Kleber misses 3-pt jump shot from 23 ft,,107,99
433,4,4:15.0,,Defensive rebound by D. Šarić,107,99
434,4,4:08.0,,R. Rubio misses 2-pt jump shot from 5 ft (block by K. Porziņģis),107,99
435,4,4:05.0,Defensive rebound by T. Hardaway,,107,99
436,4,4:04.0,Personal foul by D. Šarić (drawn by L. Dončić),,107,99
437,4,4:04.0,Technical foul by D. Booker,,107,99
438,4,4:04.0,S. Curry makes technical free throw,,108,99
439,4,4:04.0,L. Dončić makes free throw 1 of 2,,109,99
440,4,4:04.0,L. Dončić makes free throw 2 of 2,,110,99
441,4,3:53.0,,Personal foul by T. Hardaway (drawn by D. Booker),110,99
442,4,3:43.0,,K. Oubre misses 3-pt jump shot from 23 ft,110,99
443,4,3:39.0,Defensive rebound by K. Porziņģis,,110,99
444,4,3:29.0,T. Hardaway makes 3-pt jump shot from 27 ft,,113,99
445,4,3:05.0,,R. Rubio misses 2-pt layup from 1 ft (block by K. Porziņģis),113,99
446,4,3:03.0,Defensive rebound by S. Curry,,113,99
447,4,2:51.0,L. Dončić misses 3-pt jump shot from 26 ft,,113,99
448,4,2:48.0,,Defensive rebound by A. Baynes,113,99
449,4,2:43.0,,Shooting foul by L. Dončić (drawn by D. Booker),113,99
450,4,2:43.0,Dallas full timeout,,113,99
451,4,2:43.0,,D. Booker makes free throw 1 of 2,113,100
452,4,2:43.0,,D. Booker makes free throw 2 of 2,113,101
453,4,2:42.0,Personal foul by K. Oubre (drawn by S. Curry),,113,101
454,4,2:42.0,S. Curry makes free throw 1 of 2,,114,101
455,4,2:42.0,S. Curry makes free throw 2 of 2,,115,101
456,4,2:30.0,,A. Baynes misses 3-pt jump shot from 23 ft,115,101
457,4,2:28.0,Defensive rebound by K. Porziņģis,,115,101
458,4,2:27.0,Personal foul by K. Oubre (drawn by T. Hardaway),,115,101
459,4,2:27.0,Instant Replay (Request: Ruling Stands),,115,101
460,4,2:27.0,,C. Johnson enters the game for K. Oubre,115,101
461,4,2:27.0,T. Hardaway makes free throw 1 of 2,,116,101
462,4,2:27.0,,F. Kaminsky enters the game for A. Baynes,116,101
463,4,2:27.0,T. Hardaway makes free throw 2 of 2,,117,101
464,4,2:16.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Šarić),117,104
465,4,2:00.0,S. Curry misses 3-pt jump shot from 23 ft,,117,104
466,4,1:57.0,,Defensive rebound by D. Šarić,117,104
467,4,1:50.0,,Personal foul by M. Kleber (drawn by D. Šarić),117,104
468,4,1:50.0,,D. Šarić makes free throw 1 of 2,117,105
469,4,1:50.0,,D. Šarić makes free throw 2 of 2,117,106
470,4,1:35.0,M. Kleber makes 2-pt dunk at rim (assist by S. Curry),,119,106
471,4,1:30.0,,C. Johnson misses 3-pt jump shot from 26 ft,119,106
472,4,1:28.0,,Offensive rebound by D. Booker,119,106
473,4,1:27.0,,D. Booker makes 2-pt layup at rim,119,108
474,4,1:26.0,Personal foul by R. Rubio (drawn by L. Dončić),,119,108
475,4,1:26.0,,E. Okobo enters the game for R. Rubio,119,108
476,4,1:26.0,L. Dončić misses free throw 1 of 2,,119,108
477,4,1:26.0,Offensive rebound by Team,,119,108
478,4,1:26.0,D. Finney-Smith enters the game for K. Porziņģis,,119,108
479,4,1:26.0,,M. Bridges enters the game for D. Booker,119,108
480,4,1:26.0,,C. Diallo enters the game for D. Šarić,119,108
481,4,1:26.0,L. Dončić makes free throw 2 of 2,,120,108
482,4,1:03.0,,M. Bridges makes 3-pt jump shot from 23 ft (assist by E. Okobo),120,111
483,4,0:44.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,120,111
484,4,0:42.0,,Defensive rebound by C. Diallo,120,111
485,4,0:36.0,,M. Bridges misses 3-pt jump shot from 24 ft,120,111
486,4,0:33.0,,Offensive rebound by Team,120,111
487,4,0:26.0,,F. Kaminsky misses 3-pt jump shot from 28 ft,120,111
488,4,0:23.0,,Offensive rebound by C. Diallo,120,111
489,4,0:21.0,,F. Kaminsky makes 2-pt layup from 2 ft (assist by C. Diallo),120,113
