,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
382,4,7:44.0,Defensive rebound by M. Conley,,89,89
383,4,7:31.0,Shooting foul by K. Anderson (drawn by M. Conley),,89,89
384,4,7:31.0,M. Conley misses free throw 1 of 2,,89,89
385,4,7:31.0,Offensive rebound by Team,,89,89
386,4,7:31.0,,J. Crowder enters the game for K. Anderson,89,89
387,4,7:31.0,,T. Jones enters the game for J. Morant,89,89
388,4,7:31.0,M. Conley makes free throw 2 of 2,,90,89
389,4,7:16.0,,D. Brooks makes 2-pt jump shot from 22 ft (assist by J. Valančiūnas),90,91
390,4,7:04.0,M. Conley makes 3-pt jump shot from 23 ft,,93,91
391,4,6:51.0,,D. Brooks misses 2-pt jump shot from 3 ft (block by R. Gobert),93,91
392,4,6:49.0,Defensive rebound by Team,,93,91
393,4,6:49.0,,B. Clarke enters the game for S. Hill,93,91
394,4,6:49.0,,J. Jackson enters the game for J. Valančiūnas,93,91
395,4,6:40.0,R. Gobert misses 2-pt layup from 1 ft (block by J. Jackson),,93,91
396,4,6:36.0,,Defensive rebound by J. Jackson,93,91
397,4,6:32.0,,D. Brooks makes 3-pt jump shot from 26 ft (assist by T. Jones),93,94
398,4,6:11.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,93,94
399,4,6:11.0,Offensive rebound by Team,,93,94
400,4,6:11.0,,Loose ball foul by J. Jackson (drawn by R. Gobert),93,94
401,4,6:11.0,D. Mitchell enters the game for J. Green,,93,94
402,4,6:03.0,R. Gobert makes 2-pt dunk from 1 ft (assist by M. Conley),,95,94
403,4,5:47.0,,Shooting foul by D. Mitchell (drawn by D. Brooks),95,94
404,4,5:47.0,,D. Brooks misses free throw 1 of 2,95,94
405,4,5:47.0,,Offensive rebound by Team,95,94
406,4,5:47.0,,D. Brooks makes free throw 2 of 2,95,95
407,4,5:37.0,Turnover by M. Conley (bad pass; steal by B. Clarke),,95,95
408,4,5:33.0,,B. Clarke misses 2-pt layup from 1 ft,95,95
409,4,5:28.0,,Offensive rebound by J. Jackson,95,95
410,4,5:28.0,,J. Jackson makes 2-pt layup at rim,95,97
411,4,5:10.0,M. Conley misses 2-pt jump shot from 6 ft,,95,97
412,4,5:07.0,Offensive rebound by R. Gobert,,95,97
413,4,5:07.0,R. Gobert makes 2-pt layup from 1 ft,,97,97
414,4,4:58.0,,B. Clarke makes 2-pt jump shot from 9 ft (assist by T. Jones),97,99
415,4,4:42.0,D. Mitchell misses 3-pt jump shot from 26 ft,,97,99
416,4,4:40.0,Offensive rebound by Team,,97,99
417,4,4:40.0,,Loose ball foul by D. Brooks (drawn by R. Gobert),97,99
418,4,4:40.0,Technical foul by J. Crowder,,97,99
419,4,4:40.0,D. Mitchell makes technical free throw,,98,99
420,4,4:40.0,R. Gobert makes free throw 1 of 2,,99,99
421,4,4:40.0,,J. Morant enters the game for T. Jones,99,99
422,4,4:40.0,,Memphis full timeout,99,99
423,4,4:40.0,,K. Anderson enters the game for D. Brooks,99,99
424,4,4:40.0,R. Gobert makes free throw 2 of 2,,100,99
425,4,4:21.0,,J. Jackson makes 2-pt jump shot from 8 ft (assist by J. Morant),100,101
426,4,4:03.0,B. Bogdanović misses 2-pt hook shot from 10 ft,,100,101
427,4,4:00.0,,Defensive rebound by J. Jackson,100,101
428,4,3:52.0,,J. Morant misses 3-pt jump shot from 26 ft,100,101
429,4,3:49.0,Defensive rebound by R. Gobert,,100,101
430,4,3:42.0,D. Mitchell misses 2-pt jump shot from 2 ft,,100,101
431,4,3:38.0,,Defensive rebound by B. Clarke,100,101
432,4,3:35.0,,J. Crowder misses 3-pt jump shot from 24 ft,100,101
433,4,3:30.0,Defensive rebound by D. Mitchell,,100,101
434,4,3:12.0,M. Conley misses 2-pt jump shot from 15 ft,,100,101
435,4,3:09.0,,Defensive rebound by J. Crowder,100,101
436,4,2:53.0,,Shooting foul by R. O'Neale (drawn by J. Morant),100,101
437,4,2:53.0,,J. Morant makes free throw 1 of 2,100,102
438,4,2:53.0,,J. Valančiūnas enters the game for B. Clarke,100,102
439,4,2:53.0,,J. Morant misses free throw 2 of 2,100,102
440,4,2:50.0,Defensive rebound by R. O'Neale,,100,102
441,4,2:37.0,D. Mitchell makes 2-pt jump shot from 10 ft,,102,102
442,4,2:24.0,,J. Crowder makes 3-pt jump shot from 27 ft (assist by J. Morant),102,105
443,4,2:04.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Mitchell),,105,105
444,4,1:43.0,,J. Morant misses 2-pt jump shot from 21 ft,105,105
445,4,1:41.0,,Offensive rebound by J. Morant,105,105
446,4,1:40.0,,Instant Replay (Request: Ruling Stands),105,105
447,4,1:40.0,,D. Brooks enters the game for K. Anderson,105,105
448,4,1:32.0,,J. Morant makes 2-pt jump shot from 1 ft (assist by J. Jackson),105,107
449,4,1:19.0,D. Mitchell misses 3-pt jump shot from 26 ft,,105,107
450,4,1:16.0,,Defensive rebound by J. Crowder,105,107
451,4,1:02.0,,J. Jackson misses 3-pt jump shot from 26 ft,105,107
452,4,0:57.0,Defensive rebound by R. Gobert,,105,107
453,4,0:53.0,Personal foul by J. Jackson (drawn by R. Gobert),,105,107
454,4,0:53.0,,K. Anderson enters the game for J. Jackson,105,107
455,4,0:53.0,R. Gobert misses free throw 1 of 2,,105,107
456,4,0:53.0,Offensive rebound by Team,,105,107
457,4,0:53.0,R. Gobert makes free throw 2 of 2,,106,107
458,4,0:38.0,,J. Morant misses 3-pt jump shot from 26 ft,106,107
459,4,0:35.0,Defensive rebound by R. Gobert,,106,107
460,4,0:35.0,Utah full timeout,,106,107
461,4,0:29.0,D. Mitchell misses 2-pt jump shot from 20 ft,,106,107
462,4,0:25.0,,Defensive rebound by J. Crowder,106,107
463,4,0:19.0,,Memphis full timeout,106,107
464,4,0:04.0,,J. Morant misses 2-pt jump shot from 2 ft (block by R. Gobert),106,107
465,4,0:02.0,Defensive rebound by R. O'Neale,,106,107
466,4,0:02.0,Utah full timeout,,106,107
467,4,0:02.0,J. Ingles enters the game for R. O'Neale,,106,107
468,4,0:02.0,,B. Clarke enters the game for J. Morant,106,107
469,4,0:02.0,,S. Hill enters the game for J. Valančiūnas,106,107
470,4,0:02.0,Turnover by D. Mitchell (lost ball; steal by S. Hill),,106,107
471,4,0:00.0,,K. Anderson misses 3-pt jump shot from 64 ft,106,107
472,4,0:00.0,,Offensive rebound by Team,106,107
