,QUARTER,TIME_REMAINING,UTAH_ACTION,TORONTO_ACTION,UTAH_SCORE,TORONTO_SCORE
372,4,8:34.0,,N. Powell misses 3-pt jump shot from 23 ft,92,109
373,4,8:32.0,Defensive rebound by E. Davis,,92,109
374,4,8:28.0,Shooting foul by S. Ibaka (drawn by J. Green),,92,109
375,4,8:28.0,J. Green makes free throw 1 of 2,,93,109
376,4,8:28.0,,M. Gasol enters the game for T. Davis,93,109
377,4,8:28.0,,P. Siakam enters the game for R. Hollis-Jefferson,93,109
378,4,8:28.0,,F. VanVleet enters the game for S. Ibaka,93,109
379,4,8:28.0,J. Green makes free throw 2 of 2,,94,109
380,4,8:18.0,,F. VanVleet makes 3-pt jump shot from 26 ft (assist by M. Gasol),94,112
381,4,8:01.0,J. Green makes 2-pt jump shot from 6 ft,,96,112
382,4,7:40.0,Violation by Team (kicked ball),,96,112
383,4,7:34.0,,N. Powell makes 2-pt jump shot from 18 ft (assist by M. Gasol),96,114
384,4,7:09.0,J. Green misses 3-pt jump shot from 28 ft,,96,114
385,4,7:07.0,Offensive rebound by E. Davis,,96,114
386,4,7:06.0,Turnover by D. Exum (traveling),,96,114
387,4,7:06.0,B. Bogdanović enters the game for E. Davis,,96,114
388,4,7:06.0,M. Conley enters the game for D. Exum,,96,114
389,4,7:06.0,R. Gobert enters the game for J. Ingles,,96,114
390,4,6:56.0,,O. Anunoby makes 2-pt dunk at rim (assist by F. VanVleet),96,116
391,4,6:38.0,Turnover by J. Green (bad pass; steal by N. Powell),,96,116
392,4,6:34.0,,P. Siakam makes 2-pt layup from 1 ft (assist by N. Powell),96,118
393,4,6:34.0,Utah full timeout,,96,118
394,4,6:34.0,T. Bradley enters the game for B. Bogdanović,,96,118
395,4,6:34.0,D. Exum enters the game for M. Conley,,96,118
396,4,6:34.0,E. Mudiay enters the game for R. Gobert,,96,118
397,4,6:34.0,N. Williams-Goss enters the game for J. Green,,96,118
398,4,6:26.0,Shooting foul by P. Siakam (drawn by G. Niang),,96,118
399,4,6:26.0,G. Niang misses free throw 1 of 2,,96,118
400,4,6:26.0,Offensive rebound by Team,,96,118
401,4,6:26.0,G. Niang makes free throw 2 of 2,,97,118
402,4,6:05.0,,F. VanVleet misses 3-pt jump shot from 29 ft,97,118
403,4,6:03.0,Defensive rebound by T. Bradley,,97,118
404,4,5:46.0,E. Mudiay misses 2-pt jump shot from 8 ft,,97,118
405,4,5:43.0,,Defensive rebound by N. Powell,97,118
406,4,5:34.0,,N. Powell makes 2-pt layup from 1 ft (assist by M. Gasol),97,120
407,4,5:20.0,D. Exum makes 3-pt jump shot from 23 ft (assist by E. Mudiay),,100,120
408,4,5:04.0,,F. VanVleet misses 3-pt jump shot from 27 ft,100,120
409,4,5:02.0,Defensive rebound by G. Niang,,100,120
410,4,4:57.0,Turnover by D. Exum (bad pass),,100,120
411,4,4:57.0,,C. Boucher enters the game for M. Gasol,100,120
412,4,4:57.0,,S. Ibaka enters the game for P. Siakam,100,120
413,4,4:37.0,,S. Ibaka misses 2-pt hook shot from 5 ft,100,120
414,4,4:35.0,Defensive rebound by G. Niang,,100,120
415,4,4:31.0,Turnover by G. Niang (lost ball; steal by O. Anunoby),,100,120
416,4,4:31.0,,Clear path foul by E. Mudiay,100,120
417,4,4:31.0,,O. Anunoby misses clear path free throw 1 of 2,100,120
418,4,4:31.0,,Offensive rebound by Team,100,120
419,4,4:31.0,,O. Anunoby makes clear path free throw 2 of 2,100,121
420,4,4:31.0,,O. Brissett enters the game for O. Anunoby,100,121
421,4,4:31.0,,T. Davis enters the game for N. Powell,100,121
422,4,4:31.0,,M. Miller enters the game for F. VanVleet,100,121
423,4,4:23.0,,C. Boucher misses 3-pt jump shot from 26 ft,100,121
424,4,4:19.0,Defensive rebound by E. Mudiay,,100,121
425,4,4:13.0,E. Mudiay makes 2-pt jump shot from 16 ft,,102,121
426,4,3:59.0,,Turnover by S. Ibaka (bad pass),102,121
427,4,3:47.0,D. Exum makes 2-pt jump shot from 10 ft,,104,121
428,4,3:36.0,,Shooting foul by D. Exum (drawn by T. Davis),104,121
429,4,3:36.0,,T. Davis makes free throw 1 of 2,104,122
430,4,3:36.0,,T. Davis misses free throw 2 of 2,104,122
431,4,3:34.0,Defensive rebound by D. Exum,,104,122
432,4,3:19.0,Turnover by D. Exum (bad pass; steal by C. Boucher),,104,122
433,4,3:14.0,,Turnover by O. Brissett (out of bounds lost ball),104,122
434,4,2:53.0,T. Bradley makes 2-pt hook shot from 5 ft,,106,122
435,4,2:39.0,,S. Ibaka makes 3-pt jump shot from 27 ft (assist by T. Davis),106,125
436,4,2:18.0,E. Mudiay misses 3-pt jump shot from 26 ft,,106,125
437,4,2:16.0,,Defensive rebound by T. Davis,106,125
438,4,2:08.0,,S. Ibaka misses 3-pt jump shot from 27 ft,106,125
439,4,2:05.0,Defensive rebound by N. Williams-Goss,,106,125
440,4,1:58.0,G. Niang misses 3-pt jump shot from 27 ft,,106,125
441,4,1:53.0,,Defensive rebound by S. Ibaka,106,125
442,4,1:43.0,,T. Davis makes 3-pt jump shot from 29 ft (assist by M. Miller),106,128
443,4,1:41.0,Personal foul by M. Miller (drawn by E. Mudiay),,106,128
444,4,1:41.0,,Toronto full timeout,106,128
445,4,1:41.0,,D. Hernandez enters the game for T. Davis,106,128
446,4,1:41.0,,S. Ponds enters the game for S. Ibaka,106,128
447,4,1:29.0,T. Bradley misses 2-pt layup from 4 ft (block by S. Ponds),,106,128
448,4,1:29.0,Offensive rebound by Team,,106,128
449,4,1:20.0,Personal foul by D. Hernandez (drawn by T. Bradley),,106,128
450,4,1:20.0,T. Bradley makes free throw 1 of 2,,107,128
451,4,1:20.0,T. Bradley makes free throw 2 of 2,,108,128
452,4,1:08.0,,D. Hernandez misses 2-pt hook shot from 4 ft,108,128
453,4,1:04.0,,Offensive rebound by C. Boucher,108,128
454,4,0:53.0,,S. Ponds misses 2-pt layup at rim,108,128
455,4,0:51.0,,Offensive rebound by D. Hernandez,108,128
456,4,0:51.0,,D. Hernandez misses 2-pt layup from 1 ft,108,128
457,4,0:51.0,,Offensive rebound by D. Hernandez,108,128
458,4,0:51.0,,Shooting foul by T. Bradley (drawn by D. Hernandez),108,128
459,4,0:51.0,,D. Hernandez makes free throw 1 of 2,108,129
460,4,0:51.0,,D. Hernandez makes free throw 2 of 2,108,130
461,4,0:38.0,N. Williams-Goss misses 2-pt jump shot from 14 ft,,108,130
462,4,0:35.0,,Defensive rebound by D. Hernandez,108,130
463,4,0:28.0,,D. Hernandez misses 2-pt layup from 1 ft,108,130
464,4,0:26.0,Defensive rebound by T. Bradley,,108,130
465,4,0:21.0,N. Williams-Goss misses 2-pt layup from 4 ft (block by M. Miller),,108,130
466,4,0:19.0,Offensive rebound by N. Williams-Goss,,108,130
467,4,0:11.0,Personal foul by D. Hernandez (drawn by N. Williams-Goss),,108,130
468,4,0:11.0,N. Williams-Goss makes free throw 1 of 2,,109,130
469,4,0:11.0,N. Williams-Goss makes free throw 2 of 2,,110,130
