,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
380,4,6:18.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,,103,103
381,4,6:16.0,,Washington full timeout,103,103
382,4,6:16.0,C. Zeller enters the game for M. Kidd-Gilchrist,,103,103
383,4,6:16.0,,T. Bryant enters the game for S. Dekker,103,103
384,4,6:00.0,,B. Beal misses 2-pt jump shot from 20 ft,103,103
385,4,5:57.0,,Offensive rebound by Team,103,103
386,4,5:51.0,,Turnover by T. Ariza (bad pass),103,103
387,4,5:37.0,K. Walker makes 2-pt jump shot from 18 ft (assist by N. Batum),,105,103
388,4,5:24.0,,T. Satoranský misses 3-pt jump shot from 23 ft,105,103
389,4,5:21.0,Defensive rebound by C. Zeller,,105,103
390,4,5:09.0,K. Walker misses 2-pt jump shot from 20 ft,,105,103
391,4,5:06.0,,Defensive rebound by T. Ariza,105,103
392,4,4:51.0,,T. Ariza makes 2-pt layup from 3 ft (assist by J. Green),105,105
393,4,4:51.0,,Shooting foul by N. Batum (drawn by T. Ariza),105,105
394,4,4:51.0,J. Lamb enters the game for D. Graham,,105,105
395,4,4:51.0,,T. Ariza makes free throw 1 of 1,105,106
396,4,4:38.0,J. Lamb misses 2-pt jump shot from 17 ft,,105,106
397,4,4:35.0,,Defensive rebound by B. Beal,105,106
398,4,4:27.0,,T. Satoranský makes 3-pt jump shot from 26 ft (assist by T. Ariza),105,109
399,4,4:10.0,K. Walker misses 2-pt jump shot from 22 ft,,105,109
400,4,4:08.0,,Defensive rebound by J. Green,105,109
401,4,3:57.0,,T. Bryant makes 2-pt dunk from 1 ft (assist by T. Satoranský),105,111
402,4,3:57.0,Charlotte full timeout,,105,111
403,4,3:57.0,D. Graham enters the game for J. Lamb,,105,111
404,4,3:47.0,K. Walker makes 3-pt jump shot from 26 ft (assist by D. Graham),,108,111
405,4,3:23.0,,J. Green makes 3-pt jump shot from 25 ft (assist by B. Beal),108,114
406,4,3:07.0,K. Walker makes 2-pt layup from 1 ft,,110,114
407,4,2:57.0,,T. Satoranský makes 2-pt layup from 2 ft (assist by B. Beal),110,116
408,4,2:45.0,K. Walker makes 3-pt jump shot from 26 ft,,113,116
409,4,2:24.0,,B. Beal makes 2-pt dunk from 2 ft (assist by T. Bryant),113,118
410,4,2:14.0,Personal foul by B. Beal (drawn by K. Walker),,113,118
411,4,2:14.0,K. Walker makes free throw 1 of 2,,114,118
412,4,2:14.0,M. Kidd-Gilchrist enters the game for D. Graham,,114,118
413,4,2:14.0,K. Walker misses free throw 2 of 2,,114,118
414,4,2:12.0,,Defensive rebound by T. Bryant,114,118
415,4,2:01.0,,T. Ariza makes 3-pt jump shot from 25 ft,114,121
416,4,1:44.0,N. Batum misses 3-pt jump shot from 26 ft,,114,121
417,4,1:41.0,,Defensive rebound by T. Bryant,114,121
418,4,1:21.0,,J. Green misses 3-pt jump shot from 25 ft,114,121
419,4,1:19.0,,Offensive rebound by Team,114,121
420,4,1:14.0,,B. Beal misses 2-pt layup from 2 ft (block by N. Batum),114,121
421,4,1:11.0,Defensive rebound by M. Williams,,114,121
422,4,1:03.0,K. Walker makes 2-pt layup from 2 ft,,116,121
423,4,0:42.0,,B. Beal makes 2-pt layup from 5 ft (assist by T. Satoranský),116,123
424,4,0:35.0,M. Williams misses 3-pt jump shot from 23 ft,,116,123
425,4,0:31.0,,Defensive rebound by T. Satoranský,116,123
426,4,0:25.0,,Personal take foul by M. Kidd-Gilchrist (drawn by T. Satoranský),116,123
427,4,0:24.0,,Personal take foul by M. Williams (drawn by J. Green),116,123
428,4,0:24.0,,J. Green makes free throw 1 of 2,116,124
429,4,0:24.0,,J. Green makes free throw 2 of 2,116,125
430,4,0:24.0,Charlotte full timeout,,116,125
431,4,0:24.0,,Technical foul by B. Beal,116,125
432,4,0:24.0,D. Graham enters the game for M. Kidd-Gilchrist,,116,125
433,4,0:24.0,K. Walker makes technical free throw,,117,125
434,4,0:23.0,Shooting foul by T. Bryant (drawn by C. Zeller),,117,125
435,4,0:23.0,C. Zeller makes free throw 1 of 2,,118,125
436,4,0:23.0,M. Kidd-Gilchrist enters the game for D. Graham,,118,125
437,4,0:23.0,C. Zeller makes free throw 2 of 2,,119,125
438,4,0:23.0,,Washington full timeout,119,125
439,4,0:23.0,D. Graham enters the game for C. Zeller,,119,125
440,4,0:21.0,,Turnover by T. Ariza (bad pass; steal by M. Williams),119,125
441,4,0:17.0,K. Walker makes 2-pt layup from 2 ft,,121,125
442,4,0:17.0,,Personal take foul by D. Graham (drawn by T. Satoranský),121,125
443,4,0:17.0,,T. Satoranský misses free throw 1 of 2,121,125
444,4,0:17.0,,Offensive rebound by Team,121,125
445,4,0:17.0,C. Zeller enters the game for M. Kidd-Gilchrist,,121,125
446,4,0:17.0,,T. Satoranský misses free throw 2 of 2,121,125
447,4,0:15.0,Defensive rebound by C. Zeller,,121,125
448,4,0:11.0,K. Walker makes 2-pt layup from 2 ft,,123,125
449,4,0:11.0,,Washington full timeout,123,125
450,4,0:11.0,M. Kidd-Gilchrist enters the game for C. Zeller,,123,125
451,4,0:09.0,,Personal take foul by M. Williams (drawn by B. Beal),123,125
452,4,0:09.0,,B. Beal makes free throw 1 of 2,123,126
453,4,0:09.0,C. Zeller enters the game for M. Kidd-Gilchrist,,123,126
454,4,0:09.0,,C. Randle enters the game for T. Bryant,123,126
455,4,0:09.0,,B. Beal makes free throw 2 of 2,123,127
456,4,0:02.0,K. Walker makes 3-pt jump shot from 27 ft (assist by M. Williams),,126,127
457,4,0:01.0,,T. Ariza makes 2-pt layup from 1 ft (assist by J. Green),126,129
458,4,0:01.0,,Shooting foul by K. Walker (drawn by T. Ariza),126,129
459,4,0:01.0,,T. Ariza makes free throw 1 of 1,126,130
460,4,0:00.0,C. Zeller misses 3-pt jump shot from 32 ft,,126,130
461,4,0:00.0,Offensive rebound by Team,,126,130
