,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
381,4,4:22.0,Defensive rebound by C. Diallo,,88,106
382,4,4:19.0,K. Williams makes 3-pt jump shot from 26 ft (assist by T. Frazier),,91,106
383,4,4:06.0,,Personal foul by T. Frazier (drawn by D. Bertāns),91,106
384,4,4:06.0,,C. Metu enters the game for D. Bertāns,91,106
385,4,3:55.0,,Turnover by J. Poeltl (bad pass),91,106
386,4,3:45.0,Turnover by C. Diallo (bad pass; steal by Q. Pondexter),,91,106
387,4,3:39.0,,Offensive foul by J. Poeltl (drawn by T. Frazier),91,106
388,4,3:39.0,,Turnover by J. Poeltl (offensive foul),91,106
389,4,3:32.0,I. Clark makes 3-pt jump shot from 26 ft,,94,106
390,4,3:11.0,,B. Forbes misses 2-pt jump shot from 14 ft,94,106
391,4,3:09.0,Defensive rebound by I. Clark,,94,106
392,4,2:58.0,I. Clark makes 2-pt layup from 2 ft,,96,106
393,4,2:42.0,,P. Mills misses 2-pt jump shot from 20 ft,96,106
394,4,2:39.0,Defensive rebound by K. Williams,,96,106
395,4,2:27.0,C. Diallo makes 2-pt dunk at rim (assist by K. Williams),,98,106
396,4,2:00.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by J. Poeltl),98,109
397,4,2:00.0,New Orleans full timeout,,98,109
398,4,1:56.0,F. Jackson misses 3-pt jump shot from 26 ft,,98,109
399,4,1:53.0,,Defensive rebound by P. Mills,98,109
400,4,1:34.0,,Q. Pondexter misses 2-pt jump shot from 18 ft,98,109
401,4,1:31.0,Defensive rebound by K. Williams,,98,109
402,4,1:30.0,Shooting foul by B. Forbes (drawn by F. Jackson),,98,109
403,4,1:30.0,F. Jackson makes free throw 1 of 2,,99,109
404,4,1:30.0,F. Jackson makes free throw 2 of 2,,100,109
405,4,1:13.0,,C. Metu misses 2-pt hook shot from 7 ft,100,109
406,4,1:10.0,,Offensive rebound by J. Poeltl,100,109
407,4,1:10.0,,J. Poeltl makes 2-pt layup at rim,100,111
408,4,1:08.0,I. Clark makes 3-pt jump shot from 26 ft (assist by T. Frazier),,103,111
409,4,0:52.0,,C. Metu misses 2-pt jump shot from 3 ft,103,111
410,4,0:52.0,Defensive rebound by Team,,103,111
411,4,0:45.0,I. Clark makes 3-pt jump shot from 26 ft (assist by T. Frazier),,106,111
412,4,0:38.0,,Turnover by P. Mills (bad pass; steal by T. Frazier),106,111
413,4,0:38.0,F. Jackson makes 2-pt layup from 1 ft (assist by K. Williams),,108,111
414,4,0:38.0,,San Antonio full timeout,108,111
415,4,0:38.0,,L. Aldridge enters the game for B. Forbes,108,111
416,4,0:38.0,,M. Belinelli enters the game for C. Metu,108,111
417,4,0:38.0,,D. DeRozan enters the game for J. Poeltl,108,111
418,4,0:38.0,,R. Gay enters the game for Q. Pondexter,108,111
419,4,0:19.0,,D. DeRozan misses 2-pt jump shot from 10 ft,108,111
420,4,0:17.0,Defensive rebound by K. Williams,,108,111
421,4,0:10.0,New Orleans full timeout,,108,111
422,4,0:10.0,,D. Bertāns enters the game for M. Belinelli,108,111
423,4,0:04.0,T. Frazier misses 3-pt jump shot from 26 ft,,108,111
424,4,0:04.0,,Defensive rebound by L. Aldridge,108,111
425,4,0:04.0,,Personal take foul by K. Williams (drawn by L. Aldridge),108,111
426,4,0:04.0,,San Antonio full timeout,108,111
427,4,0:04.0,,M. Belinelli enters the game for D. Bertāns,108,111
428,4,0:02.0,,Personal take foul by I. Clark (drawn by D. DeRozan),108,111
429,4,0:02.0,,D. DeRozan makes free throw 1 of 2,108,112
430,4,0:02.0,,D. Bertāns enters the game for L. Aldridge,108,112
431,4,0:02.0,,D. DeRozan makes free throw 2 of 2,108,113
432,4,0:00.0,F. Jackson misses 3-pt jump shot from 26 ft,,108,113
433,4,0:00.0,Offensive rebound by Team,,108,113
