,QUARTER,TIME_REMAINING,HOUSTON_ACTION,LA LAKERS_ACTION,HOUSTON_SCORE,LA LAKERS_SCORE
391,4,6:06.0,,L. James misses 3-pt jump shot from 24 ft,95,92
392,4,6:03.0,Defensive rebound by J. Harden,,95,92
393,4,6:03.0,Offensive foul by J. Harden (drawn by R. Rondo),,95,92
394,4,6:03.0,Turnover by J. Harden (offensive foul),,95,92
395,4,6:03.0,C. Capela enters the game for K. Faried,,95,92
396,4,5:46.0,,B. Ingram misses 2-pt layup from 3 ft (block by J. Harden),95,92
397,4,5:45.0,Defensive rebound by J. Harden,,95,92
398,4,5:37.0,J. Harden makes 2-pt layup from 2 ft,,97,92
399,4,5:17.0,,L. James makes 2-pt dunk from 2 ft,97,94
400,4,5:02.0,G. Green misses 3-pt jump shot from 24 ft,,97,94
401,4,4:57.0,,Defensive rebound by J. Hart,97,94
402,4,4:57.0,,Turnover by J. Hart (lost ball; steal by G. Green),97,94
403,4,4:51.0,Personal foul by K. Caldwell-Pope (drawn by J. Harden),,97,94
404,4,4:51.0,C. Paul enters the game for E. Gordon,,97,94
405,4,4:51.0,,K. Kuzma enters the game for R. Rondo,97,94
406,4,4:43.0,P. Tucker misses 3-pt jump shot from 25 ft,,97,94
407,4,4:40.0,,Defensive rebound by B. Ingram,97,94
408,4,4:36.0,,B. Ingram makes 2-pt layup from 2 ft,97,96
409,4,4:36.0,,Shooting foul by C. Paul (drawn by B. Ingram),97,96
410,4,4:36.0,,R. Bullock enters the game for K. Caldwell-Pope,97,96
411,4,4:36.0,,B. Ingram makes free throw 1 of 1,97,97
412,4,4:21.0,G. Green misses 3-pt jump shot from 26 ft,,97,97
413,4,4:19.0,,Defensive rebound by R. Bullock,97,97
414,4,4:15.0,,Shooting foul by G. Green (drawn by L. James),97,97
415,4,4:15.0,,L. James makes free throw 1 of 2,97,98
416,4,4:15.0,Houston full timeout,,97,98
417,4,4:15.0,E. Gordon enters the game for G. Green,,97,98
418,4,4:15.0,,L. James makes free throw 2 of 2,97,99
419,4,3:59.0,J. Harden misses 2-pt jump shot from 7 ft,,97,99
420,4,3:56.0,,Defensive rebound by B. Ingram,97,99
421,4,3:48.0,,Offensive foul by B. Ingram (drawn by J. Harden),97,99
422,4,3:48.0,,Turnover by B. Ingram (offensive foul),97,99
423,4,3:30.0,Turnover by C. Paul (lost ball; steal by R. Bullock),,97,99
424,4,3:10.0,,L. James misses 3-pt jump shot from 27 ft,97,99
425,4,3:07.0,Defensive rebound by P. Tucker,,97,99
426,4,2:55.0,Houston full timeout,,97,99
427,4,2:47.0,Offensive foul by J. Harden (drawn by K. Kuzma),,97,99
428,4,2:47.0,Turnover by J. Harden (offensive foul),,97,99
429,4,2:22.0,,L. James makes 2-pt jump shot from 2 ft,97,101
430,4,2:10.0,E. Gordon misses 3-pt jump shot from 24 ft,,97,101
431,4,2:10.0,,Defensive rebound by Team,97,101
432,4,2:10.0,Loose ball foul by P. Tucker (drawn by B. Ingram),,97,101
433,4,2:10.0,,B. Ingram makes free throw 1 of 2,97,102
434,4,2:10.0,,B. Ingram misses free throw 2 of 2,97,102
435,4,2:07.0,Defensive rebound by J. Harden,,97,102
436,4,1:54.0,J. Harden makes 2-pt layup from 2 ft,,99,102
437,4,1:31.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by L. James),99,105
438,4,1:24.0,Offensive foul by J. Harden (drawn by L. James),,99,105
439,4,1:24.0,Turnover by J. Harden (offensive foul),,99,105
440,4,1:24.0,A. Rivers enters the game for J. Harden,,99,105
441,4,1:00.0,,L. James misses 2-pt jump shot from 21 ft,99,105
442,4,0:58.0,Defensive rebound by C. Paul,,99,105
443,4,0:55.0,C. Paul makes 2-pt layup from 2 ft,,101,105
444,4,0:55.0,,LA Lakers full timeout,101,105
445,4,0:33.0,,Shooting foul by C. Paul (drawn by B. Ingram),101,105
446,4,0:33.0,Technical foul by C. Paul,,101,105
447,4,0:33.0,,Technical foul by M. D'Antoni,101,105
448,4,0:33.0,,R. Bullock makes technical free throw,101,106
449,4,0:33.0,,R. Bullock makes technical free throw,101,107
450,4,0:33.0,,B. Ingram makes free throw 1 of 2,101,108
451,4,0:33.0,,B. Ingram makes free throw 2 of 2,101,109
452,4,0:22.0,C. Paul makes 3-pt jump shot from 26 ft,,104,109
453,4,0:21.0,,Personal take foul by C. Paul (drawn by K. Kuzma),104,109
454,4,0:21.0,G. Green enters the game for C. Paul,,104,109
455,4,0:21.0,,K. Kuzma makes free throw 1 of 2,104,110
456,4,0:21.0,,K. Kuzma makes free throw 2 of 2,104,111
457,4,0:12.0,G. Green makes 2-pt layup from 2 ft,,106,111
