,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
390,4,4:33.0,,K. Love makes free throw 2 of 2,102,96
391,4,4:21.0,Shooting foul by C. Osman (drawn by A. Horford),,102,96
392,4,4:21.0,A. Horford makes free throw 1 of 2,,103,96
393,4,4:21.0,A. Horford makes free throw 2 of 2,,104,96
394,4,4:07.0,,Offensive foul by K. Love (drawn by J. Tatum),104,96
395,4,4:07.0,,Turnover by K. Love (offensive foul),104,96
396,4,3:56.0,G. Hayward misses 2-pt jump shot from 14 ft,,104,96
397,4,3:54.0,,Defensive rebound by N. Stauskas,104,96
398,4,3:47.0,,L. Nance misses 3-pt jump shot from 25 ft,104,96
399,4,3:42.0,Defensive rebound by M. Smart,,104,96
400,4,3:31.0,A. Horford makes 2-pt dunk from 2 ft (assist by J. Tatum),,106,96
401,4,3:30.0,,Cleveland full timeout,106,96
402,4,3:30.0,,J. Clarkson enters the game for C. Sexton,106,96
403,4,3:18.0,,L. Nance makes 2-pt hook shot from 10 ft (assist by K. Love),106,98
404,4,3:01.0,M. Smart misses 3-pt jump shot from 25 ft,,106,98
405,4,2:57.0,,Defensive rebound by C. Osman,106,98
406,4,2:47.0,,L. Nance makes 2-pt dunk from 1 ft (assist by K. Love),106,100
407,4,2:33.0,Turnover by M. Smart (bad pass; steal by L. Nance),,106,100
408,4,2:29.0,,Shooting foul by A. Baynes (drawn by J. Clarkson),106,100
409,4,2:29.0,,J. Clarkson misses free throw 1 of 2,106,100
410,4,2:29.0,,Offensive rebound by Team,106,100
411,4,2:29.0,M. Morris enters the game for A. Baynes,,106,100
412,4,2:29.0,,J. Clarkson misses free throw 2 of 2,106,100
413,4,2:26.0,Defensive rebound by M. Morris,,106,100
414,4,2:19.0,M. Smart makes 2-pt layup from 1 ft,,108,100
415,4,2:19.0,Shooting foul by L. Nance (drawn by M. Smart),,108,100
416,4,2:19.0,M. Smart makes free throw 1 of 1,,109,100
417,4,2:08.0,,L. Nance misses 2-pt hook shot from 6 ft,109,100
418,4,2:06.0,,Offensive rebound by Team,109,100
419,4,2:06.0,,Loose ball foul by L. Nance (drawn by M. Smart),109,100
420,4,2:06.0,,Turnover by L. Nance (turnover),109,100
421,4,2:06.0,M. Smart makes free throw 1 of 2,,110,100
422,4,2:06.0,M. Smart makes free throw 2 of 2,,111,100
423,4,1:47.0,,K. Love makes 2-pt hook shot from 7 ft,111,102
424,4,1:30.0,J. Tatum misses 2-pt layup from 1 ft,,111,102
425,4,1:28.0,,Defensive rebound by N. Stauskas,111,102
426,4,1:18.0,,J. Clarkson makes 2-pt layup at rim,111,104
427,4,0:56.0,M. Morris makes 2-pt layup from 4 ft,,113,104
428,4,0:56.0,Shooting foul by C. Osman (drawn by M. Morris),,113,104
429,4,0:56.0,M. Morris makes free throw 1 of 1,,114,104
430,4,0:47.0,,Turnover by J. Clarkson (bad pass; steal by M. Smart),114,104
431,4,0:45.0,G. Hayward makes 2-pt dunk from 1 ft (assist by M. Smart),,116,104
432,4,0:39.0,,K. Love makes 2-pt dunk from 2 ft (assist by J. Clarkson),116,106
433,4,0:17.0,M. Morris misses 2-pt jump shot from 16 ft,,116,106
434,4,0:17.0,,Defensive rebound by K. Love,116,106
435,4,0:11.0,,Turnover by K. Love (bad pass; steal by M. Smart),116,106
