,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
382,4,4:20.0,,Defensive rebound by N. Vučević,89,91
383,4,4:00.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by A. Gordon),89,94
384,4,3:30.0,B. Bogdanović misses 2-pt jump shot from 15 ft,,89,94
385,4,3:29.0,,Defensive rebound by J. Isaac,89,94
386,4,3:18.0,,D. Augustin makes 2-pt jump shot from 9 ft,89,96
387,4,3:03.0,M. Turner misses 2-pt jump shot from 18 ft,,89,96
388,4,3:03.0,,Defensive rebound by J. Isaac,89,96
389,4,2:50.0,,J. Isaac misses 3-pt jump shot from 23 ft,89,96
390,4,2:47.0,Defensive rebound by C. Joseph,,89,96
391,4,2:39.0,M. Turner makes 2-pt jump shot from 8 ft (assist by D. Collison),,91,96
392,4,2:39.0,Shooting foul by D. Augustin (drawn by M. Turner),,91,96
393,4,2:39.0,,T. Ross enters the game for J. Isaac,91,96
394,4,2:39.0,M. Turner makes free throw 1 of 1,,92,96
395,4,2:25.0,,Turnover by E. Fournier (bad pass; steal by D. Collison),92,96
396,4,2:21.0,D. Collison makes 2-pt layup from 3 ft,,94,96
397,4,2:07.0,,T. Ross makes 2-pt jump shot from 18 ft (assist by N. Vučević),94,98
398,4,1:48.0,Turnover by M. Turner (lost ball),,94,98
399,4,1:48.0,Loose ball foul by M. Turner (drawn by T. Ross),,94,98
400,4,1:26.0,,Shooting foul by D. Collison (drawn by D. Augustin),94,98
401,4,1:26.0,,D. Augustin makes free throw 1 of 3,94,99
402,4,1:26.0,,D. Augustin makes free throw 2 of 3,94,100
403,4,1:26.0,,D. Augustin makes free throw 3 of 3,94,101
404,4,1:16.0,M. Turner misses 3-pt jump shot from 25 ft,,94,101
405,4,1:12.0,,Defensive rebound by T. Ross,94,101
406,4,1:02.0,,E. Fournier misses 3-pt jump shot from 23 ft,94,101
407,4,1:01.0,Defensive rebound by C. Joseph,,94,101
408,4,1:01.0,Indiana full timeout,,94,101
409,4,1:01.0,A. Holiday enters the game for C. Joseph,,94,101
410,4,1:01.0,,J. Isaac enters the game for T. Ross,94,101
411,4,0:53.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Collison),,96,101
412,4,0:41.0,,Personal take foul by A. Holiday (drawn by D. Augustin),96,101
413,4,0:41.0,,D. Augustin makes free throw 1 of 2,96,102
414,4,0:41.0,,D. Augustin makes free throw 2 of 2,96,103
415,4,0:41.0,Indiana full timeout,,96,103
416,4,0:37.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,96,103
417,4,0:34.0,Offensive rebound by T. Young,,96,103
418,4,0:32.0,T. Young misses 3-pt jump shot from 23 ft,,96,103
419,4,0:30.0,Offensive rebound by D. Collison,,96,103
420,4,0:30.0,D. Collison makes 2-pt layup from 2 ft,,98,103
421,4,0:29.0,,Personal foul by D. Collison (drawn by D. Augustin),98,103
422,4,0:29.0,,D. Augustin makes free throw 1 of 2,98,104
423,4,0:29.0,,D. Augustin makes free throw 2 of 2,98,105
424,4,0:18.0,D. Collison misses 3-pt jump shot from 25 ft,,98,105
425,4,0:16.0,,Defensive rebound by Team,98,105
426,4,0:16.0,Loose ball foul by B. Bogdanović (drawn by D. Augustin),,98,105
427,4,0:16.0,,D. Augustin makes free throw 1 of 2,98,106
428,4,0:16.0,,D. Augustin makes free throw 2 of 2,98,107
429,4,0:13.0,B. Bogdanović makes 2-pt layup from 2 ft,,100,107
