,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
380,4,4:47.0,E. Mudiay misses 2-pt layup from 5 ft (block by L. Nance),,95,101
381,4,4:45.0,,Defensive rebound by C. Sexton,95,101
382,4,4:45.0,,Offensive foul by C. Sexton (drawn by T. Hardaway),95,101
383,4,4:45.0,,Turnover by C. Sexton (offensive foul),95,101
384,4,4:31.0,T. Hardaway misses 3-pt jump shot from 25 ft,,95,101
385,4,4:28.0,Offensive rebound by E. Mudiay,,95,101
386,4,4:27.0,E. Mudiay makes 2-pt layup at rim,,97,101
387,4,4:05.0,,R. Hood misses 2-pt jump shot from 20 ft,97,101
388,4,4:03.0,Defensive rebound by E. Freedom,,97,101
389,4,3:56.0,E. Mudiay makes 2-pt jump shot from 13 ft,,99,101
390,4,3:55.0,,Cleveland full timeout,99,101
391,4,3:55.0,F. Ntilikina enters the game for D. Dotson,,99,101
392,4,3:32.0,,Turnover by J. Clarkson (lost ball; steal by E. Mudiay),99,101
393,4,3:28.0,Turnover by F. Ntilikina (lost ball; steal by L. Nance),,99,101
394,4,3:19.0,,Shooting foul by E. Freedom (drawn by R. Hood),99,101
395,4,3:19.0,,R. Hood makes free throw 1 of 2,99,102
396,4,3:19.0,D. Dotson enters the game for F. Ntilikina,,99,102
397,4,3:19.0,,A. Burks enters the game for C. Osman,99,102
398,4,3:19.0,,R. Hood makes free throw 2 of 2,99,103
399,4,3:11.0,E. Mudiay misses 2-pt layup from 1 ft,,99,103
400,4,3:07.0,,Defensive rebound by A. Burks,99,103
401,4,3:03.0,,Turnover by C. Sexton (traveling),99,103
402,4,2:47.0,Turnover by K. Knox (traveling),,99,103
403,4,2:47.0,,Cleveland full timeout,99,103
404,4,2:47.0,F. Ntilikina enters the game for D. Dotson,,99,103
405,4,2:47.0,,M. Dellavedova enters the game for R. Hood,99,103
406,4,2:26.0,,J. Clarkson makes 2-pt jump shot from 10 ft,99,105
407,4,2:13.0,Personal foul by M. Dellavedova (drawn by T. Hardaway),,99,105
408,4,2:05.0,K. Knox misses 2-pt layup from 6 ft (block by A. Burks),,99,105
409,4,2:02.0,,Defensive rebound by A. Burks,99,105
410,4,1:43.0,,J. Clarkson misses 2-pt jump shot from 19 ft (block by K. Knox),99,105
411,4,1:39.0,Defensive rebound by E. Mudiay,,99,105
412,4,1:36.0,E. Mudiay misses 2-pt layup from 2 ft,,99,105
413,4,1:35.0,Offensive rebound by E. Mudiay,,99,105
414,4,1:35.0,Shooting foul by L. Nance (drawn by E. Mudiay),,99,105
415,4,1:35.0,E. Mudiay makes free throw 1 of 2,,100,105
416,4,1:35.0,E. Mudiay makes free throw 2 of 2,,101,105
417,4,1:18.0,,J. Clarkson misses 2-pt jump shot from 19 ft,101,105
418,4,1:15.0,Defensive rebound by K. Knox,,101,105
419,4,1:05.0,K. Knox makes 3-pt jump shot from 28 ft (assist by F. Ntilikina),,104,105
420,4,0:50.0,,Personal foul by F. Ntilikina (drawn by C. Sexton),104,105
421,4,0:41.0,,A. Burks misses 2-pt jump shot from 4 ft,104,105
422,4,0:40.0,,Offensive rebound by L. Nance,104,105
423,4,0:40.0,,L. Nance misses 2-pt layup at rim,104,105
424,4,0:36.0,Defensive rebound by E. Mudiay,,104,105
425,4,0:32.0,K. Knox makes 2-pt dunk from 1 ft (assist by E. Mudiay),,106,105
426,4,0:32.0,,Cleveland full timeout,106,105
427,4,0:32.0,,R. Hood enters the game for C. Sexton,106,105
428,4,0:23.0,,R. Hood makes 2-pt jump shot from 10 ft,106,107
429,4,0:23.0,New York full timeout,,106,107
430,4,0:23.0,D. Dotson enters the game for F. Ntilikina,,106,107
431,4,0:23.0,,D. Nwaba enters the game for J. Clarkson,106,107
432,4,0:23.0,,C. Osman enters the game for R. Hood,106,107
433,4,0:17.0,E. Mudiay misses 2-pt jump shot from 14 ft,,106,107
434,4,0:15.0,,Defensive rebound by C. Osman,106,107
435,4,0:15.0,,Personal foul by D. Dotson (drawn by C. Osman),106,107
436,4,0:15.0,,C. Osman makes free throw 1 of 2,106,108
437,4,0:15.0,N. Vonleh enters the game for E. Mudiay,,106,108
438,4,0:15.0,,C. Osman makes free throw 2 of 2,106,109
439,4,0:15.0,New York full timeout,,106,109
440,4,0:15.0,E. Mudiay enters the game for N. Vonleh,,106,109
441,4,0:14.0,Turnover by E. Mudiay (bad pass; steal by L. Nance),,106,109
442,4,0:11.0,,Personal foul by D. Dotson (drawn by M. Dellavedova),106,109
443,4,0:11.0,,M. Dellavedova makes free throw 1 of 2,106,110
444,4,0:11.0,,M. Dellavedova makes free throw 2 of 2,106,111
445,4,0:07.0,D. Dotson misses 3-pt jump shot from 34 ft,,106,111
446,4,0:02.0,,Defensive rebound by D. Nwaba,106,111
447,4,0:01.0,,D. Nwaba makes 2-pt dunk from 1 ft,106,113
448,4,0:01.0,,Shooting foul by T. Hardaway (drawn by D. Nwaba),106,113
449,4,0:01.0,,D. Nwaba misses free throw 1 of 1,106,113
450,4,0:01.0,Defensive rebound by E. Freedom,,106,113
