,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
378,4,4:04.0,Shooting foul by Z. LaVine (drawn by K. Irving),,98,113
379,4,4:04.0,K. Irving makes free throw 1 of 2,,99,113
380,4,4:04.0,K. Irving makes free throw 2 of 2,,100,113
381,4,3:50.0,,Z. LaVine misses 3-pt jump shot from 25 ft,100,113
382,4,3:47.0,Defensive rebound by M. Morris,,100,113
383,4,3:40.0,M. Morris makes 2-pt layup from 1 ft,,102,113
384,4,3:40.0,,Chicago full timeout,102,113
385,4,3:23.0,,L. Markkanen makes 3-pt jump shot from 25 ft,102,116
386,4,3:07.0,K. Irving makes 2-pt jump shot from 19 ft,,104,116
387,4,2:57.0,,W. Selden misses 2-pt jump shot from 12 ft,104,116
388,4,2:55.0,Defensive rebound by M. Morris,,104,116
389,4,2:50.0,Turnover by K. Irving (bad pass),,104,116
390,4,2:40.0,,Personal foul by M. Smart (drawn by W. Selden),104,116
391,4,2:28.0,,W. Selden misses 3-pt jump shot from 26 ft,104,116
392,4,2:24.0,Defensive rebound by K. Irving,,104,116
393,4,2:21.0,K. Irving makes 2-pt layup from 3 ft,,106,116
394,4,2:03.0,,Z. LaVine misses 3-pt jump shot from 25 ft,106,116
395,4,2:00.0,,Offensive rebound by L. Markkanen,106,116
396,4,2:00.0,,L. Markkanen makes 2-pt layup at rim,106,118
397,4,1:54.0,A. Horford misses 3-pt jump shot from 26 ft,,106,118
398,4,1:51.0,,Defensive rebound by L. Markkanen,106,118
399,4,1:43.0,,Offensive foul by W. Selden (drawn by K. Irving),106,118
400,4,1:43.0,,Turnover by W. Selden (offensive foul),106,118
401,4,1:29.0,M. Smart makes 2-pt dunk from 1 ft,,108,118
402,4,1:20.0,,Personal foul by M. Morris (drawn by R. Lopez),108,118
403,4,1:20.0,,R. Lopez makes free throw 1 of 2,108,119
404,4,1:20.0,,R. Lopez makes free throw 2 of 2,108,120
405,4,1:12.0,K. Irving makes 2-pt layup from 2 ft (assist by M. Smart),,110,120
406,4,1:12.0,Shooting foul by Z. LaVine (drawn by K. Irving),,110,120
407,4,1:12.0,J. Brown enters the game for M. Morris,,110,120
408,4,1:12.0,K. Irving makes free throw 1 of 1,,111,120
409,4,0:50.0,,L. Markkanen misses 2-pt layup from 4 ft,111,120
410,4,0:49.0,,Offensive rebound by R. Lopez,111,120
411,4,0:49.0,,R. Lopez makes 2-pt layup at rim,111,122
412,4,0:42.0,Shooting foul by R. Lopez (drawn by K. Irving),,111,122
413,4,0:42.0,K. Irving makes free throw 1 of 2,,112,122
414,4,0:42.0,K. Irving makes free throw 2 of 2,,113,122
415,4,0:42.0,,Chicago full timeout,113,122
416,4,0:42.0,M. Morris enters the game for A. Horford,,113,122
417,4,0:42.0,,K. Dunn enters the game for R. Lopez,113,122
418,4,0:38.0,,Personal take foul by M. Morris (drawn by W. Selden),113,122
419,4,0:38.0,,W. Selden makes free throw 1 of 2,113,123
420,4,0:38.0,,W. Selden makes free throw 2 of 2,113,124
421,4,0:31.0,K. Irving misses 2-pt jump shot from 6 ft,,113,124
422,4,0:28.0,,Defensive rebound by W. Selden,113,124
423,4,0:17.0,,Personal take foul by M. Smart (drawn by Z. LaVine),113,124
424,4,0:17.0,,Z. LaVine makes free throw 1 of 2,113,125
425,4,0:17.0,,Z. LaVine makes free throw 2 of 2,113,126
426,4,0:06.0,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Irving),,116,126
