,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHOENIX_ACTION,DETROIT_SCORE,PHOENIX_SCORE
389,4,9:54.0,,J. Crawford misses 3-pt jump shot from 27 ft,91,84
390,4,9:51.0,Defensive rebound by T. Maker,,91,84
391,4,9:45.0,I. Smith misses 2-pt layup from 5 ft,,91,84
392,4,9:43.0,,Defensive rebound by T. Daniels,91,84
393,4,9:38.0,,Turnover by D. Bender (bad pass; steal by L. Galloway),91,84
394,4,9:34.0,A. Drummond makes 2-pt dunk from 2 ft (assist by I. Smith),,93,84
395,4,9:34.0,,Phoenix full timeout,93,84
396,4,9:34.0,,D. Ayton enters the game for T. Daniels,93,84
397,4,9:34.0,,D. Booker enters the game for R. Holmes,93,84
398,4,9:23.0,,Turnover by D. Ayton (bad pass; steal by L. Kennard),93,84
399,4,9:20.0,L. Kennard makes 2-pt layup from 2 ft,,95,84
400,4,9:06.0,,Turnover by M. Bridges (bad pass),95,84
401,4,8:54.0,A. Drummond makes 2-pt dunk from 2 ft (assist by L. Galloway),,97,84
402,4,8:39.0,,D. Booker makes 2-pt jump shot from 11 ft,97,86
403,4,8:23.0,A. Drummond misses 2-pt layup from 2 ft,,97,86
404,4,8:20.0,Offensive rebound by A. Drummond,,97,86
405,4,8:20.0,Shooting foul by D. Bender (drawn by T. Maker),,97,86
406,4,8:20.0,T. Maker makes free throw 1 of 2,,98,86
407,4,8:20.0,T. Maker makes free throw 2 of 2,,99,86
408,4,8:05.0,,D. Booker misses 3-pt jump shot from 26 ft,99,86
409,4,8:01.0,Defensive rebound by T. Maker,,99,86
410,4,7:50.0,I. Smith makes 2-pt layup from 2 ft,,101,86
411,4,7:40.0,,Personal foul by L. Galloway (drawn by D. Booker),101,86
412,4,7:39.0,,Personal foul by L. Galloway (drawn by D. Booker),101,86
413,4,7:31.0,,M. Bridges misses 3-pt jump shot from 24 ft,101,86
414,4,7:28.0,Defensive rebound by A. Drummond,,101,86
415,4,7:21.0,Shooting foul by D. Booker (drawn by L. Kennard),,101,86
416,4,7:21.0,L. Kennard makes free throw 1 of 2,,102,86
417,4,7:21.0,L. Kennard makes free throw 2 of 2,,103,86
418,4,7:05.0,,D. Bender misses 3-pt jump shot from 24 ft,103,86
419,4,7:03.0,Defensive rebound by I. Smith,,103,86
420,4,7:02.0,Personal take foul by J. Crawford (drawn by I. Smith),,103,86
421,4,7:02.0,I. Smith makes free throw 1 of 2,,104,86
422,4,7:02.0,W. Ellington enters the game for L. Galloway,,104,86
423,4,7:02.0,I. Smith misses free throw 2 of 2,,104,86
424,4,7:00.0,,Defensive rebound by D. Ayton,104,86
425,4,6:49.0,,D. Bender misses 3-pt jump shot from 27 ft,104,86
426,4,6:46.0,Defensive rebound by A. Drummond,,104,86
427,4,6:37.0,I. Smith makes 2-pt jump shot from 17 ft,,106,86
428,4,6:36.0,,Phoenix full timeout,106,86
429,4,6:36.0,,T. Daniels enters the game for D. Booker,106,86
430,4,6:36.0,,D. Melton enters the game for J. Crawford,106,86
431,4,6:22.0,,M. Bridges makes 2-pt layup from 2 ft (assist by T. Daniels),106,88
432,4,5:56.0,I. Smith misses 2-pt jump shot from 12 ft,,106,88
433,4,0:55.0,Offensive rebound by A. Drummond,,106,88
434,4,5:55.0,A. Drummond misses 2-pt layup from 1 ft,,106,88
435,4,5:55.0,Offensive rebound by A. Drummond,,106,88
436,4,5:53.0,A. Drummond makes 2-pt layup from 3 ft,,108,88
437,4,5:26.0,,D. Melton makes 2-pt jump shot from 10 ft,108,90
438,4,5:10.0,T. Maker makes 3-pt jump shot from 25 ft (assist by L. Kennard),,111,90
439,4,4:45.0,,D. Ayton makes 2-pt jump shot from 17 ft (assist by D. Melton),111,92
440,4,4:29.0,Turnover by W. Ellington (traveling),,111,92
441,4,4:16.0,,D. Ayton makes 2-pt jump shot from 10 ft (assist by M. Bridges),111,94
442,4,3:56.0,L. Kennard misses 3-pt jump shot from 27 ft,,111,94
443,4,3:50.0,,Defensive rebound by D. Ayton,111,94
444,4,3:45.0,,Personal foul by L. Kennard (drawn by D. Ayton),111,94
445,4,3:35.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by D. Bender),111,96
446,4,3:35.0,Detroit full timeout,,111,96
447,4,3:19.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by I. Smith),,114,96
448,4,2:55.0,,D. Ayton misses 2-pt jump shot from 13 ft,114,96
449,4,2:53.0,Defensive rebound by A. Drummond,,114,96
450,4,2:40.0,L. Kennard misses 3-pt jump shot from 26 ft,,114,96
451,4,2:39.0,,Defensive rebound by Team,114,96
452,4,2:31.0,,Personal foul by I. Smith (drawn by D. Melton),114,96
453,4,2:19.0,,D. Bender misses 2-pt jump shot from 16 ft,114,96
454,4,2:16.0,Defensive rebound by T. Maker,,114,96
455,4,2:09.0,T. Maker misses 3-pt jump shot from 28 ft,,114,96
456,4,2:04.0,Offensive rebound by I. Smith,,114,96
457,4,1:56.0,I. Smith makes 2-pt jump shot from 10 ft,,116,96
458,4,1:41.0,,D. Melton misses 3-pt jump shot from 26 ft,116,96
459,4,1:38.0,Defensive rebound by A. Drummond,,116,96
460,4,1:17.0,I. Smith misses 2-pt layup from 5 ft (block by D. Ayton),,116,96
461,4,1:16.0,,Defensive rebound by D. Ayton,116,96
462,4,1:05.0,,M. Bridges misses 3-pt jump shot from 24 ft,116,96
463,4,1:02.0,Defensive rebound by A. Drummond,,116,96
464,4,0:45.0,W. Ellington misses 3-pt jump shot from 24 ft,,116,96
465,4,0:43.0,Offensive rebound by Team,,116,96
466,4,0:43.0,G. Robinson enters the game for A. Drummond,,116,96
467,4,0:43.0,,R. Spalding enters the game for D. Ayton,116,96
468,4,0:42.0,Turnover by Team (shot clock),,116,96
469,4,0:37.0,,R. Spalding makes 2-pt jump shot from 7 ft (assist by D. Melton),116,98
470,4,0:18.0,T. Maker makes 2-pt dunk from 1 ft (assist by I. Smith),,118,98
