,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
379,4,1:30.0,T. Leaf makes 2-pt hook shot from 5 ft,,104,127
380,4,1:09.0,,Turnover by D. Graham (bad pass; steal by D. McDermott),104,127
381,4,1:05.0,D. McDermott makes 2-pt layup from 4 ft,,106,127
382,4,0:51.0,,M. Monk misses 3-pt jump shot from 26 ft,106,127
383,4,0:48.0,Defensive rebound by A. Holiday,,106,127
384,4,0:38.0,T. Leaf misses 3-pt jump shot from 26 ft,,106,127
385,4,0:37.0,Offensive rebound by Team,,106,127
386,4,0:28.0,A. Holiday misses 2-pt layup from 3 ft,,106,127
387,4,0:26.0,Offensive rebound by T. Leaf,,106,127
388,4,0:23.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),,109,127
