,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
390,4,4:39.0,,T. Young enters the game for D. Sabonis,82,89
391,4,4:28.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,82,89
392,4,4:24.0,Defensive rebound by K. Walker,,82,89
393,4,4:18.0,K. Walker misses 2-pt layup from 3 ft (block by M. Turner),,82,89
394,4,4:15.0,,Defensive rebound by W. Matthews,82,89
395,4,4:13.0,,W. Matthews misses 3-pt jump shot from 26 ft,82,89
396,4,4:10.0,,Offensive rebound by D. Collison,82,89
397,4,3:57.0,,W. Matthews makes 3-pt jump shot from 28 ft (assist by T. Young),82,92
398,4,3:34.0,N. Batum misses 3-pt jump shot from 23 ft,,82,92
399,4,3:29.0,,Defensive rebound by D. Collison,82,92
400,4,3:17.0,,M. Turner makes 2-pt hook shot from 7 ft (assist by D. Collison),82,94
401,4,3:16.0,Charlotte full timeout,,82,94
402,4,3:07.0,K. Walker misses 3-pt jump shot from 27 ft,,82,94
403,4,3:03.0,,Defensive rebound by T. Young,82,94
404,4,2:44.0,,D. Collison misses 2-pt jump shot from 21 ft,82,94
405,4,2:41.0,Defensive rebound by C. Zeller,,82,94
406,4,2:35.0,J. Lamb makes 2-pt layup from 1 ft,,84,94
407,4,2:35.0,Shooting foul by W. Matthews (drawn by J. Lamb),,84,94
408,4,2:35.0,J. Lamb makes free throw 1 of 1,,85,94
409,4,2:15.0,,W. Matthews makes 3-pt jump shot from 29 ft (assist by M. Turner),85,97
410,4,2:02.0,Shooting foul by M. Turner (drawn by K. Walker),,85,97
411,4,2:02.0,K. Walker makes free throw 1 of 2,,86,97
412,4,2:02.0,K. Walker makes free throw 2 of 2,,87,97
413,4,1:44.0,,Turnover by T. Young (bad pass; steal by K. Walker),87,97
414,4,1:37.0,Charlotte full timeout,,87,97
415,4,1:29.0,Shooting foul by M. Turner (drawn by C. Zeller),,87,97
416,4,1:29.0,C. Zeller makes free throw 1 of 2,,88,97
417,4,1:29.0,C. Zeller misses free throw 2 of 2,,88,97
418,4,1:28.0,,Defensive rebound by M. Turner,88,97
419,4,1:07.0,,W. Matthews misses 2-pt jump shot from 15 ft,88,97
420,4,1:05.0,Defensive rebound by M. Williams,,88,97
421,4,0:57.0,J. Lamb misses 3-pt jump shot from 27 ft,,88,97
422,4,0:55.0,,Defensive rebound by M. Turner,88,97
423,4,0:47.0,,W. Matthews misses 3-pt jump shot from 27 ft,88,97
424,4,0:43.0,,Offensive rebound by T. Young,88,97
425,4,0:31.0,,D. Collison misses 2-pt jump shot from 8 ft,88,97
426,4,0:28.0,Defensive rebound by C. Zeller,,88,97
427,4,0:21.0,N. Batum makes 2-pt layup from 1 ft (assist by M. Williams),,90,97
428,4,0:15.0,,Personal take foul by M. Williams (drawn by T. Young),90,97
429,4,0:15.0,,Indiana full timeout,90,97
430,4,0:07.0,,Personal take foul by J. Lamb (drawn by M. Turner),90,97
431,4,0:07.0,M. Monk enters the game for J. Lamb,,90,97
432,4,0:07.0,,M. Turner makes free throw 1 of 2,90,98
433,4,0:07.0,,M. Turner makes free throw 2 of 2,90,99
434,4,0:01.0,M. Williams misses 3-pt jump shot from 30 ft,,90,99
435,4,0:00.0,Offensive rebound by Team,,90,99
