,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
384,4,9:40.0,,B. Portis makes 2-pt hook shot from 7 ft,91,86
385,4,9:25.0,T. Johnson misses 3-pt jump shot from 25 ft,,91,86
386,4,9:21.0,,Defensive rebound by J. Parker,91,86
387,4,9:06.0,,Z. LaVine misses 2-pt layup from 2 ft,91,86
388,4,9:04.0,Defensive rebound by D. Jones,,91,86
389,4,8:59.0,T. Johnson makes 2-pt layup from 1 ft (assist by D. Wade),,93,86
390,4,8:31.0,,Z. LaVine makes 2-pt dunk from 1 ft (assist by B. Portis),93,88
391,4,8:11.0,B. Adebayo makes 2-pt hook shot from 2 ft,,95,88
392,4,8:04.0,,Offensive foul by B. Portis (drawn by D. Jones),95,88
393,4,8:04.0,,Turnover by B. Portis (offensive foul),95,88
394,4,8:04.0,,K. Dunn enters the game for S. Harrison,95,88
395,4,7:43.0,T. Johnson makes 2-pt jump shot from 5 ft (assist by D. Waiters),,97,88
396,4,7:43.0,,Chicago full timeout,97,88
397,4,7:19.0,,J. Parker misses 2-pt jump shot from 23 ft,97,88
398,4,7:15.0,Defensive rebound by D. Wade,,97,88
399,4,7:03.0,T. Johnson makes 3-pt jump shot from 23 ft (assist by D. Jones),,100,88
400,4,6:46.0,,Turnover by J. Parker (lost ball; steal by B. Adebayo),100,88
401,4,6:46.0,Personal foul by J. Parker (drawn by B. Adebayo),,100,88
402,4,6:46.0,,L. Markkanen enters the game for J. Parker,100,88
403,4,6:32.0,D. Waiters makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,103,88
404,4,6:16.0,,L. Markkanen misses 3-pt jump shot from 26 ft,103,88
405,4,6:12.0,Defensive rebound by D. Wade,,103,88
406,4,6:02.0,Turnover by D. Wade (traveling),,103,88
407,4,5:49.0,,Z. LaVine misses 3-pt jump shot from 25 ft,103,88
408,4,5:47.0,Defensive rebound by D. Wade,,103,88
409,4,5:33.0,D. Jones makes 2-pt layup from 1 ft (assist by D. Waiters),,105,88
410,4,5:08.0,,B. Portis makes 2-pt jump shot from 11 ft,105,90
411,4,4:48.0,Personal foul by R. Arcidiacono (drawn by T. Johnson),,105,90
412,4,4:42.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,108,90
413,4,4:21.0,,Z. LaVine makes 2-pt layup from 2 ft,108,92
414,4,4:21.0,Miami full timeout,,108,92
415,4,4:21.0,,C. Hutchison enters the game for R. Arcidiacono,108,92
416,4,4:04.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by D. Wade),,111,92
417,4,3:45.0,,C. Hutchison makes 3-pt jump shot from 23 ft (assist by Z. LaVine),111,95
418,4,3:23.0,Miami full timeout,,111,95
419,4,3:17.0,Turnover by B. Adebayo (lost ball; steal by B. Portis),,111,95
420,4,3:12.0,,C. Hutchison makes 2-pt layup from 1 ft (assist by K. Dunn),111,97
421,4,2:59.0,Turnover by D. Wade (bad pass),,111,97
422,4,2:49.0,,Shooting foul by D. Wade (drawn by Z. LaVine),111,97
423,4,2:49.0,,Z. LaVine makes free throw 1 of 2,111,98
424,4,2:49.0,,Z. LaVine misses free throw 2 of 2,111,98
425,4,2:46.0,Defensive rebound by D. Jones,,111,98
426,4,2:35.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by D. Wade),,114,98
427,4,2:14.0,,Turnover by L. Markkanen (bad pass),114,98
428,4,2:00.0,Shooting foul by B. Portis (drawn by B. Adebayo),,114,98
429,4,2:00.0,B. Adebayo misses free throw 1 of 2,,114,98
430,4,2:00.0,Offensive rebound by Team,,114,98
431,4,2:00.0,R. McGruder enters the game for D. Wade,,114,98
432,4,2:00.0,B. Adebayo makes free throw 2 of 2,,115,98
433,4,1:43.0,,Z. LaVine misses 2-pt layup from 3 ft,115,98
434,4,1:40.0,Defensive rebound by T. Johnson,,115,98
435,4,1:38.0,Offensive foul by B. Adebayo (drawn by K. Dunn),,115,98
436,4,1:38.0,Turnover by B. Adebayo (offensive foul),,115,98
437,4,1:29.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by K. Dunn),115,101
438,4,1:21.0,Turnover by R. McGruder (bad pass; steal by K. Dunn),,115,101
439,4,1:11.0,,Z. LaVine misses 3-pt jump shot from 24 ft,115,101
440,4,1:07.0,Defensive rebound by R. McGruder,,115,101
441,4,0:49.0,D. Waiters makes 2-pt layup from 2 ft,,117,101
442,4,0:31.0,,C. Hutchison misses 2-pt jump shot from 8 ft,117,101
443,4,0:31.0,,Offensive rebound by Team,117,101
444,4,0:31.0,Loose ball foul by R. McGruder (drawn by Z. LaVine),,117,101
445,4,0:21.0,,K. Dunn misses 2-pt hook shot from 6 ft,117,101
446,4,0:19.0,,Offensive rebound by B. Portis,117,101
447,4,0:19.0,,B. Portis misses 2-pt layup from 1 ft,117,101
448,4,0:19.0,,Offensive rebound by B. Portis,117,101
449,4,0:16.0,,B. Portis makes 2-pt layup from 1 ft,117,103
